Hybridization REF	TCGA-B6-A0RG-01A-11R-A056-07
KLHL26	1.0595
SIM2	-2.10025
GJC1	1.0885
C20orf194	-0.15625
EXO1	-2.655
SLC2A2	-2.40333333333333
LOC285074	-0.61075
LRG1	2.634
KIRREL	0.054
PIK3R1	1.54371428571429
C4orf34	1.08125
MAF	-1.75744444444444
ADCY4	3.4795
ZMIZ2	0.7086
SLC46A3	0.833
STAMBP	-0.0223333333333333
CCDC16	0.11325
MS4A12	-0.1915
TCF20	0.22425
LRRC46	2.35625
C20orf152	-0.02525
MRPS6	-0.3205
ABCB11	0.15
KCNC2	1.2115
CDH19	-2.13033333333333
C9orf123	-1.16766666666667
SSH3	1.388875
LDLRAD1	-2.772
CCBE1	-1.6315
ZNF135	1.774875
TAAR1	1.091
WFDC12	-0.0415
CCDC42	-0.340166666666667
FLJ12529	-0.135
PER1	-0.0666666666666667
TIMM50	-0.4805
SMARCAD1	-0.332
FAM26C	-0.0385
TP53TG3	-2.0755
SH3RF1	1.7181
LMCD1	2.493
GPR63	-0.62
FLJ21986	-2.771875
AIFM3	0.032
MICAL1	-0.292
BLZF1	0.9345
IQCA	5.19966666666667
PCDHGC3	-0.4905
SAC	0.560333333333333
BCL6B	1.99
DDO	-0.92325
MARCO	2.83
DCHS1	0.5965
C1orf170	-0.514
CD200R1	0.264833333333333
C22orf15	-0.0525
SEPT11	0.885333333333333
ADNP	0.0675
UST	-0.4669
C13orf34	-1.97816666666667
RFFL	0.559785714285714
APBA3	-0.187
C2orf60	-0.528875
CUTL1	0.6068
PMS1	-1.620875
ZNF689	-0.0125
EIF3E	-0.983166666666667
IL9	0.0736
RPL31	-1.17575
LY9	-0.629
ATP2B3	0.1265
KDELR2	-0.10825
TFCP2	0.486125
NLRP12	-0.39875
FLJ45422	-0.08575
TLE4	-1.5628
ZNF570	-0.5205
FLJ43806	-0.552
TLK2	0.329
CIR	0.15825
MARS2	0.0405
COL24A1	0.895
SDF2L1	-0.4365
HIBADH	-0.721
IGFBP3	-2.48464285714286
C12orf23	1.2665
PSPC1	-0.40575
C20orf43	-0.15175
TRAV20	0.868
ARHGAP24	-0.3605
KIAA1975	1.73525
C1QA	3.0357
DNTT	-4.2686
C10orf6	-0.20475
C11orf41	-0.2945
HNRPF	0.476
COL11A1	5.408
UBAP2	-0.87
CDKN2AIPNL	-0.993
C20orf174	1.0885
SPRED2	0.55525
PLA2G12A	0.3425
ICEBERG	-1.84383333333333
SCN10A	0.656
C11orf65	-0.61225
GBP5	2.65175
PITPNC1	-1.15483333333333
POU3F3	1.494
NCOA7	-1.05475
LIN7C	0.7406
LOC348840	-1.305
NKX2-2	-2.97075
ANKRD13D	0.911625
LOC123688	-0.4025
FUT2	2.18466666666667
TAAR8	0.135
FZD4	-0.676666666666667
PNMA3	-1.0245
OR4L1	0.7965
WIT1	-2.774
EXOC3L	1.4215
ATPBD4	-0.4855
KRBA1	-0.682
UBXD6	-1.9395
HOXB7	-1.63042857142857
C7orf23	-2.764
UNQ338	-1.00475
STAB2	0.2595
CDC20B	0.137666666666667
IRF9	2.36975
CENTG1	-0.155666666666667
TNPO2	-0.50225
MCPH1	-0.060875
BMS1P5	-2.229
SLC26A7	-0.29325
HIST1H3J	1.29925
C9orf3	-0.303
LBH	0.768625
MYO1D	0.607125
PTDSS2	0.064
NFU1	-0.0925
DEPDC4	-1.2215
WNT7B	0.5905
GLP2R	-0.749833333333333
SETD4	-0.5379
DYNLT3	0.8969
FKBP11	-1.64166666666667
SESTD1	1.18516666666667
FLII	-0.0795
RPS16	-0.9489
CHPF	0.0568333333333333
CSNK2A1	0.129666666666667
SUMO1P1	-0.25825
FKBP6	-1.035
ZNF214	-0.7745
TWIST1	-0.212166666666667
DDX56	-0.7775
TRAM1L1	2.0723
EPO	-2.49116666666667
MRPS18B	-1.01875
ZNF682	-0.392833333333333
RPL14	-0.680166666666667
MAFF	0.82975
LOC51136	-0.046
LY96	-1.04475
DDX20	-0.67025
ABTB1	1.4765
ARL5A	0.1314
CCT6A	-1.4715
HEPACAM	-1.95366666666667
EHHADH	0.483833333333333
RBAK	-0.489
CGB1	-0.409
ITGB5	0.5524
YIPF3	0.55525
FKBP2	0.06825
NR1D1	1.0184
TMEM110	1.1145
NEK2	-0.620166666666667
PRAMEF8	-2.821
C20orf52	-0.530166666666667
PCDHGA3	0.7965
VWA3B	1.033
NDUFA5	0.035875
THAP9	-0.42475
FLVCR2	0.102333333333333
AP1S1	-1.1805
SMAD6	-1.2305
SAV1	0.006625
SAT1	0.393
ZNF251	0.899125
ADAMTS7	0.2979
RPP38	-0.12275
C1orf211	-2.677
YPEL2	1.25295
RBMS1	-0.33525
ZNF445	0.168166666666667
NRXN2	0.262333333333333
PGBD4	-1.01475
UGT2B28	-3.501
WBSCR16	-0.5097
NLRC3	-0.4125
ASTL	0.726
ST6GALNAC1	-3.9085
ZADH2	-0.337375
MLLT4	0.239333333333333
ARL6	-0.652833333333333
MEF2C	-0.467
CBFA2T3	-1.0935
AFF3	3.91492857142857
COG7	0.330166666666667
MYB	0.926166666666667
PLXNA3	1.4755
XRCC2	-2.26383333333333
MMS19	-0.225
ST8SIA5	-1.30575
CHPT1	-0.511833333333333
KIAA1712	0.35675
OR6X1	0.481
ACTR3	-0.110125
UGCG	3.44233333333333
OR4P4	0.432
ZAP70	-3.769
LPP	2.0465
ZNF485	-1.3415
PTPRCAP	-1.15075
IL12RB1	0.10225
ATRX	0.0775
CHST8	2.794625
C14orf109	-0.05675
ARV1	0.15675
NMB	-1.44542857142857
COX5A	-0.8315
EIF6	-0.3105
MPPED2	0.135833333333333
SEMG1	-1.7415
CHRDL1	-0.485
TRAF3IP2	1.8585
WNK2	-0.1045
LILRA4	0.718666666666667
LAMA2	4.70725
PXT1	-0.839
RLBP1	-2.969
CD300C	0.08525
SLTM	0.0935
FLJ10404	-0.035125
APOBEC3D	-0.894166666666667
RENBP	1.2405
ATXN7L1	0.150375
NID1	1.14525
TUBGCP3	-0.354625
ITIH5	0.395722222222222
CCDC110	3.0615
C8A	-3.0425
MGC87042	-2.0075
HOXC13	-0.254
TFDP2	-0.8275
HCP5	0.469125
POLI	0.068
UCN	-0.380166666666667
ZNF764	0.382
C8orf45	0.289
FHL3	-0.87925
SPATA5L1	-0.419
MMRN2	2.73183333333333
NDST1	0.859
COL20A1	-0.207
ZNF248	-0.758666666666667
PELP1	0.0726666666666667
MBL2	-3.3595
RNF41	0.620125
C5orf24	0.576125
THOC5	-0.38575
SERINC3	0.16275
RP11-151A6.2	1.419
CDCP2	0.055
HIST1H2AA	1.2365
C11orf75	-0.991833333333333
FKBP7	-0.538
DDOST	-0.15825
GPNMB	-0.149166666666667
TTF2	-0.9685
KCNT1	-0.254333333333333
SLC39A14	-1.2135
NGRN	0.7303
GPR137B	1.67975
MECP2	0.422
PSMA1	-0.456
C16orf73	-5.5985
TMEM60	0.135666666666667
CSN3	0.352
NOS1	0.455833333333333
RAB7L1	1.06233333333333
YBX2	0.236
KIAA1166	-0.46125
FUBP3	-0.058
ABCG1	1.723
ACACA	0.0635
ARL11	1.042
ATOH1	0.199
ODF1	0.3312
CREB3L3	-1.86233333333333
TMEM127	1.55128571428571
DSCAML1	-0.6315
PLN	1.421
LYPLA1	0.494833333333333
PRDM9	-1.9385
SASP	-0.13
PLUNC	0.0508
INTU	0.65
HISPPD1	0.1005
LNPEP	-0.1025
YARS2	-0.4245
APCDD1L	0.5095
ZCCHC4	-0.6685
FBXO22	-0.421666666666667
TTLL13	-0.5285
ZNF669	0.302166666666667
PTGDR	0.86975
DDX27	-0.41125
KIAA0409	-1.43833333333333
GJB6	-0.22775
ASB8	1.39675
PLP2	0.618
MEPE	0.1085
OR10J5	-0.061
KRT222P	3.60125
COQ7	0.4165
C1orf101	0.704
RERG	3.8319
CHMP5	0.08225
THAP11	-0.161125
ZNF43	0.171666666666667
ZRANB3	-0.627333333333333
KRT13	3.1715
MRPL19	-0.799625
RBBP9	0.041625
SPATA17	1.8445
BXDC5	0.2665
PAFAH1B1	-0.49925
MAGEE1	1.42275
OSTF1	1.6545
KIAA0323	-0.133583333333333
TXNDC13	-0.274666666666667
CNTN4	0.392375
LCE1B	1.092
UNQ501	0.53525
ZNF154	0.186
C3orf64	-0.714
SYT5	-0.1754
PON1	1.91366666666667
FLJ10357	-0.221125
ATP4A	-2.5435
GNPDA1	0.112666666666667
MGAT1	0.329
C14orf121	0.468
SLC35B2	0.293
MIER3	0.2315
CHEK1	-3.74775
ZNF8	0.349333333333333
TXNDC1	-0.845166666666667
CKB	-1.4034
RTN3	0.996857142857143
FZD2	0.629166666666667
PART1	-0.53875
PSMB6	-0.40525
PCDHB8	-1.3035
PHC3	0.6788
PPP1R8	-0.349166666666667
NOVA2	1.44566666666667
TNFRSF11B	-3.666625
GOLPH3	0.419333333333333
UBLCP1	-1.1765
SUHW3	-0.66725
TTLL1	1.5145
OPN4	0.8075
OR13G1	-1.8735
ZPBP2	-0.1348
HSD17B11	-2.804
C9orf50	0.2795
DHDDS	0.256785714285714
CTSW	0.2909
NEFM	-2.6525
MRPL28	-0.1815
SYN1	1.16183333333333
PIGV	0.646666666666667
ZIM2	-1.24775
APBB1	-0.703
SND1	-0.374
C1orf123	-0.205833333333333
CHD3	0.4265
BHLHB8	0.31575
RNASE2	-0.948
BCAP31	1.6115
SLC25A44	0.7455
CHD6	0.4636
PIB5PA	1.50753846153846
SELS	0.524375
LOC541471	-1.072375
FAT2	0.484
ZNF81	0.1255
OR4C16	-0.3275
FLJ10081	-0.1025
LRRC4	-0.49025
CS	-0.452166666666667
N4BP2	0.092875
IGFBP7	1.25725
ZNF318	0.435333333333333
NDNL2	0.028875
ZNF609	0.76525
SIRT4	-0.5115
EXOSC10	-1.09125
ECE2	0.148333333333333
OVGP1	0.766
GTPBP3	-0.005
PACS2	1.0206
C19orf36	-0.536
ARL4C	-1.0725
ATG4B	-0.229625
UBQLNL	-0.004
RHOXF2B	-3.4635
PLEKHG2	-1.2855
GALR1	-0.7695
AQP4	0.3175
HDAC7A	-0.0906666666666667
DCUN1D3	0.407
OR8A1	0.815
CCRN4L	0.204875
CBR4	-0.561
KIFC1	-1.29766666666667
SLC7A14	-1.07133333333333
LHX5	-0.948
TRPC7	-0.3865
LPXN	-1.62175
SERPINA1	-1.1325
RPS13	-0.3427
BPIL3	-0.126
PRKAA1	-2.022
FADS2	2.5268
ENAH	0.0799375
PRO1768	-0.1075
APBA2BP	0.78
LIPH	2.24833333333333
C3orf33	0.289
RCC2	-0.303928571428571
ALDH1A2	-2.9337
RNF103	2.02925
AHCY	-0.739
ALG12	0.659
CCL17	0.695
ZNF543	1.09316666666667
ESRRG	0.8746
CNGA1	-1.16
RDH5	-1.8825
OTX1	-1.7712
PTGFR	-1.87616666666667
CDR2	0.76075
SELE	2.463
NLGN2	-0.296166666666667
EXOSC9	-0.62825
ZNF566	0.0232
KLRC2	-3.705
GPR12	0.9215
KIAA0196	0.392
PDRG1	-0.708
SSR3	0.398142857142857
MSI1	-0.7085
CST9	3.439
CC2D1A	0.558125
PLAGL1	-1.23094444444444
ZNF778	-0.4815
RNF2	0.48025
KLF6	2.35283333333333
THBD	1.07933333333333
tcag7.1314	1.39125
NR5A1	-0.202
ABCD2	-1.24966666666667
DNAJC7	-0.88175
CLEC4C	0.479
TM2D3	0.39125
CCDC4	-1.778
PLAC2	2.26075
DCD	0.584
FAAH	3.121625
POLA1	-0.167333333333333
TM7SF2	-0.927625
FLJ39822	-0.402
FLOT2	0.782875
MAP4K1	-1.12616666666667
SRP68	0.60025
C21orf74	-0.097
ARPC5	0.763
LOC126075	1.81175
HECW2	1.330625
ZDHHC4	-0.58
ANKRD42	1.3613
PDE9A	-1.48416666666667
ABCA8	0.066
NDUFS2	0.3755
UBR5	-0.22275
BTBD16	-3.65375
LOC554174	-0.167
ZNF20	1.669
KIAA1843	0.9725
WDR17	0.962875
C15orf33	1.0745
RNF113A	0.20125
CAMKK1	-1.0407
CLCN2	-0.17725
ANXA6	0.864
LOC340069	0.3965
EMID1	0.67825
DPM3	-0.0368333333333334
ELA1	-0.0565
SLC25A13	-0.5209
KRT24	4.67925
SMPD1	-0.794833333333333
TH	0.28275
COL6A2	1.21942857142857
ANKS1B	1.6255
GPR126	-4.2922
ZC3H12A	1.52516666666667
TMEM47	-0.2405
C2orf51	-0.456166666666667
C1orf88	3.0135
HSF2BP	0.97725
AKAP10	0.44025
RPAP3	-0.5165
KLHDC8B	1.003625
STOM	0.9582
MUPCDH	0.00899999999999999
C10orf72	-0.39425
PLEKHA3	0.582416666666667
TCP11L1	-0.223
CWF19L1	0.032
SPEF1	2.056
YSK4	-0.265
ELN	1.5612
SAMD8	-0.405166666666667
MPI	-0.655333333333333
MEPCE	0.3473
ABCC3	1.79325
NANOGP1	-3.18
KCNK17	1.933875
HLA-DMB	2.76616666666667
RRAGA	1.03325
ANGEL1	-0.1485
RBM32B	-0.1855
CPN1	-3.108
MGC52282	0.5016
HLA-A	0.2705
OR9G4	0.445
EDNRB	-1.312875
SCD	1.975
C14orf80	-0.281
BAGE2	0.4655
RABL4	1.0795
RCVRN	0.053
SHANK1	0.001
NLRP7	-4.512
CD226	0.40775
STAT3	1.4129375
SYNJ2	-0.2143
TPCN2	0.399
WDR36	-1.04358333333333
MBD4	-0.30675
ROBO1	-1.7045
ST3GAL6	-4.3115
SLAMF8	2.47683333333333
ATN1	0.914833333333333
GPR141	1.1135
KRT36	-0.0305
TPH1	-0.7785
DDX52	0.36725
ZSCAN29	0.581666666666667
TRPT1	0.00366666666666666
DPEP3	0.95875
DENND4A	-0.6465
TSPAN16	-1.356
PTCHD2	0.097
LOC145814	-0.50575
CAP1	0.495666666666667
EIF5A2	-0.679
NT5DC3	0.32125
SEPT9	-0.204375
SEZ6L2	1.18325
EGFLAM	3.0865
VPS11	0.377875
NDUFB5	-0.2515
CIDEA	0.0236666666666667
IER5L	2.74775
N6AMT1	0.37
FAM83C	-1.38333333333333
OXR1	1.25166666666667
IRX1	0.1685
DGKB	-0.9178
GCN5L2	-0.86025
MIR16	-0.262
FBXW9	0.71225
WDR4	-1.37616666666667
PDC	-0.342
VPS33B	-0.28775
HEXB	-0.2285
FLJ32214	1.29125
TCEB3	-0.4345
CRLF1	-3.06375
ABI3BP	0.824
C8orf22	-4.43975
PYCR1	0.264625
KIAA1706	-0.27275
CDK5R2	0.855375
WAS	-0.1895
C12orf60	-0.18075
CCBL2	-0.043875
MADD	0.394
C5orf34	-2.1935
WDR42A	1.1579
KLF12	-0.392875
HSPA1A	3.7635
ITM2C	-1.9425
DAPK2	2.18433333333333
LOC442590	-0.0025
SUMF2	-0.668625
CENPA	-1.66476923076923
TMED5	-0.08975
CDH6	-1.1029
BRP44	1.025125
THG1L	-1.1545
GABRA2	-3.815
C14orf166	-0.502
MYL1	-1.88933333333333
TNFSF18	0.1125
PAP2D	-1.2154
PPIB	-0.3685
KLHL4	-1.95925
SFN	1.14083333333333
CCDC127	0.42775
FRAP1	-0.757
GOLGA5	1.08975
SDCCAG1	-0.15375
MGC21675	0.2745
C10orf95	-0.199
KIAA1345	-0.274166666666667
C1orf163	-0.9685
LACE1	-1.00283333333333
OR10K2	-0.684
CENPN	-2.77436
TMED2	0.4495
UGT1A6	-0.9095
ANG	-2.4875
U2AF1	-0.846166666666667
CASC2	-0.443
NMT2	-2.76266666666667
OSGEPL1	-0.3935
DFNB31	0.615
SLC6A20	0.798375
DKC1	-0.7355
FXYD4	-0.73275
WDR64	0.412333333333333
MGC5590	0.5515
CREBZF	-0.505666666666667
DAZ1	-0.42125
PRPSAP1	0.0705
GCHFR	-1.686
TTC7A	-1.397625
LOC196993	2.345
UBD	1.13133333333333
S100A1	-1.059
RPL6	-0.4945
DNAJB6	1.0378
NAGS	1.2011
C2orf58	-0.577
KERA	0.575666666666667
MT1X	-1.6066
UBE2B	1.2156
KEAP1	0.76
MST1	-2.779125
OMA1	0.668
ABLIM2	2.0865
BCL2L13	-0.905333333333333
JAZF1	0.5975
TMEM63B	2.2465
S100A8	1.5656
ARFIP2	0.48025
UROS	0.36425
KHDRBS2	-1.646
POLQ	-2.510125
SOAT1	-2.9695
SPAG4	-1.48425
MRPS30	-1.24766666666667
LOC494141	-1.36575
OR2T11	1.6495
ORAOV1	-1.3229
ZNF184	-0.345
TCEB3B	0.401333333333333
ADAM21	0.908
GDPD1	0.964
SPINLW1	-0.32525
PRR14	0.215833333333333
KCTD9	-1.336
NUDT3	0.37075
KIAA1822	0.505
HIST1H4K	2.664
DFNA5	-2.79925
GABPA	-0.26425
C14orf44	0.62925
POLB	0.788625
PTAR1	-1.25875
SEC31A	1.0732
TRIM58	-1.7655
TAS2R14	-0.535
VPS8	1.600625
H1F0	1.87233333333333
PRKCB1	-3.74933333333333
UGT2A1	0.245
TOR1B	-0.0965
LSS	-0.210666666666667
C2orf19	0.487
HNRNPC	0.375357142857143
TMEM100	-2.2285
LOC116349	-0.47575
OR51M1	-0.1565
CCDC142	-1.43425
ISG15	1.93975
ZCCHC14	-0.725
CREBL2	1.017875
TGDS	-2.07275
DC2	-0.3515
CACNA2D3	-2.01015384615385
ZNF429	-0.273
LYPD6	1.147
SUCLG1	-0.223666666666667
OR51I1	-1.588
MAGEH1	0.74325
PRPF40A	-0.056
SMR3A	0.726
SPINK2	-2.447
THAP2	0.81
NPY5R	1.5965
IRF4	-2.8455
SPESP1	-2.0954
OR10S1	0.4335
DTD1	-1.07075
TUBE1	-1.56725
DDX19A	-1.228
PDPN	-1.581625
TMEM34	0.41125
MGAM	1.91125
COL3A1	5.84505555555555
GFM2	-0.5848
OR5A2	-0.2405
PSG9	-1.41575
ARHGEF11	0.712333333333333
IVNS1ABP	-1.105
SIGIRR	0.468
DUSP19	-1.018625
DNAJC14	0.5488
ACSS1	1.0795
IL1RAPL2	-0.02
C4orf30	-0.05975
SEPT4	2.23325
LANCL3	-3.16825
SPAG17	3.66466666666667
PRDX3	-0.060125
HNF1A	-1.476625
P4HA2	0.482625
RFWD3	-1.45833333333333
MOV10	0.017
DNAJA5	0.353357142857143
LOC729440	0.21475
LOC200383	0.308125
SMC2	-2.10475
MIXL1	-1.06633333333333
TMEM9	1.12025
FAM86A	1.3365
ZNF174	0.7135
MYH14	-0.5245
CCR8	0.00100000000000004
VPS37C	1.58016666666667
GPATCH1	0.00233333333333332
B3GNT8	2.4455
TBX4	-0.26725
CNR2	0.2035
PCDH1	2.28725
C5orf29	2.490125
OCIAD2	1.843
PLCG2	-0.49125
KIAA0247	1.402875
HRH3	0.2653
CAPN13	4.148875
CCR1	-1.455
MGC15523	0.356944444444444
UVRAG	1.268
DNAJA2	-1.25366666666667
ITGA2B	-0.705166666666667
CLDN5	3.262375
PTPRN2	-2.55364285714286
ZNF512	0.089
PSAP	0.418857142857143
CCDC140	-1.002
LRRC55	0.93775
CYP26C1	0.343
C8orf47	-1.56275
LYN	-0.480125
DUSP6	-1.62466666666667
TGFB3	3.4502
ELK1	0.4325
PCDH11Y	-0.130666666666667
HGD	-1.87225
C17orf58	0.22875
MYO3A	0.267
SERPINE2	-4.72416666666667
AARSD1	-0.316875
C14orf73	-1.88075
ADAM33	0.106
ZNF491	0.482
MAPK6	-0.652833333333333
TCN1	0.94
SLC24A6	1.2095
UBE2R2	0.1525
H1FNT	0.8435
TATDN2	0.585166666666667
LILRB1	0.38675
P2RY5	0.692
NUCB2	0.98825
C2orf37	0.22775
SNX27	1.12716666666667
MTA3	0.06925
FOXO4	0.56925
ID4	-0.659
SOX5	-2.9785
PXMP3	0.361875
OR52M1	0.73
SFT2D3	-0.391125
INA	-3.031
MCOLN1	1.637
NFIX	0.5449
CLEC14A	5.18583333333333
HIBCH	-0.731833333333333
PLA2G5	0.267
TIMM10	-0.685833333333333
MED17	-0.5784
COL4A4	-2.777
TPP1	0.1095
GJA3	-2.357
TMPRSS5	-2.031
AADACL3	0.3725
DNMBP	0.5515
ENPP5	1.96183333333333
NQO1	-2.9906
ZSCAN2	0.878875
SEC24C	0.365833333333333
GTF2A1L	-0.857
AXIN2	-0.8398
FAM33A	-1.358
C16orf13	0.357875
SPNS2	0.31125
TAF1	-0.29075
AP1G2	1.08366666666667
RBM42	0.339166666666667
HCN2	1.11916666666667
EFHB	-0.963
RUSC1	0.4585
GRIK5	0.1935
USP21	0.595666666666667
ATAD3C	0.746
ORMDL2	1.6645
PRSS7	-3.02025
PSAT1	-6.13625
FLJ13195	-0.599
TBC1D1	-0.2985
IFNG	-0.059
OTOS	0.593666666666667
ZNF773	0.433666666666667
EMD	-0.31725
RETN	-0.8425
CCL8	3.4795
APH1A	0.028
COX18	-0.047875
GTF2IRD2	0.42975
CCDC82	-2.71758333333333
PAFAH2	1.4287
NPEPL1	-0.0332
RP11-114G1.1	0.748
TP53INP1	1.0445
ZNF300	-1.05233333333333
FOXL2	-2.071
LARP2	0.06975
LATS1	0.2465
HTR6	0.198
SPOCK2	-0.888666666666667
RNF144B	2.3145
HTATIP2	1.289
MGC10334	0.10175
CENTA2	0.668166666666667
FGF2	-2.20775
FXYD7	-0.49775
PHYHIPL	-1.5905
GPR34	2.62075
DDX6	0.0286666666666667
OR10W1	0.2615
LHFPL1	-0.9605
ZNF313	-0.6745
VPS28	1.31275
AP3M1	0.389
AKR1CL2	-0.29625
TRAF4	1.106625
OR2B11	0.607
C19orf12	0.110166666666667
AKAP9	0.535333333333333
C1orf62	0.40175
SLC20A1	-0.4259
FAM112A	0.0276666666666667
LDB2	0.5755
MRPS23	-0.25625
KLK5	0.824625
SPTB	-0.181444444444444
EFEMP2	0.4925
EFNB2	0.72275
PCM1	-1.105
NMNAT3	2.72425
TSG101	1.78016666666667
C8orf40	0.572
NOB1	-2.10425
ABHD3	-0.8465
GTF3C4	-0.19125
PIGN	1.76116666666667
GALNTL1	0.0055
AEBP1	2.20525
OR9Q1	0.1575
ANKRD2	0.530875
CCL28	-0.982
TRIM38	0.828666666666667
TMCC1	1.039
SMG5	-0.34475
LRRC7	-0.165
NCAPD2	-1.2715
C6orf153	-0.43525
C1orf74	0.10225
OTUD6A	0.7135
DCP2	-0.8665
TMEM24	-0.91875
RPL18	-0.804166666666667
TMEM177	0.2415
LRRC37A3	0.62425
C1D	0.229833333333333
LDHC	2.7265
UBE4B	-0.7685
NIT1	0.395625
BTN3A3	-0.258875
RASD1	-0.233375
COMMD3	0.35325
SHFM1	0.158
BIRC8	1.5595
DUT	-0.9925
C12orf51	0.784
LRRC59	0.0903333333333333
LY6H	-0.45325
WDR22	0.654
EDEM1	0.555428571428571
ADH1A	-0.7825
PANX2	0.2359
CYP11B1	0.22725
CDC73	-0.49475
GPR172A	1.049
GSTM3	3.16076923076923
KCNA5	-0.05225
SERAC1	1.14966666666667
NFATC2	0.489
ANAPC5	-0.2216
C15orf24	-0.093
NFATC2IP	-0.22
TNRC6C	1.01833333333333
MGC102966	-1.198
FGD5	0.258333333333333
MED9	-0.67775
RAB13	0.56
C15orf49	0.2275
CRYGS	-0.5937
C12orf53	-0.9433
LOC283693	-0.2385
COX6B2	-0.66525
PHF14	-0.5295
FAM3A	0.465625
RPL13	-1.6559
PRDX2	0.4257
FLJ34047	-1.76825
PRMT3	-0.01675
KCTD19	-2.219
TRIM10	-0.789833333333333
MGC26597	0.5135
GCNT4	0.926
GPRASP1	-0.342
CDKN1C	-0.604833333333333
RHBDL2	1.9545
HSPH1	1.117
AQP1	2.700125
COL17A1	-0.6391
GFAP	-0.0315
CDC16	1.228
KIAA1614	0.4315
C6orf118	0.1705
ZSWIM5	0.5295
FAM83F	3.38125
LYNX1	0.566125
SYNPR	-1.57125
XG	2.36316666666667
PRSS16	-2.761
KIF13B	-0.202857142857143
PCDH9	-1.737875
HIST1H2AH	2.88816666666667
RBM18	-0.576
ZNF626	0.462375
HEXIM2	0.644666666666667
ITFG1	-0.5825
TUBG2	0.1385
SFRS7	-0.327333333333333
C9orf14	0.715
EXTL1	0.51125
GBP3	2.13066666666667
WDR5	-1.22475
RARG	1.01466666666667
MYO7A	-0.678375
CECR6	-1.468
C13orf3	-1.787625
SFRS18	-1.361
ACVR1B	0.157833333333333
PSMD1	-0.0784
C7orf31	-0.849
ILVBL	0.1795
IFNGR1	-0.024
RNF186	0.42575
NOL9	-1.61475
MAGEL2	0.6135
SLC29A2	-0.79125
NHSL1	-1.9725
RBMX	-0.59
PSORS1C2	0.75625
RAD51L3	-0.0310833333333333
LCN6	0.73675
ORAI2	0.0995
BRUNOL6	-0.3125
OR4K5	0.0165
CDC123	-0.947625
MSLN	-2.91166666666667
WWTR1	-0.751166666666667
ZNF700	-0.548666666666667
COBL	0.0765
PPP1R16B	-0.89675
GAS7	0.422
MDN1	-0.9845
HAAO	0.123
C9orf68	0.852
TNFAIP2	0.994625
FOXN1	0.496
hCG_2033311	-0.0395
ATP6V0D2	1.2157
RPL41	0.3865
SLC38A1	1.116375
ARHGAP6	-1.45658333333333
ADAD2	-0.15175
PHF20L1	0.42225
MCM3AP	0.0853333333333333
ST3GAL3	-0.862166666666667
SNX1	1.39733333333333
ELF5	0.70125
PARP3	-0.444875
RBM8A	-0.1525
LINGO4	0.3585
ITGA9	0.956333333333333
ZFR	0.2305
ACSL6	-0.570625
FLJ20699	-0.0383
DAOA	0.3385
FABP4	2.757
KCNB1	-1.883
CANX	-0.0092
SLC25A28	0.458
ADIPOR2	3.091375
ECHDC2	2.605125
SMA4	0.54725
FRZB	2.65425
PABPC1	-0.743166666666667
DMRTB1	-0.0766250000000001
APOBEC3G	-0.50625
CATSPER2	-0.760666666666667
CUEDC1	2.0895
STARD9	-2.221125
CLDN8	2.507
LOC23117	-1.49172727272727
E2F6	-0.530555555555556
TMEM126B	-1.78666666666667
DPY19L4	0.9915
GIMAP5	2.36183333333333
NDUFA9	-0.808833333333333
FAM77C	4.0875
CTPS2	0.59225
LOC51035	0.34225
WDSOF1	-0.93625
EGLN3	-2.114125
PITX3	1.06683333333333
OR52E8	-0.1185
GRM4	0.0325
KLK1	-2.67516666666667
GPM6B	-1.471
RRAGD	-2.10583333333333
PAGE5	-2.81675
UCHL5	-1.55066666666667
ULK3	0.143833333333333
AIM2	-1.64583333333333
PNO1	-1.04116666666667
OR2F2	-0.116
GNAT2	-0.602
SIX1	-3.74175
ST13	0.0956666666666667
ZBTB44	-0.365875
TIMP2	-0.0075
ZMAT4	-4.33175
GTF2IRD1	0.4535
ZNF19	0.451166666666667
ZNF714	-0.49975
RSC1A1	-0.462
C9orf80	0.0025
PSMA8	0.5132
TMEM141	0.831
COX4I1	-1.097
CTAGE1	0.7035
DTWD1	-1.0755
HSD11B1	0.0805
KRT6B	2.90475
ARID4B	0.98475
LHFPL3	-0.2885
WWP2	-0.088
ZNF326	-0.292166666666667
RGPD1	-1.1145
CTSH	0.230166666666667
FASTKD1	-1.23225
PAF1	0.8159
TTC9C	-0.78725
IFT57	0.3374
PRSS36	-1.7185
IL20RB	-1.9125
ZNF592	0.129666666666667
DCTD	-0.2758
CFP	-0.09075
MFNG	-1.90775
JMJD2B	2.097
ALDH3B1	-0.767875
THSD4	3.99183333333333
KCNJ5	1.1716
LMNA	1.10666666666667
TBCD	0.80525
ZNF250	0.441833333333333
CASQ2	1.0345
PEG10	-4.492
PRAME	-1.94306666666667
NP	-0.992
TRIM59	-0.586833333333333
ZNF12	-0.450625
XTP3TPA	-0.71125
SIGLEC7	-1.0821
PANK4	-0.1395
FAM70A	-3.0695
SNED1	-0.15975
HIP1	1.4837
RAET1E	-1.98583333333333
AMAC1L2	-1.1435
AHNAK2	-0.545416666666667
TOE1	-1.02083333333333
RECQL4	-1.33225
SPRYD3	1.10575
DPAGT1	-0.64575
MAGED2	3.3033
ANKRD55	0.46475
TRPS1	2.85691666666667
