Hybridization REF	TCGA-AO-A0JI-01A-21R-A056-07
RNF146	0.7195
WDR74	-1.356875
GALP	-0.847
PURA	-0.1125
DNPEP	-0.473166666666667
RP11-78J21.1	-0.4355
ERBB2	2.143125
FANCM	-0.364416666666667
NEO1	0.693333333333333
DDX3Y	-3.69044444444444
RPS3A	1.027875
MXRA7	-0.611714285714286
LGALS3	-2.59283333333333
GLT8D1	0.80575
CFL2	-0.881333333333333
UPB1	-1.0825
NAP1L5	0.876
CLDN14	-1.583
DHX38	-1.8345
BTBD1	0.21775
TARS2	-0.35
ABCF1	-0.5061
FCF1	0.1365
LRRC49	1.88
GUCY1B2	-3.078
C1orf177	0.3364
SMARCA4	-1.64878571428571
LRP8	-2.81
TAGLN3	-2.98325
MRPL14	0.5055
TTRAP	0.2425
ZDHHC20	-0.421
NFE2L3	-1.48075
KIAA1377	0.721875
PALMD	0.8054
TMEM43	-1.03175
TTL	-2.45471428571429
STAT5B	-0.682
SSB	-1.05175
OR10H5	0.763
SLC22A13	-1.51875
AKAP3	0.5545
TIMM23	0.913166666666667
OAS2	1.24241666666667
KIAA0423	1.869
TRIM11	0.158
GLIS3	-1.038625
TMEM50B	1.85933333333333
ARHGEF4	-2.076
DEGS1	-0.592090909090909
TBL1XR1	0.6064
G6PD	-2.83775
SP140	-0.2994
MUC17	0.726461538461538
NUDC	-0.7682
DNAJC5B	3.00483333333333
SCARA3	-0.6545
CPA3	8.91833333333333
BCAT2	0.061125
MFN1	0.344
NRG3	1.991
SNX11	0.30175
PLEKHH1	-1.73016666666667
GPR177	-1.8295
HCFC2	1.35275
TCAP	-0.0655
MOCOS	0.569
C14orf93	0.54075
PRDM10	0.528333333333333
SLC16A4	0.33975
SRGAP1	-0.391166666666667
VIP	0.0343333333333333
DUSP27	-0.286666666666667
LILRA1	0.0904
MC2R	0.523
MGC24103	-2.70175
MBTD1	-1.003
FUT11	-0.144166666666667
USP33	0.0214
C15orf39	-1.9535
MAP3K12	0.073125
PAAF1	-0.2925
BARHL1	-1.755
FLJ16165	-0.739
PIWIL2	-1.673
SYNE1	-0.0320909090909091
CMTM4	-1.007375
TSPYL1	1.5006
GUF1	-0.102333333333333
TMEM157	3.6395
WDR44	0.92375
HIST1H3C	0.62325
DKFZp666G057	1.2255
RNPEP	-0.8945
GAS2L2	0.0279999999999999
ADH4	-3.978
GRPR	1.58166666666667
FBXL17	-1.64125
ZBTB10	1.4195
Gcom1	0.957111111111111
HTRA1	0.831
ZNF585A	-0.592
SLC26A2	-0.433714285714286
OTOP3	0.088
WISP1	0.419777777777778
ATP2B4	-0.981583333333333
FLJ10769	0.163
CRAMP1L	-0.735
CHST12	-0.1495
RAB22A	-0.0997499999999999
TARDBP	0.298857142857143
STAU1	-0.0495
CRB3	2.3225
MIG7	-1.72125
CHMP1A	-1.35116666666667
ZNF160	0.39075
B3GALT6	-0.25425
BARX1	-1.71966666666667
C6orf167	-1.2342
NXNL1	0.0415000000000001
DHX29	1.211125
HADHB	0.08525
PLXNB2	-0.646125
ILDR1	-1.424
SLC15A3	0.60775
GAS2	-0.651833333333333
C20orf69	-0.9305
NUMB	-0.045
TNIP1	-1.441
MESP1	0.666666666666667
PSKH1	-1.6035
NSFL1C	0.375125
RHOG	-1.10425
HEY1	-0.7795
KNG1	-1.397
ITGAX	0.491
LIN9	-0.343333333333333
CANT1	0.265375
XRN1	0.657071428571429
CCDC96	1.2239
HEATR6	-1.39666666666667
GNG7	0.621916666666667
RUNX2	0.255466666666667
SOX1	0.0795
FCRL5	0.5494
ZNF99	0.0475
FAM9A	0.3785
SNX22	1.22483333333333
MBNL3	-3.4466
ODC1	-1.5774
ADORA2B	-3.00916666666667
NR2F6	-0.9115
ZFYVE16	0.847611111111111
SYNJ2BP	1.5089
POLE	-1.6725
E2F2	-1.3095
THRA	-0.395333333333333
PTGES2	-2.0155
HIP1R	0.474166666666667
TMUB1	-1.6195
ENO3	-2.0105
RSPH10B	-0.477
CXorf39	0.997875
IRGC	-0.13025
GPR109B	-1.749
FLJ13305	-0.067
LCE3A	-0.4295
TNFRSF18	-0.0106666666666667
DET1	1.61975
TRPM3	0.147666666666667
C16orf79	-1.712
FECH	-0.00949999999999997
RAP2A	-0.468166666666667
CRIP1	4.0255
AZIN1	0.49725
SLC7A7	1.9715
IL10RA	0.123
TMEM64	-1.42125
CDC42EP4	0.2551
C16orf58	-0.2373
ARG2	-1.677
POU5F1P4	-4.61925
FAM62B	-0.643375
DNAH8	-1.8969
ASH2L	3.15125
TSLP	-1.61533333333333
CNTNAP5	-0.123
TMEM16C	0.173
IFNA14	1.109
SLC1A3	-0.6375
CABYR	2.9765
BCL7B	-0.4417
NUDT13	-0.423666666666667
C13orf28	0.72725
C1orf53	-0.8865
ARL6IP4	-0.0367
RPL35A	-0.21125
EMR3	0.521
RAB40C	-0.0126666666666667
SLC41A1	-0.486166666666667
LRCH1	-0.23025
LY6G5B	-0.516
FAM124A	-0.598785714285714
MGC10981	-3.61416666666667
CLIP3	-0.7686
MAP4K2	-0.780166666666667
CHIC1	0.608
SULF1	1.8765
C20orf30	1.69328571428571
PRDM5	-1.24757142857143
ELOVL1	-0.90475
C11orf48	0.461
SLC39A10	0.1295
KCNV1	0.51975
ACP1	-0.137666666666667
ZMYM2	-0.73625
B3GNT6	-0.5715
C9orf69	-1.504
C2orf15	2.68675
C20orf166	1.066
HSP90AA6P	-0.5915
EDG7	-1.7955
NEURL	3.66225
LPL	1.905
CLEC2D	0.509428571428571
GRRP1	2.49666666666667
CD8B	-3.3611
HIST1H3D	-0.109166666666667
SLC6A12	-0.289
FAM27L	-0.311
CD84	0.2074
RASA1	-0.0395
PHKG1	-1.4255
MAGEA11	-2.2945
IMPA1	0.5794
NPM3	-1.83225
RARRES1	1.274
SH3BP1	-0.802
B3GNTL1	-0.7095
ARPC5L	0.369333333333333
KLHL26	-0.83975
SIM2	-0.180625
GJC1	0.3565
C20orf194	-1.3465
EXO1	-2.30425
SLC2A2	-2.79166666666667
LOC285074	0.61475
LRG1	1.52075
KIRREL	-2.1745
PIK3R1	0.495142857142857
C4orf34	2.3265
MAF	-2.53705555555556
ADCY4	3.49116666666667
ZMIZ2	-0.4784
SLC46A3	1.0755
STAMBP	0.496666666666667
CCDC16	0.75575
MS4A12	0.745
TCF20	0.90125
LRRC46	1.841
C20orf152	1.5145
MRPS6	-0.0765
ABCB11	-0.3655
KCNC2	0.6135
CDH19	-1.661
C9orf123	1.7865
SSH3	0.466375
LDLRAD1	-4.60525
CCBE1	-0.774333333333333
ZNF135	2.118875
TAAR1	1.764
WFDC12	0.122
CCDC42	-0.0988333333333333
FLJ12529	-1.1825
PER1	-0.0708333333333333
TIMM50	-0.654
SMARCAD1	0.308333333333333
FAM26C	1.1285
TP53TG3	-2.177
SH3RF1	0.6162
LMCD1	1.24425
GPR63	-0.8745
FLJ21986	-2.206
AIFM3	-0.1905
MICAL1	-1.41666666666667
BLZF1	1.09266666666667
IQCA	-0.321333333333333
PCDHGC3	-1.0075
SAC	1.654
BCL6B	0.907166666666667
DDO	-1.39975
MARCO	1.927
DCHS1	-0.554166666666667
C1orf170	2.3555
CD200R1	1.986
C22orf15	-0.377
SEPT11	0.849
ADNP	0.378
UST	-0.5361
C13orf34	-2.0692
RFFL	0.531214285714286
APBA3	-0.991
C2orf60	-0.716125
CUTL1	-0.1129
PMS1	-1.06157142857143
ZNF689	0.121
EIF3E	0.109833333333333
IL9	0.253
RPL31	1.388875
LY9	-0.5816
ATP2B3	0.167333333333333
KDELR2	0.678041666666667
TFCP2	1.0975
NLRP12	-0.9625
FLJ45422	-0.637
TLE4	-1.87566666666667
ZNF570	0.521
FLJ43806	-2.5625
TLK2	-0.79375
CIR	1.15
MARS2	-0.7795
COL24A1	1.24875
SDF2L1	-0.0495
HIBADH	0.518333333333333
IGFBP3	-1.64364285714286
C12orf23	1.471375
PSPC1	-0.6285
C20orf43	0.19725
TRAV20	1.116
ARHGAP24	-0.686375
KIAA1975	-0.769625
C1QA	3.6031
DNTT	-4.172
C10orf6	0.284272727272727
C11orf41	-0.825375
HNRPF	2.13925
COL11A1	1.78116666666667
UBAP2	-0.0965
CDKN2AIPNL	0.198
C20orf174	2.219
SPRED2	-0.0425
PLA2G12A	0.943333333333333
ICEBERG	-1.6122
SCN10A	0.925
C11orf65	1.78025
GBP5	3.279
PITPNC1	-1.84183333333333
POU3F3	-1.1995
NCOA7	-0.907875
LIN7C	0.7083
LOC348840	-0.871
NKX2-2	-2.08275
ANKRD13D	-1.15475
LOC123688	0.2345
FUT2	-0.149833333333333
TAAR8	-0.9015
FZD4	0.442833333333333
PNMA3	-0.1974
OR4L1	0.1845
WIT1	-2.78633333333333
EXOC3L	-0.4055
ATPBD4	1.368
KRBA1	-0.59725
UBXD6	1.726
HOXB7	-1.10221428571429
C7orf23	-1.6665
UNQ338	-0.3345
STAB2	0.98025
CDC20B	-0.624
IRF9	2.278
CENTG1	0.335
TNPO2	-2.0365
MCPH1	-0.106375
BMS1P5	-1.223
SLC26A7	0.53575
HIST1H3J	0.71325
C9orf3	1.2857
LBH	-0.176
MYO1D	-0.338375
PTDSS2	0.1845
NFU1	2.78575
DEPDC4	-1.8375
WNT7B	0.5315
GLP2R	-0.121833333333333
SETD4	-0.8172
DYNLT3	0.4028
FKBP11	-0.99
SESTD1	0.306333333333333
FLII	-1.18575
RPS16	0.1071
CHPF	-2.84516666666667
CSNK2A1	-0.139666666666667
SUMO1P1	0.493
FKBP6	0.6285
ZNF214	2.10266666666667
TWIST1	-1.4698
DDX56	-1.66316666666667
TRAM1L1	5.1676
EPO	-2.71966666666667
MRPS18B	0.1945
ZNF682	0.0999999999999999
RPL14	0.3265
MAFF	-0.985
LOC51136	0.572625
LY96	-0.43
DDX20	-0.3185
ABTB1	0.460833333333333
ARL5A	0.00769999999999998
CCT6A	-1.19125
HEPACAM	-2.22883333333333
EHHADH	-0.893833333333333
RBAK	-1.115
CGB1	-0.48275
ITGB5	0.2859
YIPF3	-0.31825
FKBP2	-0.48275
NR1D1	-0.7131
TMEM110	0.2745
NEK2	-1.39516666666667
PRAMEF8	-2.50725
C20orf52	1.13233333333333
PCDHGA3	-0.6105
VWA3B	0.945
NDUFA5	0.980125
THAP9	0.14275
FLVCR2	-0.946333333333333
AP1S1	-0.951875
SMAD6	-1.85675
SAV1	1.20825
SAT1	1.495375
ZNF251	1.02
ADAMTS7	-0.543555555555555
RPP38	0.2535
C1orf211	-0.83
YPEL2	0.25915
RBMS1	-1.8925
ZNF445	-0.5205
NRXN2	-0.175666666666667
PGBD4	-0.0384285714285714
UGT2B28	1.03825
WBSCR16	-0.8774
NLRC3	1.35185714285714
ASTL	-0.223
ST6GALNAC1	-2.6195
ZADH2	0.5995
MLLT4	0.900416666666667
ARL6	1.20983333333333
MEF2C	-0.66125
CBFA2T3	-0.2855
AFF3	1.4765
COG7	0.00566666666666667
MYB	0.554666666666667
PLXNA3	-0.7655
XRCC2	-1.15483333333333
MMS19	-1.07875
ST8SIA5	-1.05716666666667
CHPT1	2.39433333333333
KIAA1712	0.514
OR6X1	-0.0325
ACTR3	0.39325
UGCG	2.66183333333333
OR4P4	0.448
ZAP70	-3.089
LPP	-0.065
ZNF485	-0.29325
PTPRCAP	-0.358
IL12RB1	0.172
ATRX	0.6049
CHST8	-0.033375
C14orf109	1.7805
ARV1	1.183
NMB	0.0195714285714286
COX5A	-0.25
EIF6	-0.39425
MPPED2	-0.5315
SEMG1	-1.013
CHRDL1	0.986
TRAF3IP2	-0.432
WNK2	-1.10816666666667
LILRA4	1.39416666666667
LAMA2	4.059
PXT1	0.3185
RLBP1	-2.84025
CD300C	-0.403
SLTM	0.389
FLJ10404	-1.18566666666667
APOBEC3D	-1.18466666666667
RENBP	-0.238333333333333
ATXN7L1	-0.030125
NID1	-1.1455
TUBGCP3	-1.0885
ITIH5	0.603611111111111
CCDC110	2.99875
C8A	-2.9885
MGC87042	2.68425
HOXC13	-2.68125
TFDP2	-0.841
HCP5	0.989375
POLI	1.73125
UCN	-1.623
ZNF764	-0.425333333333333
C8orf45	1.1365
FHL3	-1.80675
SPATA5L1	0.44125
MMRN2	3.17666666666667
NDST1	0.396166666666667
COL20A1	-0.196833333333333
ZNF248	-0.411333333333333
PELP1	-0.541833333333333
MBL2	-2.7278
RNF41	0.28975
C5orf24	0.5725
THOC5	-1.177
SERINC3	1.10616666666667
RP11-151A6.2	1.6865
CDCP2	0.424666666666667
HIST1H2AA	1.376
C11orf75	-1.17066666666667
FKBP7	-1.3995
DDOST	-1.59575
GPNMB	-0.955333333333333
TTF2	-1.68466666666667
KCNT1	0.1665
SLC39A14	-1.9285
NGRN	-0.024
GPR137B	2.45025
MECP2	-0.012625
PSMA1	0.2765
C16orf73	-5.38275
TMEM60	1.30166666666667
CSN3	0.909
NOS1	0.570666666666667
RAB7L1	0.117
YBX2	-0.2795
KIAA1166	-1.169375
FUBP3	0.5065
ABCG1	0.565
ACACA	0.0830833333333334
ARL11	-0.4137
ATOH1	-0.1225
ODF1	0.96025
CREB3L3	-0.8778
TMEM127	0.878357142857143
DSCAML1	-0.663
PLN	1.755
LYPLA1	1.80916666666667
PRDM9	-1.57533333333333
SASP	0.78725
PLUNC	0.00766666666666664
INTU	0.725
HISPPD1	0.15425
LNPEP	0.401666666666667
YARS2	-0.0666
APCDD1L	-2.1105
ZCCHC4	0.3743
FBXO22	0.706833333333333
TTLL13	-1.52
ZNF669	-0.232833333333333
PTGDR	0.24275
DDX27	0.2985
KIAA0409	-0.232
GJB6	0.245666666666667
ASB8	1.24675
PLP2	-0.499166666666667
MEPE	0.20975
OR10J5	-0.135
KRT222P	0.82775
COQ7	1.44333333333333
C1orf101	2.8385
RERG	4.7431
CHMP5	2.2625
THAP11	-1.024625
ZNF43	0.0691666666666667
ZRANB3	-1.02383333333333
KRT13	-0.848875
MRPL19	0.465
RBBP9	1.179625
SPATA17	3.9645
BXDC5	1.03583333333333
PAFAH1B1	0.08125
MAGEE1	2.142
OSTF1	-0.403
KIAA0323	-0.770166666666667
TXNDC13	0.7405
CNTN4	3.4625
LCE1B	1.119
UNQ501	1.06675
ZNF154	-0.06925
C3orf64	0.8795
SYT5	-0.2046
PON1	-0.479666666666667
FLJ10357	-0.1695
ATP4A	-0.657
GNPDA1	-0.826166666666667
MGAT1	-0.441
C14orf121	-0.28325
SLC35B2	-0.67025
MIER3	1.06683333333333
CHEK1	-1.867625
ZNF8	-0.1858
TXNDC1	0.4395
CKB	-2.3403
RTN3	0.404857142857143
FZD2	-2.0005
PART1	-0.3866
PSMB6	-0.05925
PCDHB8	-0.4265
PHC3	0.6294
PPP1R8	-1.11183333333333
NOVA2	0.801
TNFRSF11B	-4.786875
GOLPH3	1.358
UBLCP1	-0.24225
SUHW3	-0.7465
TTLL1	1.16525
OPN4	-1.4845
OR13G1	0.236
ZPBP2	0.536
HSD17B11	-1.45
C9orf50	1.285
DHDDS	-0.839071428571429
CTSW	0.1005
NEFM	-2.46766666666667
MRPL28	-1.145
SYN1	-0.3795
PIGV	0.826833333333333
ZIM2	1.5015
APBB1	-0.669166666666667
SND1	-0.7865
C1orf123	0.198166666666667
CHD3	-0.608
BHLHB8	-0.215
RNASE2	-0.35
BCAP31	0.02475
SLC25A44	0.0168333333333333
CHD6	0.5143
PIB5PA	1.572
SELS	0.47225
LOC541471	-1.6345
FAT2	-0.311
ZNF81	-0.751
OR4C16	-0.295
FLJ10081	0.9969
LRRC4	-0.47075
CS	0.694
N4BP2	0.190125
IGFBP7	1.119
ZNF318	0.26375
NDNL2	1.48025
ZNF609	0.192
SIRT4	-0.45425
EXOSC10	-0.8935
ECE2	-0.2488
OVGP1	2.44975
GTPBP3	-0.59675
PACS2	-0.5502
C19orf36	-0.9595
ARL4C	-2.864
ATG4B	-1.35775
UBQLNL	-1.28633333333333
RHOXF2B	-3.1565
PLEKHG2	-0.6015
GALR1	0.8685
AQP4	0.546833333333333
HDAC7A	-1.0375
DCUN1D3	-0.00525
OR8A1	-0.4115
CCRN4L	-0.453125
CBR4	0.117
KIFC1	-2.31616666666667
SLC7A14	-1.05475
LHX5	0.165
TRPC7	-0.1315
LPXN	-1.21925
SERPINA1	-2.998375
RPS13	0.0036
BPIL3	-0.507
PRKAA1	-1.07725
FADS2	-1.6903
ENAH	-0.452375
PRO1768	-0.071
APBA2BP	0.842
LIPH	2.11333333333333
C3orf33	1.869
RCC2	-1.71807142857143
ALDH1A2	-2.91922222222222
RNF103	2.87375
AHCY	-0.281125
ALG12	0.1595
CCL17	0.177
ZNF543	1.4895
ESRRG	2.3626
CNGA1	0.50525
RDH5	-1.30883333333333
OTX1	-1.142
PTGFR	-0.812833333333333
CDR2	-0.669875
SELE	5.66225
NLGN2	-0.671
EXOSC9	0.4555
ZNF566	0.3942
KLRC2	-3.777
GPR12	0.7135
KIAA0196	1.22425
PDRG1	-0.5725
SSR3	0.0092142857142857
MSI1	-0.6985
CST9	1.5475
CC2D1A	-0.42675
PLAGL1	-1.32782352941176
ZNF778	-1.193
RNF2	1.03125
KLF6	0.410333333333333
THBD	1.0225
tcag7.1314	1.794
NR5A1	-0.737333333333333
ABCD2	-0.0543333333333333
DNAJC7	-1.347
CLEC4C	0.202
TM2D3	0.935
CCDC4	-0.346
PLAC2	-2.85975
DCD	-0.0185
FAAH	0.985375
POLA1	-0.359333333333333
TM7SF2	2.27775
FLJ39822	-0.381666666666667
FLOT2	-0.167375
MAP4K1	-1.23983333333333
SRP68	-0.01325
C21orf74	null
ARPC5	-0.041125
LOC126075	0.923
HECW2	0.08075
ZDHHC4	0.74425
ANKRD42	2.8955
PDE9A	-1.32683333333333
ABCA8	1.44575
NDUFS2	-0.028
UBR5	0.6765
BTBD16	-2.2825
LOC554174	1.47
ZNF20	0.6735
KIAA1843	0.443
WDR17	1.13925
C15orf33	3.551
RNF113A	-0.05825
CAMKK1	-1.4783
CLCN2	-0.25125
ANXA6	-0.8195
LOC340069	0.7935
EMID1	1.32125
DPM3	-0.858416666666667
ELA1	-0.063
SLC25A13	-0.9529
KRT24	0.174
SMPD1	-0.185166666666667
TH	0.00750000000000003
COL6A2	-0.888
ANKS1B	1.24625
GPR126	-3.1002
ZC3H12A	-0.454
TMEM47	-0.103
C2orf51	-0.918
C1orf88	0.9275
HSF2BP	1.6355
AKAP10	1.05075
RPAP3	0.4095
KLHDC8B	-0.18
STOM	1.4143
MUPCDH	-0.021875
C10orf72	-0.3345
PLEKHA3	0.507666666666667
TCP11L1	-0.1435
CWF19L1	0.324875
SPEF1	1.322
YSK4	0.541333333333333
ELN	0.615
SAMD8	2.01383333333333
MPI	-0.566166666666667
MEPCE	-0.8899
ABCC3	-3.701
NANOGP1	-2.545
KCNK17	-0.688714285714286
HLA-DMB	3.91466666666667
RRAGA	1.29225
ANGEL1	1.03275
RBM32B	0.501
CPN1	-3.148
MGC52282	-0.2786
HLA-A	0.173583333333333
OR9G4	-0.2395
EDNRB	-0.240375
SCD	-2.18607142857143
C14orf80	-0.228333333333333
BAGE2	-2.5345
RABL4	1.354
RCVRN	0.171
SHANK1	-0.1635
NLRP7	-2.6875
CD226	0.54725
STAT3	-0.4819375
SYNJ2	-1.1701
TPCN2	-0.538666666666667
WDR36	-0.242166666666667
MBD4	0.0835
ROBO1	-0.134
ST3GAL6	-2.9655
SLAMF8	1.40716666666667
ATN1	0.421333333333333
GPR141	0.566
KRT36	-0.3305
TPH1	-0.2915
DDX52	0.99275
ZSCAN29	0.687166666666667
TRPT1	-0.106833333333333
DPEP3	0.768
DENND4A	0.25875
TSPAN16	0.534
PTCHD2	0.7085
LOC145814	-2.18125
CAP1	-1.24533333333333
EIF5A2	-1.6921
NT5DC3	-1.33125
SEPT9	-1.31525
SEZ6L2	-2.4605
EGFLAM	3.09275
VPS11	-0.26925
NDUFB5	0.708333333333333
CIDEA	1.67716666666667
IER5L	-2.8975
N6AMT1	2.0745
FAM83C	-0.521333333333333
OXR1	0.742333333333333
IRX1	-0.1975
DGKB	-0.6812
GCN5L2	-2.019
MIR16	0.67375
FBXW9	-0.5115
WDR4	-3.00966666666667
PDC	0.645
VPS33B	-0.966
HEXB	-0.02525
FLJ32214	-0.29375
TCEB3	-1.1275
CRLF1	-3.29575
ABI3BP	1.18633333333333
C8orf22	-3.596
PYCR1	-1.31375
KIAA1706	-1.095
CDK5R2	0.088
WAS	-2.4235
C12orf60	5.15225
CCBL2	0.00449999999999995
MADD	-0.57775
C5orf34	-1.5395
WDR42A	1.2215
KLF12	-1.149875
HSPA1A	0.2595
ITM2C	-1.594
DAPK2	1.48133333333333
LOC442590	1.333
SUMF2	-0.01625
CENPA	-1.86623076923077
TMED5	-0.296875
CDH6	-0.5647
BRP44	3.792
THG1L	-0.80875
GABRA2	-1.27825
C14orf166	0.27925
MYL1	-1.3002
TNFSF18	0.5215
PAP2D	-1.7436
PPIB	-0.72325
KLHL4	-1.604
SFN	-0.626166666666667
CCDC127	0.844
FRAP1	-1.017
GOLGA5	1.17275
SDCCAG1	0.507375
MGC21675	0.668666666666667
C10orf95	0.90425
KIAA1345	0.315
C1orf163	-1.268
LACE1	-0.5625
OR10K2	0.0015
CENPN	-2.10904
TMED2	1.0165
UGT1A6	-2.153
ANG	0.7025
U2AF1	-0.9155
CASC2	0.796166666666667
NMT2	0.579
OSGEPL1	0.768375
DFNB31	-1.4565
SLC6A20	-0.724333333333333
DKC1	-0.8355
FXYD4	-2.038
WDR64	0.7155
MGC5590	-0.125
CREBZF	-0.00933333333333333
DAZ1	0.311
PRPSAP1	-0.4555
GCHFR	-0.87075
TTC7A	-1.544
LOC196993	-0.2715
UBD	1.285
S100A1	-1.288
RPL6	0.895666666666667
DNAJB6	0.51275
NAGS	4.6635
C2orf58	-0.2105
KERA	0.839166666666667
MT1X	-1.4132
UBE2B	1.3673
KEAP1	-0.68575
MST1	-2.428375
OMA1	1.456
ABLIM2	1.49025
BCL2L13	0.575166666666667
JAZF1	0.0606666666666666
TMEM63B	0.679
S100A8	-2.0278
ARFIP2	0.131
UROS	-0.27825
KHDRBS2	-1.8905
POLQ	-1.991875
SOAT1	-0.9345
SPAG4	-2.00825
MRPS30	2.204
LOC494141	-0.87125
OR2T11	0.4255
ORAOV1	-0.6624
ZNF184	0.234666666666667
TCEB3B	0.999
ADAM21	0.269
GDPD1	0.6105
SPINLW1	0.899333333333333
PRR14	-1.09233333333333
KCTD9	0.077
NUDT3	0.39875
KIAA1822	-1.3414
HIST1H4K	2.9805
DFNA5	-3.147
GABPA	0.8255
C14orf44	1.6535
POLB	1.55275
PTAR1	0.04625
SEC31A	0.9592
TRIM58	-0.43425
TAS2R14	-1.036
VPS8	-0.09225
H1F0	2.09433333333333
PRKCB1	-1.67566666666667
UGT2A1	1.8315
TOR1B	1.009
LSS	-2.3705
C2orf19	-0.6675
HNRNPC	0.836928571428572
TMEM100	-1.03933333333333
LOC116349	1.46975
OR51M1	0.488
CCDC142	-0.283
ISG15	1.6855625
ZCCHC14	-0.497875
CREBL2	1.853375
TGDS	-1.66225
DC2	0.10125
CACNA2D3	-1.82523076923077
ZNF429	-0.0465
LYPD6	-0.084
SUCLG1	0.6835
OR51I1	-1.345
MAGEH1	3.06225
PRPF40A	-1.0055
SMR3A	0.4345
SPINK2	-0.60575
THAP2	-0.331375
NPY5R	-0.379
IRF4	-2.73375
SPESP1	-1.11933333333333
OR10S1	0.0875
DTD1	0.087
TUBE1	-0.3905
DDX19A	-1.0595
PDPN	-2.587375
TMEM34	1.00816666666667
MGAM	1.37325
COL3A1	5.40244444444444
GFM2	0.5188
OR5A2	1.261
PSG9	-0.12125
ARHGEF11	-0.256
IVNS1ABP	-0.505
SIGIRR	0.895
DUSP19	-1.000625
DNAJC14	0.2066
ACSS1	0.19225
IL1RAPL2	0.8315
C4orf30	-1.60175
SEPT4	1.1615
LANCL3	-1.928
SPAG17	2.04616666666667
PRDX3	1.367875
HNF1A	-1.04975
P4HA2	-0.82225
RFWD3	-1.82183333333333
MOV10	-1.6065
DNAJA5	0.9695
LOC729440	-0.87425
LOC200383	1.390125
SMC2	-0.64075
MIXL1	-0.857166666666667
TMEM9	-0.17525
FAM86A	1.2695
ZNF174	-0.3609
MYH14	-1.3395
CCR8	0.7805
VPS37C	1.84366666666667
GPATCH1	-0.152333333333333
B3GNT8	3.343
TBX4	-0.3185
CNR2	0.356333333333333
PCDH1	0.67775
C5orf29	4.460125
OCIAD2	1.7055
PLCG2	0.26975
KIAA0247	1.597875
HRH3	0.4352
CAPN13	1.305375
CCR1	-1.5162
MGC15523	-1.02858823529412
UVRAG	1.1765
DNAJA2	0.265333333333333
ITGA2B	-1.87833333333333
CLDN5	3.542875
PTPRN2	0.675642857142857
ZNF512	0.0808333333333333
PSAP	0.4155
CCDC140	-1.754
LRRC55	0.1255
CYP26C1	1.4505
C8orf47	-1.65
LYN	0.0585
DUSP6	-0.517166666666667
TGFB3	4.19166666666667
ELK1	-1.7942
PCDH11Y	0.051
HGD	-0.1735
C17orf58	2.58925
MYO3A	1.371
SERPINE2	-4.40733333333333
AARSD1	-0.215285714285714
C14orf73	-2.3795
ADAM33	-0.29325
ZNF491	-0.694
MAPK6	-1.53066666666667
TCN1	-1.4742
SLC24A6	-0.167
UBE2R2	0.285
H1FNT	-0.03625
TATDN2	0.177166666666667
LILRB1	0.2335
P2RY5	0.5425
NUCB2	1.411
C2orf37	1.17025
SNX27	-0.5415
MTA3	0.67975
FOXO4	0.74675
ID4	-0.110833333333333
SOX5	-0.356833333333333
PXMP3	1.218
OR52M1	0.0505
SFT2D3	-0.097625
INA	-2.88716666666667
MCOLN1	-0.15575
NFIX	-1.1974
CLEC14A	5.78483333333333
HIBCH	-0.00316666666666667
PLA2G5	0.03275
TIMM10	0.2485
MED17	0.6129
COL4A4	-1.67
TPP1	0.271333333333333
GJA3	-1.5222
TMPRSS5	-1.506
AADACL3	0.347
DNMBP	-0.7955
ENPP5	4.05916666666667
NQO1	-0.3844
ZSCAN2	0.662875
SEC24C	-0.594166666666667
GTF2A1L	-2.15
AXIN2	-0.5836
FAM33A	-1.31141666666667
C16orf13	-0.320125
SPNS2	-0.021
TAF1	-1.08475
AP1G2	-0.137
RBM42	-0.205
HCN2	-1.0732
EFHB	1.878
RUSC1	-0.760666666666667
GRIK5	0.309
USP21	-1.163
ATAD3C	-0.39575
ORMDL2	1.57425
PRSS7	-1.56525
PSAT1	-5.07925
FLJ13195	0.702166666666667
TBC1D1	0.809166666666667
IFNG	0.68525
OTOS	0.233
ZNF773	0.244666666666667
EMD	-1.492
RETN	-0.504
CCL8	3.098
APH1A	-1.28775
COX18	0.596625
GTF2IRD2	0.06075
CCDC82	-0.91675
PAFAH2	0.0914444444444445
NPEPL1	-1.2136
RP11-114G1.1	-0.215
TP53INP1	2.062375
ZNF300	-0.575166666666667
FOXL2	-2.89266666666667
LARP2	0.768333333333333
LATS1	-0.95325
HTR6	1.1735
SPOCK2	0.0101666666666667
RNF144B	2.8755
HTATIP2	-0.20925
MGC10334	-0.909416666666667
CENTA2	2.1265
FGF2	-1.42825
FXYD7	0.43825
PHYHIPL	-1.073
GPR34	5.744
DDX6	-0.690166666666667
OR10W1	0.834
LHFPL1	-1.4235
ZNF313	-0.324714285714286
VPS28	1.05225
AP3M1	0.2822
AKR1CL2	-2.05475
TRAF4	-0.698375
OR2B11	-1.165
C19orf12	0.874666666666667
AKAP9	0.995833333333333
C1orf62	-0.78225
SLC20A1	-0.7304
FAM112A	-0.517333333333333
LDB2	0.866625
MRPS23	-0.1565
KLK5	0.348
SPTB	-0.0898888888888889
EFEMP2	-1.91375
EFNB2	1.86275
PCM1	1.24207142857143
NMNAT3	3.069875
TSG101	1.41566666666667
C8orf40	1.71
NOB1	-2.199
