Hybridization REF	TCGA-BH-A0HB-01A-11R-A056-07
KRT72	0.656
CCDC117	0.2975
C6orf89	-0.849944444444444
TUBB2B	-1.9712
RTN4IP1	-1.23925
CR1L	-2.7765
CEND1	0.47575
C12orf41	-1.1285
RNF31	0.363
UBN1	0.143166666666667
C17orf32	2.585875
SLC5A7	0.16875
GPR92	0.566333333333333
ESAM	1.7371
CTNNA1	0.447416666666667
HRBL	-0.0361
CBX4	0.06375
TMEM182	-1.13575
SH3TC2	-2.07016666666667
IL10	0.8655
PXMP4	1.176
RNF167	-0.9053
PAK7	-0.103333333333333
ETV3	0.215
ATPIF1	0.512
LOC554207	-1.529
OR8H1	-0.39025
WDFY3	1.3455
DPM1	-1.00675
GPSM1	0.292
WDR92	0.1385
LRP1	0.9185
ANKH	-1.046875
THUMPD3	-1.182
POLR1B	-0.48025
OLFM4	1.263
RAD9B	-0.1055
TSPY2	-3.1885
PAX6	-2.18183333333333
SCG2	-3.2065
SLC17A6	0.47
FMO3	2.66925
PADI4	-0.274
TUBB4	-0.8742
NLK	1.17075
POU4F3	-0.741
SDF4	-0.154
ITGBL1	2.65083333333333
NETO1	-1.152875
TAP2	-0.3075
ABBA-1	0.260666666666667
GNAI1	-1.12925
VPS4B	1.13675
NOPE	0.1019
GALNT6	2.89283333333333
SESN1	-0.106875
GBE1	-2.06677777777778
CLASP1	0.88775
RASGEF1B	0.5445
ACOT11	-0.0460714285714286
AFAP1	0.84025
OR2H2	0.24925
DPY19L2P1	-0.63125
DZIP1	-2.38725
SEC22C	0.170833333333333
GPR161	-0.865833333333333
RNF146	-0.69525
WDR74	-0.414
GALP	-0.334
PURA	1.407
DNPEP	1.06916666666667
RP11-78J21.1	-1.5805
ERBB2	2.094875
FANCM	-0.567666666666667
NEO1	1.74583333333333
DDX3Y	-4.4284
RPS3A	-0.254
MXRA7	-0.85
LGALS3	-0.606166666666667
GLT8D1	-0.91475
CFL2	-1.47683333333333
UPB1	-0.223
NAP1L5	-0.5435
CLDN14	0.729
DHX38	-0.648
BTBD1	-0.4325
TARS2	-0.252666666666667
ABCF1	-0.7533
FCF1	0.0256666666666667
LRRC49	-0.5135
GUCY1B2	-0.8555
C1orf177	-0.5185
SMARCA4	-0.311071428571429
LRP8	-1.88716666666667
TAGLN3	-1.42266666666667
MRPL14	-0.71775
TTRAP	-0.4125
ZDHHC20	0.51575
NFE2L3	-1.88775
KIAA1377	-0.936571428571429
PALMD	0.8782
TMEM43	-0.62725
TTL	-1.584625
STAT5B	-0.938666666666667
SSB	-0.50225
OR10H5	-0.028
SLC22A13	-1.8055
AKAP3	-0.563333333333333
TIMM23	0.3595
OAS2	2.69141666666667
KIAA0423	-0.215
TRIM11	1.654
GLIS3	0.429625
TMEM50B	0.374666666666667
ARHGEF4	-1.351375
DEGS1	-0.584181818181818
TBL1XR1	0.880466666666667
G6PD	-1.48075
SP140	0.9023
MUC17	0.0746428571428571
NUDC	0.00899999999999999
DNAJC5B	2.78133333333333
SCARA3	-2.11066666666667
CPA3	6.59333333333333
BCAT2	-0.00349999999999998
MFN1	-0.1416
NRG3	-0.938
SNX11	-0.255
PLEKHH1	-2.0778
GPR177	-1.09283333333333
HCFC2	0.25025
TCAP	-1.01325
MOCOS	-1.01625
C14orf93	-0.00325000000000001
PRDM10	-0.5725
SLC16A4	-0.716166666666667
SRGAP1	1.40366666666667
VIP	0.5695
DUSP27	-1.09966666666667
LILRA1	0.6198
MC2R	0.388
MGC24103	-2.2045
MBTD1	-0.7305
FUT11	-0.448666666666667
USP33	0.2677
C15orf39	-0.8335
MAP3K12	-0.3925
PAAF1	-2.036
BARHL1	0.1065
FLJ16165	0.4395
PIWIL2	-2.81025
SYNE1	0.43425
CMTM4	-0.047125
TSPYL1	0.4154
GUF1	1.24416666666667
TMEM157	2.3245
WDR44	0.18875
HIST1H3C	0.72675
DKFZp666G057	-0.2615
RNPEP	1.17825
GAS2L2	-0.946666666666667
ADH4	-4.352
GRPR	1.3825
FBXL17	2.04175
ZBTB10	1.03258333333333
Gcom1	0.471944444444444
HTRA1	1.3043
ZNF585A	-0.257
SLC26A2	0.0792307692307692
OTOP3	-0.277666666666667
WISP1	2.68433333333333
ATP2B4	0.02675
FLJ10769	-0.265
CRAMP1L	0.240625
CHST12	0.337
RAB22A	0.31625
TARDBP	-0.0910714285714286
STAU1	0.25625
CRB3	2.136
MIG7	-1.4685
CHMP1A	0.307333333333333
ZNF160	-0.579625
B3GALT6	0.682125
BARX1	-1.31583333333333
C6orf167	-2.118125
NXNL1	-0.3135
DHX29	-0.02825
HADHB	-0.47475
PLXNB2	0.033875
ILDR1	-1.22325
SLC15A3	2.91475
GAS2	-3.4355
C20orf69	-0.93925
NUMB	-0.0015
TNIP1	-0.239
MESP1	-0.602666666666667
PSKH1	0.166
NSFL1C	-0.78525
RHOG	-0.32375
HEY1	-1.77683333333333
KNG1	-2.536
ITGAX	2.0238
LIN9	-0.2025
CANT1	0.512375
XRN1	0.439642857142857
CCDC96	0.9776
HEATR6	-1.69283333333333
GNG7	0.3925
RUNX2	0.6943125
SOX1	0.7445
FCRL5	0.2784
ZNF99	-0.094875
FAM9A	0.7885
SNX22	0.640666666666667
MBNL3	-2.36033333333333
ODC1	-3.5922
ADORA2B	-1.823
NR2F6	0.42825
ZFYVE16	-0.150388888888889
SYNJ2BP	0.9157
POLE	-0.887625
E2F2	-0.514
THRA	0.0298333333333333
PTGES2	-1.06266666666667
HIP1R	1.11366666666667
TMUB1	-0.464666666666667
ENO3	-2.14425
RSPH10B	0.177
CXorf39	1.540375
IRGC	-0.03825
GPR109B	0.79325
FLJ13305	0.144
LCE3A	-0.4715
TNFRSF18	-0.8475
DET1	0.1265
TRPM3	-0.4866
C16orf79	-1.4125
FECH	0.182666666666667
RAP2A	-0.182833333333333
CRIP1	2.07733333333333
AZIN1	0.52725
SLC7A7	4.06575
IL10RA	1.1061
TMEM64	-3.348
CDC42EP4	0.8405
C16orf58	-0.0118
ARG2	-2.63075
POU5F1P4	-4.86825
FAM62B	-0.39
DNAH8	-2.9708
ASH2L	0.2425
TSLP	-3.39716666666667
CNTNAP5	-0.85
TMEM16C	-1.24275
IFNA14	0.2445
SLC1A3	1.33675
CABYR	0.9435
BCL7B	-0.2572
NUDT13	-2.229
C13orf28	0.76425
C1orf53	0.96775
ARL6IP4	0.3972
RPL35A	-0.47675
EMR3	1.10475
RAB40C	0.3685
SLC41A1	0.1505
LRCH1	-0.06025
LY6G5B	-0.9145
FAM124A	-0.616642857142857
MGC10981	-3.4735
CLIP3	0.118
MAP4K2	0.0183333333333333
CHIC1	0.203
SULF1	3.0685
C20orf30	-0.0697857142857143
PRDM5	-1.27825
ELOVL1	-0.094
C11orf48	-0.586875
SLC39A10	-0.12225
KCNV1	0.68175
ACP1	-0.696166666666667
ZMYM2	-0.719
B3GNT6	-0.186333333333333
C9orf69	-1.23575
C2orf15	1.521
C20orf166	1.19
HSP90AA6P	0.768
EDG7	-2
NEURL	2.37825
LPL	2.05333333333333
CLEC2D	-0.417928571428571
GRRP1	2.70283333333333
CD8B	-2.1417
HIST1H3D	2.0675
SLC6A12	0.433875
FAM27L	-0.6875
CD84	2.0367
RASA1	-0.8965
PHKG1	-0.4315
MAGEA11	-1.868
IMPA1	-0.6861
NPM3	-1.32525
RARRES1	3.88275
SH3BP1	0.363375
B3GNTL1	-0.2175
ARPC5L	-0.0578333333333333
KLHL26	0.24875
SIM2	-0.892
GJC1	1.052
C20orf194	-0.0865
EXO1	-3.2335
SLC2A2	-1.61783333333333
LOC285074	-0.6585
LRG1	-0.03775
KIRREL	-0.515
PIK3R1	1.02278571428571
C4orf34	1.74225
MAF	-1.39155555555556
ADCY4	3.14333333333333
ZMIZ2	0.4548
SLC46A3	1.25983333333333
STAMBP	-0.226166666666667
CCDC16	0.0205
MS4A12	-0.884
TCF20	-0.42225
LRRC46	0.78625
C20orf152	-0.215
MRPS6	-0.628875
ABCB11	0.1235
KCNC2	0.269333333333333
CDH19	-2.4148
C9orf123	-0.235166666666667
SSH3	0.45625
LDLRAD1	-3.922
CCBE1	-1.87875
ZNF135	1.8185
TAAR1	1.234
WFDC12	-0.39
CCDC42	-0.335666666666667
FLJ12529	0.101
PER1	-0.2495
TIMM50	0.00883333333333334
SMARCAD1	-0.325
FAM26C	0.806
TP53TG3	-1.87766666666667
SH3RF1	2.184
LMCD1	1.359
GPR63	-0.2025
FLJ21986	-2.283125
AIFM3	-2.065
MICAL1	-0.552
BLZF1	0.407833333333333
IQCA	1.01633333333333
PCDHGC3	-0.925
SAC	0.386
BCL6B	1.227
DDO	-1.39475
MARCO	4.912
DCHS1	0.949166666666667
C1orf170	0.344166666666667
CD200R1	1.1365
C22orf15	-0.0905
SEPT11	-0.0388333333333333
ADNP	0.333
UST	0.5311
C13orf34	-1.98666666666667
RFFL	0.0366428571428571
APBA3	-0.2255
C2orf60	-0.87425
CUTL1	0.7785
PMS1	-1.618125
ZNF689	0.2615
EIF3E	-0.347
IL9	0.839
RPL31	-0.2555
LY9	0.148333333333333
ATP2B3	0.40125
KDELR2	0.628
TFCP2	-0.072375
NLRP12	-0.60675
FLJ45422	-0.2325
TLE4	-1.2719
ZNF570	-0.1655
FLJ43806	-0.589
TLK2	0.757875
CIR	0.6225
MARS2	0.447
COL24A1	1.767
SDF2L1	-1.2725
HIBADH	-1.08516666666667
IGFBP3	-2.75435714285714
C12orf23	1.46575
PSPC1	-0.43175
C20orf43	-0.1075
TRAV20	0.401
ARHGAP24	0.153
KIAA1975	1.0545
C1QA	4.2369
DNTT	-5.1728
C10orf6	-0.162166666666667
C11orf41	0.01975
HNRPF	0.866625
COL11A1	6.3215
UBAP2	-0.138166666666667
CDKN2AIPNL	-0.894
C20orf174	3.82675
SPRED2	0.2055
PLA2G12A	1.0205
ICEBERG	-2.13566666666667
SCN10A	0.549
C11orf65	-0.10425
GBP5	5.82125
PITPNC1	-1.3965
POU3F3	2.112
NCOA7	-1.02225
LIN7C	0.4774
LOC348840	-1.3355
NKX2-2	-2.3855
ANKRD13D	0.340875
LOC123688	-1.571
FUT2	0.690166666666667
TAAR8	-0.347
FZD4	0.08025
PNMA3	-0.710333333333333
OR4L1	0.4665
WIT1	-1.60775
EXOC3L	0.70225
ATPBD4	0.4308
KRBA1	-0.85375
UBXD6	0.2465
HOXB7	0.634142857142857
C7orf23	-0.8735
UNQ338	2.27725
STAB2	0.3685
CDC20B	0.198
IRF9	2.99575
CENTG1	1.13833333333333
TNPO2	-0.528
MCPH1	-0.33825
BMS1P5	-1.626
SLC26A7	-0.999666666666667
HIST1H3J	2.40125
C9orf3	0.2009
LBH	1.563625
MYO1D	1.907125
PTDSS2	-0.0665
NFU1	0.26825
DEPDC4	-0.60075
WNT7B	0.6563
GLP2R	-0.517666666666667
SETD4	-0.5504
DYNLT3	0.1143
FKBP11	-1.577
SESTD1	1.22433333333333
FLII	-0.95125
RPS16	-0.5605
CHPF	-0.759833333333333
CSNK2A1	-0.626666666666667
SUMO1P1	-0.12525
FKBP6	-0.1795
ZNF214	0.398166666666667
TWIST1	0.3175
DDX56	-0.731333333333333
TRAM1L1	1.4527
EPO	-3.3605
MRPS18B	-0.934
ZNF682	-1.3688
RPL14	-0.364
MAFF	-0.1885
LOC51136	0.053375
LY96	0.869
DDX20	0.2035
ABTB1	0.869166666666667
ARL5A	0.9172
CCT6A	-0.911
HEPACAM	-0.415833333333333
EHHADH	-0.732166666666667
RBAK	0.407166666666667
CGB1	2.0555
ITGB5	0.0399
YIPF3	-0.779
FKBP2	0.1415
NR1D1	-0.7854
TMEM110	0.2435
NEK2	0.1715
PRAMEF8	-2.993
C20orf52	-0.9155
PCDHGA3	1.0255
VWA3B	-1.06225
NDUFA5	0.00600000000000001
THAP9	-0.4025
FLVCR2	0.207666666666667
AP1S1	-1.274875
SMAD6	-0.9195
SAV1	0.50425
SAT1	0.875625
ZNF251	0.225
ADAMTS7	0.4335
RPP38	-0.09475
C1orf211	-0.9925
YPEL2	2.2433
RBMS1	-0.78675
ZNF445	-0.3555
NRXN2	0.850666666666667
PGBD4	-0.590375
UGT2B28	-2.0605
WBSCR16	-0.6246
NLRC3	0.693375
ASTL	0.25025
ST6GALNAC1	-2.9105
ZADH2	0.9915
MLLT4	-2.27875
ARL6	0.144166666666667
MEF2C	-0.14075
CBFA2T3	-0.7805
AFF3	3.56157142857143
COG7	0.1075
MYB	1.01
PLXNA3	0.6755
XRCC2	-1.60866666666667
MMS19	-0.680125
ST8SIA5	-1.064625
CHPT1	-0.1465
KIAA1712	-0.5155
OR6X1	0.218
ACTR3	0.02475
UGCG	2.23366666666667
OR4P4	-0.6105
ZAP70	-2.3365
LPP	1.16875
ZNF485	-0.58375
PTPRCAP	0.7225
IL12RB1	0.547
ATRX	-0.1815
CHST8	1.502875
C14orf109	0.0475
ARV1	-0.53975
NMB	-0.580571428571428
COX5A	-0.859
EIF6	-0.38425
MPPED2	1.183
SEMG1	-2.1125
CHRDL1	0.902
TRAF3IP2	0.52325
WNK2	-0.566625
LILRA4	2.24216666666667
LAMA2	4.43725
PXT1	0.4155
RLBP1	-1.9625
CD300C	0.136
SLTM	-0.336125
FLJ10404	0.0905
APOBEC3D	-1.25633333333333
RENBP	0.381833333333333
ATXN7L1	-0.39025
NID1	-0.418
TUBGCP3	-0.916375
ITIH5	0.835647058823529
CCDC110	2.20125
C8A	-2.461
MGC87042	-2.7885
HOXC13	1.85175
TFDP2	-0.903
HCP5	0.77075
POLI	0.834
UCN	-1.7385
ZNF764	0.340666666666667
C8orf45	-0.04425
FHL3	-1.1845
SPATA5L1	-0.231
MMRN2	2.55816666666667
NDST1	1.0935
COL20A1	0.0493333333333334
ZNF248	-0.3675
PELP1	-0.389833333333333
MBL2	-1.8066
RNF41	0.47875
C5orf24	1.112
THOC5	-0.72475
SERINC3	0.402333333333333
RP11-151A6.2	-0.407
CDCP2	0.22725
HIST1H2AA	0.79825
C11orf75	-0.402
FKBP7	0.03425
DDOST	-0.439
GPNMB	1.05483333333333
TTF2	-0.5625
KCNT1	0.07
SLC39A14	-1.599875
NGRN	0.2952
GPR137B	1.48125
MECP2	0.45525
PSMA1	-0.9585
C16orf73	-4.6775
TMEM60	-0.485333333333333
CSN3	-0.508
NOS1	0.6928
RAB7L1	0.0358333333333333
YBX2	-0.605
KIAA1166	-0.81475
FUBP3	-0.159333333333333
ABCG1	2.687
ACACA	-0.8285
ARL11	0.376
ATOH1	-0.46
ODF1	-0.9192
CREB3L3	-1.57766666666667
TMEM127	1.47
DSCAML1	1.9715
PLN	1.845
LYPLA1	1.0555
PRDM9	-1.8965
SASP	-0.61025
PLUNC	0.104333333333333
INTU	-0.018
HISPPD1	-0.446
LNPEP	-0.1585
YARS2	-0.583666666666667
APCDD1L	-1.08
ZCCHC4	-0.6206
FBXO22	-0.365
TTLL13	-0.5905
ZNF669	-1.1575
PTGDR	2.08375
DDX27	-0.16625
KIAA0409	-0.985
GJB6	0.611
ASB8	0.81975
PLP2	-0.639833333333333
MEPE	0.67575
OR10J5	-0.1535
KRT222P	1.1775
COQ7	0.476
C1orf101	0.408
RERG	2.9799
CHMP5	0.805375
THAP11	0.094875
ZNF43	-0.2815
ZRANB3	-0.659333333333333
KRT13	-1.103375
MRPL19	0.056625
RBBP9	-0.028625
SPATA17	1.089625
BXDC5	0.307333333333333
PAFAH1B1	-1.22625
MAGEE1	0.9225
OSTF1	0.67625
KIAA0323	0.346416666666667
TXNDC13	0.465
CNTN4	1.499125
LCE1B	3.092
UNQ501	0.8005
ZNF154	-0.1405
C3orf64	-0.53775
SYT5	0.40475
PON1	-1.871
FLJ10357	-0.928125
ATP4A	-1.5325
GNPDA1	-0.4995
MGAT1	0.743
C14orf121	-0.249
SLC35B2	-1.176
MIER3	0.278166666666667
CHEK1	-2.26
ZNF8	0.3865
TXNDC1	0.319833333333333
CKB	-1.1674
RTN3	0.817785714285714
FZD2	-1.0945
PART1	-0.64525
PSMB6	-1.01825
PCDHB8	1.581
PHC3	-0.1441
PPP1R8	0.41
NOVA2	0.963166666666667
TNFRSF11B	-3.437
GOLPH3	0.82
UBLCP1	-0.85025
SUHW3	-0.40875
TTLL1	0.77875
OPN4	0.1315
OR13G1	0.258
ZPBP2	-0.115333333333333
HSD17B11	-2.01175
C9orf50	-0.1325
DHDDS	0.243428571428571
CTSW	0.9955
NEFM	-1.23016666666667
MRPL28	0.26375
SYN1	1.21716666666667
PIGV	-0.666666666666667
ZIM2	-0.859
APBB1	-0.396333333333333
SND1	-0.47375
C1orf123	-0.0158333333333333
CHD3	-0.75475
BHLHB8	0.37575
RNASE2	0.150333333333333
BCAP31	0.578125
SLC25A44	0.371666666666667
CHD6	0.3864
PIB5PA	1.18946153846154
SELS	0.240875
LOC541471	-0.27325
FAT2	0.257
ZNF81	-1.622
OR4C16	-0.13
FLJ10081	-0.5601
LRRC4	-0.4705
CS	-0.293666666666667
N4BP2	0.792375
IGFBP7	0.9705
ZNF318	-0.732181818181818
NDNL2	0.981125
ZNF609	1.12
SIRT4	0.04125
EXOSC10	-0.55575
ECE2	0.21375
OVGP1	0.07975
GTPBP3	0.02225
PACS2	0.4775
C19orf36	-1.45366666666667
ARL4C	-0.767375
ATG4B	-0.159875
UBQLNL	-0.64575
RHOXF2B	-3.2525
PLEKHG2	-1.1585
GALR1	-0.792
AQP4	0.798166666666667
HDAC7A	-0.116166666666667
DCUN1D3	1.09375
OR8A1	-0.4795
CCRN4L	1.027875
CBR4	-0.231166666666667
KIFC1	-2.27116666666667
SLC7A14	-0.6158
LHX5	1.2645
TRPC7	-1.615
LPXN	-0.37825
SERPINA1	-2.131625
RPS13	-0.9083
BPIL3	-0.3775
PRKAA1	-1.85575
FADS2	-1.0212
ENAH	0.5331875
PRO1768	-0.258
APBA2BP	-0.01925
LIPH	1.85316666666667
C3orf33	0.30575
RCC2	0.584571428571429
ALDH1A2	-2.94044444444444
RNF103	2.3785
AHCY	-0.392
ALG12	0.143
CCL17	4.04975
ZNF543	1.99233333333333
ESRRG	0.1214
CNGA1	-0.337666666666667
RDH5	0.197333333333333
OTX1	0.0761
PTGFR	-1.333
CDR2	0.175
SELE	5.67925
NLGN2	-1.1272
EXOSC9	-0.281
ZNF566	0.3205
KLRC2	-3.31
GPR12	1.1795
KIAA0196	0.86275
PDRG1	0.5425
SSR3	-0.722857142857143
MSI1	0.0245
CST9	4.686
CC2D1A	0.32175
PLAGL1	-1.09366666666667
ZNF778	0.3555
RNF2	0.582625
KLF6	0.579166666666667
THBD	1.78183333333333
tcag7.1314	0.84125
NR5A1	0.132
ABCD2	0.76675
DNAJC7	-2.43675
CLEC4C	0.1275
TM2D3	0.292875
CCDC4	-0.2415
PLAC2	-0.5905
DCD	-0.008
FAAH	1.49
POLA1	-0.0763333333333333
TM7SF2	0.05025
FLJ39822	-0.5025
FLOT2	1.287125
MAP4K1	-0.542
SRP68	-0.287625
C21orf74	0.75
ARPC5	0.3895
LOC126075	1.05
HECW2	-0.203714285714286
ZDHHC4	-0.58825
ANKRD42	0.9331
PDE9A	-1.46683333333333
ABCA8	-0.57425
NDUFS2	-0.8545
UBR5	0.387375
BTBD16	-2.9235
LOC554174	-0.4225
ZNF20	0.7245
KIAA1843	0.133
WDR17	-1.12714285714286
C15orf33	0.1975
RNF113A	-0.19475
CAMKK1	-1.5042
CLCN2	-0.11625
ANXA6	-1.214
LOC340069	-0.811
EMID1	0.00837500000000002
DPM3	-0.399333333333333
ELA1	-0.257
SLC25A13	-0.4593
KRT24	0.18725
SMPD1	-0.944166666666667
TH	0.319875
COL6A2	0.644285714285714
ANKS1B	1.784
GPR126	-2.0489
ZC3H12A	-0.126166666666667
TMEM47	-0.0906666666666667
C2orf51	-0.107333333333333
C1orf88	-0.0943333333333333
HSF2BP	1.08575
AKAP10	0.2765
RPAP3	-0.6395
KLHDC8B	0.09275
STOM	1.7628
MUPCDH	-0.1525
C10orf72	-0.478428571428571
PLEKHA3	0.832333333333333
TCP11L1	0.2705
CWF19L1	0.044
SPEF1	0.494461538461539
YSK4	1.015
ELN	1.1931
SAMD8	0.347333333333333
MPI	-1.36933333333333
MEPCE	0.4343
ABCC3	-0.594875
NANOGP1	-2.9775
KCNK17	0.667125
HLA-DMB	4.66433333333333
RRAGA	0.70725
ANGEL1	0.06825
RBM32B	0.1795
CPN1	-2.57225
MGC52282	0.4138
HLA-A	1.51366666666667
OR9G4	0.052
EDNRB	-2.0095
SCD	1.70385714285714
C14orf80	-0.194833333333333
BAGE2	1.2375
RABL4	0.647166666666667
RCVRN	-2.1275
SHANK1	0.5735
NLRP7	-2.97925
CD226	1.42475
STAT3	-0.0759375
SYNJ2	0.1095
TPCN2	-0.511666666666667
WDR36	-0.757
MBD4	-0.14875
ROBO1	-1.116
ST3GAL6	-3.655
SLAMF8	3.55616666666667
ATN1	0.505
GPR141	-0.8165
KRT36	-0.756
TPH1	0.197
DDX52	0.05775
ZSCAN29	0.536666666666667
TRPT1	-0.668
DPEP3	0.876
DENND4A	-0.835375
TSPAN16	-2.5115
PTCHD2	-0.3025
LOC145814	-0.61075
CAP1	0.3855
EIF5A2	-0.8181
NT5DC3	-1.439
SEPT9	-0.870625
SEZ6L2	1.03375
EGFLAM	2.424
VPS11	0.096875
NDUFB5	-0.672166666666667
CIDEA	3.78483333333333
IER5L	1.64925
N6AMT1	0.366
FAM83C	-0.898
OXR1	1.78583333333333
IRX1	-0.065
DGKB	-1.01483333333333
GCN5L2	-2.3135
MIR16	0.480625
FBXW9	-0.01025
WDR4	-1.297
PDC	-0.302
VPS33B	-0.43425
HEXB	-0.6555
FLJ32214	1.0445
TCEB3	-0.38
CRLF1	-3.37475
ABI3BP	1.08075
C8orf22	-3.5505
PYCR1	-0.221625
KIAA1706	0.2705
CDK5R2	1.13975
WAS	0.7585
C12orf60	-0.36725
CCBL2	-0.03225
MADD	-0.6625
C5orf34	-1.73825
WDR42A	-0.4875
KLF12	-0.24375
HSPA1A	1.91075
ITM2C	-2.14966666666667
DAPK2	1.4955
LOC442590	-1.239
SUMF2	-0.252
CENPA	-1.35930769230769
TMED5	-0.463
CDH6	-1.3814
BRP44	1.372375
THG1L	-0.65675
GABRA2	-0.994666666666667
C14orf166	-0.29325
MYL1	-0.8866
TNFSF18	1.116
PAP2D	-1.09033333333333
PPIB	-0.97275
KLHL4	-1.05628571428571
SFN	0.4185
CCDC127	0.7375
FRAP1	-0.48325
GOLGA5	0.97725
SDCCAG1	0.37325
MGC21675	0.196833333333333
C10orf95	-0.232
KIAA1345	-0.947333333333333
C1orf163	0.0595
LACE1	-0.781666666666667
OR10K2	-0.814
CENPN	-1.49748
TMED2	0.77425
UGT1A6	-1.337
ANG	-0.276
U2AF1	-1.2165
CASC2	-0.1085
NMT2	-0.3505
OSGEPL1	-0.5835
DFNB31	-1.286
SLC6A20	-0.2155
DKC1	-0.5555
FXYD4	-0.30325
WDR64	-0.95475
MGC5590	0.207
CREBZF	-1.30366666666667
DAZ1	-1.5535
PRPSAP1	-0.6415
GCHFR	-0.98875
TTC7A	-0.84275
LOC196993	0.41425
UBD	1.7825
S100A1	-0.59075
RPL6	-0.319833333333333
DNAJB6	1.01795
NAGS	0.0306
C2orf58	-0.367
KERA	0.784333333333333
MT1X	0.1471
UBE2B	1.3453
KEAP1	0.4165
MST1	-3.422375
OMA1	0.178
ABLIM2	1.10125
BCL2L13	-0.575916666666667
JAZF1	-0.541333333333333
TMEM63B	0.4985
S100A8	1.0183
ARFIP2	0.203
UROS	-0.20525
KHDRBS2	-1.8535
POLQ	-1.938
SOAT1	-1.567
SPAG4	-1.926
MRPS30	1.86933333333333
LOC494141	-1.142
OR2T11	0.839
ORAOV1	-1.2284
ZNF184	-0.447666666666667
TCEB3B	0.2458
ADAM21	0.186
GDPD1	1.58
SPINLW1	-0.849666666666667
PRR14	0.00366666666666667
KCTD9	-0.6588
NUDT3	1.126
KIAA1822	0.3356
HIST1H4K	3.094
DFNA5	-2.552
GABPA	0.41825
C14orf44	0.33025
POLB	0.70825
PTAR1	-0.4505
SEC31A	0.8912
TRIM58	-2.019
TAS2R14	-1.2795
VPS8	-0.05975
H1F0	1.56316666666667
PRKCB1	-2.209
UGT2A1	0.1625
TOR1B	0.09575
LSS	-1.404
C2orf19	0.1855
HNRNPC	0.627
TMEM100	-1.53566666666667
LOC116349	0.20625
OR51M1	0.1065
CCDC142	-1.0565
ISG15	2.692
ZCCHC14	-0.140375
CREBL2	0.371625
TGDS	-2.13025
DC2	-0.5315
CACNA2D3	-1.7775
ZNF429	-0.44525
LYPD6	0.448333333333333
SUCLG1	-0.875
OR51I1	-0.6625
MAGEH1	2.0605
PRPF40A	0.537
SMR3A	0.5405
SPINK2	-1.07675
THAP2	-0.345625
NPY5R	2.532625
IRF4	-1.98125
SPESP1	-2.0105
OR10S1	0.1445
DTD1	-0.108
TUBE1	-2.4695
DDX19A	-0.359
PDPN	-0.8115
TMEM34	0.332083333333333
MGAM	-0.48625
COL3A1	6.08638888888889
GFM2	-0.3122
OR5A2	0.0735
PSG9	-1.0185
ARHGEF11	-0.365
IVNS1ABP	-0.676125
SIGIRR	0.4315
DUSP19	-0.56075
DNAJC14	0.2957
ACSS1	-0.0241249999999999
IL1RAPL2	-0.701
C4orf30	0.07075
SEPT4	1.786
LANCL3	-2.2075
SPAG17	-0.1148
PRDX3	-0.198375
HNF1A	-1.085
P4HA2	-0.84625
RFWD3	-0.208166666666667
MOV10	-0.104
DNAJA5	0.709285714285714
LOC729440	0.55325
LOC200383	0.558875
SMC2	-1.68225
MIXL1	-0.6585
TMEM9	1.1305
FAM86A	2.0015
ZNF174	0.1269
MYH14	-0.999
CCR8	0.67225
VPS37C	1.77733333333333
GPATCH1	0.96
B3GNT8	2.7745
TBX4	-0.32
CNR2	0.169
PCDH1	2.22625
C5orf29	2.521
OCIAD2	1.07325
PLCG2	0.28375
KIAA0247	1.84625
HRH3	0.1805
CAPN13	1.8175
CCR1	0.1018
MGC15523	-0.365833333333333
UVRAG	-0.6305
DNAJA2	0.307166666666667
ITGA2B	-0.563
CLDN5	3.635875
PTPRN2	-1.77678571428571
ZNF512	-0.636333333333333
PSAP	0.185
CCDC140	-0.4515
LRRC55	-0.021
CYP26C1	-0.509
C8orf47	-0.712
LYN	-0.056625
DUSP6	-0.717333333333333
TGFB3	3.42126666666667
ELK1	-0.5076
PCDH11Y	-0.54
HGD	0.67975
C17orf58	1.39375
MYO3A	0.486
SERPINE2	-4.32483333333333
AARSD1	-1.561875
C14orf73	-3.0205
ADAM33	-0.16775
ZNF491	-1.7115
MAPK6	-1.038
TCN1	2.039
SLC24A6	1.1145
UBE2R2	0.9605
H1FNT	-0.09375
TATDN2	0.213666666666667
LILRB1	1.7935
P2RY5	0.306
NUCB2	0.57625
C2orf37	1.13625
SNX27	1.03683333333333
MTA3	0.4315
FOXO4	-0.29525
ID4	-0.926666666666667
SOX5	-2.1115
PXMP3	1.180375
OR52M1	0.1905
SFT2D3	-0.490625
INA	-2.32666666666667
MCOLN1	0.8015
NFIX	0.5692
CLEC14A	5.44433333333333
HIBCH	-1.20566666666667
PLA2G5	0.41325
TIMM10	-0.236166666666667
MED17	-0.6228
COL4A4	1.037
TPP1	-0.203833333333333
GJA3	-1.50683333333333
TMPRSS5	-1.403
AADACL3	1.238
DNMBP	0.27575
ENPP5	3.77883333333333
NQO1	-0.2762
ZSCAN2	0.151125
SEC24C	-0.399166666666667
GTF2A1L	-0.841
AXIN2	-1.1232
FAM33A	0.7875
C16orf13	0.1945
SPNS2	0.7825
TAF1	-0.153
AP1G2	0.00600000000000001
RBM42	0.772
HCN2	1.21616666666667
EFHB	-0.3915
RUSC1	-0.322166666666667
GRIK5	0.3
USP21	-0.559333333333333
