Hybridization REF	TCGA-BH-A0BM-01A-11R-A056-07
NOSTRIN	2.546125
MAP3K3	-0.135
MAX	0.897071428571428
CAPS	0.0221666666666667
SERPINA12	-0.037
OSBPL8	-0.3235
RICS	1.8571
NR4A2	2.20866666666667
PPCS	1.44883333333333
LONP1	-1.74675
SCYL3	2.21925
HERC2P2	-1.55866666666667
FIBCD1	-1.022
C15orf41	-0.715
DMC1	-1.30766666666667
C20orf27	-1.5665
RPS6KA5	0.8584
FAHD1	-0.288
SLC12A4	-0.11275
BRCA1	-1.80333333333333
GBL	-0.9425
SLK	-0.169333333333333
NUDT9P1	0.28
NOXO1	1.5815
USP52	-1.4275
BAZ1B	0.5435
SLCO2B1	2.26425
BBS12	0.6685
LRGUK	0.0395
TERF2IP	0.1905
COL1A1	5.884
KIAA0090	0.3645
GRK5	-0.373166666666667
AP1S2	-1.7662
TMEM52	-1.15116666666667
CA11	-0.597125
OR4A15	0.265166666666667
ACBD3	1.1201
SPAG11B	0.020375
PRDM2	1.3102
FOXP3	-0.08225
SMYD3	-0.8366
LOC389199	2.1225
LGI2	0.2815
NAPE-PLD	-0.2295
ANKRD6	0.6605
WDR45	0.325166666666667
SHROOM1	3.6075
PSCD3	0.467
PYY	0.1185
KCNC1	-0.096
ARHGEF9	0.8234
OR8J1	0.4805
GPR55	0.333333333333333
NS3BP	-1.758
C10orf22	0.397333333333333
NAT8L	0.35275
DUSP4	2.0665
FOXM1	-3.12
GRAMD2	2.8315
ZBTB48	0.142666666666667
BUD31	-1.0395
PABPC5	0.2675
CCDC41	-0.39475
FBXO11	-0.14175
C6orf148	-0.8815
RFXAP	-1.34875
C6orf15	0.347833333333333
CDK8	-1.65683333333333
C6orf70	-0.48025
TESSP2	0.188
ALG2	0.88275
PPP1R3D	1.2165
TPM3	0.096
SYT13	-1.63825
EPB42	0.203666666666667
CETN3	-1.04525
PRY	0.2485
NTHL1	-0.679333333333333
POLR2B	-0.876
RPS28	0.581583333333333
P2RX3	0.28075
LYZL4	0.65925
WBP4	-0.0506
PMM1	-0.66725
C11orf79	-0.1555
CBLL1	-0.28925
IL1F10	0.817666666666667
VAX2	-0.021
SETDB1	0.0453333333333333
LRAP	0.00549999999999995
GCLM	-0.722166666666667
CPEB3	3.60775
PPM1A	0.4865
INTS1	-1.06625
CAMTA1	1.01083333333333
SAMSN1	-3.184
LOC158830	-2.7585
GMPPA	-1.015
AIPL1	0.081
IL24	-0.266333333333333
BDKRB1	-2.48833333333333
MLF1	0.7012
TAF12	-0.16225
ID1	-1.4235
THADA	-0.471375
PIK3CB	-0.78025
OR4N5	0.2125
TBC1D17	-0.484
COX8A	-0.40625
CDCA4	-1.6175
C2orf44	-0.302
ZNF534	-0.183
IMMP1L	-0.30925
NIPSNAP3B	-0.108
FTMT	0.62
PWP2	-0.791166666666667
MMP15	-0.5225
DNAH11	-1.75825
MTMR14	-0.8005
DNAL4	0.577
IPP	-0.22775
TMEM59	0.82325
C1orf157	0.8745
RGS4	-0.582833333333333
DDX18	-0.247333333333333
SNX6	-0.2475
ZNHIT2	1.23183333333333
NCDN	0.475833333333333
FLJ33534	0.38775
RAG1	-1.18642857142857
OR4D10	0.2745
PTPN5	0.137666666666667
POMT1	0.1165
LRRC8A	0.3727
CYP1A1	-1.709
CAPN1	-0.323833333333333
DDHD2	-0.318125
GRIK2	-0.76225
GNRHR	0.15075
PPBP	0.34575
HTR3A	-0.974375
SLITRK4	0.95675
ANKRD49	0.1495
BTF3	-0.016
SARS	-0.662
C13orf18	-0.876
CACNB1	-0.178857142857143
QKI	0.383681818181818
SETMAR	0.32675
MAN2B1	0.559
EML3	-1.05375
ACADL	1.2125
OFD1	-0.032
DEFB114	0.5485
CGA	-2.7352
PEX16	0.179333333333333
LRRC10	-0.362
GNG12	0.196
C1orf152	-0.193
CHRM1	0.5265
CD53	-0.731875
DBH	-0.9825
TFAP2B	4.24925
HIST1H2BJ	-0.165333333333333
FAM46D	0.695
TMEM11	-0.1835
C3orf32	-2.533
PCCB	-1.304375
IPO13	-0.263125
C6orf105	-2.72275
COMMD5	0.714
SUV420H1	-0.1616
LTBR	0.73625
ARHGAP15	-1.91525
HDHD2	0.52675
TDRKH	0.270333333333333
LOC401052	1.271
PSG4	-1.11225
GNB4	-1.0943
SPATA4	3.20225
SLC9A3	-0.55
OSBP	0.667333333333333
NBPF3	-0.43775
DOCK11	-1.4025
SLC39A5	-1.59666666666667
PRR5	1.7759
C10orf63	-0.01425
SMTNL2	-1.47
ADRA1A	0.37875
ASAH1	2.9143
DOM3Z	-0.2408
GIPR	1.17133333333333
AHI1	-1.07008333333333
NADSYN1	-0.00383333333333333
RGS14	-0.0345
IL18BP	0.8659
RTN4RL1	2.03283333333333
ARMC6	-0.513
PSMD5	-0.209833333333333
HK3	0.3868
OR4S1	0.553
RSU1	0.1134
MAD2L1	-4.92644444444444
EIF4A3	-0.757
DLEC1	0.794833333333333
E4F1	0.180833333333333
CHMP2B	0.2858
CAMSAP1	-0.063
RPS21	-0.448
ARID5A	1.595
UBE2N	-0.2352
IGSF8	1.50683333333333
MAGEB6	-0.778
ACAD11	-1.2043
MGC4172	-0.85325
LMO4	-0.56125
KLKB1	-0.067
HP	-0.731
HDAC3	-0.76075
SCHIP1	0.88125
CLCA1	0.7285
OLFML2A	1.473
C1orf112	-1.76425
KIF19	0.995083333333333
HAPLN4	0.00560000000000002
CXCR7	-0.325833333333333
GOT2	-0.6856
RAB38	-2.50275
DCX	1.038
PPM1H	-0.881666666666667
NFYC	1.29066666666667
KIN	0.287875
ZNF228	1.18925
PLSCR4	3.195
HIG2	-0.50425
FAM79B	6.061
C21orf86	-0.6115
KCNK10	0.857
ZNF738	-1.0765
FSTL5	-1.34983333333333
OR6A2	0.3625
OTOA	0.781166666666667
EXOC1	0.33225
AHRR	-3.86775
PDAP1	-1.91466666666667
C19orf6	-0.020375
ZAN	0.5125
LY6G6E	-0.1595
EIF4E2	-0.6565
C20orf198	-0.509
ZNF324	0.88925
CYP3A5	-2.8605
ENTPD7	1.60383333333333
MBOAT5	-0.3085
GJB5	0.099
TTC13	-0.30375
S100Z	-1.294
KIAA0664	-0.777166666666667
PDGFRB	2.57958333333333
IL17D	-0.32575
OR56B4	0.6065
RDX	-1.46183333333333
SLC34A3	1.6125
IL28B	0.5335
JUND	1.9915
CHRNB1	-0.433625
CAMK2B	0.13325
FETUB	-2.0055
CXorf23	1.454375
MRTO4	-1.276375
TTC3	1.2145
NDUFB8	0.262666666666667
EDG2	-1.436
SEMA3G	2.213
IL23A	-1.9265
GRHL1	1.3845
LOC441054	-1.594
WDR65	0.957375
PSTK	-0.48775
STOML3	0.0661666666666667
R3HDM2	-0.1306
C5	-2.53925
SLC2A10	0.6155
C3orf22	0.63725
PAQR3	-1.26407692307692
ANKRD26	-0.66275
HCRTR1	0.1305
LOC399947	-0.609
PSD2	-0.0755
TIGD2	-0.0443333333333333
SCRN1	-1.53225
COQ10A	-0.668
DDI2	-0.2765
METTL7B	-0.6985
UCN2	1.44925
FAM92A3	-0.95975
WDR16	0.46225
ZNF511	0.0385
ZMYM5	-0.339
POLR3G	-2.6
ZNF586	-0.143
C1orf49	0.136333333333333
TANK	-0.00133333333333333
RCAN1	0.156833333333333
PELI3	1.97066666666667
LIMD2	-0.613083333333333
TMEM189	-0.5675
NTN4	2.7245
LOC151300	0.2415
CLEC2A	-1.896
GPR135	-0.279875
DPYSL4	-2.7779
JAK2	0.447833333333333
TSHZ1	1.4495
TM9SF4	-0.064
ZNF264	1.019
SIRPG	1.1335
BICD1	-0.69775
HERC6	0.428833333333333
METTL5	-1.0365
CASP1	0.453
PRRT1	0.207333333333333
PLA2G4C	0.887833333333333
ICA1L	-0.239357142857143
TPTE2	0.3335
OTUD7A	1.81783333333333
AQP11	-1.74875
APOA2	-3.9194
KALRN	-0.376
SECTM1	0.546583333333333
IFNAR1	-0.224
TALDO1	-0.297
RAB11FIP4	0.147083333333333
EIF5A	-2.4705
FAM49A	1.8755
NEGR1	0.1465
YTHDC2	-0.097375
EHD2	0.75875
NCF1	1.28
SCRT2	2.536
HOXA5	1.4025
NUP133	-0.113
FGF12	-0.5774375
SLMO2	-0.890375
SNTA1	0.708375
CACNG2	0.5505
GCM1	2.013125
ELF1	0.313
TLR5	3.6215
TCFL5	-1.403
RBMY2FP	-0.535
LOC100125556	-0.139375
FAM129B	0.931875
MAP3K7IP1	0.156625
NCK2	-0.2275
OXA1L	-0.6825
FMO9P	1.4715
ZSCAN12	-0.01025
PSMD12	-0.654416666666667
HSCB	-0.4805
CLDN10	-0.987
MGC13053	0.0296666666666667
HPCAL4	-1.15333333333333
ASZ1	-0.796
MEX3D	1.09133333333333
NFAT5	-0.0717
CSPG4LYP1	-0.4875
FBXO3	0.2953
DVL1	-0.226666666666667
CMKLR1	1.8485
TYMS	-5.582375
PEF1	0.95725
ZNF750	2.4255
MCM5	-1.0873
MEGF11	-1.02675
KCNK7	0.0235
PTP4A3	0.2485
C1QTNF2	-0.218
OR6S1	-0.4265
FAM122B	-1.33775
ZNF551	-0.382375
HBQ1	-2.479
GEMIN6	-0.14075
ARSK	-0.06425
RBP7	3.53183333333333
CPNE9	0.04175
DSC1	2.1425
LOC730112	-0.26075
MAP2K4	-0.33725
HS3ST5	-1.938
EPB41L3	-1.14975
TEKT2	1.2825
CDKN2B	0.912666666666667
ZNF480	-0.26825
MAP3K6	0.6
MAP6	2.17566666666667
HN1	-1.1034
OR2L13	0.738166666666667
SLC16A11	1.322
FAM96A	-0.97575
APOL1	0.33125
C5orf32	0.15
RTP1	-0.421833333333333
RNF175	0.0771249999999998
ZBTB41	1.45925
AHCTF1	-0.1295
SAE2	-0.54
ITGA2	-0.313
MME	0.827666666666667
CCDC14	-1.316
MAST4	1.59128571428571
KRT33B	-0.1785
KCTD2	0.170666666666667
WDR26	0.405583333333333
MFI2	0.5
NR4A3	-0.669875
ARSA	1.88325
UNKL	0.0516666666666666
SULT6B1	-0.1205
CCNA2	-4.08666666666667
SOX15	-0.174
PPAPDC1B	0.142416666666667
C19orf44	1.285
MCAT	1.32708333333333
ARID1B	0.18
OR52N1	-0.4565
C12orf48	-3.20375
MAGI1	1.048625
NIPA2	-0.828
GBX2	-1.88175
RSHL3	0.0218571428571428
RAVER1	0.9395
C15orf17	-0.495
SLC30A2	2.1195
ZNF518	0.53625
PCYT1B	-1.20125
C10orf114	0.6855
EIF3H	0.192666666666667
SLC25A39	-0.859166666666667
KIF1B	-0.712625
AMOTL2	0.32425
C6orf120	0.105625
PSRC1	-2.88125
PLA2G10	2.2135
KIF5C	1.840375
MRPL37	-1.07
C17orf62	-0.302833333333333
C9orf135	-1.8956
DUSP10	-0.2798
CLCNKB	0.3025
PSMA5	-0.69375
C8orf53	0.9445
AMPD3	0.1505
PIAS1	0.33
ADCYAP1R1	-0.0385
GYLTL1B	1.021
CDH20	-0.128666666666667
FBXO7	-0.1635
TMEM134	0.874833333333333
FLJ14213	0.322833333333333
ZNF3	-0.45225
LRRFIP1	0.639958333333333
CNOT2	0.48
ABI3	2.416
ALDH5A1	-1
HNT	2.383
SERPINA4	-3.00025
TK2	0.5475
STMN1	-3.50422222222222
GUCA2A	0.212166666666667
GALNT10	0.948714285714286
DPP6	-0.49335
C9orf93	-0.313875
PRELID2	-0.22875
STK39	0.85425
SFTPA1	-1.259
CKS2	-2.60255555555556
RHO	0.184875
C20orf135	0.00874999999999999
XKR3	-3.2335
CR1	0.179375
RPS6KA2	0.5
C20orf112	0.499
MRPL22	-0.369
C4orf23	1.22116666666667
GADD45B	1.533
KLHDC1	1.7445
C2orf48	-3.511
ZNF287	0.949
DAAM2	-0.38725
DPPA2	-2.72366666666667
TCTN3	0.209333333333333
DNAJB11	-0.3725
FPR1	3.42025
DEFB4	0.418
PTCD2	-0.9015
SMOC2	5.45333333333333
CABP7	1.432
SERPINB11	-0.1715
MAGEF1	-0.005
NDE1	-0.893166666666667
ITGA10	0.2195
FSHB	-0.3645
ANXA2	-0.05425
HORMAD2	0.59425
HLCS	0.4275
MCF2L	1.18333333333333
FH	-0.581125
TBC1D24	1.50175
KIAA1505	1.20675
LGALS2	-1.244
CNBD1	-0.863
SYNPO2L	-0.35975
PTPN23	-0.106571428571429
C1orf183	-0.4685
MAGEA8	-2.6125
DGCR8	-1.226875
GSR	0.10875
PAQR7	0.06275
ZNF676	-0.6765
CACNA1C	0.4505
SP7	0.425
PDCD6	-0.36675
NRN1L	-0.773
BRI3BP	-0.379166666666667
KIAA1183	1.11775
ASB4	0.20275
CCL23	0.5726
OBSL1	-0.54375
SLC12A7	-0.595583333333333
KIAA0240	2.254375
CD1B	-2.77666666666667
FCGR2A	0.877375
MDC1	-1.60425
HTR1A	0.769833333333333
OCEL1	0.559
ATP11B	-1.3313125
FBXO34	0.496666666666667
PCDH12	4.1185
RPE	-0.80575
C17orf74	0.0935
CSDC2	1.30333333333333
PET112L	0.85125
TMBIM1	0.483125
P2RXL1	-0.3605
TCHP	-1.0045
TRMT1	-0.9335
F2RL2	0.739416666666667
LRRC32	3.37233333333333
IMPG2	0.1255
BGLAP	-0.13725
LOC493869	-0.77225
MRAS	2.546625
SLC35F5	0.452
CBWD1	-0.999
AXL	-2.09975
ATP2C2	2.05325
TELO2	-0.791
PNPLA3	-3.3225
PCDHB14	0.48
CD276	-0.26725
KRT80	-2.07
DUSP28	-0.3945
CSNK1E	-0.179916666666667
SRP14	0.5635
KCNQ4	-0.7035
KRT72	0.401
CCDC117	0.60325
C6orf89	0.1615
TUBB2B	-1.13816666666667
RTN4IP1	-1.94075
CR1L	-3.77466666666667
CEND1	0.67175
C12orf41	-1.30066666666667
RNF31	0.30725
UBN1	0.0175
C17orf32	0.46875
SLC5A7	0.777666666666667
GPR92	0.6445
ESAM	2.8184
CTNNA1	0.461416666666667
HRBL	0.4594
CBX4	0.289
TMEM182	-0.0045
SH3TC2	-0.91
IL10	0.292833333333333
PXMP4	1.811
RNF167	-0.3061
PAK7	2.57366666666667
ETV3	0.02
ATPIF1	0.00983333333333333
LOC554207	-1.5135
OR8H1	-0.0185
WDFY3	1.145375
DPM1	-1.8095
GPSM1	-0.355
WDR92	-0.3398
LRP1	1.2725
ANKH	-0.4535
THUMPD3	-1.783
POLR1B	-0.97225
OLFM4	6.083
RAD9B	-0.34875
TSPY2	-3.1385
PAX6	-2.13466666666667
SCG2	-2.583625
SLC17A6	0.31725
FMO3	2.62175
PADI4	-0.194875
TUBB4	-0.8287
NLK	-0.43775
POU4F3	-1.057
SDF4	-0.1235
ITGBL1	4.17183333333333
NETO1	-2.236625
TAP2	-0.185
ABBA-1	-0.0729999999999999
GNAI1	0.64775
VPS4B	0.547
NOPE	0.4427
GALNT6	3.209
SESN1	0.432625
GBE1	-1.43533333333333
CLASP1	0.4385
RASGEF1B	0.862625
ACOT11	-0.459428571428571
AFAP1	0.968
OR2H2	-0.06125
DPY19L2P1	-1.14175
DZIP1	-1.7485
SEC22C	-0.923416666666667
GPR161	-0.49875
RNF146	-0.1375
WDR74	-0.83525
GALP	-0.531
PURA	1.67225
DNPEP	0.0491666666666666
RP11-78J21.1	-1.19675
ERBB2	2.989875
FANCM	-0.836166666666667
NEO1	1.3735
DDX3Y	-4.3485
RPS3A	0.62075
MXRA7	-0.446
LGALS3	0.981166666666667
GLT8D1	-0.2325
CFL2	-1.087
UPB1	0.4775
NAP1L5	-0.08075
CLDN14	-0.0845
DHX38	-1.16475
BTBD1	-0.72175
TARS2	0.3215
ABCF1	-0.5462
FCF1	-0.219666666666667
LRRC49	0.2665
GUCY1B2	-0.32
C1orf177	0.0516666666666667
SMARCA4	-1.02892857142857
LRP8	-3.99183333333333
TAGLN3	-1.2755
MRPL14	-0.45225
TTRAP	-0.5365
ZDHHC20	0.5955
NFE2L3	-2.1155
KIAA1377	2.361125
PALMD	2.1846
TMEM43	0.09025
TTL	-1.5465
STAT5B	-0.890833333333333
SSB	-1.0145
OR10H5	-0.1885
SLC22A13	-1.252
AKAP3	-0.23375
TIMM23	0.00783333333333334
OAS2	1.08883333333333
KIAA0423	0.31475
TRIM11	0.818166666666667
GLIS3	0.93075
TMEM50B	0.587666666666667
ARHGEF4	-0.724875
DEGS1	-0.205363636363636
TBL1XR1	1.12966666666667
G6PD	-2.24
SP140	0.4013
MUC17	-0.0957857142857143
NUDC	-0.2799
DNAJC5B	0.515166666666667
SCARA3	0.629
CPA3	5.21016666666667
BCAT2	-0.38025
MFN1	-0.892
NRG3	0.6055
SNX11	0.61225
PLEKHH1	-0.700166666666667
GPR177	-0.716166666666667
HCFC2	0.469
TCAP	-0.61725
MOCOS	-1.29725
C14orf93	0.2675
PRDM10	-0.1395
SLC16A4	-0.150833333333333
SRGAP1	-0.429666666666667
VIP	0.4185
DUSP27	0.780666666666667
LILRA1	0.5404
MC2R	0.056
MGC24103	-1.3
MBTD1	-1.877
FUT11	-0.700666666666667
USP33	0.8118
C15orf39	-1.083
MAP3K12	-0.118375
PAAF1	-1.2395
BARHL1	-0.177
FLJ16165	0.1905
PIWIL2	-2.667
SYNE1	0.5015
CMTM4	0.417625
TSPYL1	0.2072
GUF1	-0.747333333333333
TMEM157	1.469
WDR44	0.47025
HIST1H3C	-0.27025
DKFZp666G057	0.40025
RNPEP	0.25325
GAS2L2	0.972166666666667
ADH4	-4.78325
GRPR	0.4835
FBXL17	2.516
ZBTB10	-0.171833333333333
Gcom1	1.07222222222222
HTRA1	1.8029
ZNF585A	0.1385
SLC26A2	0.680214285714286
OTOP3	0.0213333333333333
WISP1	2.43488888888889
ATP2B4	-1.04666666666667
FLJ10769	0.8095
CRAMP1L	-0.39175
CHST12	-0.427
RAB22A	0.26875
TARDBP	-0.186142857142857
STAU1	-0.1035
CRB3	2.40033333333333
MIG7	-1.20625
CHMP1A	-0.340166666666667
ZNF160	-0.055125
B3GALT6	0.071625
BARX1	-0.976666666666667
C6orf167	-2.36225
NXNL1	0.5865
DHX29	0.5925
HADHB	-0.195
PLXNB2	0.69175
ILDR1	-0.81675
SLC15A3	2.3475
GAS2	-2.9005
C20orf69	-0.109
NUMB	0.808
TNIP1	0.209625
MESP1	2.56
PSKH1	-0.38075
NSFL1C	-0.3345
RHOG	0.117
HEY1	-1.25166666666667
KNG1	-2.636875
ITGAX	0.8585
LIN9	-1.17766666666667
CANT1	0.14225
XRN1	0.138571428571429
CCDC96	2.2432
HEATR6	-1.23866666666667
GNG7	1.20408333333333
RUNX2	1.6084375
SOX1	1.023
FCRL5	0.1703
ZNF99	-0.0065
FAM9A	0.5335
SNX22	-0.0166666666666667
MBNL3	-2.11183333333333
ODC1	-2.6914
ADORA2B	-2.24866666666667
NR2F6	-0.04875
ZFYVE16	0.0241666666666667
SYNJ2BP	1.0759
POLE	-1.0625
E2F2	-1.9365
THRA	1.38416666666667
PTGES2	-1.31983333333333
HIP1R	1.109
TMUB1	0.00933333333333334
ENO3	-2.2365
RSPH10B	-0.117
CXorf39	1.0495
IRGC	-0.0545
GPR109B	1.75075
FLJ13305	-0.908
LCE3A	-0.194
TNFRSF18	-0.223833333333333
DET1	0.54775
TRPM3	-0.671
C16orf79	-1.3555
FECH	-1.556
RAP2A	-0.411
CRIP1	3.0275
AZIN1	-0.5635
SLC7A7	2.2145
IL10RA	-0.4116
TMEM64	-2.6735
CDC42EP4	0.93
C16orf58	-0.2419
ARG2	-3.07925
POU5F1P4	-4.70325
FAM62B	-0.6025
DNAH8	-2.669
ASH2L	-0.110875
TSLP	-1.18683333333333
CNTNAP5	-0.183333333333333
TMEM16C	1.16725
IFNA14	-0.344
SLC1A3	0.739625
CABYR	0.27125
BCL7B	-0.3643
NUDT13	-0.851166666666667
C13orf28	0.140333333333333
C1orf53	-0.08775
ARL6IP4	0.4855
RPL35A	0.086
EMR3	0.56425
RAB40C	0.230083333333333
SLC41A1	-0.64
LRCH1	0.02525
LY6G5B	-1.8765
FAM124A	0.785642857142857
MGC10981	-3.74333333333333
CLIP3	0.4908
MAP4K2	-0.0568333333333333
CHIC1	0.3945
SULF1	2.00183333333333
C20orf30	-0.107928571428571
PRDM5	-0.14275
ELOVL1	0.1985
C11orf48	-1.078875
SLC39A10	-0.44925
KCNV1	0.2335
ACP1	-0.883166666666667
ZMYM2	-0.379875
B3GNT6	-0.527
C9orf69	-0.24975
C2orf15	0.74775
C20orf166	0.582
HSP90AA6P	-1.005
EDG7	-0.7925
NEURL	0.37425
LPL	4.66516666666667
CLEC2D	0.197642857142857
GRRP1	3.01516666666667
CD8B	-3.0516
HIST1H3D	0.391833333333333
SLC6A12	-0.012625
FAM27L	-0.4905
CD84	0.3442
RASA1	-0.049
PHKG1	0.455
MAGEA11	-1.8225
IMPA1	-1.7098
NPM3	-1.4025
RARRES1	4.1935
SH3BP1	0.21775
B3GNTL1	-0.258
ARPC5L	-0.743666666666667
KLHL26	0.99725
SIM2	-1.421125
GJC1	1.204
C20orf194	0.28175
EXO1	-3.80375
SLC2A2	-2.30133333333333
LOC285074	-1.418
LRG1	1.20625
KIRREL	0.215
PIK3R1	2.38264285714286
C4orf34	1.41625
MAF	-0.889833333333333
ADCY4	4.17983333333333
ZMIZ2	0.5239
SLC46A3	1.227
STAMBP	-0.564833333333333
CCDC16	0.774
MS4A12	0.3455
TCF20	0.62725
LRRC46	2.40225
C20orf152	0.0555
MRPS6	-1.051875
ABCB11	0.1185
KCNC2	0.6985
CDH19	-2.48416666666667
C9orf123	0.269166666666667
SSH3	1.612125
LDLRAD1	-0.81075
CCBE1	-1.71425
ZNF135	1.402625
TAAR1	-1.4715
WFDC12	0.2435
CCDC42	0.299666666666667
FLJ12529	-0.4355
PER1	-0.3575
TIMM50	-0.584833333333333
SMARCAD1	-0.769833333333333
FAM26C	-1.2325
TP53TG3	-1.50916666666667
SH3RF1	3.2923
LMCD1	1.98125
GPR63	-0.061
FLJ21986	-1.776125
AIFM3	-0.20425
MICAL1	-0.750666666666667
BLZF1	0.783166666666667
IQCA	2.4535
PCDHGC3	-0.127
SAC	0.419
BCL6B	2.589
DDO	0.62825
MARCO	1.915
DCHS1	1.63
C1orf170	2.76116666666667
CD200R1	0.0883333333333333
C22orf15	-0.0735
SEPT11	0.177833333333333
ADNP	-0.49775
UST	0.3123
C13orf34	-1.36816666666667
RFFL	0.908071428571429
APBA3	-0.1945
C2orf60	-0.787375
CUTL1	0.1391
PMS1	-1.226875
ZNF689	-0.8095
EIF3E	-0.668333333333333
IL9	-0.572166666666667
RPL31	0.1225
LY9	0.00816666666666667
ATP2B3	0.3245
KDELR2	0.318916666666667
TFCP2	0.34325
NLRP12	0.405375
FLJ45422	0.32525
TLE4	-0.5703
ZNF570	-0.234
FLJ43806	-0.256
TLK2	-0.614375
CIR	0.88725
MARS2	-0.4625
COL24A1	0.2775
SDF2L1	0.0065
HIBADH	-0.171166666666667
IGFBP3	-2.22814285714286
C12orf23	1.005375
PSPC1	-0.32475
C20orf43	-0.3165
TRAV20	0.343
ARHGAP24	0.683
KIAA1975	-0.945
C1QA	3.7302
DNTT	-4.66933333333333
C10orf6	-0.0714166666666666
C11orf41	-0.23375
HNRPF	0.927125
COL11A1	6.6745
UBAP2	-0.851
CDKN2AIPNL	-1.2745
C20orf174	2.76975
SPRED2	-0.2035
PLA2G12A	-0.0336666666666667
ICEBERG	-1.66916666666667
SCN10A	0.041
C11orf65	0.069
GBP5	2.84975
PITPNC1	-1.60583333333333
POU3F3	2.3415
NCOA7	0.378125
LIN7C	0.00300000000000001
LOC348840	-0.529
NKX2-2	-2.8045
ANKRD13D	0.6075
LOC123688	0.29175
FUT2	2.71316666666667
TAAR8	-0.1025
FZD4	0.311333333333333
PNMA3	-0.164666666666667
OR4L1	-0.0455
WIT1	-2.219
EXOC3L	2.72225
ATPBD4	-0.0235
KRBA1	-0.532
UBXD6	0.26225
HOXB7	-0.490857142857143
C7orf23	-0.432
UNQ338	1.29125
STAB2	0.42975
CDC20B	0.3925
IRF9	1.626
CENTG1	0.768666666666667
TNPO2	-1.083
MCPH1	0.02825
BMS1P5	-1.0665
SLC26A7	0.31325
HIST1H3J	0.66175
C9orf3	0.0427
LBH	2.10675
MYO1D	0.30125
PTDSS2	-0.1825
NFU1	0.40675
DEPDC4	-2.374
WNT7B	0.8232
GLP2R	-0.451333333333333
SETD4	-0.3508
DYNLT3	-0.7497
FKBP11	-0.694166666666667
SESTD1	0.906333333333333
FLII	-0.759
RPS16	0.2426
CHPF	-0.363833333333333
CSNK2A1	-0.521
SUMO1P1	-0.41975
FKBP6	-1.4445
ZNF214	1.36533333333333
TWIST1	0.599166666666667
DDX56	-1.1595
TRAM1L1	1.7416
EPO	0.299833333333333
MRPS18B	0.13775
ZNF682	-0.520833333333333
RPL14	0.5975
MAFF	-0.1145
LOC51136	-1.260875
LY96	-0.0415
DDX20	-0.05375
ABTB1	0.815666666666667
ARL5A	0.102
CCT6A	-1.39075
HEPACAM	0.247
EHHADH	-0.462666666666667
RBAK	0.0483333333333333
CGB1	0.5385
ITGB5	0.9567
YIPF3	-0.23625
FKBP2	0.365
NR1D1	-0.1631
TMEM110	0.2515
NEK2	-4.3655
PRAMEF8	-2.64425
C20orf52	-0.241666666666667
PCDHGA3	-0.1715
VWA3B	-0.03775
NDUFA5	0.0365
THAP9	-0.82875
FLVCR2	-1.14683333333333
AP1S1	-1.450375
SMAD6	-0.5215
SAV1	1.392125
SAT1	0.80775
ZNF251	0.169625
ADAMTS7	0.6017
RPP38	-0.2745
C1orf211	-1.838
YPEL2	2.0464
RBMS1	0.447
ZNF445	-0.875
NRXN2	0.871666666666667
PGBD4	-0.1935
UGT2B28	2.043
WBSCR16	-0.7921
NLRC3	-0.03275
ASTL	0.12
ST6GALNAC1	-2.17525
ZADH2	0.20375
MLLT4	0.173083333333333
ARL6	-0.291
MEF2C	0.7055
CBFA2T3	-1.0995
AFF3	0.347857142857143
COG7	0.0193333333333334
MYB	-0.5525
PLXNA3	-0.0485
XRCC2	-2.39583333333333
MMS19	-0.560625
ST8SIA5	-0.8445
CHPT1	0.352833333333333
KIAA1712	-0.508125
OR6X1	0.3345
ACTR3	0.15025
UGCG	1.12983333333333
OR4P4	-0.4815
ZAP70	-2.906
LPP	1.724
ZNF485	-0.26225
PTPRCAP	0.0365
IL12RB1	0.0895
ATRX	-0.0271
CHST8	-1.636125
C14orf109	0.03875
ARV1	0.77025
NMB	-0.0367142857142857
COX5A	-1.23233333333333
EIF6	-0.56625
MPPED2	0.273333333333333
SEMG1	-0.935
CHRDL1	2.4635
TRAF3IP2	0.43075
WNK2	0.086875
LILRA4	1.83733333333333
LAMA2	4.957
PXT1	0.4285
RLBP1	-2.33625
CD300C	-0.375
SLTM	0.03575
FLJ10404	0.365
APOBEC3D	-2.762
RENBP	-0.1625
ATXN7L1	0.713125
NID1	0.097
TUBGCP3	-0.798
ITIH5	2.39338888888889
CCDC110	1.554
C8A	-2.7265
MGC87042	0.216
HOXC13	-1.286
TFDP2	-1.3505
HCP5	0.48475
POLI	0.61275
UCN	-0.508166666666667
ZNF764	0.110166666666667
C8orf45	-0.39775
FHL3	-0.1005
SPATA5L1	-0.8025
MMRN2	3.224
NDST1	0.938333333333333
COL20A1	-0.0398333333333333
ZNF248	-0.4645
PELP1	-0.379166666666667
MBL2	-2.41916666666667
RNF41	0.05625
C5orf24	0.587875
THOC5	-0.6595
SERINC3	0.302416666666667
RP11-151A6.2	0.0715
CDCP2	-0.07225
HIST1H2AA	0.7115
C11orf75	0.128
FKBP7	-0.0645
DDOST	-0.5315
GPNMB	0.624166666666667
TTF2	-2.02683333333333
KCNT1	-0.247833333333333
SLC39A14	-0.916375
NGRN	0.4967
GPR137B	0.76675
MECP2	0.294625
PSMA1	-0.692
C16orf73	-4.79925
TMEM60	-0.199833333333333
