Hybridization REF	TCGA-A8-A0A6-01A-12R-A056-07
IRX1	1.3255
DGKB	-0.0395
GCN5L2	-2.259
MIR16	0.38975
FBXW9	0.1195
WDR4	-1.71583333333333
PDC	-0.7885
VPS33B	-0.23975
HEXB	0.53175
FLJ32214	1.1865
TCEB3	-0.716
CRLF1	-3.76725
ABI3BP	1.5895
C8orf22	-4.08125
PYCR1	0.48975
KIAA1706	0.1575
CDK5R2	0.883125
WAS	0.799
C12orf60	-1.046
CCBL2	-0.5215
MADD	0.8585
C5orf34	-2.44125
WDR42A	1.2478
KLF12	-0.443125
HSPA1A	1.6395
ITM2C	-0.205
DAPK2	1.93883333333333
LOC442590	0.295
SUMF2	0.0885
CENPA	-3.44676923076923
TMED5	-0.835
CDH6	-1.0718
BRP44	0.903625
THG1L	-0.72175
GABRA2	-2.73425
C14orf166	-0.2235
MYL1	-2.18033333333333
TNFSF18	0.5735
PAP2D	-1.88783333333333
PPIB	-0.377
KLHL4	-0.783125
SFN	0.101
CCDC127	0.5145
FRAP1	-0.34525
GOLGA5	0.641
SDCCAG1	-0.352375
MGC21675	0.0153333333333333
C10orf95	-0.89
KIAA1345	-0.125333333333333
C1orf163	-1.6085
LACE1	-0.8825
OR10K2	0.022
CENPN	-2.7444
TMED2	1.104
UGT1A6	-1.0395
ANG	1.1715
U2AF1	-0.529333333333333
CASC2	0.837833333333333
NMT2	-0.885
OSGEPL1	-0.58875
DFNB31	-0.83
SLC6A20	0.347
DKC1	-1.13275
FXYD4	-1.05175
WDR64	0.76125
MGC5590	0.8885
CREBZF	-0.111333333333333
DAZ1	-1.02575
PRPSAP1	-0.7045
GCHFR	0.08425
TTC7A	-0.2345
LOC196993	0.77775
UBD	4.086
S100A1	1.402125
RPL6	0.2125
DNAJB6	0.8948
NAGS	0.8179
C2orf58	0.353
KERA	1.46916666666667
MT1X	-0.5864
UBE2B	0.9337
KEAP1	0.48075
MST1	-3.120125
OMA1	0.912
ABLIM2	1.7465
BCL2L13	-0.379333333333333
JAZF1	-0.0461666666666667
TMEM63B	0.753
S100A8	2.3207
ARFIP2	1.69425
UROS	0.69125
KHDRBS2	-1.159
POLQ	-3.44075
SOAT1	0.015
SPAG4	-1.43525
MRPS30	-1.34433333333333
LOC494141	-0.795
OR2T11	0.411
ORAOV1	1.3959
ZNF184	-0.0913333333333333
TCEB3B	0.3955
ADAM21	-0.0325
GDPD1	0.267
SPINLW1	0.36725
PRR14	0.351333333333333
KCTD9	-0.2506
NUDT3	0.405
KIAA1822	0.534
HIST1H4K	-0.264
DFNA5	-1.12725
GABPA	-0.37825
C14orf44	1.05675
POLB	1.530875
PTAR1	-0.5215
SEC31A	0.864
TRIM58	0.6425
TAS2R14	-0.509
VPS8	0.33225
H1F0	-0.306
PRKCB1	-1.37516666666667
UGT2A1	0.3925
TOR1B	-0.65725
LSS	-1.10808333333333
C2orf19	0.1815
HNRNPC	0.241
TMEM100	-1.06683333333333
LOC116349	-0.73425
OR51M1	0.127
CCDC142	-0.925
ISG15	0.2111875
ZCCHC14	-0.601
CREBL2	1.191625
TGDS	-1.394
DC2	0.01575
CACNA2D3	-0.810928571428571
ZNF429	-1.62175
LYPD6	0.848166666666667
SUCLG1	-0.268333333333333
OR51I1	-1.096
MAGEH1	1.8585
PRPF40A	-0.482
SMR3A	1.995
SPINK2	0.556
THAP2	1.08825
NPY5R	-0.50975
IRF4	-0.317375
SPESP1	1.43733333333333
OR10S1	0.3625
DTD1	-0.3325
TUBE1	-0.73025
DDX19A	-0.9815
PDPN	-1.522
TMEM34	0.299333333333333
MGAM	3.20175
COL3A1	5.87672222222222
GFM2	-0.1617
OR5A2	0.3605
PSG9	-2.293
ARHGEF11	0.954833333333333
IVNS1ABP	-0.329375
SIGIRR	1.45775
DUSP19	-0.477625
DNAJC14	0.1073
ACSS1	0.94
IL1RAPL2	0.8455
C4orf30	-1.19575
SEPT4	2.39975
LANCL3	-2.11275
SPAG17	0.148833333333333
PRDX3	-0.046375
HNF1A	-1.43575
P4HA2	0.06125
RFWD3	-1.63833333333333
MOV10	-0.51675
DNAJA5	0.403571428571429
LOC729440	0.30075
LOC200383	1.478375
SMC2	-2.17925
MIXL1	-0.964333333333333
TMEM9	0.868
FAM86A	1.0495
ZNF174	-0.0144
MYH14	-0.57375
CCR8	0.71325
VPS37C	0.6525
GPATCH1	0.375833333333333
B3GNT8	2.6845
TBX4	-1.007
CNR2	1.09033333333333
PCDH1	1.62275
C5orf29	5.229875
OCIAD2	2.03175
PLCG2	1.52075
KIAA0247	2.00075
HRH3	0.0956
CAPN13	4.526875
CCR1	-0.0418
MGC15523	0.334166666666667
UVRAG	0.261833333333333
DNAJA2	-0.622333333333333
ITGA2B	-0.876
CLDN5	3.829375
PTPRN2	2.78892857142857
ZNF512	0.0973333333333333
PSAP	1.95814285714286
CCDC140	-1.555
LRRC55	1.04775
CYP26C1	0.5535
C8orf47	0.781
LYN	0.4445
DUSP6	1.2865
TGFB3	3.97953333333333
ELK1	0.173
PCDH11Y	-0.0146666666666667
HGD	0.50225
C17orf58	0.34625
MYO3A	0.276
SERPINE2	-4.26666666666667
AARSD1	-0.851625
C14orf73	-1.786
ADAM33	0.10475
ZNF491	0.3685
MAPK6	-0.327666666666667
TCN1	2.34666666666667
SLC24A6	0.9905
UBE2R2	0.03425
H1FNT	0.353
TATDN2	0.342833333333333
LILRB1	2.9425
P2RY5	1.4495
NUCB2	2.21675
C2orf37	-0.189
SNX27	0.879833333333333
MTA3	0.7015
FOXO4	0.934375
ID4	1.52933333333333
SOX5	-2.76383333333333
PXMP3	0.511125
OR52M1	0.136
SFT2D3	0.1935
INA	-3.47083333333333
MCOLN1	0.94375
NFIX	0.2725
CLEC14A	5.82033333333333
HIBCH	-0.137666666666667
PLA2G5	0.6905
TIMM10	-1.25383333333333
MED17	-0.2679
COL4A4	-0.9275
TPP1	0.8645
GJA3	-1.513
TMPRSS5	-1.3415
AADACL3	0.285
DNMBP	-0.8685
ENPP5	3.967
NQO1	-0.1267
ZSCAN2	-0.752125
SEC24C	0.1605
GTF2A1L	-2.5945
AXIN2	-0.9561
FAM33A	-1.37766666666667
C16orf13	0.010625
SPNS2	1.14225
TAF1	-0.44925
AP1G2	-0.449333333333333
RBM42	-0.0923333333333333
HCN2	1.2575
EFHB	2.2925
RUSC1	1.16516666666667
GRIK5	0.251
USP21	0.836666666666667
ATAD3C	1.0565
ORMDL2	1.2005
PRSS7	-4.19125
PSAT1	-4.4985
FLJ13195	-1.087
TBC1D1	0.789333333333333
IFNG	4.80125
OTOS	0.339166666666667
ZNF773	-0.0431666666666667
EMD	-1.02325
RETN	-0.263
CCL8	5.6295
APH1A	0.13325
COX18	-0.16925
GTF2IRD2	0.536
CCDC82	-1.00166666666667
PAFAH2	0.4661
NPEPL1	-0.9783
RP11-114G1.1	0.342
TP53INP1	2.051125
ZNF300	-1.53433333333333
FOXL2	-3.16125
LARP2	0.195666666666667
LATS1	-0.0525
HTR6	-0.146
SPOCK2	2.0045
RNF144B	3.6345
HTATIP2	0.113375
MGC10334	0.246
CENTA2	2.5125
FGF2	-0.461
FXYD7	-0.05475
PHYHIPL	-2.034
GPR34	5.76175
DDX6	-0.219333333333333
OR10W1	0.0055
LHFPL1	-0.9945
ZNF313	-0.440857142857143
VPS28	0.90225
AP3M1	0.1072
AKR1CL2	-1.28475
TRAF4	0.449
OR2B11	0.37
C19orf12	0.0815
AKAP9	1.306
C1orf62	1.98
SLC20A1	-1.3059
FAM112A	0.541
LDB2	1.178375
MRPS23	-0.9695
KLK5	3.712375
SPTB	0.0168000000000001
EFEMP2	0.3675
EFNB2	0.5925
PCM1	0.26
NMNAT3	1.919875
TSG101	1.475
C8orf40	-0.196833333333333
NOB1	-1.402
ABHD3	-1.1425
GTF3C4	-1.155
PIGN	0.833
GALNTL1	0.1225
AEBP1	2.071
OR9Q1	0.7625
ANKRD2	-0.1375
CCL28	-0.73975
TRIM38	0.775
TMCC1	0.31925
SMG5	0.48275
LRRC7	0.0775
NCAPD2	-1.4595
C6orf153	-0.58725
C1orf74	0.0265
OTUD6A	0.3535
DCP2	-0.607833333333333
TMEM24	0.48325
RPL18	-0.6885
TMEM177	-0.54
LRRC37A3	0.7505
C1D	-1.3965
LDHC	-2.7095
UBE4B	-0.0893333333333333
NIT1	0.6835
BTN3A3	1.931125
RASD1	0.352875
COMMD3	0.49275
SHFM1	-0.234
BIRC8	0.63
DUT	-1.2585
C12orf51	0.1535
LRRC59	-0.343
LY6H	0.61475
WDR22	0.0368333333333333
EDEM1	0.771285714285714
ADH1A	3.647
PANX2	0.0996
CYP11B1	0.79125
CDC73	-0.30475
GPR172A	0.10975
GSTM3	0.778538461538462
KCNA5	0.280875
SERAC1	0.231
NFATC2	0.275
ANAPC5	-0.1759
C15orf24	0.74975
NFATC2IP	-0.380416666666667
TNRC6C	0.879
MGC102966	0.89275
FGD5	1.38683333333333
MED9	0.26375
RAB13	0.207833333333333
C15orf49	-1.027
CRYGS	-0.0872
C12orf53	-0.4465
LOC283693	-0.5145
COX6B2	0.202125
PHF14	-0.3595
FAM3A	-0.697375
RPL13	-0.6295
PRDX2	0.0933
FLJ34047	-2.2555
PRMT3	-0.76
KCTD19	-1.7175
TRIM10	-0.917166666666667
MGC26597	0.557166666666667
GCNT4	0.08025
GPRASP1	1.4105
CDKN1C	-0.176
RHBDL2	1.1852
HSPH1	0.19375
AQP1	3.585625
COL17A1	2.8389
GFAP	0.85325
CDC16	0.184
KIAA1614	0.2195
C6orf118	-0.0535
ZSWIM5	-0.759
FAM83F	2.61425
LYNX1	0.4574375
SYNPR	-1.1775
XG	2.2845
PRSS16	1.514
KIF13B	2.08957142857143
PCDH9	-1.991
HIST1H2AH	-0.667333333333333
RBM18	-1.29525
ZNF626	-0.604625
HEXIM2	0.0171666666666667
ITFG1	-0.386
TUBG2	-0.965
SFRS7	-0.32525
C9orf14	0.439
EXTL1	0.05375
GBP3	3.12316666666667
WDR5	-1.57075
RARG	0.0393333333333333
MYO7A	0.731875
CECR6	-0.33825
C13orf3	-2.382375
SFRS18	-0.9625
ACVR1B	0.651166666666667
PSMD1	-0.6691
C7orf31	0.353833333333333
ILVBL	-0.19525
IFNGR1	1.525
RNF186	3.03025
NOL9	-1.66375
MAGEL2	-0.34225
SLC29A2	-0.40775
NHSL1	-1.241
RBMX	-0.8355
PSORS1C2	0.70175
RAD51L3	-0.297333333333333
LCN6	1.8885
ORAI2	0.457
BRUNOL6	-0.0314
OR4K5	0.0445
CDC123	-0.659875
MSLN	-2.25683333333333
WWTR1	-0.921166666666667
ZNF700	-1.19266666666667
COBL	0.5005
PPP1R16B	0.9515
GAS7	0.1706
MDN1	-0.930875
HAAO	0.2815
C9orf68	2.5615
TNFAIP2	1.3245
FOXN1	0.2735
hCG_2033311	0.155666666666667
ATP6V0D2	1.0219
RPL41	0.645
SLC38A1	-0.2335
ARHGAP6	-1.17958333333333
ADAD2	-0.48575
PHF20L1	-0.1865625
MCM3AP	0.558666666666667
ST3GAL3	-1.11733333333333
SNX1	0.463833333333333
ELF5	2.9055
PARP3	0.788875
RBM8A	-0.239875
LINGO4	0.341
ITGA9	0.864333333333333
ZFR	-0.0245
ACSL6	0.1945
FLJ20699	-0.005
DAOA	-0.384
FABP4	5.867
KCNB1	-0.49275
CANX	0.7619
SLC25A28	0.708333333333333
ADIPOR2	-0.412625
ECHDC2	2.08675
SMA4	1.37325
FRZB	4.0685
PABPC1	-0.330666666666667
DMRTB1	-0.815125
APOBEC3G	1.50775
CATSPER2	-0.633333333333333
CUEDC1	1.03316666666667
STARD9	-0.912375
CLDN8	5.31428571428571
LOC23117	-0.909
E2F6	-0.58
TMEM126B	-1.11866666666667
DPY19L4	0.2025
GIMAP5	3.84433333333333
NDUFA9	0.006
FAM77C	-4.1975
CTPS2	0.01225
LOC51035	-0.005375
WDSOF1	-1.19525
EGLN3	-0.5235
PITX3	0.911833333333333
OR52E8	0.09
GRM4	-0.171
KLK1	-2.39783333333333
GPM6B	-0.378875
RRAGD	-0.376166666666667
PAGE5	-3.43425
UCHL5	-0.987666666666667
ULK3	-0.384
AIM2	2.921
PNO1	-1.0925
OR2F2	-0.059
GNAT2	-1.432
SIX1	2.21675
ST13	-0.250083333333333
ZBTB44	-0.640375
TIMP2	-0.14075
ZMAT4	-0.49725
GTF2IRD1	0.115666666666667
ZNF19	0.587333333333333
ZNF714	-1.8005
RSC1A1	-0.29325
C9orf80	-0.57275
PSMA8	-0.063
TMEM141	-0.191
COX4I1	-0.214642857142857
CTAGE1	0.596666666666667
DTWD1	-0.91575
HSD11B1	2.77675
KRT6B	4.988125
ARID4B	1.532125
LHFPL3	0.051
WWP2	0.223416666666667
ZNF326	-0.786666666666667
RGPD1	-0.8065
CTSH	1.67066666666667
FASTKD1	-0.863875
PAF1	0.6264
TTC9C	-0.93625
IFT57	0.8703
PRSS36	-0.5625
IL20RB	-2.2405
ZNF592	0.0625
DCTD	-0.0483
CFP	2.28075
MFNG	0.516375
JMJD2B	0.19225
ALDH3B1	-0.11
THSD4	1.75183333333333
KCNJ5	3.85683333333333
LMNA	0.729
TBCD	0.36925
ZNF250	0.0211666666666667
CASQ2	3.1725
PEG10	-3.65116666666667
PRAME	-5.20526666666667
NP	-0.171375
TRIM59	-0.529833333333333
ZNF12	0.233375
XTP3TPA	-0.4455
SIGLEC7	0.5404
PANK4	-0.069
FAM70A	-0.3245
SNED1	0.9705
HIP1	-0.0911
RAET1E	-0.8515
AMAC1L2	-0.0565
AHNAK2	-0.928833333333333
TOE1	-0.883833333333333
RECQL4	-1.7845
SPRYD3	1.22375
DPAGT1	-0.5265
MAGED2	3.183
ANKRD55	0.8295
TRPS1	4.52316666666667
DOK7	-0.9835
TFPI2	-5.178
GTF2H3	-1.624
CYP4F11	0.156375
LHX2	-3.77883333333333
ATG16L1	1.464
ASB12	0.7005
C1orf116	2.827875
NF2	-0.6019
POM121	-0.2466
PHYHD1	2.4385
TXNDC17	-0.484666666666667
DKFZp779O175	-0.97325
NUP62	-0.107
MYO18B	-1.07966666666667
PRAMEF1	-0.1215
TCBA1	0.959625
TMEM168	0.5725
FJX1	-0.866833333333333
CLCF1	-0.70575
SEPN1	0.32875
IGSF2	3.289
NUDCD1	-0.866666666666667
TFF3	4.66916666666667
NDFIP1	1.29264285714286
CHCHD4	-0.52
TNR	0.5445
CUTA	0.0981666666666667
USP44	-3.8755
DPP10	-0.309
IWS1	-0.477666666666667
PCGF1	-0.393
SULT1C4	0.0665
NTF5	2.61775
PTPN13	1.69625
SSTR5	0.4235
SFRP1	1.35525
IDH3B	-0.729625
SUOX	1.33633333333333
TMCO5	0.68125
GOLT1B	0.224
MIB1	-0.354428571428571
PCDHGB1	0.657
SUSD1	-0.04225
ICAM5	-2.68233333333333
PAPOLB	0.06275
URM1	-0.6398
TMEM106B	0.1835
LRIG2	-1.69875
SLC27A5	-0.6725
CLIC6	2.2153
ZNF420	-0.1065
SCN9A	-1.2774
KIAA1909	-0.3085
ELMOD1	-2.34775
PRKAG1	0.574
FAM64A	-2.79833333333333
EEF1G	-0.40905
SMAD5	0.12975
INCENP	-2.6885
WASF2	-0.194
GARS	-0.9265
CDK10	-0.9135
HLX	0.615166666666667
MDM4	-0.47
ZNRF1	-0.939642857142857
HHATL	-1.9485
FAM21C	0.9337
HIST2H3C	-0.44525
PFDN2	0.582625
ZNF200	-0.47325
NDN	-0.58875
HBA2	-2.4225
FBLN5	1.667125
PUM1	0.206428571428571
TNNT1	1.2625
C19orf59	-0.285666666666667
HNRPH2	0.711666666666667
RAB7A	0.364166666666667
PMS2	-0.731625
BIRC3	0.359833333333333
NRSN2	0.752875
OR52K2	0.219666666666667
SPOCK1	-0.765928571428572
H2AFY	0.6855
RXRB	0.28725
ZNF638	-0.121
ANKRD45	0.111
ACTN4	0.3265
FXC1	0.92825
EIF2B5	0.2695
VPS33A	-0.327
PINK1	0.753875
FAM106A	-2.1335
SKIP	1.422
GAPDHS	0.2625
MUM1L1	2.23625
PSTPIP1	1.9685
CNTNAP1	-1.8811
CYP26A1	-0.97025
APOL2	1.2358
TACC2	1.054125
COX7A2L	-0.129
HSD17B1	0.868
ARRB2	0.4415
SLC7A6	-0.7212
HSD17B10	-0.24375
RBJ	-0.32625
NUP155	-2.04625
MRPL10	-0.725666666666667
CYCS	-1.85225
CCDC46	-0.0363333333333333
TECTA	1.3305
GNAL	-0.14325
LPO	0.324
PEBP4	3.6375
DDX11	-1.79825
C18orf12	0.509
TAF9B	-0.334666666666667
IMP4	-0.11425
RPA4	-1.40266666666667
NDUFS1	-0.9285
UPK1A	-0.831
ARRDC2	0.581333333333333
C18orf20	-2.738
AES	0.952785714285714
CD2BP2	0.298
C16orf54	0.7835
UGT2B17	-1.027375
FGFR1	-0.962863636363636
CEACAM6	6.4501
CHRM5	-0.0135
CERK	-0.571625
AP3S2	0.439714285714286
ANKS4B	-1.57975
CLCNKA	0.053
ZNF208	-0.623666666666667
HLA-DRB5	5.3325
CARKL	-0.0275
GOT1	-0.820833333333333
CASP6	1.373375
HOXA1	-0.4745
RCL1	-0.495
ZNF181	0.349833333333333
RAB40B	0.874
MRPL38	0.1375
LRRN2	1.687
C3orf25	0.796
OR5D14	-0.332
OR10AG1	-0.89
BET1L	1.4489
FRY	3.05175
AK3L1	-1.466
CSF3R	2.78783333333333
POLR3K	-0.731
ATG2B	-0.294333333333333
EPS8	-0.147666666666667
DARS	-0.55475
C10orf56	0.349333333333333
DAD1	-0.0389166666666667
RIOK1	-1.16466666666667
HERC2	0.35675
HSD11B2	-0.9345
FAM96B	-0.36525
MGC13057	-1.52425
BSN	-0.11425
CAND1	-0.312
HCST	2.556
ACTR10	0.1015
OR8D4	0.445
NASP	-1.8961
COL9A2	1.19316666666667
LYZL1	-0.1345
GPC5	-2.465
TBL3	-0.770666666666667
CENTD2	0.5521
OR5AP2	0.73125
TLR1	3.26525
LMO6	-0.21225
ZIC2	-2.31475
CPNE5	2.05675
ZMYND15	1.98825
FLJ22374	-0.18925
CCDC106	1.1165
PARP16	-0.27875
PDIA3	0.987
C14orf126	-0.531333333333333
CECR2	-1.0695
SFRS1	-0.488857142857143
FIGLA	1.0935
DCP1A	0.1155
MGC45800	-2.0967
TEKT1	0.1268
C10orf67	1.021
CLN5	1.240875
NTN2L	-0.0455
GLE1L	-0.12425
CES2	-0.2541
GNAS	0.856222222222222
DDX53	2.025
TSPAN13	3.24525
MRPL52	-1.0149
SPIRE2	-0.248625
TAS2R39	0.65125
SCUBE3	1.13325
UCRC	-0.2208
CDKL3	-0.1765
KIAA1715	-0.4921
ZNF345	0.491
RTF1	0.233625
DHRS7	0.9785
RIPK4	-1.068
EXOSC2	-1.85
MS4A2	3.03175
FGF17	-1.209
WDR59	-0.789125
EVI2A	-0.12825
IL17RC	1.54866666666667
HS3ST1	2.9295
ITGB1BP2	-2.197
RBPJ	-0.835
GIMAP1	4.0865
INE1	-0.973333333333333
ALDH18A1	1.369625
TPI1	-1.621
GATA6	0.7365
CABP1	-0.653
ZNF484	0.213
DAPK3	0.801
GJB1	-2.54516666666667
PIN1	-0.168
SLC6A15	-3.636
CNO	-0.307
RIN2	2.963375
FRRS1	-0.863
CYorf15B	-4.189625
DMRT3	1.105
ATAD1	-0.2765
OTUD4	-0.0181666666666667
ATOH8	-1.36425
ZSCAN16	0.955375
ASCC1	-0.764
OTUD3	-0.2895
MGC33212	0.1115
YME1L1	-0.2315
RP11-218C14.6	-0.265
PCBP4	-0.0225
TNFRSF10A	0.80525
CDH10	-4.884
KL	2.497
SCP2	0.543416666666667
C9orf119	-0.16075
SON	-0.0914166666666667
MAFK	-0.0585
SBNO2	1.205
SLC6A6	-0.389583333333333
SC4MOL	-0.733875
FAM35B	0.22275
PPP1R9A	1.504875
PDZRN3	0.768875
CXorf20	0.3105
C6orf126	0.22325
AVEN	-0.064
FLJ21075	-1.923
C14orf132	-0.557875
PCK2	-0.639
GUCY2C	0.9045
BARX2	0.13125
PEX11G	0.633
DAO	-0.812333333333333
C10orf49	0.22
EDNRA	2.31966666666667
PPP2R5A	1.7109
DDX39	-1.05116666666667
SERF1A	-0.1895
ASCIZ	-0.0379
FNDC8	-0.00900000000000001
PTMS	0.53225
PHF7	0.7755
PIP4K2B	0.4390625
HHLA2	-1.0115
BDH2	0.3338
APOBEC2	-0.89875
PENK	-0.494166666666667
SMAD9	-0.94275
MT3	-1.10125
RGL1	-0.135875
ATG10	-1.41575
DLGAP4	0.139166666666667
APPBP2	-0.242142857142857
BACE2	1.27721428571429
LOC339344	1.197
ZNF395	0.5515
HIST1H2BL	-1.3655
ZNF467	1.631125
SLC25A21	-2.0425
PALM2	-0.827666666666667
NSUN5C	-0.858
IL5	-0.5015
CLSTN2	2.35375
ANXA8L2	0.56775
PTGES	-0.187125
GDAP1L1	-2.06333333333333
OPRK1	-1.0988
WDR20	0.190916666666667
C12orf4	0.2355
NUP88	-0.412875
XRCC6BP1	-1.615
FCGBP	2.05921428571429
LEMD2	0.21175
NOMO1	0.04575
C10orf79	2.90075
ZNF79	0.6347
OCRL	0.4315
HSPA8	-0.335625
DIDO1	-0.0898333333333334
PLA2R1	1.818
COG3	0.869
NGDN	-0.54125
CBFA2T2	0.49725
PNOC	1.14725
PRRG1	-0.132166666666667
AGGF1	-0.767071428571429
DPF2	0.20925
YIPF7	-0.269
TRPV5	-0.25975
ZNF322B	0.77525
MED12	0.403833333333333
CARS	0.528666666666667
ABCC11	5.07316666666667
C9orf25	0.047
MYH1	1.9425
FRYL	0.212916666666667
AGTRAP	0.12975
MMP27	3.5035
ZNF432	-0.512625
OR8D1	0.4295
OR13D1	-0.536
VWA1	1.96125
STON1	-0.1685
IL5RA	-0.75075
PERP	1.151
C10orf107	-0.6315
TNFSF12	2.4145
FN1	0.0426666666666667
MTR	-0.7
PHLPPL	-0.690666666666667
ZNF425	1.15125
DHFR	-2.11744444444444
PPP1R12A	-0.031625
RSPO2	-2.71325
ZNF7	-0.12825
ZNF583	-0.101
TPMT	-1.2335
GPR132	1.693375
OR2T12	-1.05675
SERTAD2	-0.4397
ATP1A1	2.556
FRMPD3	1.04775
ZNF672	0.667
PLXNB3	1.233
EML5	-0.8145
FAIM3	0.4955
UBQLN2	0.32175
SORCS2	0.698
PRIM2	-1.9595
ACVR2A	0.6575
YWHAZ	0.27225
PGM2L1	0.391125
GNAO1	-0.271857142857143
RPL10	0.023
RPS6KA6	0.0545
PFKL	-0.678333333333333
SH3D19	-0.034125
AURKB	-2.7645
ZC3H6	0.9435
DISC1	-0.251833333333333
FLJ39660	-3.533
TMEM25	2.05825
OSBPL10	0.38175
CLTCL1	-1.71633333333333
ALG6	-0.5145
CATSPER4	0.1115
LRTM1	0.422
RRAD	2.53666666666667
TIPIN	-2.2565
CARD14	0.1825
RBM9	-0.678333333333333
RASSF4	0.848
SLC25A18	-0.943
C6orf58	-0.825333333333333
IGHD	0.72
PLA2G6	-0.506
TPT1	0.985625
SEC63	-0.1444
CCDC113	0.2209
TDRD10	0.657375
KIAA1666	0.12875
TOR1AIP1	1.10716666666667
SYTL4	0.2955
SPRR2F	-1.2875
CEBPD	1.76375
SNTG2	-0.4085
C20orf77	-0.426333333333333
TAS2R49	-2.368
C6orf173	-2.31916666666667
SVEP1	0.9184
PXN	-0.308
VIL2	0.76875
C5orf21	0.8705
DIXDC1	0.334
GANAB	-0.946166666666667
PDSS1	-1.8115
NGFR	1.340125
ATP8B4	2.975
BMP8A	0.822
CCDC132	-0.108083333333333
GNRH1	-0.779
OR10T2	-0.835
PDGFD	3.31483333333333
OR6W1P	0.244
HARS	-0.0489166666666667
KRT77	0.2285
AQP8	-0.16525
ITGB1	0.2946
ZNF254	-0.955
PAX1	0.0186666666666667
PSMC4	-0.1103
ANKRD22	4.87125
PSMD8	0.129
HTR1E	-0.6925
SOX10	-0.8413
OR5B2	-0.053
RABGEF1	-0.707714285714286
MAP1LC3B	-0.61825
CYB5R4	0.86075
AGXT2L1	-1.14125
FLJ41603	2.1035
TRAPPC2	1.33466666666667
FNTB	0.1905
FLJ14107	-0.472
AURKAIP1	-0.01375
DSE	1.615
NFKBIZ	0.287166666666667
OSBPL3	-1.24866666666667
LOC130576	1.5085
SLC39A9	0.413
LOC137886	-0.0210833333333333
RHCE	-3.488
ATG7	0.569
FAM82A	0.906666666666667
FBN3	0.128
MCFD2	-1.4785
CASP14	-0.258
EPS15	0.447
SFRS2B	0.636583333333333
C19orf47	0.0095
PLAC9	0.2105
GPR23	-2.273
BTNL3	-0.285333333333333
RGS8	-0.2835
GNS	0.57525
ENO2	-2.27883333333333
CBX1	-0.5362
PEX26	0.0825
LRP5	-0.640166666666667
ADAMTSL4	-2.36583333333333
ARR3	0.1485
MAP1A	-0.429
CD2	5.7615
NAV2	0.021
TMEM69	-0.9685
ATXN7	-0.3485
CHN2	-0.470333333333333
ZNF781	-0.172333333333333
HAS2	-4.0605
KIAA0241	-1.17416666666667
BIC	2.78875
MOBKL2A	0.10275
CYP2C9	0.263
CNOT7	0.360142857142857
SFRS10	-0.61925
CST11	1.106
FLJ37543	0.136
NKAP	-0.9415
RUNX1T1	2.752
EAF1	0.1847
IL4I1	3.367
LRRC61	0.0203333333333333
PSIP1	-2.05325
SPRR4	-0.7745
ZFP90	-0.0638333333333333
AP2B1	-0.0369230769230769
SLC30A7	0.9495
C7orf28A	0.420166666666667
S100B	-1.43516666666667
BMP2	-2.591
ESR1	2.52491666666667
ZFPL1	0.083
ARHGAP12	0.7115
LRRC19	0.1635
ZNF767	-0.559
NACA	0.0701
OLIG1	-2.11625
PRF1	3.09125
LST1	3.41416666666667
SPATA9	-1.86933333333333
CNFN	1.278
CDK4	-0.8891
TCF15	-1.45266666666667
PARC	0.5745
PPM2C	0.9285
LOC283345	-0.382
FAM107B	0.30175
DMXL1	-0.087375
RBM3	0.663375
HTR5A	-1.817
SCFD1	-0.259166666666667
EPHB3	2.703375
ROPN1L	-0.422
RAMP3	1.2095
TSPYL5	0.719727272727273
GAP43	-2.6495
PAPD4	-0.01475
PDE3A	-2.76225
TNFRSF10C	1.549
JMJD5	0.146166666666667
RASGEF1A	0.959
C16orf65	0.580333333333333
HIPK3	1.07166666666667
XYLT2	0.23425
XPOT	-1.023
GAL3ST1	-1.193
DHCR7	-1.65125
AMIGO3	0.719833333333333
FGFR4	-1.3365
CRAT	1.0665
PPP1R14D	0.154
TRIM14	0.3883
TMPRSS11D	0.158
SLC7A11	-2.44335714285714
OR10H2	0.92125
PPM1E	-2.00811111111111
DOCK4	0.520125
FAM127A	-0.168125
ENOPH1	0.02325
SLC5A3	-0.6914
ZNF530	-0.4682
NTS	-6.202
FRMD4A	0.73475
BCL11B	-1.282
PRM1	-0.364
UQCC	-0.2701
S100A16	2.02566666666667
PLS3	-0.7095
WWOX	-0.831428571428572
CCDC23	0.20875
GTSE1	-2.537
GP2	5.3715
FLJ32549	0.065
CHIT1	4.77075
KLF9	0.15875
RPS24	0.1254
MIA	0.40325
FIGN	-1.33375
PYROXD1	-0.213125
PCSK2	1.237625
MRPL9	0.09325
RPL24	-0.0188749999999999
C12orf32	-0.9285
HIST1H2BE	-1.6915
RGS18	4.327
LFNG	3.128125
RAB4B	0.1241
FBXO25	0.853333333333333
TSPAN31	1.48483333333333
ARL8A	1.18171428571429
C10orf83	-0.2546
OR51B6	-0.2495
CNKSR2	-0.61925
C1orf156	1.402
IBSP	1.2965
GFRA2	0.6114
ALKBH7	1.2567
NEK10	1.70825
VN1R3	0.171833333333333
LOC91948	0.264
CPZ	-0.49675
IHPK3	-0.2236
COL8A1	0.616
RBPJL	0.3895
OR10A4	0.1015
CASP8AP2	-0.811375
MMP12	0.5625
OR8B12	0.373
CDCA5	-3.3715
