Hybridization REF	TCGA-BH-A0HF-01A-11R-A056-07
PAFAH1B1	-0.36525
MAGEE1	0.552
OSTF1	0.7565
KIAA0323	-0.0875833333333333
TXNDC13	0.562333333333333
CNTN4	1.323
LCE1B	0.783
UNQ501	-0.21225
ZNF154	0.276
C3orf64	0.48275
SYT5	0.087
PON1	-0.1015
FLJ10357	0.038
ATP4A	-1.405
GNPDA1	-1.0165
MGAT1	1.51833333333333
C14orf121	-0.62675
SLC35B2	0.3035
MIER3	0.0836666666666667
CHEK1	-3.691
ZNF8	-0.062
TXNDC1	-0.148166666666667
CKB	-0.0204000000000001
RTN3	0.713285714285714
FZD2	-0.353833333333333
PART1	1.108
PSMB6	-0.36225
PCDHB8	-0.287
PHC3	-0.0877
PPP1R8	-0.511166666666667
NOVA2	1.989
TNFRSF11B	-1.073125
GOLPH3	0.674666666666667
UBLCP1	-0.17525
SUHW3	-1.0325
TTLL1	1.33975
OPN4	0.3865
OR13G1	0.159
ZPBP2	0.290166666666667
HSD17B11	-0.9215
C9orf50	-0.0585
DHDDS	0.268642857142857
CTSW	1.1458
NEFM	-0.917
MRPL28	-0.42325
SYN1	1.53816666666667
PIGV	0.481333333333333
ZIM2	-0.976
APBB1	0.702
SND1	-0.20275
C1orf123	0.140333333333333
CHD3	-0.52725
BHLHB8	0.595
RNASE2	-0.029
BCAP31	0.52925
SLC25A44	0.292833333333333
CHD6	0.0016
PIB5PA	2.12484615384615
SELS	0.46525
LOC541471	0.131125
FAT2	0.7405
ZNF81	0.366
OR4C16	0.499
FLJ10081	-0.1281
LRRC4	1.345
CS	-0.115
N4BP2	0.97425
IGFBP7	2.121
ZNF318	-0.1555
NDNL2	0.974375
ZNF609	0.27275
SIRT4	-0.43125
EXOSC10	-0.87825
ECE2	0.205083333333333
OVGP1	-0.78175
GTPBP3	-1.059
PACS2	0.4276
C19orf36	-1.06966666666667
ARL4C	0.03525
ATG4B	-0.271125
UBQLNL	-0.173
RHOXF2B	-3.182
PLEKHG2	-0.7425
GALR1	-0.204
AQP4	0.136
HDAC7A	0.1685
DCUN1D3	0.955
OR8A1	-0.115
CCRN4L	0.806125
CBR4	0.615
KIFC1	-2.67466666666667
SLC7A14	-1.37233333333333
LHX5	0.085
TRPC7	0.047
LPXN	-0.315
SERPINA1	-1.6005
RPS13	-0.2888
BPIL3	0.234
PRKAA1	-0.91375
FADS2	-0.3886
ENAH	0.34775
PRO1768	-0.44
APBA2BP	0.39375
LIPH	2.441
C3orf33	-0.51675
RCC2	0.00564285714285715
ALDH1A2	-2.3279
RNF103	1.8945
AHCY	-0.623375
ALG12	0.8315
CCL17	2.22075
ZNF543	1.29883333333333
ESRRG	2.4192
CNGA1	-0.2785
RDH5	0.507833333333333
OTX1	-1.248
PTGFR	-0.946833333333333
CDR2	-0.09825
SELE	5.103
NLGN2	-0.712166666666667
EXOSC9	-1.07425
ZNF566	0.4805
KLRC2	-4.263
GPR12	1.135
KIAA0196	0.049
PDRG1	-0.46925
SSR3	-0.162357142857143
MSI1	-0.6575
CST9	3.522
CC2D1A	-0.58875
PLAGL1	-0.2085
ZNF778	-0.411
RNF2	0.890875
KLF6	1.1505
THBD	3.807
tcag7.1314	0.39775
NR5A1	-0.0956666666666666
ABCD2	0.12325
DNAJC7	-2.409
CLEC4C	0.786
TM2D3	0.276
CCDC4	-1.5975
PLAC2	-1.17025
DCD	4.581
FAAH	2.490875
POLA1	-0.7085
TM7SF2	-0.766875
FLJ39822	-0.066
FLOT2	0.371
MAP4K1	-0.434833333333333
SRP68	-0.293125
C21orf74	0.587
ARPC5	0.56375
LOC126075	1.49625
HECW2	0.289375
ZDHHC4	-0.131
ANKRD42	1.8242
PDE9A	-0.5035
ABCA8	1.828
NDUFS2	-0.24425
UBR5	-0.545625
BTBD16	-3.284
LOC554174	0.212
ZNF20	0.5565
KIAA1843	0.276
WDR17	-0.809875
C15orf33	-0.186
RNF113A	-0.45375
CAMKK1	-0.3589
CLCN2	-0.86625
ANXA6	-1.5645
LOC340069	0.0405
EMID1	1.03725
DPM3	-0.335916666666667
ELA1	0.0305
SLC25A13	-0.7649
KRT24	-0.64125
SMPD1	0.721333333333333
TH	0.01675
COL6A2	2.16457142857143
ANKS1B	1.6985
GPR126	-2.8694
ZC3H12A	-0.325166666666667
TMEM47	2.4425
C2orf51	-0.306833333333333
C1orf88	2.93133333333333
HSF2BP	-0.01325
AKAP10	-0.47125
RPAP3	-0.981
KLHDC8B	0.575625
STOM	0.6441
MUPCDH	-0.029875
C10orf72	-0.4065
PLEKHA3	0.718583333333333
TCP11L1	-0.39375
CWF19L1	-0.3835
SPEF1	2.10130769230769
YSK4	-0.109
ELN	2.9048
SAMD8	0.517666666666667
MPI	-0.812333333333333
MEPCE	0.3277
ABCC3	-1.24575
NANOGP1	-4.0315
KCNK17	0.870625
HLA-DMB	4.73866666666667
RRAGA	1.302
ANGEL1	-0.0725
RBM32B	0.0545
CPN1	-2.72475
MGC52282	-0.0953
HLA-A	1.99508333333333
OR9G4	0.03
EDNRB	-0.4885
SCD	-1.59485714285714
C14orf80	-0.619833333333333
BAGE2	0.0345
RABL4	1.27566666666667
RCVRN	0.1855
SHANK1	0.012
NLRP7	-3.412
CD226	1.2795
STAT3	1.042125
SYNJ2	-0.3
TPCN2	-0.116833333333333
WDR36	-0.819416666666667
MBD4	-0.5385
ROBO1	-0.6223
ST3GAL6	-2.8325
SLAMF8	2.71183333333333
ATN1	1.025
GPR141	-0.1445
KRT36	-0.981
TPH1	0.5535
DDX52	-0.70325
ZSCAN29	-0.155166666666667
TRPT1	-0.2015
DPEP3	0.655
DENND4A	-0.787875
TSPAN16	-0.2625
PTCHD2	0.071
LOC145814	-1.0515
CAP1	0.398666666666667
EIF5A2	-0.0265000000000001
NT5DC3	-1.6445
SEPT9	-0.595875
SEZ6L2	1.144
EGFLAM	3.91925
VPS11	0.030125
NDUFB5	-0.253166666666667
CIDEA	4.5925
IER5L	0.73075
N6AMT1	0.3445
FAM83C	-0.19575
OXR1	1.25416666666667
IRX1	-0.076
DGKB	-0.3845
GCN5L2	-2.768
MIR16	0.164125
FBXW9	-0.16575
WDR4	-1.759
PDC	0.4475
VPS33B	-0.15325
HEXB	0.082
FLJ32214	2.09975
TCEB3	-0.4175
CRLF1	-3.66
ABI3BP	1.66725
C8orf22	-4.1485
PYCR1	-0.456
KIAA1706	1.06425
CDK5R2	1.222125
WAS	0.1115
C12orf60	-1.287
CCBL2	-0.079625
MADD	-0.0415
C5orf34	-2.68875
WDR42A	0.4357
KLF12	0.05275
HSPA1A	1.2155
ITM2C	-1.40441666666667
DAPK2	1.7655
LOC442590	-1.082
SUMF2	0.469875
CENPA	-2.63361538461538
TMED5	-0.136375
CDH6	-0.0762
BRP44	0.469
THG1L	-0.579
GABRA2	-1.79625
C14orf166	-0.125
MYL1	-1.5465
TNFSF18	0.462
PAP2D	-0.51
PPIB	-0.18475
KLHL4	-0.02625
SFN	0.208166666666667
CCDC127	0.34375
FRAP1	-0.4175
GOLGA5	0.582
SDCCAG1	-0.49475
MGC21675	0.097
C10orf95	0.01525
KIAA1345	-0.365
C1orf163	-0.868
LACE1	-0.713
OR10K2	0.048
CENPN	-1.89392
TMED2	0.556
UGT1A6	-1.15
ANG	-0.1655
U2AF1	-1.62516666666667
CASC2	0.369
NMT2	-0.527333333333333
OSGEPL1	-0.641625
DFNB31	-1.0115
SLC6A20	0.232375
DKC1	-1.154
FXYD4	-1.136
WDR64	-0.2865
MGC5590	0.0315
CREBZF	-0.0535
DAZ1	-0.95225
PRPSAP1	-0.518
GCHFR	0.01725
TTC7A	-0.785625
LOC196993	1.41075
UBD	2.20133333333333
S100A1	-0.739
RPL6	0.0126666666666667
DNAJB6	0.6029
NAGS	0.6661
C2orf58	-0.6135
KERA	1.60133333333333
MT1X	0.087
UBE2B	0.6157
KEAP1	0.059
MST1	-3.222875
OMA1	0.619
ABLIM2	1.28125
BCL2L13	-0.07425
JAZF1	0.0571666666666667
TMEM63B	0.5045
S100A8	0.0436
ARFIP2	1.1785
UROS	0.60675
KHDRBS2	-0.3745
POLQ	-3.152125
SOAT1	-0.221
SPAG4	-2.159
MRPS30	0.875
LOC494141	-0.89375
OR2T11	0.4215
ORAOV1	-0.9146
ZNF184	0.335833333333333
TCEB3B	0.2585
ADAM21	-0.705
GDPD1	-0.06575
SPINLW1	0.01075
PRR14	-0.609
KCTD9	-0.5122
NUDT3	0.5465
KIAA1822	0.9098
HIST1H4K	2.205
DFNA5	-1.64925
GABPA	0.01275
C14orf44	1.076
POLB	0.736125
PTAR1	-0.47275
SEC31A	0.7695
TRIM58	-2.70475
TAS2R14	-0.0595
VPS8	0.09725
H1F0	0.472833333333333
PRKCB1	-2.17866666666667
UGT2A1	0.4185
TOR1B	-0.351
LSS	-1.40841666666667
C2orf19	0.1815
HNRNPC	0.0707142857142857
TMEM100	-0.3315
LOC116349	0.99525
OR51M1	-0.063
CCDC142	-0.99175
ISG15	1.4946875
ZCCHC14	0.165125
CREBL2	0.878125
TGDS	-2.2675
DC2	0.13425
CACNA2D3	0.495357142857143
ZNF429	-0.642
LYPD6	1.99183333333333
SUCLG1	-0.133166666666667
OR51I1	-0.936
MAGEH1	1.9775
PRPF40A	-0.0845
SMR3A	0.6075
SPINK2	0.41325
THAP2	-0.76425
NPY5R	-0.24275
IRF4	-1.9915
SPESP1	-0.520166666666667
OR10S1	0.542
DTD1	-1.12675
TUBE1	-1.64625
DDX19A	-0.7745
PDPN	0.176875
TMEM34	0.46625
MGAM	-0.01125
COL3A1	6.64927777777778
GFM2	-0.5843
OR5A2	0.5895
PSG9	-1.19875
ARHGEF11	-0.0893333333333333
IVNS1ABP	-0.7938125
SIGIRR	1.19775
DUSP19	-0.512625
DNAJC14	0.1768
ACSS1	0.6075
IL1RAPL2	-0.0705
C4orf30	-0.01125
SEPT4	2.63025
LANCL3	-2.064
SPAG17	3.27983333333333
PRDX3	-0.486125
HNF1A	-1.07675
P4HA2	-0.265125
RFWD3	-1.0805
MOV10	0.01675
DNAJA5	0.4765
LOC729440	0.63975
LOC200383	0.955
SMC2	-2.259
MIXL1	-1.27866666666667
TMEM9	0.38725
FAM86A	0.9
ZNF174	-0.1095
MYH14	-0.9545
CCR8	-0.082
VPS37C	1.193
GPATCH1	-0.0686666666666667
B3GNT8	2.489
TBX4	-0.255
CNR2	0.659
PCDH1	2.121
C5orf29	4.064625
OCIAD2	1.1795
PLCG2	0.57
KIAA0247	1.943875
HRH3	0.0893
CAPN13	4.0865
CCR1	0.3731
MGC15523	-0.123555555555556
UVRAG	0.486333333333333
DNAJA2	0.6235
ITGA2B	-0.848333333333333
CLDN5	4.285
PTPRN2	-0.729
ZNF512	-0.18
PSAP	1.14742857142857
CCDC140	-1.4215
LRRC55	0.381
CYP26C1	0.25
C8orf47	0.13275
LYN	0.440625
DUSP6	0.463666666666667
TGFB3	3.94433333333333
ELK1	-0.1564
PCDH11Y	-0.733833333333333
HGD	0.4105
C17orf58	0.3145
MYO3A	0.5205
SERPINE2	-4.11933333333333
AARSD1	-1.185625
C14orf73	-2.5465
ADAM33	0.102
ZNF491	-0.372
MAPK6	-0.848666666666667
TCN1	2.536
SLC24A6	1.424
UBE2R2	0.49125
H1FNT	0.415
TATDN2	-0.0295
LILRB1	2.18325
P2RY5	1.529
NUCB2	1.4555
C2orf37	0.78425
SNX27	0.1375
MTA3	0.04075
FOXO4	0.100375
ID4	0.942666666666667
SOX5	-1.11066666666667
PXMP3	0.896625
OR52M1	0.1525
SFT2D3	0.15725
INA	-3.066
MCOLN1	0.32725
NFIX	1.592
CLEC14A	6.2095
HIBCH	-0.510166666666667
PLA2G5	1.65425
TIMM10	-0.606833333333333
MED17	0.0901
COL4A4	-0.134
TPP1	0.6475
GJA3	-1.33333333333333
TMPRSS5	-1.429
AADACL3	0.5815
DNMBP	0.564
ENPP5	5.52316666666667
NQO1	-0.6733
ZSCAN2	0.695
SEC24C	0.199833333333333
GTF2A1L	-1.103
AXIN2	0.4437
FAM33A	-1.76683333333333
C16orf13	-0.125625
SPNS2	1.097
TAF1	-0.14275
AP1G2	-0.296333333333333
RBM42	-0.0236666666666667
HCN2	1.28816666666667
EFHB	-0.0906666666666666
RUSC1	-0.208166666666667
GRIK5	0.138
USP21	-0.89
ATAD3C	1.383
ORMDL2	0.553125
PRSS7	-2.93525
PSAT1	-4.79975
FLJ13195	-1.4115
TBC1D1	0.8595
IFNG	1.72525
OTOS	0.5205
ZNF773	0.85
EMD	-1.343
RETN	0.67975
CCL8	4.2045
APH1A	-0.09275
COX18	-0.152625
GTF2IRD2	0.28325
CCDC82	-1.59491666666667
PAFAH2	0.6176
NPEPL1	-0.8272
RP11-114G1.1	0.8425
TP53INP1	1.511625
ZNF300	-1.38033333333333
FOXL2	-3.32325
LARP2	0.211583333333333
LATS1	0.3835
HTR6	-1.3485
SPOCK2	0.537666666666667
RNF144B	3.562
HTATIP2	-0.113125
MGC10334	0.255333333333333
CENTA2	2.70466666666667
FGF2	-0.47625
FXYD7	-0.4405
PHYHIPL	-2.02825
GPR34	5.4615
DDX6	-0.157833333333333
OR10W1	-0.0285
LHFPL1	-0.5025
ZNF313	-0.789571428571429
VPS28	0.85225
AP3M1	-0.1505
AKR1CL2	0.26025
TRAF4	-0.283
OR2B11	0.289
C19orf12	0.215
AKAP9	0.125333333333333
C1orf62	0.3325
SLC20A1	-0.6275
FAM112A	0.26325
LDB2	1.498375
MRPS23	-1.24525
KLK5	2.088375
SPTB	-0.3855
EFEMP2	0.9735
EFNB2	0.81425
PCM1	-0.0265714285714286
NMNAT3	3.01675
TSG101	0.483666666666667
C8orf40	0.494166666666667
NOB1	-1.16625
ABHD3	-0.12175
GTF3C4	0.12975
PIGN	1.06516666666667
GALNTL1	0.249
AEBP1	2.445875
OR9Q1	0.042
ANKRD2	0.0345
CCL28	-0.974
TRIM38	0.868
TMCC1	0.128
SMG5	-0.28225
LRRC7	-0.4085
NCAPD2	-1.73766666666667
C6orf153	-0.445
C1orf74	0.13325
OTUD6A	-0.075
DCP2	-0.4985
TMEM24	-0.73775
RPL18	-0.434333333333333
TMEM177	-0.384
LRRC37A3	-0.8645
C1D	-1.01416666666667
LDHC	-1.9185
UBE4B	-0.394166666666667
NIT1	0.18275
BTN3A3	0.78325
RASD1	1.60675
COMMD3	0.7775
SHFM1	-0.2075
BIRC8	0.357
DUT	-0.53325
C12orf51	1.1255
LRRC59	-0.237
LY6H	1.8585
WDR22	0.678666666666667
EDEM1	0.520785714285714
ADH1A	3.858
PANX2	0.1621
CYP11B1	0.86975
CDC73	-0.89825
GPR172A	0.11625
GSTM3	0.679230769230769
KCNA5	0.359125
SERAC1	0.1595
NFATC2	0.4905
ANAPC5	-0.3318
C15orf24	0.38125
NFATC2IP	-0.554833333333333
TNRC6C	0.251
MGC102966	-0.296375
FGD5	3.112
MED9	0.1055
RAB13	0.2235
C15orf49	-0.308
CRYGS	-0.8941
C12orf53	-0.6856
LOC283693	-1.322
COX6B2	-0.26425
PHF14	-0.458875
FAM3A	-0.47175
RPL13	0.2537
PRDX2	-0.5348
FLJ34047	-1.10225
PRMT3	-0.69825
KCTD19	-1.6475
TRIM10	-0.6305
MGC26597	-1.01966666666667
GCNT4	-0.12125
GPRASP1	1.30575
CDKN1C	-0.0636666666666667
RHBDL2	1.1266
HSPH1	-0.985
AQP1	3.84225
COL17A1	1.0396
GFAP	0.30925
CDC16	-0.85425
KIAA1614	0.454
C6orf118	-0.0596666666666667
ZSWIM5	-0.922
FAM83F	4.17375
LYNX1	0.4811875
SYNPR	-0.9055
XG	2.64633333333333
PRSS16	-0.032125
KIF13B	1.72621428571429
PCDH9	0.189125
HIST1H2AH	1.8115
RBM18	-0.77125
ZNF626	0.647875
HEXIM2	-0.1855
ITFG1	0.211
TUBG2	-1.346
SFRS7	-0.324
C9orf14	-0.2005
EXTL1	-0.92575
GBP3	1.98366666666667
WDR5	-1.216
RARG	0.00583333333333333
MYO7A	0.14875
CECR6	-0.01875
C13orf3	-2.69575
SFRS18	-1.229125
ACVR1B	0.228666666666667
PSMD1	-0.3638
C7orf31	-0.46
ILVBL	-0.3795
IFNGR1	1.311
RNF186	1.70725
NOL9	-0.40675
MAGEL2	1.93725
SLC29A2	-0.527
NHSL1	-1.196
RBMX	-0.824
PSORS1C2	0.469125
RAD51L3	0.307166666666667
LCN6	1.46025
ORAI2	-0.494875
BRUNOL6	-0.4054
OR4K5	-0.055
CDC123	-0.701875
MSLN	-2.53066666666667
WWTR1	-1.1725
ZNF700	-1.41066666666667
COBL	0.419
PPP1R16B	0.233125
GAS7	0.7357
MDN1	-1.093625
HAAO	0.4415
C9orf68	1.294
TNFAIP2	0.732875
FOXN1	-0.2795
hCG_2033311	0.386166666666667
ATP6V0D2	2.2227
RPL41	1.036625
SLC38A1	0.57425
ARHGAP6	-0.666083333333333
ADAD2	-0.414
PHF20L1	0.2630625
MCM3AP	0.1675
ST3GAL3	-0.467333333333333
SNX1	0.6565
ELF5	1.696
PARP3	-0.11075
RBM8A	-0.811625
LINGO4	0.3105
ITGA9	0.915
ZFR	0.157
ACSL6	-0.617625
FLJ20699	0.398
DAOA	0.5005
FABP4	7.204
KCNB1	0.424
CANX	0.4768
SLC25A28	0.3245
ADIPOR2	0.531125
ECHDC2	1.9695
SMA4	-1.19125
FRZB	4.0265
PABPC1	-0.330666666666667
DMRTB1	-0.0445714285714285
APOBEC3G	0.54475
CATSPER2	-0.875166666666667
CUEDC1	1.3345
STARD9	-0.900875
CLDN8	3.02
LOC23117	-1.73754545454545
E2F6	-0.717111111111111
TMEM126B	-0.967166666666667
DPY19L4	0.88825
GIMAP5	3.57266666666667
NDUFA9	-0.181666666666667
FAM77C	0.4445
CTPS2	0.56025
LOC51035	0.345
WDSOF1	-1.19025
EGLN3	0.624375
PITX3	1.452
OR52E8	0.216
GRM4	-0.111
KLK1	-1.6635
GPM6B	-0.577875
RRAGD	-0.411
PAGE5	-3.08875
UCHL5	-1.87533333333333
ULK3	-0.776833333333333
AIM2	0.619833333333333
PNO1	-0.804
OR2F2	-0.3105
GNAT2	-2.2305
SIX1	1.169
ST13	0.3915
ZBTB44	0.027
TIMP2	0.2635
ZMAT4	-3.51925
GTF2IRD1	-0.335833333333333
ZNF19	0.999166666666667
ZNF714	-1.26025
RSC1A1	0.71225
C9orf80	0.0295
PSMA8	0.1828
TMEM141	0.65475
COX4I1	-0.151142857142857
CTAGE1	-0.037
DTWD1	-0.55625
HSD11B1	2.7545
KRT6B	4.001625
ARID4B	0.121875
LHFPL3	0.00199999999999999
WWP2	0.381416666666667
ZNF326	-0.422333333333333
RGPD1	-0.592
CTSH	1.69066666666667
FASTKD1	-1.494
PAF1	0.8774
TTC9C	-0.92
IFT57	0.4325
PRSS36	1.0265
IL20RB	-2.437
ZNF592	0.244333333333333
DCTD	-0.0299
CFP	2.60325
MFNG	0.458125
JMJD2B	0.904
ALDH3B1	-0.443875
THSD4	2.22733333333333
KCNJ5	3.554
LMNA	0.389333333333333
TBCD	0.272
ZNF250	-0.333166666666667
CASQ2	1.98466666666667
PEG10	-4.09
PRAME	-4.96546666666667
NP	-0.34
TRIM59	-0.0693333333333334
ZNF12	0.560875
XTP3TPA	-0.183
SIGLEC7	0.5794
PANK4	-0.857
FAM70A	-0.837
SNED1	0.13675
HIP1	0.6226
RAET1E	-1.80366666666667
AMAC1L2	-0.758
AHNAK2	0.30375
TOE1	-0.7085
RECQL4	-1.8155
SPRYD3	1.146
DPAGT1	-0.607
MAGED2	2.9599
ANKRD55	-0.562
TRPS1	4.23616666666667
DOK7	-1.05675
TFPI2	-4.884
GTF2H3	-0.884833333333333
CYP4F11	-0.60125
LHX2	-4.25816666666667
ATG16L1	0.803166666666667
ASB12	0.086
C1orf116	1.26575
NF2	-0.11155
POM121	-0.7078
PHYHD1	2.1463
TXNDC17	0.209
DKFZp779O175	-0.72025
NUP62	-0.278571428571429
MYO18B	-0.347833333333333
PRAMEF1	0.15
TCBA1	0.7675
TMEM168	0.842
FJX1	0.139833333333333
CLCF1	0.565
SEPN1	0.6705
IGSF2	0.085
NUDCD1	-1.30933333333333
TFF3	2.03616666666667
NDFIP1	0.8205
CHCHD4	-0.67525
TNR	0.5995
CUTA	0.2855
USP44	-3.9665
DPP10	-0.585
IWS1	-0.738833333333333
PCGF1	-0.49975
SULT1C4	0.501
NTF5	1.0135
PTPN13	-0.4905
SSTR5	0.2745
SFRP1	-0.193125
IDH3B	-0.975375
SUOX	1.48133333333333
TMCO5	0.25575
GOLT1B	-0.5695
MIB1	0.508785714285714
PCDHGB1	0.573
SUSD1	0.76275
ICAM5	-2.68066666666667
PAPOLB	0.1585
URM1	-0.4759
TMEM106B	0.43
LRIG2	-0.6065
SLC27A5	-0.67
CLIC6	1.253
ZNF420	0.860833333333333
SCN9A	-1.4395
KIAA1909	-1.03175
ELMOD1	-2.139
PRKAG1	-0.48625
FAM64A	-1.50577777777778
EEF1G	0.0801
SMAD5	1.017
INCENP	-1.6965
WASF2	-1.602
GARS	-1.0119
CDK10	-0.5181
HLX	1.1355
MDM4	-0.597875
ZNRF1	-0.603642857142857
HHATL	-1.90733333333333
FAM21C	1.3253
HIST2H3C	0.16925
PFDN2	-0.388625
ZNF200	-0.64875
NDN	0.41775
HBA2	-1.59416666666667
FBLN5	2.0925
PUM1	0.0563571428571428
TNNT1	-0.21
C19orf59	1.0595
HNRPH2	1.20683333333333
RAB7A	0.141833333333333
PMS2	-1.01225
BIRC3	-0.8455
NRSN2	1.076125
OR52K2	0.169333333333333
SPOCK1	0.440571428571429
H2AFY	0.845
RXRB	-0.54375
ZNF638	-0.228666666666667
ANKRD45	-0.3705
ACTN4	0.313833333333333
FXC1	0.645
EIF2B5	0.07525
VPS33A	-0.26375
PINK1	0.794
FAM106A	-0.627
SKIP	1.00725
GAPDHS	-0.217333333333333
MUM1L1	1.24175
PSTPIP1	1.09725
CNTNAP1	-1.5065
CYP26A1	-1.791
APOL2	0.7488
TACC2	0.24575
COX7A2L	0.452142857142857
HSD17B1	0.6470625
ARRB2	0.05075
SLC7A6	-0.9008
HSD17B10	-0.4925
RBJ	-0.034
NUP155	-1.8255
MRPL10	-0.437
CYCS	-1.36558333333333
CCDC46	-0.129666666666667
TECTA	-0.1645
GNAL	-1.171
LPO	0.4935
PEBP4	0.79075
DDX11	-1.89875
C18orf12	0.814
TAF9B	-0.564
IMP4	0.1765
RPA4	0.329333333333333
NDUFS1	-0.42325
UPK1A	-1.14316666666667
ARRDC2	-0.146
C18orf20	0.3975
AES	-0.293428571428571
CD2BP2	0.284
C16orf54	0.079
UGT2B17	-0.0801249999999999
FGFR1	-0.519590909090909
CEACAM6	3.9608
CHRM5	0.2425
CERK	-0.51675
AP3S2	0.277785714285714
ANKS4B	-1.97475
CLCNKA	-0.166166666666667
ZNF208	-0.7805
HLA-DRB5	5.091
CARKL	0.7415
GOT1	-0.357166666666667
CASP6	1.021125
HOXA1	-0.982
RCL1	-0.212
ZNF181	0.3715
RAB40B	0.948
MRPL38	-0.000499999999999994
LRRN2	1.025
C3orf25	0.752
OR5D14	0.409
OR10AG1	0.1625
BET1L	0.7635
FRY	4.00575
AK3L1	0.20975
CSF3R	2.14183333333333
POLR3K	-0.890666666666667
ATG2B	0.425833333333333
EPS8	0.342833333333333
DARS	-0.5035
C10orf56	0.995333333333333
DAD1	0.552666666666667
RIOK1	-0.995666666666667
HERC2	-0.14
HSD11B2	0.9765
FAM96B	-0.28175
MGC13057	-1.21714285714286
BSN	0.52775
CAND1	-0.273
HCST	2.5275
ACTR10	-0.235166666666667
OR8D4	-0.5195
NASP	-1.5913
COL9A2	-0.232166666666667
LYZL1	-0.7455
GPC5	-2.454
TBL3	-0.804833333333333
CENTD2	0.8222
OR5AP2	-0.132666666666667
TLR1	2.74675
LMO6	-0.42375
ZIC2	-3.986625
CPNE5	1.28175
ZMYND15	1.55675
FLJ22374	-0.19475
CCDC106	0.32325
PARP16	-0.069
PDIA3	0.88325
C14orf126	0.03775
CECR2	0.26
SFRS1	-1.08042857142857
FIGLA	0.4905
DCP1A	0.0703333333333333
MGC45800	-1.5725
TEKT1	0.481
C10orf67	-0.0865
CLN5	0.92575
NTN2L	0.2565
GLE1L	-0.62875
CES2	-0.1366
GNAS	-0.341722222222222
DDX53	0.3735
TSPAN13	2.72225
MRPL52	-0.4777
SPIRE2	0.143375
TAS2R39	0.0235
SCUBE3	0.26
UCRC	0.4194
CDKL3	-0.06675
KIAA1715	-0.3607
ZNF345	1.65625
RTF1	0.093
DHRS7	1.103
RIPK4	-1.16866666666667
EXOSC2	-1.644
MS4A2	2.989
FGF17	-0.496
WDR59	-0.73825
EVI2A	-0.4355
IL17RC	0.813666666666667
HS3ST1	2.80025
ITGB1BP2	-1.2595
RBPJ	-0.969
GIMAP1	3.4775
INE1	-0.945166666666667
ALDH18A1	0.826375
TPI1	-1.509875
GATA6	0.814
CABP1	-0.111166666666667
ZNF484	0.95475
DAPK3	0.1515
GJB1	-1.18433333333333
PIN1	-0.683125
SLC6A15	-4.20981818181818
CNO	0.06225
RIN2	2.47825
FRRS1	-0.07
CYorf15B	-3.79628571428571
DMRT3	1.376
ATAD1	-0.308625
OTUD4	-0.427888888888889
ATOH8	-1.158
ZSCAN16	0.7255
ASCC1	-0.3755
OTUD3	0.469
MGC33212	-0.184
YME1L1	-0.1075
RP11-218C14.6	0.777
PCBP4	0.0915
TNFRSF10A	-0.60875
CDH10	-3.32233333333333
KL	2.05057142857143
SCP2	0.645583333333333
C9orf119	0.64675
SON	-0.144333333333333
MAFK	-0.036
SBNO2	0.1645
SLC6A6	0.476666666666667
SC4MOL	-0.23425
FAM35B	0.4855
PPP1R9A	1.12875
PDZRN3	1.3585
CXorf20	0.6305
C6orf126	2.22275
AVEN	0.018
FLJ21075	-1.826
C14orf132	-0.55225
PCK2	0.053875
GUCY2C	0.314
BARX2	0.7065
PEX11G	1.494
DAO	-0.7655
C10orf49	0.35975
EDNRA	3.11166666666667
PPP2R5A	1.3541
DDX39	-1.57766666666667
SERF1A	-0.39025
ASCIZ	0.4487
FNDC8	0.301
PTMS	0.122875
PHF7	1.4955
PIP4K2B	0.27925
HHLA2	0.545333333333333
BDH2	0.3091
APOBEC2	-0.95225
PENK	-0.807666666666667
SMAD9	-0.50775
MT3	-0.18575
RGL1	0.00537500000000003
ATG10	-1.202625
DLGAP4	0.845
APPBP2	-0.411071428571428
BACE2	-0.502071428571429
LOC339344	1.533
ZNF395	-0.2266875
HIST1H2BL	-0.394
ZNF467	1.66
SLC25A21	-0.7275
PALM2	-0.990166666666667
NSUN5C	-1.08825
IL5	-0.1371
CLSTN2	4.9325
ANXA8L2	0.467
PTGES	0.53825
GDAP1L1	-1.77483333333333
OPRK1	-1.22816666666667
WDR20	0.281166666666667
C12orf4	0.128
NUP88	-0.943
XRCC6BP1	-1.08633333333333
FCGBP	2.28978571428571
LEMD2	-0.08825
NOMO1	-0.362
C10orf79	1.521
ZNF79	0.7887
OCRL	-0.5089
HSPA8	-0.53275
DIDO1	-0.160041666666667
PLA2R1	1.5455
COG3	0.6792
NGDN	-0.689
CBFA2T2	0.098875
PNOC	-0.8765
PRRG1	-0.276416666666667
AGGF1	-0.216785714285714
DPF2	0.454
YIPF7	0.1065
TRPV5	0.581
ZNF322B	0.561
MED12	-0.3125
CARS	-0.617333333333333
ABCC11	4.58616666666667
C9orf25	0.0995
MYH1	0.806
FRYL	0.439333333333333
AGTRAP	0.00524999999999999
MMP27	0.2445
ZNF432	-0.2895
OR8D1	0.2785
OR13D1	0.143
VWA1	2.579
STON1	0.18575
IL5RA	-0.51075
PERP	0.7841
C10orf107	3.02883333333333
TNFSF12	2.553
