Hybridization REF	TCGA-AO-A0JD-01A-11R-A056-07
ATP2B4	-0.224083333333333
FLJ10769	0.633
CRAMP1L	0.238125
CHST12	-1.72175
RAB22A	0.232833333333333
TARDBP	-0.0809285714285714
STAU1	0.31175
CRB3	2.48433333333333
MIG7	-2.429
CHMP1A	0.0573333333333333
ZNF160	-0.835625
B3GALT6	0.30825
BARX1	-1.613
C6orf167	-0.4180625
NXNL1	0.564
DHX29	0.9865
HADHB	-0.2055
PLXNB2	0.42075
ILDR1	-1.8135
SLC15A3	2.3975
GAS2	-3.49783333333333
C20orf69	0.38675
NUMB	0.519
TNIP1	0.15225
MESP1	-0.779666666666667
PSKH1	-0.12075
NSFL1C	0.3095
RHOG	-0.26125
HEY1	-2.823
KNG1	-2.31275
ITGAX	1.688
LIN9	0.8075
CANT1	1.361125
XRN1	0.171
CCDC96	0.7019
HEATR6	-1.91883333333333
GNG7	-0.524916666666667
RUNX2	-0.146625
SOX1	0.226333333333333
FCRL5	-0.031
ZNF99	0.600875
FAM9A	0.2475
SNX22	1.31266666666667
MBNL3	0.0743333333333333
ODC1	-2.5398
ADORA2B	-3.451
NR2F6	1.06075
ZFYVE16	-0.346611111111111
SYNJ2BP	1.203
POLE	-1.093875
E2F2	-1.265875
THRA	-0.00400000000000001
PTGES2	-0.948166666666667
HIP1R	-0.267
TMUB1	-1.43716666666667
ENO3	-2.062
RSPH10B	-0.088
CXorf39	2.278875
IRGC	-0.1705
GPR109B	-0.7745
FLJ13305	-1.2355
LCE3A	-0.0185
TNFRSF18	0.528
DET1	-1.785
TRPM3	-0.911666666666667
C16orf79	-1.5415
FECH	1.54366666666667
RAP2A	0.564
CRIP1	0.3025
AZIN1	0.2675
SLC7A7	3.431
IL10RA	0.6202
TMEM64	-2.0235
CDC42EP4	1.2146
C16orf58	-0.2228
ARG2	-1.07575
POU5F1P4	-5.41
FAM62B	-0.72475
DNAH8	-2.2425
ASH2L	0.29025
TSLP	-2.5695
CNTNAP5	-0.1385
TMEM16C	5.8475
IFNA14	-0.2955
SLC1A3	0.5045
CABYR	0.06
BCL7B	0.6815
NUDT13	-2.54816666666667
C13orf28	0.506
C1orf53	1.63
ARL6IP4	0.0848
RPL35A	0.04425
EMR3	0.707
RAB40C	0.759916666666667
SLC41A1	-0.806833333333333
LRCH1	-0.374
LY6G5B	-0.438
FAM124A	-0.684285714285714
MGC10981	-4.20883333333333
CLIP3	-0.7238
MAP4K2	-0.655166666666667
CHIC1	0.9235
SULF1	3.44833333333333
C20orf30	0.221071428571429
PRDM5	-0.67775
ELOVL1	0.22875
C11orf48	-0.4435
SLC39A10	-0.08975
KCNV1	0.243
ACP1	-0.159666666666667
ZMYM2	-0.103625
B3GNT6	-0.0423333333333333
C9orf69	-0.22925
C2orf15	1.77525
C20orf166	1.0915
HSP90AA6P	1.5635
EDG7	-0.846
NEURL	-1.33225
LPL	-0.122833333333333
CLEC2D	-0.0276428571428571
GRRP1	1.25283333333333
CD8B	-2.9157
HIST1H3D	-0.415
SLC6A12	0.90175
FAM27L	-0.406
CD84	2.3536
RASA1	-0.1975
PHKG1	-0.428
MAGEA11	-1.3315
IMPA1	-0.621
NPM3	-3.175
RARRES1	4.8065
SH3BP1	-0.11275
B3GNTL1	-1.085
ARPC5L	-0.4215
KLHL26	0.2635
SIM2	-2.5655
GJC1	0.8345
C20orf194	-0.34475
EXO1	-0.9345
SLC2A2	-3.05966666666667
LOC285074	-0.188
LRG1	2.81525
KIRREL	-0.2785
PIK3R1	3.65378571428571
C4orf34	1.23975
MAF	-2.43566666666667
ADCY4	2.92816666666667
ZMIZ2	0.2373
SLC46A3	1.855
STAMBP	0.6495
CCDC16	-0.191
MS4A12	-0.545
TCF20	-0.59675
LRRC46	0.4845
C20orf152	0.752
MRPS6	-0.919125
ABCB11	0.304
KCNC2	1.1472
CDH19	0.929333333333333
C9orf123	0.407166666666667
SSH3	1.76525
LDLRAD1	-3.35325
CCBE1	-0.90125
ZNF135	-0.806875
TAAR1	0.3785
WFDC12	-0.1355
CCDC42	-0.150666666666667
FLJ12529	-0.3025
PER1	-0.421666666666667
TIMM50	-0.423166666666667
SMARCAD1	-0.610833333333333
FAM26C	-0.0135
TP53TG3	-1.98883333333333
SH3RF1	1.6372
LMCD1	0.5925
GPR63	0.4785
FLJ21986	-3.012625
AIFM3	-0.2245
MICAL1	-0.721333333333333
BLZF1	0.839333333333333
IQCA	0.646666666666667
PCDHGC3	-0.2445
SAC	0.3615
BCL6B	1.38733333333333
DDO	0.69125
MARCO	3.88825
DCHS1	0.411166666666667
C1orf170	-1.738
CD200R1	1.197
C22orf15	-0.402
SEPT11	0.131166666666667
ADNP	0.4615
UST	-0.6784
C13orf34	-0.615666666666667
RFFL	-0.160071428571429
APBA3	0.2645
C2orf60	-0.612875
CUTL1	-0.2633
PMS1	-1.23575
ZNF689	0.534
EIF3E	-0.0205
IL9	-0.104
RPL31	-0.062625
LY9	0.203333333333333
ATP2B3	0.33375
KDELR2	0.568416666666667
TFCP2	0.762
NLRP12	-1.365875
FLJ45422	-0.18325
TLE4	-1.6177
ZNF570	0.056
FLJ43806	-0.5715
TLK2	0.89825
CIR	-0.4385
MARS2	0.586
COL24A1	0.458
SDF2L1	-0.6525
HIBADH	0.869166666666667
IGFBP3	-2.84685714285714
C12orf23	-0.162875
PSPC1	0.3125
C20orf43	0.34575
TRAV20	0.2805
ARHGAP24	0.35
KIAA1975	-1.5055
C1QA	3.4186
DNTT	-4.92066666666667
C10orf6	0.0711666666666666
C11orf41	-1.059125
HNRPF	0.507
COL11A1	2.354
UBAP2	-0.0353333333333333
CDKN2AIPNL	-1.52
C20orf174	3.1525
SPRED2	0.061
PLA2G12A	-0.1615
ICEBERG	-2.07566666666667
SCN10A	0.568
C11orf65	-0.84075
GBP5	5.1315
PITPNC1	-1.32983333333333
POU3F3	1.0845
NCOA7	0.398875
LIN7C	0.7855
LOC348840	-0.3145
NKX2-2	1.587
ANKRD13D	1.20825
LOC123688	0.20525
FUT2	0.344666666666667
TAAR8	0.359
FZD4	-1.63933333333333
PNMA3	-1.761
OR4L1	0.2835
WIT1	-3.32625
EXOC3L	1.67725
ATPBD4	1.6739
KRBA1	-2.02025
UBXD6	1.21175
HOXB7	0.213785714285714
C7orf23	-0.098
UNQ338	-0.1015
STAB2	0.50925
CDC20B	1.161
IRF9	2.1845
CENTG1	0.09775
TNPO2	-0.96525
MCPH1	0.995125
BMS1P5	-1.6535
SLC26A7	0.75575
HIST1H3J	0.527
C9orf3	-0.6489
LBH	0.867625
MYO1D	-0.053625
PTDSS2	-0.52325
NFU1	-0.2085
DEPDC4	0.3645
WNT7B	2.5642
GLP2R	-0.372
SETD4	-0.5153
DYNLT3	-0.2854
FKBP11	-2.8165
SESTD1	0.614833333333333
FLII	-0.1415
RPS16	-0.3607
CHPF	-0.831
CSNK2A1	0.678666666666667
SUMO1P1	-0.29725
FKBP6	-1.382
ZNF214	-0.628666666666667
TWIST1	-0.986166666666667
DDX56	0.2285
TRAM1L1	2.4794
EPO	-2.787
MRPS18B	-0.03
ZNF682	-0.196
RPL14	-0.0838333333333334
MAFF	-1.14625
LOC51136	-1.214625
LY96	-0.5855
DDX20	0.01075
ABTB1	-0.592333333333333
ARL5A	0.0317
CCT6A	0.28175
HEPACAM	-2.6015
EHHADH	-1.832
RBAK	0.500666666666667
CGB1	1.1845
ITGB5	-0.8989
YIPF3	0.156
FKBP2	-1.146
NR1D1	0.438
TMEM110	1.0915
NEK2	1.32716666666667
PRAMEF8	-3.39175
C20orf52	-0.9315
PCDHGA3	1.4345
VWA3B	-1.1125
NDUFA5	-0.021125
THAP9	-0.23225
FLVCR2	0.705833333333333
AP1S1	0.0435
SMAD6	-0.5875
SAV1	0.3935
SAT1	0.422375
ZNF251	-0.827375
ADAMTS7	-0.0997
RPP38	0.0425
C1orf211	-2.123
YPEL2	0.098
RBMS1	-1.2305
ZNF445	0.016
NRXN2	-0.147166666666667
PGBD4	-0.18075
UGT2B28	-2.778
WBSCR16	0.654
NLRC3	0.20825
ASTL	0.34475
ST6GALNAC1	-2.7405
ZADH2	-0.39125
MLLT4	0.631333333333333
ARL6	0.887166666666667
MEF2C	-0.4305
CBFA2T3	-3.261
AFF3	0.0469285714285714
COG7	0.0678333333333333
MYB	0.156
PLXNA3	0.4785
XRCC2	-1.9315
MMS19	-0.707875
ST8SIA5	-0.781
CHPT1	0.5465
KIAA1712	0.462375
OR6X1	0.6995
ACTR3	1.003375
UGCG	1.3475
OR4P4	-0.033
ZAP70	-3.05725
LPP	1.288
ZNF485	0.6995
PTPRCAP	0.24525
IL12RB1	0.35125
ATRX	0.282
CHST8	2.051875
C14orf109	1.32
ARV1	1.43
NMB	-1.06771428571429
COX5A	0.5195
EIF6	-0.063
MPPED2	-1.13333333333333
SEMG1	-0.2485
CHRDL1	0.2905
TRAF3IP2	1.562
WNK2	-0.644
LILRA4	1.9755
LAMA2	2.56925
PXT1	0.745
RLBP1	-3.48075
CD300C	0.5925
SLTM	-0.3
FLJ10404	-0.105125
APOBEC3D	-0.305333333333333
RENBP	0.240666666666667
ATXN7L1	0.329625
NID1	-0.64825
TUBGCP3	-0.038875
ITIH5	1.14794444444444
CCDC110	2.2875
C8A	-3.22625
MGC87042	0.8095
HOXC13	1.3215
TFDP2	-0.06525
HCP5	1.914625
POLI	0.86175
UCN	-2.10083333333333
ZNF764	0.199166666666667
C8orf45	-1.1895
FHL3	-1.6045
SPATA5L1	-0.349
MMRN2	2.57616666666667
NDST1	1.68266666666667
COL20A1	-0.178666666666667
ZNF248	-0.670333333333333
PELP1	-0.775833333333333
MBL2	-2.569
RNF41	1.00725
C5orf24	1.053625
THOC5	-0.641875
SERINC3	0.355416666666667
RP11-151A6.2	0.2195
CDCP2	-1.19725
HIST1H2AA	0.48025
C11orf75	-0.362166666666667
FKBP7	-1.41075
DDOST	-0.13425
GPNMB	0.294666666666667
TTF2	-0.453666666666667
KCNT1	-0.077
SLC39A14	-0.461375
NGRN	1.0664
GPR137B	1.34475
MECP2	-0.12725
PSMA1	0.7885
C16orf73	-5.665
TMEM60	1.90966666666667
CSN3	0.8575
NOS1	0.579166666666667
RAB7L1	0.970333333333333
YBX2	0.183
KIAA1166	-0.301375
FUBP3	-0.3665
ABCG1	0.8575
ACACA	-0.788333333333333
ARL11	1.3126
ATOH1	0.7265
ODF1	0.0978333333333333
CREB3L3	-1.177
TMEM127	1.94692857142857
DSCAML1	-1.11825
PLN	1.45316666666667
LYPLA1	0.671333333333333
PRDM9	-2.52275
SASP	0.4865
PLUNC	-0.457666666666667
INTU	0.02775
HISPPD1	-0.39175
LNPEP	1.14983333333333
YARS2	-0.233666666666667
APCDD1L	-1.39
ZCCHC4	0.0887
FBXO22	0.772666666666667
TTLL13	-0.319
ZNF669	0.649666666666667
PTGDR	1.66575
DDX27	-0.38725
KIAA0409	-0.6065
GJB6	0.1315
ASB8	1.34225
PLP2	-0.289
MEPE	0.039
OR10J5	-0.581
KRT222P	0.62725
COQ7	0.7265
C1orf101	0.053
RERG	3.209
CHMP5	0.43875
THAP11	-0.12275
ZNF43	0.1825
ZRANB3	-0.685
KRT13	1.582125
MRPL19	0.36075
RBBP9	0.4905
SPATA17	1.10225
BXDC5	0.3735
PAFAH1B1	-0.26125
MAGEE1	0.234
OSTF1	0.15
KIAA0323	-0.0496666666666666
TXNDC13	0.923666666666667
CNTN4	-0.231375
LCE1B	1.7205
UNQ501	0.7995
ZNF154	-0.30225
C3orf64	0.095
SYT5	-0.1736
PON1	-0.3405
FLJ10357	-0.644125
ATP4A	-1.3475
GNPDA1	-0.136333333333333
MGAT1	0.754166666666667
C14orf121	-0.0885
SLC35B2	-0.18425
MIER3	0.934333333333333
CHEK1	-1.995625
ZNF8	-0.269333333333333
TXNDC1	0.217666666666667
CKB	-0.7736
RTN3	0.888357142857143
FZD2	-1.27616666666667
PART1	-0.067375
PSMB6	-0.80025
PCDHB8	2.105
PHC3	0.297
PPP1R8	-0.5
NOVA2	1.258
TNFRSF11B	-4.62975
GOLPH3	0.929333333333333
UBLCP1	-1.0705
SUHW3	-1.0145
TTLL1	0.391
OPN4	0.399
OR13G1	-0.686
ZPBP2	-0.3556
HSD17B11	-2.82425
C9orf50	-0.524
DHDDS	-0.261571428571429
CTSW	1.3986
NEFM	-2.88333333333333
MRPL28	-0.31275
SYN1	0.7635
PIGV	-0.943
ZIM2	-0.6475
APBB1	-0.370833333333333
SND1	-0.454
C1orf123	-0.440333333333333
CHD3	0.0725
BHLHB8	0.26275
RNASE2	-0.177666666666667
BCAP31	0.312
SLC25A44	0.599
CHD6	0.2544
PIB5PA	2.26423076923077
SELS	0.45575
LOC541471	0.233375
FAT2	1.312
ZNF81	0.0585
OR4C16	0.053
FLJ10081	0.3989
LRRC4	0.58525
CS	0.927666666666667
N4BP2	0.092
IGFBP7	0.1
ZNF318	0.0520833333333333
NDNL2	-0.698375
ZNF609	0.835625
SIRT4	-1.1195
EXOSC10	-0.53025
ECE2	0.449916666666667
OVGP1	2.84125
GTPBP3	-0.6935
PACS2	1.6106
C19orf36	-1.11433333333333
ARL4C	-1.052875
ATG4B	-0.75775
UBQLNL	1.61025
RHOXF2B	-3.6955
PLEKHG2	-2.315
GALR1	-0.057
AQP4	0.459333333333333
HDAC7A	-0.3795
DCUN1D3	0.3465
OR8A1	-0.134
CCRN4L	0.712375
CBR4	-0.482
KIFC1	-0.758333333333333
SLC7A14	-1.03766666666667
LHX5	1.036
TRPC7	-0.01
LPXN	-0.55975
SERPINA1	-1.459875
RPS13	1.3318
BPIL3	-1.352
PRKAA1	-3.1365
FADS2	1.4445
ENAH	1.041
PRO1768	-0.598
APBA2BP	-1.53175
LIPH	0.934166666666667
C3orf33	-0.416
RCC2	0.103642857142857
ALDH1A2	-3.2098
RNF103	1.5995
AHCY	0.754625
ALG12	0.3435
CCL17	1.7375
ZNF543	0.878
ESRRG	2.817
CNGA1	-0.2585
RDH5	-0.7865
OTX1	0.0794
PTGFR	-1.96166666666667
CDR2	0.2415
SELE	4.3255
NLGN2	-1.163
EXOSC9	-0.7995
ZNF566	0.0865
KLRC2	-3.7495
GPR12	0.717
KIAA0196	-0.22575
PDRG1	0.6685
SSR3	0.169571428571429
MSI1	-1.06
CST9	2.288
CC2D1A	-0.117125
PLAGL1	-1.24138888888889
ZNF778	-0.356
RNF2	0.8055
KLF6	0.472833333333333
THBD	1.22033333333333
tcag7.1314	2.4095
NR5A1	0.1685
ABCD2	0.61775
DNAJC7	-1.52675
CLEC4C	-0.09
TM2D3	0.96875
CCDC4	-0.347
PLAC2	-2.983
DCD	1.953
FAAH	1.042375
POLA1	0.0025
TM7SF2	-0.3895
FLJ39822	-1.5395
FLOT2	-0.040625
MAP4K1	-0.612833333333333
SRP68	0.679875
C21orf74	-0.0215
ARPC5	0.966875
LOC126075	1.8425
HECW2	0.22425
ZDHHC4	-0.28425
ANKRD42	1.007
PDE9A	-1.63933333333333
ABCA8	-0.32125
NDUFS2	0.38075
UBR5	-0.077875
BTBD16	-3.59825
LOC554174	0.1085
ZNF20	0.823
KIAA1843	0.9405
WDR17	-0.73375
C15orf33	-0.1025
RNF113A	-0.5715
CAMKK1	-0.1965
CLCN2	-0.48875
ANXA6	-0.534
LOC340069	0.06
EMID1	-1.011
DPM3	-0.88375
ELA1	-1.076
SLC25A13	0.6829
KRT24	-0.179
SMPD1	-0.702
TH	0.40425
COL6A2	-0.860642857142857
ANKS1B	1.28225
GPR126	0.2675
ZC3H12A	-0.749333333333333
TMEM47	-0.687166666666667
C2orf51	-0.906166666666667
C1orf88	3.339
HSF2BP	0.409
AKAP10	0.67375
RPAP3	0.216
KLHDC8B	0.377875
STOM	0.2591
MUPCDH	-0.058875
C10orf72	-0.708375
PLEKHA3	-0.07625
TCP11L1	-0.733
CWF19L1	0.039625
SPEF1	0.989230769230769
YSK4	1.09225
ELN	0.6578
SAMD8	0.619666666666667
MPI	-0.787
MEPCE	1.0371
ABCC3	-2.107875
NANOGP1	-3.814
KCNK17	1.377875
HLA-DMB	4.10133333333333
RRAGA	0.7795
ANGEL1	1.595
RBM32B	-0.078
CPN1	-3.15275
MGC52282	-0.8424
HLA-A	1.28658333333333
OR9G4	1.2115
EDNRB	-1.7015
SCD	1.042
C14orf80	0.660666666666667
BAGE2	0.9985
RABL4	0.198833333333333
RCVRN	-0.0855
SHANK1	0.012
NLRP7	-3.684
CD226	1.413
STAT3	0.5656875
SYNJ2	0.4343
TPCN2	1.73716666666667
WDR36	-0.525166666666667
MBD4	0.36125
ROBO1	-0.2282
ST3GAL6	-3.59725
SLAMF8	3.45366666666667
ATN1	0.420833333333333
GPR141	0.80975
KRT36	-1.012
TPH1	-0.513
DDX52	-0.64225
ZSCAN29	0.175333333333333
TRPT1	-1.41266666666667
DPEP3	1.45
DENND4A	-0.268125
TSPAN16	0.451
PTCHD2	0.3435
LOC145814	-1.132
CAP1	0.000999999999999996
EIF5A2	-0.6913
NT5DC3	-1.252875
SEPT9	-1.00275
SEZ6L2	-1.68625
EGFLAM	3.278
VPS11	-0.2015
NDUFB5	-0.0535
CIDEA	2.56366666666667
IER5L	-0.23225
N6AMT1	0.705
FAM83C	-0.4915
OXR1	1.32458333333333
IRX1	0.86
DGKB	0.0131666666666667
GCN5L2	-2.2645
MIR16	0.891
FBXW9	0.46875
WDR4	-1.9045
PDC	-0.223
VPS33B	0.384
HEXB	0.10425
FLJ32214	1
TCEB3	-0.30175
CRLF1	-5.33925
ABI3BP	0.02975
C8orf22	-4.4
PYCR1	0.31575
KIAA1706	-0.258
CDK5R2	0.690875
WAS	0.1745
C12orf60	-0.068
CCBL2	-0.238875
MADD	-0.42525
C5orf34	-0.50525
WDR42A	0.8195
KLF12	-0.80825
HSPA1A	1.40975
ITM2C	-2.33175
DAPK2	1.6785
LOC442590	1.0195
SUMF2	-0.096625
CENPA	-1.20284615384615
TMED5	-0.00824999999999999
CDH6	-0.942
BRP44	0.6625
THG1L	-0.4315
GABRA2	-2.31525
C14orf166	0.134
MYL1	-1.80933333333333
TNFSF18	0.507
PAP2D	-1.637
PPIB	1.0535
KLHL4	-1.015625
SFN	-0.804666666666667
CCDC127	-0.09575
FRAP1	0.204
GOLGA5	1.2665
SDCCAG1	0.161375
MGC21675	0.115166666666667
C10orf95	-1.46675
KIAA1345	-0.951
C1orf163	-1.0845
LACE1	0.03
OR10K2	-0.6735
CENPN	-1.37784
TMED2	0.4345
UGT1A6	-1.718
ANG	-0.3985
U2AF1	-0.443166666666667
CASC2	-0.41
NMT2	-1.3265
OSGEPL1	-0.5225
DFNB31	-1.332
SLC6A20	0.548
DKC1	0.0805
FXYD4	-1.32575
WDR64	-0.67975
MGC5590	0.403
CREBZF	0.128166666666667
DAZ1	-0.52675
PRPSAP1	-0.57825
GCHFR	-1.012
TTC7A	-1.164875
LOC196993	1.421
UBD	2.36566666666667
S100A1	-0.878125
RPL6	-0.0713333333333333
DNAJB6	-0.5352
NAGS	-0.2635
C2orf58	-1.874
KERA	0.4575
MT1X	-0.3798
UBE2B	0.9999
KEAP1	0.70325
MST1	-3.667
OMA1	-0.179
ABLIM2	-0.3695
BCL2L13	-0.433333333333333
JAZF1	-0.642
TMEM63B	1.3485
S100A8	0.6174
ARFIP2	0.96125
UROS	0.67625
KHDRBS2	-1.1095
POLQ	-1.696875
SOAT1	-1.33525
SPAG4	-1.5585
MRPS30	-0.473333333333333
LOC494141	-0.41375
OR2T11	0.471
ORAOV1	1.4058
ZNF184	-0.166333333333333
TCEB3B	0.423166666666667
ADAM21	2.8165
GDPD1	-0.9245
SPINLW1	0.107
PRR14	0.308833333333333
KCTD9	-0.1992
NUDT3	0.10925
KIAA1822	0.555
HIST1H4K	0.787
DFNA5	-2.35675
GABPA	0.8905
C14orf44	0.225
POLB	-0.167125
PTAR1	-1.4535
SEC31A	0.000499999999999995
TRIM58	-2.16175
TAS2R14	-0.08
VPS8	0.886
H1F0	0.606
PRKCB1	-2.731
UGT2A1	0.0825
TOR1B	-0.69525
LSS	-1.35291666666667
C2orf19	0.058
HNRNPC	0.666571428571429
TMEM100	-2.065
LOC116349	-0.8455
OR51M1	0.274
CCDC142	-1.76475
ISG15	0.6935
ZCCHC14	-0.752875
CREBL2	0.419
TGDS	-1.2665
DC2	0.052
CACNA2D3	-1.908
ZNF429	-0.912875
LYPD6	0.240333333333333
SUCLG1	0.979666666666667
OR51I1	-1.196
MAGEH1	0.24975
PRPF40A	-0.3955
SMR3A	0.473
SPINK2	-1.203
THAP2	1.049875
NPY5R	-1.154125
IRF4	-2.204875
SPESP1	-1.13133333333333
OR10S1	0.2185
DTD1	0.25225
TUBE1	-0.68475
DDX19A	-0.804
PDPN	-3.030125
TMEM34	0.713166666666667
MGAM	0.687
COL3A1	4.87683333333333
GFM2	-0.0874
OR5A2	0.5685
PSG9	-1.10175
ARHGEF11	0.178166666666667
IVNS1ABP	-0.658125
SIGIRR	-0.4435
DUSP19	-0.548375
DNAJC14	0.6367
ACSS1	-0.513375
IL1RAPL2	0.8015
C4orf30	-0.5045
SEPT4	1.03375
LANCL3	-2.1765
SPAG17	1.29066666666667
PRDX3	0.20925
HNF1A	-1.084625
P4HA2	-0.427875
RFWD3	-0.994333333333333
MOV10	0.115
DNAJA5	0.794
LOC729440	-0.08875
LOC200383	0.842
SMC2	-1.73825
MIXL1	-0.976833333333333
TMEM9	0.9045
FAM86A	1.588
ZNF174	0.2066
MYH14	-1.766
CCR8	0.89425
VPS37C	0.177666666666667
GPATCH1	0.124833333333333
B3GNT8	1.3065
TBX4	-0.9835
CNR2	0.5855
PCDH1	1.96925
C5orf29	3.17125
OCIAD2	0.649
PLCG2	-0.2455
KIAA0247	1.9385
HRH3	-0.0958
CAPN13	3.34075
CCR1	-0.7562
MGC15523	0.136888888888889
UVRAG	-0.045
DNAJA2	-0.506
ITGA2B	-0.8715
CLDN5	2.857
PTPRN2	-2.5895
ZNF512	-0.758833333333333
PSAP	0.446285714285714
CCDC140	-1.191
LRRC55	0.03925
CYP26C1	-0.0355
C8orf47	0.042
LYN	-0.0445
DUSP6	-1.4715
TGFB3	3.10506666666667
ELK1	0.8914
PCDH11Y	-0.66
HGD	-2.0715
C17orf58	0.814
MYO3A	0.6835
SERPINE2	-6.2025
AARSD1	-1.439125
C14orf73	-1.5155
ADAM33	-0.5335
ZNF491	-2.008
MAPK6	-0.765166666666667
TCN1	2.24783333333333
SLC24A6	0.0625
UBE2R2	0.51425
H1FNT	0.3705
TATDN2	0.478333333333333
LILRB1	1.8275
P2RY5	1.462
NUCB2	2.456
C2orf37	0.63025
SNX27	1.7465
MTA3	-0.217375
FOXO4	0.27325
ID4	-0.0775
SOX5	-2.90883333333333
PXMP3	0.164375
OR52M1	0.008
SFT2D3	0.17475
INA	-3.3585
MCOLN1	0.835
NFIX	-0.071
CLEC14A	4.96733333333333
HIBCH	-0.441666666666667
PLA2G5	0.11325
TIMM10	-0.0451666666666667
MED17	1.8485
COL4A4	-2.045
TPP1	-0.3715
GJA3	-1.50083333333333
TMPRSS5	-2.02925
AADACL3	1.0635
DNMBP	-2.27725
ENPP5	5.9575
NQO1	0.6882
ZSCAN2	0.55675
SEC24C	-0.3435
GTF2A1L	0.237
AXIN2	-0.454
FAM33A	-2.175
C16orf13	0.07325
SPNS2	0.206
TAF1	0.34
AP1G2	0.171166666666667
RBM42	0.148333333333333
HCN2	0.542166666666667
EFHB	0.915333333333333
RUSC1	-0.232833333333333
GRIK5	0.5185
USP21	0.503
ATAD3C	0.13025
ORMDL2	0.747875
PRSS7	-2.61825
PSAT1	-6.0175
FLJ13195	0.6325
TBC1D1	0.448
IFNG	3.6905
OTOS	-0.1455
ZNF773	0.0146666666666667
EMD	-0.38825
RETN	-0.64325
CCL8	5.042
APH1A	0.123375
COX18	0.0215
GTF2IRD2	2.0685
CCDC82	-2.44241666666667
PAFAH2	0.8235
NPEPL1	-1.4919
RP11-114G1.1	0.2485
TP53INP1	1.535625
ZNF300	1.53933333333333
FOXL2	-2.726
LARP2	0.596416666666667
LATS1	1.26975
HTR6	-0.00800000000000001
SPOCK2	0.676166666666667
RNF144B	3.2225
HTATIP2	0.8235
MGC10334	0.46
CENTA2	1.49816666666667
FGF2	-1.34375
FXYD7	0.40825
PHYHIPL	-2.027
GPR34	4.4795
DDX6	0.321166666666667
OR10W1	0.284
LHFPL1	0.726
ZNF313	-0.00885714285714285
VPS28	-0.474
AP3M1	-0.2753
AKR1CL2	1.0975
TRAF4	1.24325
OR2B11	0.3155
C19orf12	0.453333333333333
AKAP9	0.442
C1orf62	0.24975
SLC20A1	-0.4016
FAM112A	0.0215
LDB2	0.061
MRPS23	-0.84525
KLK5	2.041
SPTB	-0.6794
EFEMP2	-1.0815
EFNB2	0.446625
PCM1	-0.379
NMNAT3	2.283625
TSG101	2.05766666666667
C8orf40	1.0155
NOB1	-1.1615
ABHD3	0.14075
GTF3C4	0.00237500000000003
PIGN	1.90133333333333
GALNTL1	0.7065
AEBP1	-0.148875
OR9Q1	0.54
ANKRD2	-0.29825
CCL28	-0.595
TRIM38	0.985833333333333
TMCC1	0.37275
SMG5	-0.31475
LRRC7	0.0315
NCAPD2	-0.958333333333333
C6orf153	-0.003
C1orf74	0.954
OTUD6A	-0.5105
DCP2	-0.0408333333333334
TMEM24	-0.393
RPL18	-0.249166666666667
TMEM177	0.3005
LRRC37A3	1.0965
C1D	-0.119
LDHC	-1.23525
UBE4B	-0.551333333333333
NIT1	0.0775
BTN3A3	1.141125
RASD1	0.601625
COMMD3	0.3355
SHFM1	0.64325
BIRC8	0.59875
DUT	-0.6905
C12orf51	0.8505
LRRC59	-0.355
LY6H	-0.07525
WDR22	0.78625
EDEM1	0.6675
ADH1A	3.0735
PANX2	-0.6275
CYP11B1	0.47025
CDC73	0.22
GPR172A	-0.42775
GSTM3	1.70561538461538
KCNA5	-0.485875
SERAC1	2.01766666666667
NFATC2	0.0425
ANAPC5	-0.614
C15orf24	0.46475
NFATC2IP	-0.399916666666667
TNRC6C	1.02966666666667
MGC102966	-1.223625
FGD5	-0.117833333333333
MED9	-0.6985
RAB13	0.1565
C15orf49	-0.1935
CRYGS	-1.0839
C12orf53	-1.5774
LOC283693	-1.03
COX6B2	-0.554375
PHF14	0.302625
FAM3A	-0.183875
RPL13	-1.0404
PRDX2	0.4325
FLJ34047	-1.9135
PRMT3	0.5135
KCTD19	-2.2085
TRIM10	-1.10916666666667
MGC26597	0.552833333333333
GCNT4	0.351
GPRASP1	-0.19925
CDKN1C	-1.64191666666667
RHBDL2	-0.015
HSPH1	0.23525
AQP1	2.106
COL17A1	0.7333
GFAP	0.34925
CDC16	0.04025
KIAA1614	-0.031
C6orf118	0.443333333333333
ZSWIM5	-1.26575
FAM83F	3.4585
LYNX1	-0.2188125
SYNPR	-1.17875
XG	0.372666666666667
PRSS16	-0.858
KIF13B	0.821214285714286
PCDH9	-2.30285714285714
HIST1H2AH	0.643166666666667
RBM18	-0.09775
ZNF626	1.05675
HEXIM2	-0.0351666666666667
ITFG1	-0.04
TUBG2	-0.06
SFRS7	0.181333333333333
C9orf14	-0.1035
EXTL1	-1.32925
GBP3	-1.89066666666667
WDR5	-0.7185
RARG	1.1975
MYO7A	-0.03975
CECR6	-0.37375
C13orf3	0.41475
SFRS18	-1.058875
ACVR1B	0.378666666666667
PSMD1	-0.7565
C7orf31	-1.1125
ILVBL	-1.552
IFNGR1	1.81025
RNF186	1.87225
NOL9	-0.62325
MAGEL2	-0.90675
SLC29A2	0.9645
NHSL1	0.1455
RBMX	0.2425
PSORS1C2	0.415125
RAD51L3	-0.411166666666667
LCN6	0.59775
ORAI2	-0.85475
BRUNOL6	-0.6699
OR4K5	-0.297
CDC123	0.083125
