Hybridization REF	TCGA-A8-A0A2-01A-11R-A034-07
PUM1	0.3715
TNNT1	-1.01633333333333
C19orf59	-0.7895
HNRPH2	0.880833333333333
RAB7A	0.442666666666667
PMS2	-0.02525
BIRC3	-1.04783333333333
NRSN2	0.1425
OR52K2	0.345833333333333
SPOCK1	0.0498571428571429
H2AFY	1.081
RXRB	0.106
ZNF638	0.320666666666667
ANKRD45	-0.388
ACTN4	0.0576666666666667
FXC1	0.78175
EIF2B5	0.1925
VPS33A	-0.3775
PINK1	0.335125
FAM106A	-0.6195
SKIP	0.8421875
GAPDHS	-0.1645
MUM1L1	4.11625
PSTPIP1	0.905
CNTNAP1	-1.9466
CYP26A1	-0.73075
APOL2	-0.3629
TACC2	0.690125
COX7A2L	-0.00199999999999999
HSD17B1	0.3125625
ARRB2	0.1715
SLC7A6	-0.7734
HSD17B10	-0.596
RBJ	0.348
NUP155	-1.5955
MRPL10	-0.399166666666667
CYCS	-1.1695
CCDC46	-0.678333333333333
TECTA	0.479
GNAL	-0.96775
LPO	0.3025
PEBP4	1.2125
DDX11	-1.85725
C18orf12	0.307
TAF9B	0.115916666666667
IMP4	-0.000249999999999998
RPA4	-0.5555
NDUFS1	-0.67675
UPK1A	-1.28916666666667
ARRDC2	-0.362833333333333
C18orf20	-0.3025
AES	0.260571428571429
CD2BP2	0.1075
C16orf54	0.0535
UGT2B17	1.27225
FGFR1	0.240727272727273
CEACAM6	1.903
CHRM5	0.2355
CERK	-1.390625
AP3S2	0.0747142857142857
ANKS4B	-1.68875
CLCNKA	0.741833333333333
ZNF208	-0.1805
HLA-DRB5	5.072
CARKL	0.471
GOT1	-0.421166666666667
CASP6	0.883375
HOXA1	-0.8215
RCL1	-0.23425
ZNF181	1.1795
RAB40B	0.6555
MRPL38	-0.04225
LRRN2	1.1505
C3orf25	0.0445
OR5D14	0.009
OR10AG1	0.1595
BET1L	0.5608
FRY	3.70425
AK3L1	-1.6785
CSF3R	1.7855
POLR3K	-0.7285
ATG2B	1.04016666666667
EPS8	-0.392333333333333
DARS	-0.85
C10orf56	0.668333333333333
DAD1	0.6015
RIOK1	-0.647166666666667
HERC2	0.0325
HSD11B2	0.554833333333333
FAM96B	-1.13575
MGC13057	-1.495125
BSN	0.09775
CAND1	-0.0538333333333333
HCST	1.7885
ACTR10	0.876833333333333
OR8D4	-0.1115
NASP	-1.6709
COL9A2	0.702833333333333
LYZL1	-0.012
GPC5	-2.7265
TBL3	-0.950333333333333
CENTD2	0.3079
OR5AP2	0.0765
TLR1	2.134
LMO6	-0.53925
ZIC2	-2.671875
CPNE5	1.3345
ZMYND15	1.2635
FLJ22374	-1.78925
CCDC106	0.3925
PARP16	0.3915
PDIA3	0.111
C14orf126	-0.0965
CECR2	-1.042
SFRS1	-0.671571428571428
FIGLA	0.237
DCP1A	0.287333333333333
MGC45800	-1.6013
TEKT1	0.107833333333333
C10orf67	-0.09
CLN5	1.404875
NTN2L	-0.226
GLE1L	-0.66775
CES2	-0.4328
GNAS	0.242111111111111
DDX53	-0.108
TSPAN13	3.108
MRPL52	-0.376
SPIRE2	-0.646375
TAS2R39	0.101
SCUBE3	-0.006
UCRC	0.8195
CDKL3	1.03075
KIAA1715	-0.4473
ZNF345	1.7525
RTF1	0.21025
DHRS7	1.9535
RIPK4	-2.7195
EXOSC2	-1.60383333333333
MS4A2	3.87
FGF17	-0.41175
WDR59	-0.923875
EVI2A	-0.62825
IL17RC	1.05233333333333
HS3ST1	1.1595
ITGB1BP2	-1.79
RBPJ	-0.874666666666667
GIMAP1	3.347
INE1	-0.344666666666667
ALDH18A1	0.766125
TPI1	-1.882875
GATA6	0.71175
CABP1	-0.684
ZNF484	0.57275
DAPK3	0.8575
GJB1	-3.14833333333333
PIN1	-0.251625
SLC6A15	-3.22283333333333
CNO	-0.04375
RIN2	2.220125
FRRS1	-0.25
CYorf15B	-3.738875
DMRT3	0.319625
ATAD1	-0.98625
OTUD4	0.136888888888889
ATOH8	-1.901
ZSCAN16	1.267375
ASCC1	-0.49475
OTUD3	0.381375
MGC33212	-0.222333333333333
YME1L1	0.074
RP11-218C14.6	0.163
PCBP4	0.02475
TNFRSF10A	0.0995
CDH10	-3.075
KL	3.74325
SCP2	0.01775
C9orf119	0.04025
SON	0.104583333333333
MAFK	-0.2105
SBNO2	-0.016
SLC6A6	-0.16475
SC4MOL	-1.326
FAM35B	0.152
PPP1R9A	3.00275
PDZRN3	0.41425
CXorf20	0.234
C6orf126	1.1045
AVEN	-0.816
FLJ21075	-1.281
C14orf132	1.50025
PCK2	-0.369375
GUCY2C	0.1565
BARX2	-0.583
PEX11G	1.5575
DAO	-0.887333333333333
C10orf49	-0.16775
EDNRA	2.56033333333333
PPP2R5A	2.0173
DDX39	-1.25616666666667
SERF1A	0.2635
ASCIZ	0.3826
FNDC8	0.0185
PTMS	0.02925
PHF7	0.79025
PIP4K2B	-0.6595
HHLA2	-0.1135
BDH2	0.1935
APOBEC2	-0.4715
PENK	-0.7875
SMAD9	-1.249
MT3	-0.87275
RGL1	-0.331
ATG10	-0.4005
DLGAP4	0.380333333333333
APPBP2	-0.560357142857143
BACE2	-0.340714285714286
LOC339344	0.719833333333333
ZNF395	0.92175
HIST1H2BL	-0.63475
ZNF467	1.132
SLC25A21	-0.62425
PALM2	-0.510166666666667
NSUN5C	-0.19475
IL5	-0.1786
CLSTN2	3.87725
ANXA8L2	-0.7415
PTGES	0.2145
GDAP1L1	-2.0895
OPRK1	-1.05316666666667
WDR20	0.9655
C12orf4	0.472125
NUP88	-0.9175
XRCC6BP1	-0.6475
FCGBP	1.22628571428571
LEMD2	0.4575
NOMO1	-0.30625
C10orf79	1.46375
ZNF79	0.9159
OCRL	0.9043
HSPA8	-0.156125
DIDO1	0.0380833333333333
PLA2R1	1.87275
COG3	0.4162
NGDN	0.028
CBFA2T2	0.753625
PNOC	-0.174
PRRG1	-1.09383333333333
AGGF1	0.0790714285714286
DPF2	0.64
YIPF7	0.43
TRPV5	-0.152
ZNF322B	0.68975
MED12	-0.0336666666666667
CARS	-1.05816666666667
ABCC11	1.38716666666667
C9orf25	-0.0655
MYH1	-0.05
FRYL	0.956
AGTRAP	-0.33275
MMP27	1.3185
ZNF432	0.593375
OR8D1	0.131
OR13D1	0.247
VWA1	1.57975
STON1	-0.4245
IL5RA	-0.0435
PERP	-0.3623
C10orf107	1.11033333333333
TNFSF12	2.1055
FN1	0.467791666666667
MTR	0.2915
PHLPPL	-0.212333333333333
ZNF425	0.75875
DHFR	-1.77733333333333
PPP1R12A	0.399625
RSPO2	-1.93414285714286
ZNF7	0.61275
ZNF583	0.4975
TPMT	-1.10866666666667
GPR132	0.885375
OR2T12	-0.5415
SERTAD2	-1.1994
ATP1A1	-0.0795
FRMPD3	0.1295
ZNF672	0.71075
PLXNB3	-0.3405
EML5	1.247
FAIM3	0.0765
UBQLN2	1.2325
SORCS2	2.681
PRIM2	-2.3345
ACVR2A	0.223
YWHAZ	0.260833333333333
PGM2L1	1.10375
GNAO1	0.0842142857142857
RPL10	-0.1092
RPS6KA6	-0.1375
PFKL	-1.04266666666667
SH3D19	0.4175
AURKB	-3.03333333333333
ZC3H6	1.583875
DISC1	0.048
FLJ39660	-2.5865
TMEM25	3.069875
OSBPL10	-0.4615
CLTCL1	-2.08633333333333
ALG6	-0.153
CATSPER4	0.317
LRTM1	-0.096
RRAD	0.596333333333333
TIPIN	-1.7405
CARD14	1.818875
RBM9	0.217666666666667
RASSF4	0.6185
SLC25A18	-1.0075
C6orf58	-0.490666666666667
IGHD	0.3235
PLA2G6	-0.061
TPT1	0.441125
SEC63	0.6437
CCDC113	-0.3752
TDRD10	0.7705
KIAA1666	-0.29775
TOR1AIP1	1.36316666666667
SYTL4	2.041
SPRR2F	-1.254
CEBPD	4.891
SNTG2	-1.14225
C20orf77	-0.13575
TAS2R49	-0.2655
C6orf173	-2.01766666666667
SVEP1	0.1252
PXN	-0.150428571428571
VIL2	1.7455
C5orf21	1.82825
DIXDC1	0.252125
GANAB	-0.894666666666667
PDSS1	-1.80125
NGFR	-0.307875
ATP8B4	1.3
BMP8A	-0.606
CCDC132	0.267416666666667
GNRH1	-0.0055
OR10T2	0.1615
PDGFD	2.11583333333333
OR6W1P	0.1055
HARS	0.066
KRT77	-0.067
AQP8	-0.27875
ITGB1	0.4961
ZNF254	0.1132
PAX1	0.0848333333333334
PSMC4	-0.487
ANKRD22	2.774
PSMD8	-0.0165
HTR1E	-0.815
SOX10	-2.4211
OR5B2	-0.407
RABGEF1	-0.244071428571429
MAP1LC3B	-0.7845
CYB5R4	0.736
AGXT2L1	-0.831
FLJ41603	3.124
TRAPPC2	0.5465
FNTB	0.9498
FLJ14107	-0.189333333333333
AURKAIP1	-0.32875
DSE	1.869
NFKBIZ	-1.356
OSBPL3	-1.39583333333333
LOC130576	2.71025
SLC39A9	1.3455
LOC137886	0.704166666666667
RHCE	-2.5155
ATG7	0.463666666666667
FAM82A	0.114333333333333
FBN3	-0.16
MCFD2	-1.06433333333333
CASP14	-0.2145
EPS15	0.364
SFRS2B	0.91075
C19orf47	-0.1575
PLAC9	1.467
GPR23	-0.8705
BTNL3	2.082
RGS8	-0.593
GNS	0.3215
ENO2	-2.07016666666667
CBX1	0.4091
PEX26	0.377
LRP5	-1.50466666666667
ADAMTSL4	-2.05583333333333
ARR3	-0.368833333333333
MAP1A	-0.3685
CD2	4.001
NAV2	0.6164375
TMEM69	-0.33
ATXN7	-0.747333333333334
CHN2	-0.8395
ZNF781	0.2355
HAS2	-3.35733333333333
KIAA0241	-1.06016666666667
BIC	1.01375
MOBKL2A	0.10975
CYP2C9	-0.009
CNOT7	0.7145
SFRS10	-0.53575
CST11	0.1515
FLJ37543	0.1905
NKAP	-0.629
RUNX1T1	2.961
EAF1	0.181
IL4I1	2.32275
LRRC61	-0.644333333333333
PSIP1	-1.378
SPRR4	0.2905
ZFP90	0.217666666666667
AP2B1	0.404
SLC30A7	0.631083333333333
C7orf28A	0.191333333333333
S100B	-3.21533333333333
BMP2	-2.776125
ESR1	4.87116666666667
ZFPL1	-0.26375
ARHGAP12	0.868
LRRC19	0.022
ZNF767	-0.397333333333333
NACA	0.2435
OLIG1	-2.637625
PRF1	1.20575
LST1	2.736
SPATA9	-0.663333333333333
CNFN	0.6785
CDK4	-0.9842
TCF15	-1.474
PARC	0.3345
PPM2C	2.37175
LOC283345	-0.6125
FAM107B	1.58325
DMXL1	0.839125
RBM3	0.716125
HTR5A	-0.967333333333333
SCFD1	0.2285
EPHB3	2.06175
ROPN1L	0.451333333333333
RAMP3	0.57925
TSPYL5	0.117727272727273
GAP43	-2.8655
PAPD4	0.425
PDE3A	-1.519
TNFRSF10C	-0.097
JMJD5	-0.127166666666667
RASGEF1A	1.3199
C16orf65	0.117666666666667
HIPK3	0.533833333333333
XYLT2	0.46125
XPOT	-1.43033333333333
GAL3ST1	-2.142
DHCR7	-2.0025
AMIGO3	0.0388333333333333
FGFR4	-1.98633333333333
CRAT	1.62325
PPP1R14D	-0.3865
TRIM14	0.1184
TMPRSS11D	0.1145
SLC7A11	-2.98614285714286
OR10H2	0.39325
PPM1E	-1.8221
DOCK4	0.84625
FAM127A	-0.748875
ENOPH1	-0.56825
SLC5A3	-0.7946
ZNF530	0.548
NTS	-6.134
FRMD4A	0.466
BCL11B	-2.56783333333333
PRM1	-0.372
UQCC	-1.1928
S100A16	1.1855
PLS3	-1.101
WWOX	-0.996857142857143
CCDC23	0.6115
GTSE1	-2.75733333333333
GP2	3.4285
FLJ32549	0.323875
CHIT1	0.85025
KLF9	1.877875
RPS24	0.3042
MIA	-2.3465
FIGN	-0.10125
PYROXD1	0.419875
PCSK2	-0.362125
MRPL9	-0.09975
RPL24	0.141
C12orf32	-1.039875
HIST1H2BE	-0.75525
RGS18	1.74725
LFNG	0.71625
RAB4B	-0.1302
FBXO25	1.02483333333333
TSPAN31	-0.0903333333333333
ARL8A	1.05814285714286
C10orf83	-0.0277
OR51B6	0.2095
CNKSR2	-0.19525
C1orf156	1.15075
IBSP	0.5145
GFRA2	0.1329
ALKBH7	0.8032
NEK10	2.49075
VN1R3	0.025
LOC91948	0.0495
CPZ	-0.44925
IHPK3	0.120166666666667
COL8A1	1.461
RBPJL	-0.104
OR10A4	0.1135
CASP8AP2	-0.429125
MMP12	-1.65683333333333
OR8B12	-0.0005
CDCA5	-2.89033333333333
LIX1L	-0.911
PEX11B	1.482875
GABRA1	-0.0501666666666667
HABP2	0.197
REEP1	2.792
FBXO15	2.94325
CD68	1.05025
WFDC9	0.1955
GHDC	0.578
SMARCA1	0.02025
SPAST	-0.0951666666666667
PLXND1	0.0521666666666667
MLCK	-0.4575
INTS5	0.0318333333333333
BSG	-1.19128571428571
PARP8	0.148833333333333
TEAD4	-2.01683333333333
ZNF498	-0.29475
TMEM89	-0.414166666666667
DTX4	0.10175
TNRC6B	0.81825
ARMC2	0.120125
FGFBP1	-3.38633333333333
TIMM8A	-1.78933333333333
AJAP1	-2.1771
ZNF608	0.71825
SLC25A42	-0.386875
SYP	-0.606833333333333
MMP11	3.26166666666667
USP40	0.6586
C3orf62	0.00933333333333334
MYO1E	-1.0551
LRFN4	-2.0145
XCL1	0.470166666666667
GPR155	1.0295
VPS29	0.02
CARHSP1	-1.559
ARHGAP20	0.4975
GREM2	-0.296357142857143
CCDC102B	1.07075
ZNF577	-0.591
HDDC2	-0.40775
SHC2	2.0729
NCOA5	1.06
INPPL1	-0.539
CHGB	-2.5638
IHH	0.153
DDEF2	-1.0295
DIAPH3	-2.99928571428571
BUB3	0.758166666666667
GGH	-2.81288888888889
VPS35	-0.1071
CNN2	0.484
ASNA1	-0.417
WDTC1	0.397
AMAC1	0.675
HAS3	-1.7985
SLC1A6	-2.03266666666667
ZNF563	0.6425
C1S	3.2025
TCF7L1	1.373
OR10Z1	0.202
ME2	-1.067
C6orf151	-0.466625
KPNA4	-0.0375
GLO1	-0.2735
WDR61	0.147166666666667
CD302	1.25975
SIRT7	-0.2665
C11orf59	0.2185
PKIG	-0.291
PPIL3	-0.61925
CCDC74B	4.3735
ZNF528	1.29
EFNA5	-0.1085
FCGRT	1.331
NOL4	0.0743
CCS	-0.27525
LOC374491	-0.61725
MFSD7	2.945
ZNF555	0.52675
LIMS3	-1.56275
TSSC4	0.2145
COL11A2	-1.3095
C1orf119	0.7835
BPNT1	-0.556375
CHRNA6	2.3785
C1orf173	0.1612
PLD2	0.5775
ORC1L	-4.06925
SASH1	0.917125
CDC14B	-1.15125
RLBP1L1	0.4285
LDLRAP1	-0.0382
NAT8B	-0.502666666666667
HHEX	-2.8725
LGALS7	1.1075
PLCH1	-1.536125
OR1M1	0.1675
PRAMEF16	0.0155
HECTD1	0.1375
C14orf39	0.778
TLN2	1.2272
HDAC4	-1.06635714285714
SYCP2L	-2.384
GLRA1	0
RPS6	0.123125
hCG_1757335	-0.6125
KLHL1	1.432
CTNNBIP1	-0.277166666666667
SCAND2	0.107
HMGN2	-0.1008
YAF2	-0.34025
BRPF1	0.218
LIAS	-0.305
CTA-246H3.1	-0.18
SAG	2.06575
C20orf10	0.2855
HNRNPA2B1	-0.9275
GADD45A	-1.23683333333333
MSH4	0.4765
TMEM70	0.224
HIST1H2AM	-0.9645
C19orf26	-0.118
C1orf50	0.20475
GNG3	-0.22175
FTO	-0.30975
CALCB	-1.448
PPP3R1	-0.189375
C15orf42	-2.895125
CCNJ	-0.81275
GNAZ	-0.716
PSD	-0.198166666666667
FAM57A	-1.552
STIM2	-0.2675
DHX8	0.08325
MOGAT3	-0.788
UBE3B	1.64133333333333
PLAT	0.353666666666667
C6orf206	0.5525
COPE	-0.797
EIF3A	0.749
C1QL2	-0.1245
IQCE	0.678833333333333
KIAA0182	-0.222
SLC22A7	-0.3178
PPFIA2	0.2205
ADAMTS15	0.3345
ODZ1	-1.1035
THBS4	1.14733333333333
ARHGAP1	0.80475
B4GALNT3	-0.0558333333333333
FCHO1	-2.5975
LOC440456	0.142
HOXD10	0.567333333333333
CXCR3	1.92233333333333
CHI3L2	-1.807875
SRPX2	1.66
ZNF132	0.625833333333333
UBAC2	-0.237166666666667
RPL32P3	0.0415
CBWD6	0.309
ST6GALNAC4	-1.198
KIAA0391	0.232166666666667
LOC388969	0.25525
KRTAP5-8	-0.185833333333333
ZNF786	-0.56525
LYVE1	0.517333333333333
GPR144	-0.36375
APOH	-4.830375
TSC22D2	0.558333333333333
PLCD1	-0.2895
FLG2	0.3545
M-RIP	-0.0802
NDUFV1	-1.242
POLDIP2	-0.291666666666667
RAB3GAP2	1.01516666666667
RPSAP15	-0.9095
CLEC7A	0.953625
HSPA14	-0.64875
TAAR5	0.18225
FAM132A	-1.2035
C2orf43	-0.323
OR10V1	0.13
SELPLG	0.99925
C1QTNF6	0.101
OPCML	0.4541
DTYMK	-1.09
ALDH16A1	-0.85425
F13B	-1.2065
MGC16169	1.11425
KIRREL2	-1.99933333333333
C14orf32	0.586
SLAIN2	1.1423
HSD3B2	-0.419
AMMECR1L	0.2698
LRRC37B	-0.7605
HMG20A	-0.401833333333333
C22orf27	0.6123
FBXL22	0.4545
AP1B1	0.231666666666667
TNKS1BP1	0.89375
CD74	3.31675
HSPA12B	1.8505
PLSCR1	-0.1135
SLC35E1	-0.064
FEZ1	-2.09225
APOD	3.45275
C16orf44	-0.75675
C1orf166	0.1275
KCTD11	0.20725
NELF	-1.51175
SRP54	0.431833333333333
MGC35361	0.13725
GPR35	-1.685
NRGN	-1.60225
SIGLEC12	0.55175
SCN1B	-0.55675
IFNW1	-0.392
STAR	-5.05475
HLA-DQA2	4.25583333333333
RNASEH2B	-0.95775
TAAR2	-0.077
VAMP5	0.187833333333333
TUBA1C	-1.14807142857143
PIK3R2	-0.26525
ARD1A	-0.8875
EBF2	0.536666666666667
CAMSAP1L1	0.40325
CYP3A43	0.155
AKR1B1	-1.7255
KIAA1729	-0.9095
KAL1	1.3107
CYBB	1.441125
UXS1	-0.69325
LOC338579	0.284
C11orf45	0.55875
SHB	0.47725
IKZF4	0.4775
NDUFA1	0.13675
HSPE1	-0.46125
C1orf215	-0.25575
GPR113	-0.3405
ZNF573	1.4575
TBX18	0.0505
GGTA1	5.61425
PCDHGA8	-0.0605
RPS6KL1	0.510875
DPP9	-0.230125
SLC43A2	1.498
COPS3	-1.3945
PMPCB	0.0853333333333333
HYLS1	-0.4845
LSM8	-0.686666666666667
PDE6B	0.498875
C10orf118	1.7649
OR1C1	0.393
ZNF415	1.54725
OR2F1	-0.0605
ZDHHC13	-0.598
FZD8	-0.0299
TCEA1	0.3541
SUSD4	3.80825
C22orf24	0.21
TNFRSF14	0.29425
TRIM28	-0.574333333333333
FGF5	-1.663
CSPG5	-0.837666666666667
RNF133	-0.06025
FKBP15	0.126
BZW2	0.5595
NSMCE1	-0.06725
PTPRN	-0.71325
TST	-0.344875
POP1	-1.5925
RNF24	-1.82433333333333
SFRS4	-0.295
REPS1	0.02875
CD70	-2.49533333333333
PDXDC1	0.032875
SRC	-0.7602
NTNG1	0.847833333333333
SETD1B	0.712
TINP1	0.1331
ZNF606	1.702
SSR1	0.50375
RGNEF	0.631666666666667
NFS1	-0.158333333333333
CENTB5	-0.8555
CRMP1	-1.94716666666667
ADAM18	0.13425
CCDC87	1.14766666666667
LRRC8B	-0.134
CSNK1G1	0.47175
MAFB	3.172
C12orf45	-0.6585
C1orf54	1.48375
DPEP1	0.976333333333333
FLJ13137	1.7445
C14orf118	0.0865
ANKRD19	0.0925833333333333
ABCA9	1.0745
TMEM87A	0.7149
BBS5	0.8448
CYP17A1	-0.027125
SCG3	-3.43616666666667
ESCO2	-1.85175
GFER	0.076
NRIP2	0.0828333333333334
DDX59	0.687666666666667
RIC8B	0.4636
TNNI1	-0.1435
KTELC1	-0.032
GPR85	-0.125833333333333
SP3	0.672125
GOSR2	0.415166666666667
DDX1	-0.21325
DSCR9	-1.1145
KIAA1984	-0.506
FLRT3	-0.751
RNPS1	-0.761071428571429
ZNF772	-0.436
SLC25A10	-0.495833333333333
ADAMTS3	-1.3692
TBC1D7	-1.66575
PCYOX1L	0.3155
LOC339745	2.26425
VPS54	-0.707
PCDHB12	0.193125
C4orf6	-0.11025
CCL5	2.87625
PEX5	-0.10825
LENG1	0.583166666666667
LOC51336	-1.4245
FLJ25371	-0.1225
WDR45L	-0.1655
SPAG8	0.247
GUCA1C	-0.129
LOX	-2.042
FIZ1	0.483
BAG5	0.346083333333333
BUD13	-0.645666666666667
MGC2752	0.516625
IQSEC3	0.016875
TGFBR3	0.46125
CASP9	-1.068375
PPA2	0.59825
MED24	0.118875
MAP3K7	0.0445
SRPR	-0.282375
C17orf81	-0.21825
RIPPLY1	-0.05
EID2	0.11775
AKR1C1	-3.8235
IMMP2L	0.53225
SPSB4	0.294
BAG4	0.466875
ZNF32	1.76516666666667
KLHL34	0.67925
BRD2	0.606625
IL32	-0.697333333333333
FAM53B	0.697333333333333
SLC7A1	-1.379375
KAAG1	0.128
CCDC54	0.288166666666667
PRKCQ	-1.99325
TIRAP	0.302625
SPSB1	0.607333333333333
USP36	-0.27125
FLJ32569	0.236
LYZ	-0.308875
TMEM186	-0.279666666666667
TPM2	-0.223333333333333
C9orf100	-1.50083333333333
PPP1R11	0.4222
OLFML3	2.0704
ELAVL1	-0.13775
DNAJC17	0.906666666666667
ABCA2	-0.70275
BNIP3L	0.455625
ATP10D	2.1505
GALNT8	-0.580666666666667
PRKCH	1.4425
USP12	-0.77525
STXBP1	-2.0343
LSM2	-0.926666666666667
ANKRD30A	6.202
LAP3	0.30775
C9orf40	-2.04133333333333
KATNAL2	-0.5635
RG9MTD2	1.26325
PNPLA7	0.90575
IDH1	-0.938
C1orf57	0.3445
XRCC5	-0.2523
TBRG4	-0.60725
DCDC5	1.89033333333333
POU5F1	-4.13375
RAB1A	-0.0360714285714286
KRTAP15-1	0.136
INHA	-1.54483333333333
WDR90	-0.354875
MLL2	0.267
FAM104B	0.18025
SF3B14	-0.4015
STX1B	-0.497
SNX12	-0.23675
KMO	0.731166666666667
FAM100B	-0.2355
CDRT15	0.238
RAB9A	0.06
RUFY3	0.901875
UBE2U	-0.0331666666666666
NFKB1	0.959
FBXO38	0.8855
VRK3	0.61225
TUBB8	-0.5285
IFNA6	0.1085
AYTL1	-0.603666666666667
RBP3	0.127
MUC13	-1.6415
C8orf30A	-0.4325
MFAP1	0.3525
NHLH1	0.24225
CXorf34	-0.071
SP8	-4.0785
RNF151	-0.0661666666666667
TDRD7	0.4875
KCND2	3.187
FKBP9L	-0.256666666666667
C17orf44	2.156125
TIMM17B	-0.489
WIPF1	0.2696
SNX15	-0.391
IGF2R	0.3337
SBSN	-0.254
RBM15B	0.218
AGBL5	-0.366083333333333
APEX2	-0.2595
C17orf39	-2.19925
UBE3A	1.5012
SPANXC	-2.7445
TGFB1I1	-0.199
RBM13	-0.4865
TOP2B	0.405666666666667
NPVF	-0.0185
RIMS4	-0.382875
RAD54L2	-0.0366666666666667
RSPO3	2.1745
C2orf47	-0.3405
TSPAN4	-0.2935
DNAL1	-0.12775
DKFZp761E198	-0.20825
NLE1	-1.242
TPST1	-0.5335
SREBF1	2.338125
CLEC12B	0.1845
FUK	0.21725
IL21	0.029
LTK	-1.82325
DKKL1	-0.80975
EPAS1	0.1805
UBTF	0.2428
HIST2H2AB	-1.195
TMPRSS12	0.000749999999999997
KIAA0427	-0.0095
CYP8B1	-0.4455
FPRL2	2.91975
LOC402573	-0.954
HSDL2	0.150333333333333
SEMA6B	-0.674
AKR1A1	0.0339285714285714
CLTB	0.449
NXT2	-0.0915
HSPB7	-1.6195
MLLT11	-1.62783333333333
OLFM3	0.869666666666667
SEC61B	0.0118333333333333
GPR139	-0.2
RRP15	0.10125
OR3A2	-0.434
RSL1D1	-0.0611875
P2RX7	-0.5845
PSME2	-0.509
ADNP2	0.254
RBM25	0.889416666666667
IFITM1	1.2805
POLR2E	-0.63
ZNF643	-1.663
ZBTB25	-0.183833333333333
SPTBN4	0.5465
FBXO28	0.322
CLEC10A	0.62825
EPHA8	-0.371375
BEST4	-0.34
GAS6	0.587666666666667
TSHR	-0.60925
TMTC1	-0.0425
GSTM2	0.787
ETV1	-1.986625
ADAM11	-1.62633333333333
ERGIC2	0.2585
ATP6V0E2	0.0473333333333333
HGFAC	-2.40516666666667
CTTNBP2NL	0.3315
FLJ20628	-0.532
MTCH2	-0.57925
BACH2	-0.424833333333333
AUTS2	3.34983333333333
FSD1L	-0.82475
RPRM	-2.74233333333333
PPP2R3A	-1.2705
BAT2	-0.9215
LPHN2	0.182
MGC71993	-0.523333333333333
PPARGC1B	-0.961
CENPT	-1.405125
RNF123	-0.0653333333333333
COL27A1	-0.7504
ZP2	0.1205
C2orf21	-0.1255
CCDC78	-1.778
MCM8	-2.2975
PHLDB2	1.3825
PLAUR	-0.929625
HDPY-30	0.0145
BMP5	-2.678
MUM1	0.2455
FAM62C	-1.1095
MID2	1.49966666666667
SYT16	0.2055
ISG20L1	-1.3589
C2orf40	2.725
SRRM2	0.446642857142857
FCRL1	0.08725
C1orf90	0.849
MEP1B	0.4945
PCSK7	0.251
PBX2	0.5195
CENTB1	-0.0205
GLT6D1	0.257
HGS	-0.05975
WDR51B	-0.02425
KCNJ8	-0.12125
NOL10	-0.164
EDEM3	2.2765
TCOF1	-0.929166666666667
SLC16A1	-3.27416666666667
SF3B3	-1.20775
NUDT21	-1.0935
ZNF235	1.418
KIAA0644	3.2735
ERC1	0.9833125
NKIRAS2	-0.187666666666667
TRMT5	-0.1485
PPP1R7	-0.32875
C14orf177	-0.051
HTRA4	1.007
FAM139A	-0.0485
C16orf30	4.775
C10orf32	1.445125
VCX2	-4.10925
MGC27016	0.337166666666667
LARP5	0.949
THNSL2	2.85516666666667
TRADD	-0.287833333333333
C1QTNF1	0.259125
C1orf43	0.7414
AS3MT	-1.63425
SCARF1	1.256
PHF23	-0.116875
B3GNT2	-0.031
FNBP1	-0.80575
ZNF780A	0.6615
MAGEB2	-3.335
FANCG	-1.55375
EYA2	1.28583333333333
ZNF471	2.228125
C14orf153	-0.132333333333333
BCL2L14	0.30175
EFS	0.669666666666667
CKAP4	-0.311
ZNF224	0.5631
ZNF652	-1.017
TMEM4	0.099125
SCN3B	0.118125
OAT	1.1425
DRD1	0.166875
IQGAP2	0.849833333333333
CDYL	-1.3645
PFN3	0.24025
ANKS1A	0.2715
COBLL1	0.344
C2orf55	2.83283333333333
PRCP	0.8175
TMEM130	1.443
SPINK1	-1.61975
NDUFB1	0.86675
DIO3	0.76525
PRTG	-1.83616666666667
PVRL1	-0.006125
CNTD2	1.338
MYL4	-2.93
SLC17A1	0.309
RGMB	1.1367
TAF5L	0.182
FAM27E1	-1.58425
CCDC59	-0.81975
MED20	0.045
CHMP4A	-1.12675
FBXL12	-0.398333333333333
TOMM20	0.48925
ZNF364	0.64875
COL22A1	0.3675
C13orf8	-0.68075
TBC1D14	0.747428571428571
MRPS35	0.447125
LOC51057	0.0645
MSC	-0.352
CILP	5.524
ATXN7L2	-0.496
BTLA	1.08716666666667
SEC23B	0.21
RDH13	0.0455
C17orf63	0.3265
TIA1	-0.961833333333333
RHOXF1	1.767
SPAR	-0.206333333333333
SPTLC1	-0.1875
HMGB3	-1.51207692307692
TOPBP1	-0.857666666666667
NAT8	-2.3965
KLF11	-0.368
HOMER3	-0.8595
KCNAB3	-1.0105
C9orf85	-0.9675
HCG3	0.259875
MGC34821	0.377
PHLDA3	0.06
ODF3	0.3825
KLHDC4	-1.12516666666667
GABARAP	0.3315
AGR3	6.09575
EXOC5	0.473125
AADACL2	0.3145
LOC91893	0.190333333333333
RPL36A	-0.708
SLCO1B3	-1.8035
PTPDC1	-0.189
DUSP7	-0.2825
NRP1	-0.236357142857143
