Hybridization REF	TCGA-BH-A0HY-01A-11R-A056-07
DDX56	-0.439833333333333
TRAM1L1	2.9103
EPO	-2.8715
MRPS18B	0.664
ZNF682	0.129833333333333
RPL14	-1.27983333333333
MAFF	-0.741
LOC51136	-0.503875
LY96	-0.69375
DDX20	-0.89125
ABTB1	0.7175
ARL5A	-0.8437
CCT6A	-0.98225
HEPACAM	-1.05816666666667
EHHADH	1.02533333333333
RBAK	-0.704166666666667
CGB1	-0.0275
ITGB5	2.211
YIPF3	1.339
FKBP2	-0.03075
NR1D1	0.4068
TMEM110	1.029
NEK2	0.125166666666667
PRAMEF8	-2.86
C20orf52	-0.196166666666667
PCDHGA3	0.583
VWA3B	0.624666666666667
NDUFA5	-0.407875
THAP9	-0.60725
FLVCR2	0.325333333333333
AP1S1	-1.147625
SMAD6	0.54125
SAV1	0.3175
SAT1	0.24175
ZNF251	0.1365
ADAMTS7	0.4154
RPP38	0.5425
C1orf211	-0.9275
YPEL2	1.11415
RBMS1	0.07475
ZNF445	-0.929166666666667
NRXN2	0.479
PGBD4	-0.918875
UGT2B28	-2.618
WBSCR16	-0.5613
NLRC3	-0.211375
ASTL	0.626
ST6GALNAC1	-3.222
ZADH2	0.13625
MLLT4	-0.140416666666667
ARL6	-0.782666666666667
MEF2C	0.39475
CBFA2T3	-2.5195
AFF3	1.14
COG7	-0.436333333333333
MYB	-0.0836666666666667
PLXNA3	0.7415
XRCC2	-1.41633333333333
MMS19	-0.242125
ST8SIA5	-1.179625
CHPT1	-1.79133333333333
KIAA1712	-0.97825
OR6X1	0.149
ACTR3	0.3595
UGCG	0.948166666666667
OR4P4	0.5275
ZAP70	-2.71025
LPP	1.383375
ZNF485	0.22025
PTPRCAP	-0.2075
IL12RB1	0.30325
ATRX	0.1723
CHST8	-0.81125
C14orf109	1.2095
ARV1	0.2055
NMB	-0.550142857142857
COX5A	-1.49033333333333
EIF6	-0.31025
MPPED2	-1.03133333333333
SEMG1	-1.514
CHRDL1	0.151
TRAF3IP2	1.3555
WNK2	1.464
LILRA4	3.0505
LAMA2	4.05625
PXT1	0.44
RLBP1	-3.39625
CD300C	0.10775
SLTM	-0.045875
FLJ10404	0.0570625
APOBEC3D	0.221833333333333
RENBP	0.0571666666666667
ATXN7L1	0.29625
NID1	0.38175
TUBGCP3	-0.650625
ITIH5	1.06661111111111
CCDC110	2.2
C8A	-2.54
MGC87042	-1.738
HOXC13	1.78375
TFDP2	0.2355
HCP5	2.13025
POLI	0.06825
UCN	0.155333333333333
ZNF764	0.6225
C8orf45	-0.446
FHL3	-0.17
SPATA5L1	-1.4685
MMRN2	3.6935
NDST1	1.13683333333333
COL20A1	0.243333333333333
ZNF248	1.80316666666667
PELP1	-0.874333333333333
MBL2	-2.50916666666667
RNF41	0.545875
C5orf24	-0.778875
THOC5	-0.26275
SERINC3	0.149333333333333
RP11-151A6.2	0.43
CDCP2	0.61075
HIST1H2AA	0.6055
C11orf75	0.558166666666667
FKBP7	0.5705
DDOST	0.7455
GPNMB	0.814833333333333
TTF2	-1.50616666666667
KCNT1	0.154666666666667
SLC39A14	-1.264125
NGRN	0.4865
GPR137B	0.40825
MECP2	-0.96
PSMA1	-1.54075
C16orf73	-5.89675
TMEM60	0.262666666666667
CSN3	0.1245
NOS1	0.599333333333333
RAB7L1	0.181833333333333
YBX2	1.0795
KIAA1166	-0.08625
FUBP3	1.113
ABCG1	0.615
ACACA	1.29375
ARL11	-0.2989
ATOH1	-0.1275
ODF1	-0.379166666666667
CREB3L3	-1.3845
TMEM127	1.77857142857143
DSCAML1	-1.17925
PLN	3.41433333333333
LYPLA1	0.217583333333333
PRDM9	-1.87375
SASP	-0.71525
PLUNC	-0.092
INTU	-0.96725
HISPPD1	-0.87075
LNPEP	-0.587833333333333
YARS2	-0.976
APCDD1L	-0.8475
ZCCHC4	-0.9596
FBXO22	-1.1975
TTLL13	-0.743
ZNF669	0.185
PTGDR	1.884
DDX27	0.5055
KIAA0409	-0.3835
GJB6	0.247
ASB8	1.1965
PLP2	-0.330333333333333
MEPE	0.06475
OR10J5	2.0255
KRT222P	-0.071
COQ7	-0.899666666666667
C1orf101	0.047
RERG	2.1019
CHMP5	0.47825
THAP11	0.102375
ZNF43	0.434833333333333
ZRANB3	-1.21466666666667
KRT13	-0.36825
MRPL19	-1.156
RBBP9	-0.146875
SPATA17	1.291375
BXDC5	-0.140666666666667
PAFAH1B1	0.2315
MAGEE1	0.00425000000000002
OSTF1	0.208
KIAA0323	-0.675833333333333
TXNDC13	0.174166666666667
CNTN4	2.212
LCE1B	0.297
UNQ501	0.44675
ZNF154	-0.166
C3orf64	-0.465
SYT5	-0.5383
PON1	-0.435333333333333
FLJ10357	-0.13875
ATP4A	-1.8425
GNPDA1	-0.524166666666667
MGAT1	0.9205
C14orf121	0.44825
SLC35B2	0.90875
MIER3	-0.642166666666667
CHEK1	-2.669125
ZNF8	0.283666666666667
TXNDC1	-0.663166666666667
CKB	-1.1321
RTN3	2.83142857142857
FZD2	-1.2295
PART1	0.745
PSMB6	-1.3315
PCDHB8	-0.0785
PHC3	-0.1825
PPP1R8	-0.6725
NOVA2	1.70133333333333
TNFRSF11B	-4.534625
GOLPH3	1.18116666666667
UBLCP1	-0.381
SUHW3	-0.909
TTLL1	1.53075
OPN4	0.782
OR13G1	0.7195
ZPBP2	0.2826
HSD17B11	-2.49325
C9orf50	-0.5715
DHDDS	0.937428571428571
CTSW	0.317
NEFM	-1.43483333333333
MRPL28	-0.7435
SYN1	0.909166666666667
PIGV	0.186333333333333
ZIM2	-1.5375
APBB1	0.662166666666667
SND1	0.181
C1orf123	-0.237833333333333
CHD3	-0.71925
BHLHB8	0.36425
RNASE2	-0.369333333333333
BCAP31	-0.09175
SLC25A44	1.12033333333333
CHD6	-0.1147
PIB5PA	3.08969230769231
SELS	-0.088625
LOC541471	1.5245
FAT2	-0.581
ZNF81	-0.3505
OR4C16	0.539
FLJ10081	-0.5783
LRRC4	1.6205
CS	-0.258166666666667
N4BP2	-1.860875
IGFBP7	1.304
ZNF318	0.000999999999999985
NDNL2	0.015
ZNF609	-0.2695
SIRT4	-0.615
EXOSC10	-0.223
ECE2	0.419916666666667
OVGP1	0.99225
GTPBP3	-1.67825
PACS2	1.5813
C19orf36	0.367
ARL4C	-0.44325
ATG4B	-0.28275
UBQLNL	0.24625
RHOXF2B	-2.9745
PLEKHG2	-0.8785
GALR1	-0.0975
AQP4	0.65
HDAC7A	0.180833333333333
DCUN1D3	0.1455
OR8A1	-0.0215
CCRN4L	0.118125
CBR4	-0.196166666666667
KIFC1	-0.456166666666667
SLC7A14	-0.878333333333334
LHX5	0.731
TRPC7	0.4455
LPXN	-0.853
SERPINA1	-2.586625
RPS13	-1.3762
BPIL3	-0.733
PRKAA1	-0.7885
FADS2	0.8881
ENAH	1.474
PRO1768	-0.255
APBA2BP	0.25375
LIPH	2.3295
C3orf33	-1.13
RCC2	0.152642857142857
ALDH1A2	-2.9621
RNF103	1.802
AHCY	-0.48425
ALG12	1.4295
CCL17	2.231
ZNF543	1.26616666666667
ESRRG	3.0033
CNGA1	0.2725
RDH5	0.0585
OTX1	0.108
PTGFR	-1.9304
CDR2	-0.280125
SELE	1.87625
NLGN2	-1.2575
EXOSC9	-1.73475
ZNF566	-0.701333333333333
KLRC2	-4.9185
GPR12	1.1415
KIAA0196	0.2925
PDRG1	0.83325
SSR3	0.415
MSI1	-0.281
CST9	-0.668
CC2D1A	0.24275
PLAGL1	-0.868555555555556
ZNF778	0.52
RNF2	0.4905
KLF6	1.39883333333333
THBD	1.8815
tcag7.1314	-0.295
NR5A1	-0.200666666666667
ABCD2	-0.03875
DNAJC7	-2.4895
CLEC4C	-0.212
TM2D3	0.06175
CCDC4	-1.821
PLAC2	-2.886
DCD	0.518
FAAH	1.89325
POLA1	-1.3235
TM7SF2	1.25775
FLJ39822	-0.0493333333333333
FLOT2	1.614125
MAP4K1	-0.6385
SRP68	1.193375
C21orf74	-1.542
ARPC5	0.057875
LOC126075	1.8295
HECW2	0.741875
ZDHHC4	-1.67275
ANKRD42	1.4615
PDE9A	-0.588833333333333
ABCA8	0.145
NDUFS2	0.922
UBR5	-0.610375
BTBD16	-3.7935
LOC554174	0.063
ZNF20	0.834
KIAA1843	0.259
WDR17	-0.288625
C15orf33	-1.986
RNF113A	-0.92925
CAMKK1	-0.8213
CLCN2	0.24875
ANXA6	0.045
LOC340069	0.481
EMID1	2.269125
DPM3	-0.469166666666667
ELA1	-0.7765
SLC25A13	-0.6669
KRT24	1.5195
SMPD1	0.153666666666667
TH	0.19775
COL6A2	1.32235714285714
ANKS1B	-0.3015
GPR126	-1.8493
ZC3H12A	0.598833333333333
TMEM47	0.041
C2orf51	0.168666666666667
C1orf88	1.7155
HSF2BP	-0.802
AKAP10	-0.255
RPAP3	-0.852
KLHDC8B	-0.271
STOM	1.6148
MUPCDH	0.104625
C10orf72	-1.08485714285714
PLEKHA3	0.54
TCP11L1	-0.64575
CWF19L1	0.557375
SPEF1	1.21823076923077
YSK4	0.63725
ELN	2.7798
SAMD8	0.3305
MPI	-0.860833333333333
MEPCE	-0.068
ABCC3	2.63525
NANOGP1	-3.7525
KCNK17	0.528625
HLA-DMB	3.36683333333333
RRAGA	0.324
ANGEL1	-0.55075
RBM32B	0.0525
CPN1	-2.82225
MGC52282	-0.8485
HLA-A	1.95741666666667
OR9G4	0.5945
EDNRB	-0.41975
SCD	-2.04371428571429
C14orf80	0.3795
BAGE2	-0.536
RABL4	1.85133333333333
RCVRN	-1.3605
SHANK1	0.4425
NLRP7	-3.377
CD226	0.66175
STAT3	1.0554375
SYNJ2	-2.0444
TPCN2	0.406
WDR36	-1.17191666666667
MBD4	0.69225
ROBO1	-0.6198
ST3GAL6	-3.1865
SLAMF8	2.42466666666667
ATN1	0.962
GPR141	0.302
KRT36	0.8225
TPH1	0.2695
DDX52	1.6185
ZSCAN29	-0.795333333333333
TRPT1	0.585666666666667
DPEP3	0.57575
DENND4A	-1.718875
TSPAN16	-2.6325
PTCHD2	0.3055
LOC145814	-0.70375
CAP1	-0.072
EIF5A2	-1.1259
NT5DC3	-1.857375
SEPT9	0.9245
SEZ6L2	-2.141625
EGFLAM	3.76375
VPS11	0.376625
NDUFB5	-0.408666666666667
CIDEA	4.678
IER5L	1.40025
N6AMT1	0.2665
FAM83C	-0.36125
OXR1	0.380416666666667
IRX1	-0.231
DGKB	-0.210833333333333
GCN5L2	-2.98
MIR16	0.15775
FBXW9	0.72325
WDR4	-1.40366666666667
PDC	-0.267
VPS33B	-0.717
HEXB	-0.81225
FLJ32214	1.0825
TCEB3	-0.6435
CRLF1	-3.01375
ABI3BP	-0.0537500000000001
C8orf22	-3.9045
PYCR1	1.107375
KIAA1706	0.4185
CDK5R2	1.292125
WAS	0.2215
C12orf60	-1.7825
CCBL2	-0.27625
MADD	-0.31525
C5orf34	-1.251
WDR42A	1.0791
KLF12	0.09425
HSPA1A	2.04825
ITM2C	-1.03283333333333
DAPK2	0.678166666666667
LOC442590	-0.1455
SUMF2	0.7805
CENPA	-1.22938461538462
TMED5	-0.362125
CDH6	-0.2822
BRP44	1.08725
THG1L	-0.3585
GABRA2	-2.62133333333333
C14orf166	-0.39625
MYL1	-1.38833333333333
TNFSF18	1.0145
PAP2D	-1.11466666666667
PPIB	-0.68625
KLHL4	-0.37225
SFN	0.428333333333333
CCDC127	-0.561
FRAP1	-0.14625
GOLGA5	0.798
SDCCAG1	-0.7035
MGC21675	0.168
C10orf95	-1.25375
KIAA1345	-0.910666666666667
C1orf163	-0.528
LACE1	-0.918666666666667
OR10K2	-0.408
CENPN	-2.21544
TMED2	0.679
UGT1A6	-0.4805
ANG	-0.57625
U2AF1	-1.44916666666667
CASC2	-0.0686666666666667
NMT2	-0.641
OSGEPL1	-0.242
DFNB31	-0.6265
SLC6A20	-0.15475
DKC1	-1.6975
FXYD4	-1.14875
WDR64	0.18525
MGC5590	0.477
CREBZF	-0.541833333333333
DAZ1	-1.83
PRPSAP1	-0.09175
GCHFR	-0.01325
TTC7A	-0.245875
LOC196993	0.84575
UBD	-1.30983333333333
S100A1	0.4595
RPL6	0.234833333333333
DNAJB6	0.05345
NAGS	0.1965
C2orf58	-0.115
KERA	2.012
MT1X	0.6373
UBE2B	-0.3764
KEAP1	-0.21425
MST1	-3.44225
OMA1	-0.058
ABLIM2	0.646
BCL2L13	0.56875
JAZF1	-0.639833333333333
TMEM63B	2.476
S100A8	0.5613
ARFIP2	0.7135
UROS	-0.07875
KHDRBS2	-0.604
POLQ	-1.049375
SOAT1	-0.77825
SPAG4	-1.4395
MRPS30	-1.2695
LOC494141	-0.045
OR2T11	0.8535
ORAOV1	1.2205
ZNF184	0.590166666666667
TCEB3B	0.074
ADAM21	0.643
GDPD1	0.1855
SPINLW1	0.181
PRR14	0.206
KCTD9	-0.8301
NUDT3	-0.15475
KIAA1822	0.9911
HIST1H4K	1.3745
DFNA5	-2.64525
GABPA	-1.21
C14orf44	0.2665
POLB	1.85675
PTAR1	-0.33025
SEC31A	1.009
TRIM58	-1.0845
TAS2R14	-0.423
VPS8	0.90925
H1F0	1.16916666666667
PRKCB1	-3.84033333333333
UGT2A1	0.638
TOR1B	0.16075
LSS	-0.25225
C2orf19	-0.2225
HNRNPC	0.204142857142857
TMEM100	-0.890166666666667
LOC116349	-0.10925
OR51M1	-0.207
CCDC142	-1.46425
ISG15	2.259375
ZCCHC14	-0.01025
CREBL2	0.45575
TGDS	-2.03975
DC2	0.24275
CACNA2D3	-1.89278571428571
ZNF429	-0.6295
LYPD6	0.301666666666667
SUCLG1	-0.0753333333333333
OR51I1	-1.2875
MAGEH1	1.7345
PRPF40A	-0.31
SMR3A	0.8265
SPINK2	1.173
THAP2	-0.876625
NPY5R	-0.857714285714286
IRF4	-2.732125
SPESP1	0.6205
OR10S1	-0.541
DTD1	-0.63875
TUBE1	-1.65975
DDX19A	-1.1195
PDPN	-0.90575
TMEM34	0.434833333333333
MGAM	-0.3275
COL3A1	6.52994444444444
GFM2	-1.379
OR5A2	0.693
PSG9	-1.16775
ARHGEF11	0.867
IVNS1ABP	-0.8495625
SIGIRR	1.01325
DUSP19	-0.95725
DNAJC14	0.0045
ACSS1	3.272375
IL1RAPL2	0.6215
C4orf30	-1.35725
SEPT4	2.174
LANCL3	-2.121
SPAG17	-0.376833333333333
PRDX3	-1.18125
HNF1A	-1.105875
P4HA2	0.247
RFWD3	-1.17566666666667
MOV10	-0.60625
DNAJA5	0.357714285714286
LOC729440	-0.1805
LOC200383	0.55375
SMC2	-1.17225
MIXL1	-1.29716666666667
TMEM9	0.33725
FAM86A	0.9265
ZNF174	0.3296
MYH14	-0.1335
CCR8	0.56475
VPS37C	1.59683333333333
GPATCH1	0.368666666666667
B3GNT8	3.619
TBX4	-0.26025
CNR2	0.306
PCDH1	1.92025
C5orf29	3.221375
OCIAD2	1.063
PLCG2	-0.31725
KIAA0247	1.92775
HRH3	0.2025
CAPN13	5.2305
CCR1	-1.3839
MGC15523	1.14733333333333
UVRAG	-0.417
DNAJA2	-0.512
ITGA2B	-0.991333333333333
CLDN5	4.2285
PTPRN2	-2.3035
ZNF512	0.00166666666666666
PSAP	1.32378571428571
CCDC140	-0.7145
LRRC55	0.05625
CYP26C1	0.11
C8orf47	-2.2165
LYN	-0.726875
DUSP6	1.13166666666667
TGFB3	4.57546666666667
ELK1	-0.3931
PCDH11Y	0.0645
HGD	1.03275
C17orf58	-0.09125
MYO3A	0.834
SERPINE2	-3.88083333333333
AARSD1	-0.91275
C14orf73	-2.15575
ADAM33	0.17075
ZNF491	0.1045
MAPK6	-1.46316666666667
TCN1	-1.24883333333333
SLC24A6	1.0015
UBE2R2	0.61325
H1FNT	0.81125
TATDN2	0.808166666666667
LILRB1	1.03175
P2RY5	1.01
NUCB2	-0.00725000000000001
C2orf37	-0.324
SNX27	0.895833333333333
MTA3	-0.519375
FOXO4	-0.133125
ID4	-0.5435
SOX5	-2.36883333333333
PXMP3	0.69225
OR52M1	0.4915
SFT2D3	0.2415
INA	-3.35783333333333
MCOLN1	0.5645
NFIX	-0.5919
CLEC14A	5.82716666666667
HIBCH	-0.431833333333333
PLA2G5	1.512
TIMM10	-0.6085
MED17	-0.6588
COL4A4	-0.967
TPP1	0.286666666666667
GJA3	-1.26083333333333
TMPRSS5	-1.7605
AADACL3	0.6365
DNMBP	-0.59425
ENPP5	4.32133333333333
NQO1	0.7198
ZSCAN2	0.113375
SEC24C	0.693166666666667
GTF2A1L	-1.18
AXIN2	0.1925
FAM33A	-0.6705
C16orf13	0.200375
SPNS2	0.968
TAF1	-0.88575
AP1G2	0.109833333333333
RBM42	0.132333333333333
HCN2	0.782666666666667
EFHB	-1.95266666666667
RUSC1	0.879166666666667
GRIK5	0.1955
USP21	0.167833333333333
ATAD3C	1.04475
ORMDL2	1.112875
PRSS7	-3.54625
PSAT1	-5.51775
FLJ13195	-0.899
TBC1D1	-0.2185
IFNG	0.2745
OTOS	0.1895
ZNF773	0.607333333333333
EMD	-1.30325
RETN	-0.19225
CCL8	3.1435
APH1A	0.448375
COX18	-0.302125
GTF2IRD2	0.36475
CCDC82	-1.35983333333333
PAFAH2	0.7463
NPEPL1	-1.4828
RP11-114G1.1	0.9
TP53INP1	1.98725
ZNF300	-2.63883333333333
FOXL2	-2.896
LARP2	-0.4645
LATS1	-0.3975
HTR6	-0.2295
SPOCK2	-0.201166666666667
RNF144B	3.22083333333333
HTATIP2	-0.565875
MGC10334	0.872916666666667
CENTA2	1.96483333333333
FGF2	-2.385
FXYD7	-0.0915
PHYHIPL	-1.792625
GPR34	4.028
DDX6	-0.7155
OR10W1	0.633
LHFPL1	-0.314
ZNF313	-0.496857142857143
VPS28	0.60575
AP3M1	0.4403
AKR1CL2	-1.2205
TRAF4	1.142
OR2B11	0.7415
C19orf12	0.625833333333333
AKAP9	0.222166666666667
C1orf62	-0.0255
SLC20A1	-0.8277
FAM112A	-0.23
LDB2	1.016125
MRPS23	-0.2215
KLK5	1.533375
SPTB	-0.5577
EFEMP2	1.01725
EFNB2	2.446625
PCM1	-0.756785714285714
NMNAT3	1.89525
TSG101	-0.226166666666667
C8orf40	0.568166666666667
NOB1	-1.60825
ABHD3	-1.484
GTF3C4	0.26225
PIGN	1.552
GALNTL1	2.44125
AEBP1	2.763
OR9Q1	0.314
ANKRD2	0.425875
CCL28	-3.651
TRIM38	-0.298666666666667
TMCC1	1.02641666666667
SMG5	0.5815
LRRC7	-1.57
NCAPD2	-0.891166666666667
C6orf153	0.86225
C1orf74	1.214
OTUD6A	0.251
DCP2	-0.7335
TMEM24	-0.0805
RPL18	-0.3495
TMEM177	-0.1815
LRRC37A3	-0.71975
C1D	-2.03516666666667
LDHC	2.16675
UBE4B	0.0928333333333333
NIT1	0.99575
BTN3A3	1.00525
RASD1	1.376125
COMMD3	1.6855
SHFM1	-0.57025
BIRC8	0.85875
DUT	-2.28975
C12orf51	-0.24
LRRC59	0.3555
LY6H	1.883
WDR22	0.062
EDEM1	0.822285714285714
ADH1A	4.198
PANX2	-0.043
CYP11B1	0.776
CDC73	0.24725
GPR172A	1.03225
GSTM3	2.07692307692308
KCNA5	-0.0805
SERAC1	-0.0755
NFATC2	0.178
ANAPC5	-0.6584
C15orf24	-0.073
NFATC2IP	-0.748416666666667
TNRC6C	1.005
MGC102966	-1.440125
FGD5	1.1
MED9	-0.47225
RAB13	-0.019
C15orf49	0.636
CRYGS	-0.3653
C12orf53	-0.5623
LOC283693	-1.107
COX6B2	-0.774875
PHF14	-0.2485
FAM3A	-0.597
RPL13	-0.5517
PRDX2	-0.3581
FLJ34047	-2.18825
PRMT3	-1.121
KCTD19	-1.7555
TRIM10	-0.460833333333333
MGC26597	-0.0388333333333333
GCNT4	0.5245
GPRASP1	0.42175
CDKN1C	-1.22716666666667
RHBDL2	2.6218
HSPH1	0.65925
AQP1	3.285875
COL17A1	-0.7681
GFAP	0.358125
CDC16	0.0115
KIAA1614	0.2385
C6orf118	-0.3735
ZSWIM5	-3.5105
FAM83F	4.26025
LYNX1	0.0774375
SYNPR	-1.01525
XG	2.54016666666667
PRSS16	2.214625
KIF13B	1.11107142857143
PCDH9	-1.54125
HIST1H2AH	0.8625
RBM18	0.50175
ZNF626	0.77175
HEXIM2	-0.665666666666667
ITFG1	-0.4505
TUBG2	-1.012
SFRS7	-0.455
C9orf14	2.042
EXTL1	-0.08825
GBP3	0.732666666666667
WDR5	-0.83325
RARG	0.235
MYO7A	-0.140125
CECR6	-1.191
C13orf3	-0.7995
SFRS18	-1.916125
ACVR1B	0.714166666666667
PSMD1	-0.2895
C7orf31	-1.5904
ILVBL	-1.158
IFNGR1	0.45175
RNF186	-0.44125
NOL9	-0.74525
MAGEL2	1.3445
SLC29A2	-0.013
NHSL1	-1.0215
RBMX	-1.115
PSORS1C2	0.664875
RAD51L3	-0.45275
LCN6	1.22725
ORAI2	0.195875
BRUNOL6	-0.5296
OR4K5	0.4015
CDC123	-0.220625
MSLN	-2.494
WWTR1	-1.25766666666667
ZNF700	-1.17366666666667
COBL	-0.58475
PPP1R16B	-0.25125
GAS7	0.0453
MDN1	-1.022375
HAAO	-0.2395
C9orf68	1.18675
TNFAIP2	0.586375
FOXN1	0.1925
hCG_2033311	0.572166666666667
ATP6V0D2	0.2628
RPL41	1.35275
SLC38A1	1.87175
ARHGAP6	-1.44483333333333
ADAD2	-0.34625
PHF20L1	0.117875
MCM3AP	0.407666666666667
ST3GAL3	-0.513333333333333
SNX1	-0.259333333333333
ELF5	-0.646333333333333
PARP3	-1.42225
RBM8A	-0.2174375
LINGO4	0.893
ITGA9	0.3115
ZFR	0.2075
ACSL6	-0.487375
FLJ20699	-0.4697
DAOA	1.02433333333333
FABP4	6.3025
KCNB1	-1.68475
CANX	0.2017
SLC25A28	0.687333333333333
ADIPOR2	-0.2755
ECHDC2	1.410875
SMA4	0.54375
FRZB	3.41075
PABPC1	-0.474833333333333
DMRTB1	0.236
APOBEC3G	-1.048
CATSPER2	-2.37033333333333
CUEDC1	2.25733333333333
STARD9	-1.373625
CLDN8	4.58475
LOC23117	-1.63009090909091
E2F6	-1.371
TMEM126B	-1.65516666666667
DPY19L4	0.60525
GIMAP5	3.0115
NDUFA9	-0.0788333333333333
FAM77C	-0.481
CTPS2	-0.526
LOC51035	0.626
WDSOF1	-0.93975
EGLN3	0.574375
PITX3	1.18366666666667
OR52E8	-0.3185
GRM4	-0.1465
KLK1	-2.06166666666667
GPM6B	-1.71475
RRAGD	-1.43216666666667
PAGE5	-2.7
UCHL5	-0.779333333333333
ULK3	-1.1135
AIM2	-0.777833333333333
PNO1	-1.21383333333333
OR2F2	0.7365
GNAT2	-1.056
SIX1	4.04475
ST13	0.491916666666667
ZBTB44	-0.457625
TIMP2	-0.43425
ZMAT4	-0.05675
GTF2IRD1	0.867333333333333
ZNF19	0.0855
ZNF714	-1.027
RSC1A1	0.24575
C9orf80	0.748
PSMA8	-0.0536
TMEM141	1.3245
COX4I1	0.267928571428571
CTAGE1	-0.4065
DTWD1	-1.66525
HSD11B1	1.52275
KRT6B	4.1445
ARID4B	1.193875
LHFPL3	-0.3175
WWP2	0.4065
ZNF326	-0.297833333333333
RGPD1	-0.7435
CTSH	0.883
FASTKD1	-1.5695
PAF1	0.6654
TTC9C	-0.0685
IFT57	0.6012
PRSS36	-0.9535
IL20RB	-1.5985
ZNF592	-0.0998333333333333
DCTD	-0.9402
CFP	0.706
MFNG	-1.026
JMJD2B	1.4455
ALDH3B1	0.17125
THSD4	0.651833333333333
KCNJ5	2.275
LMNA	0.764166666666667
TBCD	0.8235
ZNF250	0.317833333333333
CASQ2	0.7895
PEG10	-3.99566666666667
PRAME	-4.504
NP	0.128125
TRIM59	0.1205
ZNF12	0.058375
XTP3TPA	0.2955
SIGLEC7	-0.9947
PANK4	-0.43725
FAM70A	-2.82566666666667
SNED1	0.22425
HIP1	0.0296
RAET1E	-1.90883333333333
AMAC1L2	-0.7015
AHNAK2	0.930666666666667
TOE1	-1.1195
RECQL4	-0.748
SPRYD3	0.9445
DPAGT1	-0.0665
MAGED2	2.0107
ANKRD55	-0.46925
TRPS1	4.2335
DOK7	-0.04025
TFPI2	-4.3195
GTF2H3	-1.11233333333333
CYP4F11	-1.2335
LHX2	-1.597
ATG16L1	1.212
ASB12	-0.3805
C1orf116	2.88475
NF2	0.3659
POM121	-0.0958
PHYHD1	-0.1225
TXNDC17	-0.961666666666667
DKFZp779O175	-0.46875
NUP62	0.498
MYO18B	-1.43533333333333
PRAMEF1	-0.386
TCBA1	0.9835
TMEM168	0.58525
FJX1	-1.0735
CLCF1	-0.694
SEPN1	0.543375
IGSF2	0.426
NUDCD1	-0.857
TFF3	3.66333333333333
NDFIP1	0.0892142857142857
CHCHD4	-0.2055
TNR	0.621
CUTA	0.419833333333333
USP44	-4.1815
DPP10	-0.912666666666667
IWS1	-0.0408333333333333
PCGF1	-0.44525
SULT1C4	0.0645
NTF5	1.15025
PTPN13	0.0575
SSTR5	0.00950000000000001
SFRP1	-2.73925
IDH3B	-0.581375
SUOX	1.58666666666667
TMCO5	0.351
GOLT1B	-0.96175
MIB1	-0.0742857142857143
PCDHGB1	1.0815
SUSD1	1.04125
ICAM5	-2.738
PAPOLB	-0.079
URM1	0.6785
TMEM106B	-0.191166666666667
LRIG2	-1.20325
SLC27A5	-0.45625
CLIC6	-0.0443
ZNF420	0.0748333333333333
SCN9A	-1.6394
KIAA1909	0.82425
ELMOD1	-1.77225
PRKAG1	-0.07925
FAM64A	-1.60966666666667
EEF1G	0.42475
SMAD5	-0.353
INCENP	-1.057
WASF2	-1.028
GARS	-1.3073
CDK10	-0.7673
HLX	0.858666666666667
MDM4	-0.838625
ZNRF1	-0.610428571428571
HHATL	-1.883
FAM21C	0.4464
HIST2H3C	0.00575
PFDN2	0.785
ZNF200	-0.7555
NDN	-0.48875
HBA2	-2.42233333333333
FBLN5	1.45875
PUM1	-0.0233571428571429
TNNT1	-0.709
C19orf59	-1.13916666666667
HNRPH2	-0.444666666666667
RAB7A	0.646166666666667
PMS2	-0.649
BIRC3	-2.39533333333333
NRSN2	1.187375
OR52K2	0.281833333333333
SPOCK1	0.465
H2AFY	0.77575
RXRB	-0.351
ZNF638	-0.9545
ANKRD45	-0.47775
ACTN4	0.4285
FXC1	-0.104
EIF2B5	0.6975
VPS33A	-1.07625
PINK1	0.829125
FAM106A	-1.4565
SKIP	1.150375
GAPDHS	0.211333333333333
MUM1L1	1.05675
PSTPIP1	0.28025
CNTNAP1	-1.5486
CYP26A1	-2.29025
APOL2	0.6071
TACC2	0.366
COX7A2L	0.196428571428571
HSD17B1	0.4806875
ARRB2	-0.63825
SLC7A6	-0.4036
HSD17B10	-0.08075
RBJ	-0.65275
NUP155	-1.273
MRPL10	0.434
CYCS	-1.88016666666667
CCDC46	-0.515333333333333
TECTA	0.188
GNAL	-1.6665
LPO	0.664
PEBP4	0.9935
DDX11	-1.83075
C18orf12	1.108
TAF9B	-0.74625
IMP4	0.2205
RPA4	-1.3615
NDUFS1	-0.54125
UPK1A	0.259333333333333
ARRDC2	-0.183666666666667
C18orf20	0.185
AES	0.645
CD2BP2	0.4955
C16orf54	-0.355
UGT2B17	-2.695
FGFR1	-0.659090909090909
CEACAM6	-0.3603
CHRM5	-0.2595
CERK	-0.70775
AP3S2	-0.139357142857143
ANKS4B	-2.62625
CLCNKA	0.385833333333333
ZNF208	-0.4275
HLA-DRB5	4.5235
CARKL	-1.2975
GOT1	-0.121833333333333
CASP6	1.258375
HOXA1	-2.252
RCL1	-0.3215
ZNF181	0.0685
RAB40B	0.765
MRPL38	0.818625
LRRN2	2.741
C3orf25	1.5215
OR5D14	-0.0025
OR10AG1	1.06
