Hybridization REF	TCGA-BH-A0HK-01A-11R-A056-07
RBM8A	-0.2158125
LINGO4	0.617
ITGA9	0.9815
ZFR	0.262
ACSL6	-0.907428571428571
FLJ20699	0.5791
DAOA	0.396
FABP4	7.577
KCNB1	0.87425
CANX	0.1909
SLC25A28	0.2465
ADIPOR2	-0.687125
ECHDC2	1.711625
SMA4	-0.6025
FRZB	3.76325
PABPC1	0.1315
DMRTB1	-0.19325
APOBEC3G	0.44775
CATSPER2	-0.324666666666667
CUEDC1	0.305166666666667
STARD9	-1.306125
CLDN8	2.692375
LOC23117	-1.72590909090909
E2F6	-0.703388888888889
TMEM126B	-1.54133333333333
DPY19L4	0.48375
GIMAP5	4.06066666666667
NDUFA9	-0.520166666666667
FAM77C	-4.997
CTPS2	-0.16925
LOC51035	1.125375
WDSOF1	-0.98125
EGLN3	2.123375
PITX3	1.543
OR52E8	0.289
GRM4	0.128
KLK1	-2.10983333333333
GPM6B	-2.602
RRAGD	-1.48216666666667
PAGE5	-3.45875
UCHL5	-0.885
ULK3	-0.0495
AIM2	-0.6835
PNO1	-0.360666666666667
OR2F2	0.8235
GNAT2	-1.3255
SIX1	1.65925
ST13	1.12591666666667
ZBTB44	-0.191625
TIMP2	-0.90525
ZMAT4	-4.597
GTF2IRD1	-0.242166666666667
ZNF19	-0.410666666666667
ZNF714	-0.9625
RSC1A1	0.879
C9orf80	-0.36825
PSMA8	0.740666666666667
TMEM141	0.3695
COX4I1	-0.777357142857143
CTAGE1	-0.365333333333333
DTWD1	-0.80175
HSD11B1	2.1495
KRT6B	0.23225
ARID4B	1.336125
LHFPL3	-0.373
WWP2	-0.308333333333333
ZNF326	-0.648833333333333
RGPD1	-0.6015
CTSH	2.40833333333333
FASTKD1	-1.1925
PAF1	0.6468
TTC9C	-0.32225
IFT57	0.3789
PRSS36	2.0095
IL20RB	-1.694
ZNF592	-0.0991666666666667
DCTD	-0.3851
CFP	1.777
MFNG	-0.17775
JMJD2B	0.74225
ALDH3B1	-1.21925
THSD4	2.0525
KCNJ5	1.964
LMNA	0.391833333333333
TBCD	0.119625
ZNF250	-0.923166666666667
CASQ2	3.0765
PEG10	-4.58633333333333
PRAME	-4.95286666666667
NP	-0.23925
TRIM59	-1.168
ZNF12	-0.04575
XTP3TPA	-0.04025
SIGLEC7	-0.6994
PANK4	-0.26475
FAM70A	-2.603
SNED1	-0.31725
HIP1	-0.4429
RAET1E	-0.481166666666667
AMAC1L2	-0.3875
AHNAK2	-0.718166666666667
TOE1	-0.924833333333333
RECQL4	-1.90625
SPRYD3	0.9825
DPAGT1	-0.7085
MAGED2	0.7508
ANKRD55	-1.191
TRPS1	4.11466666666667
DOK7	0.7065
TFPI2	-5.85225
GTF2H3	-1.19966666666667
CYP4F11	-0.769375
LHX2	-3.57
ATG16L1	0.163333333333333
ASB12	-0.032
C1orf116	5.373375
NF2	-0.5262
POM121	-0.7624
PHYHD1	2.2252
TXNDC17	-1.25616666666667
DKFZp779O175	-0.652333333333333
NUP62	-0.130928571428571
MYO18B	-0.645166666666667
PRAMEF1	0.314
TCBA1	0.148125
TMEM168	0.8
FJX1	2.11
CLCF1	0.48625
SEPN1	0.8295
IGSF2	0.3485
NUDCD1	-1.18083333333333
TFF3	2.2215
NDFIP1	0.5355
CHCHD4	-0.2425
TNR	0.8615
CUTA	0.1415
USP44	-3.57125
DPP10	1.24983333333333
IWS1	-0.414
PCGF1	-0.3795
SULT1C4	0.075
NTF5	0.298
PTPN13	2.134
SSTR5	0.1585
SFRP1	-1.20775
IDH3B	-1.034625
SUOX	1.20616666666667
TMCO5	0.27925
GOLT1B	-1.204
MIB1	0.772857142857143
PCDHGB1	0.0565
SUSD1	-0.178
ICAM5	-2.78883333333333
PAPOLB	-0.851
URM1	-0.4055
TMEM106B	0.5075
LRIG2	-1.01975
SLC27A5	-1.32375
CLIC6	-0.085
ZNF420	0.640333333333333
SCN9A	-2.1446
KIAA1909	1.09525
ELMOD1	-3.41025
PRKAG1	-0.8055
FAM64A	-3.18777777777778
EEF1G	1.0189
SMAD5	0.08475
INCENP	-1.45175
WASF2	-1.4685
GARS	-1.8998
CDK10	-0.8652
HLX	1.56166666666667
MDM4	0.22625
ZNRF1	-0.936
HHATL	-1.48266666666667
FAM21C	0.9473
HIST2H3C	-0.8795
PFDN2	0.737875
ZNF200	-0.84475
NDN	-0.302
HBA2	-1.1615
FBLN5	3.128
PUM1	0.155357142857143
TNNT1	-1.71833333333333
C19orf59	-0.493166666666667
HNRPH2	1.26583333333333
RAB7A	-0.2435
PMS2	-1.092125
BIRC3	-0.8635
NRSN2	1.28425
OR52K2	0.437833333333333
SPOCK1	-0.483928571428571
H2AFY	-0.26
RXRB	-0.533
ZNF638	-0.570833333333333
ANKRD45	-0.30175
ACTN4	0.347333333333333
FXC1	0.45
EIF2B5	0.05025
VPS33A	-0.308
PINK1	0.475125
FAM106A	-1.485
SKIP	0.5325
GAPDHS	0.2895
MUM1L1	-1.1725
PSTPIP1	0.6045
CNTNAP1	-1.5168
CYP26A1	-4.10725
APOL2	0.2435
TACC2	1.386125
COX7A2L	0.367571428571429
HSD17B1	0.841375
ARRB2	-0.37525
SLC7A6	-0.9997
HSD17B10	-0.96975
RBJ	-0.03375
NUP155	-1.98875
MRPL10	-0.180666666666667
CYCS	-0.850083333333333
CCDC46	-0.285833333333333
TECTA	0.3595
GNAL	-1.38725
LPO	0.003
PEBP4	0.386
DDX11	-2.13125
C18orf12	1.1455
TAF9B	-0.148
IMP4	0.33475
RPA4	-0.690833333333333
NDUFS1	-0.85375
UPK1A	-0.799833333333333
ARRDC2	0.800333333333333
C18orf20	0.333
AES	0.788642857142857
CD2BP2	0.5105
C16orf54	-0.358
UGT2B17	-2.769875
FGFR1	-0.886227272727273
CEACAM6	4.1658
CHRM5	0.38125
CERK	-1.70775
AP3S2	0.612642857142857
ANKS4B	-1.5065
CLCNKA	-0.0106666666666667
ZNF208	-0.116666666666667
HLA-DRB5	5.111
CARKL	-1.2425
GOT1	-0.0558333333333333
CASP6	0.81025
HOXA1	0.081
RCL1	0.6095
ZNF181	-0.0915
RAB40B	0.7825
MRPL38	0.26875
LRRN2	-0.1
C3orf25	-0.011
OR5D14	0.0525
OR10AG1	0.3185
BET1L	0.8156
FRY	4.54075
AK3L1	0.32825
CSF3R	0.762166666666667
POLR3K	-0.931333333333333
ATG2B	-0.129166666666667
EPS8	-0.9955
DARS	-0.611
C10orf56	0.745666666666667
DAD1	-0.475583333333333
RIOK1	-0.582833333333333
HERC2	-0.473
HSD11B2	1.19816666666667
FAM96B	-1.25175
MGC13057	-1.360875
BSN	0.265
CAND1	-0.410833333333333
HCST	2.0585
ACTR10	-0.3685
OR8D4	-0.075
NASP	-1.744
COL9A2	-0.7395
LYZL1	-0.08
GPC5	-2.5185
TBL3	-0.330166666666667
CENTD2	-0.0183
OR5AP2	0.809
TLR1	1.253
LMO6	0.016
ZIC2	-1.609125
CPNE5	1.57775
ZMYND15	1.23425
FLJ22374	0.4505
CCDC106	0.971
PARP16	-0.3295
PDIA3	-0.1885
C14orf126	-0.29075
CECR2	0.033
SFRS1	-0.845785714285714
FIGLA	0.999
DCP1A	0.275333333333333
MGC45800	-1.7952
TEKT1	0.138833333333333
C10orf67	0.945
CLN5	1.054625
NTN2L	0.904
GLE1L	-0.413
CES2	-0.565
GNAS	-1.59455555555556
DDX53	0.548
TSPAN13	3.344
MRPL52	-0.557
SPIRE2	1.146625
TAS2R39	-0.243
SCUBE3	-0.40025
UCRC	0.5266
CDKL3	-0.6675
KIAA1715	-0.2611
ZNF345	0.41375
RTF1	0.326125
DHRS7	0.898
RIPK4	-4.53916666666667
EXOSC2	-1.28516666666667
MS4A2	0.46775
FGF17	-0.2635
WDR59	-1.23425
EVI2A	-1.70775
IL17RC	0.945166666666667
HS3ST1	4.25825
ITGB1BP2	-1.884
RBPJ	-1.4515
GIMAP1	3.9745
INE1	-1.57466666666667
ALDH18A1	0.671375
TPI1	-1.436875
GATA6	1.624
CABP1	-0.324666666666667
ZNF484	0.18825
DAPK3	0.063
GJB1	-0.777833333333333
PIN1	-0.385375
SLC6A15	-4.07758333333333
CNO	-0.17575
RIN2	1.47175
FRRS1	-0.916
CYorf15B	-3.84442857142857
DMRT3	1.646625
ATAD1	-0.424375
OTUD4	-0.182777777777778
ATOH8	-0.51975
ZSCAN16	0.618125
ASCC1	-0.92975
OTUD3	0.5415
MGC33212	-0.609833333333333
YME1L1	0.386875
RP11-218C14.6	0.63225
PCBP4	-0.38825
TNFRSF10A	-0.348
CDH10	-3
KL	2.575
SCP2	0.453
C9orf119	0.198625
SON	-0.35775
MAFK	0.649
SBNO2	0.135
SLC6A6	-0.9485
SC4MOL	-0.8355
FAM35B	-0.049875
PPP1R9A	-2.530625
PDZRN3	0.365125
CXorf20	0.925
C6orf126	0.85825
AVEN	0.245
FLJ21075	-2.7895
C14orf132	-1.22725
PCK2	-0.206625
GUCY2C	-0.104
BARX2	1.79975
PEX11G	0.673
DAO	-0.602
C10orf49	0.222
EDNRA	1.48883333333333
PPP2R5A	1.9512
DDX39	-1.37366666666667
SERF1A	-0.497
ASCIZ	-0.1577
FNDC8	-0.124
PTMS	0.48225
PHF7	0.95525
PIP4K2B	0.10825
HHLA2	0.593666666666667
BDH2	0.2356
APOBEC2	-0.45825
PENK	3.8305
SMAD9	-1.05175
MT3	-0.358
RGL1	-0.071375
ATG10	-1.38375
DLGAP4	0.215333333333333
APPBP2	-0.146714285714286
BACE2	1.34885714285714
LOC339344	1.469
ZNF395	0.255125
HIST1H2BL	-1.24375
ZNF467	1.809625
SLC25A21	0.0665
PALM2	-1.12483333333333
NSUN5C	-1.18025
IL5	-0.1259
CLSTN2	3.80125
ANXA8L2	-1.9935
PTGES	3.16875
GDAP1L1	-2.06016666666667
OPRK1	-1.9378
WDR20	0.41075
C12orf4	-0.330875
NUP88	-1.303375
XRCC6BP1	-1.09483333333333
FCGBP	-0.478142857142857
LEMD2	-0.25025
NOMO1	-0.89725
C10orf79	0.66625
ZNF79	-0.0093
OCRL	0.1618
HSPA8	-1.30408333333333
DIDO1	-0.514958333333333
PLA2R1	1.40425
COG3	0.9392
NGDN	-0.66575
CBFA2T2	0.597625
PNOC	0.357
PRRG1	-0.594333333333333
AGGF1	-0.547285714285714
DPF2	0.27375
YIPF7	0.488
TRPV5	1.6345
ZNF322B	0.66975
MED12	0.339333333333333
CARS	-0.809
ABCC11	4.234
C9orf25	0.2545
MYH1	1.1115
FRYL	0.248083333333333
AGTRAP	-0.37
MMP27	0.8185
ZNF432	-1.016125
OR8D1	-0.1535
OR13D1	0.14775
VWA1	1.83525
STON1	0.35725
IL5RA	-0.332
PERP	1.9173
C10orf107	2.66433333333333
TNFSF12	3.08475
FN1	-1.53854166666667
MTR	0.500166666666667
PHLPPL	-1.16566666666667
ZNF425	0.82675
DHFR	-1.64311111111111
PPP1R12A	-0.206875
RSPO2	-1.11033333333333
ZNF7	-0.71575
ZNF583	-0.3445
TPMT	-0.926666666666667
GPR132	0.601375
OR2T12	-0.20125
SERTAD2	-0.146
ATP1A1	-0.3052
FRMPD3	0.7945
ZNF672	0.277
PLXNB3	0.0535
EML5	0.4475
FAIM3	1.2545
UBQLN2	0.52275
SORCS2	1.20975
PRIM2	-2.2185
ACVR2A	1.3925
YWHAZ	0.147666666666667
PGM2L1	1.33575
GNAO1	0.169230769230769
RPL10	0.6093
RPS6KA6	0.1205
PFKL	0.393
SH3D19	0.514375
AURKB	-2.8675
ZC3H6	1.48975
DISC1	-0.2315
FLJ39660	-3.93616666666667
TMEM25	1.849
OSBPL10	0.56275
CLTCL1	-1.7835
ALG6	0.40375
CATSPER4	1.359
LRTM1	0.508
RRAD	1.13
TIPIN	-2.331
CARD14	-0.03175
RBM9	-0.0466666666666667
RASSF4	-0.55375
SLC25A18	0.493
C6orf58	-0.618166666666667
IGHD	1.013
PLA2G6	0.247
TPT1	1.784375
SEC63	-0.0335
CCDC113	-0.0634
TDRD10	0.698375
KIAA1666	-0.5815
TOR1AIP1	1.19116666666667
SYTL4	1.353
SPRR2F	-0.9355
CEBPD	3.15025
SNTG2	0.324
C20orf77	0.0964166666666667
TAS2R49	-0.3905
C6orf173	-2.75533333333333
SVEP1	1.6188
PXN	-0.551285714285714
VIL2	1.40983333333333
C5orf21	0.884083333333333
DIXDC1	0.404625
GANAB	-0.572833333333333
PDSS1	-1.95525
NGFR	1.67775
ATP8B4	1.461
BMP8A	1.165
CCDC132	-1.00308333333333
GNRH1	-2.7235
OR10T2	-0.31625
PDGFD	4.16466666666667
OR6W1P	0.068
HARS	-0.212416666666667
KRT77	0.141
AQP8	-0.252
ITGB1	-0.3359
ZNF254	-0.0338
PAX1	0.0155
PSMC4	-0.7313
ANKRD22	2.52675
PSMD8	-0.3855
HTR1E	-1.1506
SOX10	-2.0251
OR5B2	0.9985
RABGEF1	-0.8145
MAP1LC3B	-1.25925
CYB5R4	-0.01275
AGXT2L1	-2.33275
FLJ41603	2.34083333333333
TRAPPC2	1.05766666666667
FNTB	0.3333
FLJ14107	-1.257
AURKAIP1	0.16225
DSE	1.204
NFKBIZ	-0.689666666666667
OSBPL3	-1.5955
LOC130576	4.72725
SLC39A9	0.822166666666667
LOC137886	-0.339833333333333
RHCE	-2.0955
ATG7	0.482166666666667
FAM82A	-0.426333333333333
FBN3	0.505
MCFD2	-1.24683333333333
CASP14	-1.027
EPS15	1.07366666666667
SFRS2B	0.110333333333333
C19orf47	-0.023
PLAC9	3.4615
GPR23	-0.812
BTNL3	-0.0338333333333333
RGS8	0.559
GNS	0.16625
ENO2	-2.80883333333333
CBX1	-0.8815
PEX26	0.515
LRP5	0.214833333333333
ADAMTSL4	-1.70616666666667
ARR3	0.3035
MAP1A	-0.277
CD2	3.15775
NAV2	0.2044375
TMEM69	-0.14675
ATXN7	-0.653333333333333
CHN2	-1.29983333333333
ZNF781	-0.273166666666667
HAS2	-2.56816666666667
KIAA0241	-0.779833333333333
BIC	0.45275
MOBKL2A	-0.073
CYP2C9	0.1305
CNOT7	-0.3885
SFRS10	-1.39975
CST11	0.495333333333333
FLJ37543	0.4095
NKAP	-1.05325
RUNX1T1	3.8695
EAF1	-0.0911
IL4I1	1.82825
LRRC61	0.427333333333333
PSIP1	-1.30675
SPRR4	0.394
ZFP90	-0.0793333333333333
AP2B1	-0.0866153846153846
SLC30A7	1.39733333333333
C7orf28A	-0.457833333333333
S100B	0.1675
BMP2	-1.339375
ESR1	3.7835
ZFPL1	0.623
ARHGAP12	0.82575
LRRC19	0.0163333333333333
ZNF767	-0.815166666666667
NACA	0.6134
OLIG1	-2.66225
PRF1	1.29025
LST1	3.03833333333333
SPATA9	-0.574833333333333
CNFN	1.2605
CDK4	-0.7428
TCF15	1.01333333333333
PARC	0.47775
PPM2C	1.14025
LOC283345	-0.976
FAM107B	2.7705
DMXL1	0.080125
RBM3	0.675125
HTR5A	-1.55966666666667
SCFD1	-0.705666666666667
EPHB3	0.957375
ROPN1L	-1.64733333333333
RAMP3	1.81975
TSPYL5	-0.0267272727272727
GAP43	-3.0255
PAPD4	-0.242375
PDE3A	-2.3935
TNFRSF10C	0.23625
JMJD5	0.148
RASGEF1A	-0.0603
C16orf65	0.265166666666667
HIPK3	0.872
XYLT2	-0.18825
XPOT	-1.8155
GAL3ST1	-1.7605
DHCR7	-1.9295
AMIGO3	0.348666666666667
FGFR4	-2.22433333333333
CRAT	2.288
PPP1R14D	-0.1605
TRIM14	1.0739
TMPRSS11D	0.3025
SLC7A11	-3.88946153846154
OR10H2	1.17375
PPM1E	-1.8675
DOCK4	-0.079
FAM127A	-0.057625
ENOPH1	-0.5215
SLC5A3	0.1637
ZNF530	-0.209
NTS	-6.312
FRMD4A	2.003125
BCL11B	0.682333333333333
PRM1	0.0835
UQCC	-0.1944
S100A16	0.988
PLS3	-1.33925
WWOX	-0.442285714285714
CCDC23	0.32875
GTSE1	-2.3225
GP2	5.506
FLJ32549	0.47425
CHIT1	0.67775
KLF9	0.151125
RPS24	1.0949
MIA	-3.6195
FIGN	-1.90725
PYROXD1	0.49425
PCSK2	-0.253375
MRPL9	0.173
RPL24	0.8915
C12orf32	-0.782125
HIST1H2BE	-1.40375
RGS18	2.778
LFNG	2.24175
RAB4B	0.5042
FBXO25	-0.212166666666667
TSPAN31	0.686166666666667
ARL8A	1.18264285714286
C10orf83	-0.3264
OR51B6	-0.2405
CNKSR2	0.43725
C1orf156	1.2445
IBSP	-0.6405
GFRA2	0.5737
ALKBH7	1.4924
NEK10	-0.0225
VN1R3	0.502833333333333
LOC91948	-0.1215
CPZ	2.276
IHPK3	-0.138
COL8A1	0.709
RBPJL	-0.7295
OR10A4	0.44575
CASP8AP2	-1.13775
MMP12	-2.33916666666667
OR8B12	0.632
CDCA5	-2.52483333333333
LIX1L	-1.619
PEX11B	2.434625
GABRA1	0.680333333333333
HABP2	0.4765
REEP1	1.77
FBXO15	-0.38675
CD68	0.37575
WFDC9	-0.287
GHDC	1.05966666666667
SMARCA1	-1.729
SPAST	-0.102833333333333
PLXND1	-0.244
MLCK	-0.463
INTS5	0.503333333333333
BSG	-0.287071428571429
PARP8	-1.18366666666667
TEAD4	-0.944833333333333
ZNF498	-0.36625
TMEM89	-0.117
DTX4	2.177625
TNRC6B	1.334
ARMC2	-0.599
FGFBP1	-3.32233333333333
TIMM8A	-1.12033333333333
AJAP1	-1.6775
ZNF608	0.547
SLC25A42	0.0745
SYP	-0.546833333333333
MMP11	0.699833333333333
USP40	0.1024
C3orf62	0.367333333333333
MYO1E	-0.7408
LRFN4	-0.31125
XCL1	0.473666666666667
GPR155	-0.1815
VPS29	-0.513125
CARHSP1	-2.54
ARHGAP20	1.259
GREM2	-0.326230769230769
CCDC102B	2.19675
ZNF577	-0.0375
HDDC2	-0.929125
SHC2	1.411
NCOA5	0.751833333333333
INPPL1	-1.406
CHGB	-2.9599
IHH	0.5905
DDEF2	-0.329166666666667
DIAPH3	-0.91952380952381
BUB3	-0.564333333333333
GGH	-4.58288888888889
VPS35	-0.5769
CNN2	0.52875
ASNA1	-0.4815
WDTC1	0.997
AMAC1	1.064
HAS3	-1.052
SLC1A6	-2.07066666666667
ZNF563	-0.211
C1S	3.0695
TCF7L1	-0.065375
OR10Z1	0.082
ME2	-0.9403
C6orf151	-0.935375
KPNA4	-0.2772
GLO1	-0.227875
WDR61	-0.754
CD302	0.7785
SIRT7	-0.0473333333333333
C11orf59	-0.0085
PKIG	-1.00275
PPIL3	0.029
CCDC74B	1.568875
ZNF528	0.29775
EFNA5	0.9405
FCGRT	3.259
NOL4	-0.881714285714286
CCS	0.23775
LOC374491	0.90175
MFSD7	3.742
ZNF555	-0.53275
LIMS3	-0.0935
TSSC4	1.0255
COL11A2	-1.1205
C1orf119	0.472166666666667
BPNT1	0.0664999999999999
CHRNA6	0.826
C1orf173	0.7065
PLD2	1.09725
ORC1L	-3.99425
SASH1	2.013125
CDC14B	-0.800625
RLBP1L1	-0.34525
LDLRAP1	-0.0223
NAT8B	-0.185833333333333
HHEX	-2.937
LGALS7	-0.54025
PLCH1	-1.839875
OR1M1	0.622
PRAMEF16	-0.402
HECTD1	-0.6565
C14orf39	-0.794
TLN2	1.4069
HDAC4	-1.16464285714286
SYCP2L	-3.63066666666667
GLRA1	0.427
RPS6	1.119625
hCG_1757335	-0.5285
KLHL1	-0.5985
CTNNBIP1	0.536
SCAND2	-0.7253
HMGN2	-0.3192
YAF2	-0.3075
BRPF1	-0.17875
LIAS	-0.2475
CTA-246H3.1	-0.2255
SAG	3.995
C20orf10	2.2315
HNRNPA2B1	-1.76433333333333
GADD45A	-1.76016666666667
MSH4	0.7535
TMEM70	-0.394
HIST1H2AM	-1.07175
C19orf26	0.2455
C1orf50	-0.012
GNG3	0.31825
FTO	-0.0195
CALCB	-1.9805
PPP3R1	-0.422125
C15orf42	-3.212875
CCNJ	-1.859
GNAZ	0.6844
PSD	-0.0601666666666666
FAM57A	-1.457
STIM2	0.965
DHX8	0.13875
MOGAT3	-0.03375
UBE3B	0.874666666666667
PLAT	-0.9595
C6orf206	1.951
COPE	-0.5231
EIF3A	0.363375
C1QL2	0.192
IQCE	0.174333333333333
KIAA0182	-0.5675
SLC22A7	-0.2701
PPFIA2	0.265
ADAMTS15	0.067
ODZ1	-0.4205
THBS4	5.57816666666667
ARHGAP1	0.7265
B4GALNT3	-0.377333333333333
FCHO1	-2.7525
LOC440456	0.01225
HOXD10	1.403
CXCR3	2.19
CHI3L2	-2.596
SRPX2	2.37975
ZNF132	-0.15
UBAC2	0.151
RPL32P3	-0.59
CBWD6	0.5595
ST6GALNAC4	0.268
KIAA0391	-0.214833333333333
LOC388969	-0.3115
KRTAP5-8	1.40266666666667
ZNF786	-0.11625
LYVE1	3.96033333333333
GPR144	0.0715
APOH	-4.97825
TSC22D2	0.770333333333333
PLCD1	1.0425
FLG2	0.28
M-RIP	-0.3919
NDUFV1	-0.0035
POLDIP2	-0.262
RAB3GAP2	0.787666666666667
RPSAP15	0.0625
CLEC7A	0.806875
HSPA14	-0.86775
TAAR5	0.6205
FAM132A	-0.45675
C2orf43	-0.03475
OR10V1	0.091
SELPLG	0.53475
C1QTNF6	-0.295833333333333
OPCML	0.3863
DTYMK	-1.1155
ALDH16A1	-0.025125
F13B	-2.1915
MGC16169	0.50225
KIRREL2	-1.84216666666667
C14orf32	0.26875
SLAIN2	1.0113
HSD3B2	-0.092
AMMECR1L	-0.3239
LRRC37B	-1.11
HMG20A	-0.766666666666667
C22orf27	0.1986
FBXL22	-0.0035
AP1B1	0.760833333333333
TNKS1BP1	1.562
CD74	3.99625
HSPA12B	2.47816666666667
PLSCR1	0.396166666666667
SLC35E1	-0.380666666666667
FEZ1	-1.49525
APOD	3.962125
C16orf44	-0.63675
C1orf166	0.677
KCTD11	-0.651
NELF	-1.23475
SRP54	-0.850166666666667
MGC35361	-0.239
GPR35	-1.666
NRGN	-0.97675
SIGLEC12	0.70475
SCN1B	-0.27225
IFNW1	-1.041
STAR	-4.979
HLA-DQA2	3.44533333333333
RNASEH2B	-0.59375
TAAR2	0.682
VAMP5	0.692833333333333
TUBA1C	-1.953
PIK3R2	0.004875
ARD1A	0.00233333333333333
EBF2	1.02616666666667
CAMSAP1L1	-0.42325
CYP3A43	0.59975
AKR1B1	-1.93875
KIAA1729	-0.796375
KAL1	0.3864
CYBB	0.771625
UXS1	-0.015
LOC338579	0.0855
C11orf45	-0.16975
SHB	0.215375
IKZF4	0.10925
NDUFA1	-0.1815
HSPE1	-1.1125
C1orf215	-1.01425
GPR113	-0.204
ZNF573	1.30425
TBX18	1.126
GGTA1	6.91075
PCDHGA8	0.1075
RPS6KL1	-0.1235
DPP9	-0.26825
SLC43A2	0.4535
COPS3	-1.32675
PMPCB	-0.531333333333333
HYLS1	-1.3285
LSM8	-1.12
PDE6B	2.941
C10orf118	1.3903
OR1C1	0.5025
ZNF415	1.01175
OR2F1	0.58025
ZDHHC13	1.53825
FZD8	0.7212
TCEA1	0.00730000000000005
SUSD4	-0.41
C22orf24	-1.451
TNFRSF14	0.883
TRIM28	-0.580666666666667
FGF5	-1.775375
CSPG5	-1.55383333333333
RNF133	0.23825
FKBP15	0.31375
BZW2	0.436
NSMCE1	0.01075
PTPRN	-0.37175
TST	0.361125
POP1	-1.417
RNF24	-0.492166666666667
SFRS4	-0.957375
REPS1	-0.3015
CD70	-1.80616666666667
PDXDC1	-0.387375
SRC	0.87
NTNG1	-2.8068
SETD1B	-0.4735
TINP1	0.6363
ZNF606	-1.51633333333333
SSR1	0.3869375
RGNEF	0.678833333333333
NFS1	-1.10033333333333
CENTB5	-0.966083333333333
CRMP1	-1.59733333333333
ADAM18	-1.00966666666667
CCDC87	-0.034
LRRC8B	0.18525
CSNK1G1	-0.536666666666667
MAFB	2.294
C12orf45	-0.075
C1orf54	2.282
DPEP1	1.67316666666667
FLJ13137	3.0325
C14orf118	-0.479666666666667
ANKRD19	0.666333333333333
ABCA9	1.9776
TMEM87A	1.19355555555556
BBS5	0.2681
CYP17A1	-0.078
SCG3	-3.23433333333333
ESCO2	-3.25725
GFER	0.566333333333333
NRIP2	0.216666666666667
DDX59	0.5465
RIC8B	-0.4085
TNNI1	0.194
KTELC1	0.4915
GPR85	-0.0338333333333333
SP3	1.42025
GOSR2	0.09125
DDX1	-0.45375
DSCR9	-1.55
KIAA1984	-1.279375
FLRT3	-2.20825
RNPS1	-0.935
ZNF772	-1.324
SLC25A10	0.3365
ADAMTS3	-0.9241
TBC1D7	-2.4385
PCYOX1L	-0.24075
LOC339745	1.94425
VPS54	-0.515875
PCDHB12	-0.1395
C4orf6	-0.9695
CCL5	2.52825
PEX5	-1.052125
LENG1	0.912833333333333
LOC51336	-2.37
FLJ25371	0.0915
WDR45L	-0.847666666666667
SPAG8	-0.559833333333333
GUCA1C	-0.2745
LOX	-1.80716666666667
FIZ1	1.0025
BAG5	0.561333333333333
BUD13	-1.19266666666667
MGC2752	-0.70325
IQSEC3	0.64225
TGFBR3	1.502
CASP9	-0.922375
PPA2	-0.21225
MED24	0.582375
MAP3K7	-0.3125
SRPR	-0.676
C17orf81	-1.25575
RIPPLY1	-0.16925
EID2	-0.846
AKR1C1	-1.28016666666667
IMMP2L	0.2345
SPSB4	1.7775
BAG4	0.1525
ZNF32	1.26233333333333
KLHL34	0.39175
BRD2	-0.445875
IL32	-0.413666666666667
FAM53B	0.926166666666667
SLC7A1	-0.06125
KAAG1	0.6555
CCDC54	-0.0171666666666667
PRKCQ	-2.7835
TIRAP	-0.095
SPSB1	-0.0515
USP36	0.74425
FLJ32569	0.307
LYZ	-1.95
TMEM186	-0.958
TPM2	-1.23866666666667
C9orf100	-0.839
PPP1R11	0.8614
OLFML3	0.9805
ELAVL1	-0.14075
DNAJC17	1.1225
ABCA2	0.03525
BNIP3L	-0.7505
ATP10D	0.752
GALNT8	-1.06733333333333
PRKCH	2.46775
USP12	-0.8185
STXBP1	-1.78
LSM2	-0.980666666666667
ANKRD30A	3.411
LAP3	-0.1585
C9orf40	-1.34116666666667
KATNAL2	1.22483333333333
RG9MTD2	0.658
PNPLA7	1.10525
IDH1	0.405
C1orf57	0.82075
XRCC5	0.00869999999999996
TBRG4	-0.997
DCDC5	0.675333333333333
POU5F1	-4.115
RAB1A	0.226428571428571
KRTAP15-1	0.759
INHA	-1.33566666666667
WDR90	0.1
MLL2	0.5685
FAM104B	1.2
SF3B14	-0.59675
STX1B	-0.2355
SNX12	0.4995
KMO	0.233333333333333
FAM100B	-0.7635
CDRT15	-0.23
RAB9A	0.182333333333333
RUFY3	0.42625
UBE2U	0.036
NFKB1	0.8047
FBXO38	-0.016875
VRK3	0.21175
TUBB8	-1.158
IFNA6	-0.1235
AYTL1	-1.08216666666667
RBP3	-0.0296
MUC13	2.357
C8orf30A	-0.218
MFAP1	-0.5115
NHLH1	0.74075
CXorf34	-1.659
SP8	-3.3405
RNF151	0.310833333333333
TDRD7	0.36775
KCND2	2.71375
FKBP9L	-0.128666666666667
C17orf44	1.504375
TIMM17B	-0.7075
WIPF1	-0.1719
SNX15	0.5182
IGF2R	-0.576
SBSN	-1.017
RBM15B	0.2585
AGBL5	0.0103333333333333
APEX2	-0.046
C17orf39	-1.82425
UBE3A	0.4665
SPANXC	-1.9595
TGFB1I1	-0.177
RBM13	-1.1415
TOP2B	-0.5275
NPVF	-0.2915
RIMS4	-1.04675
RAD54L2	0.0245
RSPO3	3.20116666666667
C2orf47	-0.29775
TSPAN4	-0.620916666666667
DNAL1	-0.751
DKFZp761E198	-0.78275
NLE1	-0.20375
TPST1	-0.626
SREBF1	-1.145125
CLEC12B	-1.172
FUK	-0.44675
IL21	-1.314
LTK	-1.864
DKKL1	-1.244
