Hybridization REF	TCGA-BH-A0BJ-01A-11R-A056-07
MRTO4	-1.468875
TTC3	1.2612
NDUFB8	-0.433833333333333
EDG2	-1.0705
SEMA3G	1.9015
IL23A	-2.181
GRHL1	1.3887
LOC441054	-2.5735
WDR65	1.174
PSTK	-0.878
STOML3	-0.0571999999999999
R3HDM2	0.1734
C5	-1.66425
SLC2A10	0.565166666666667
C3orf22	0.41875
PAQR3	-1.17761538461538
ANKRD26	0.22025
HCRTR1	-0.1455
LOC399947	-0.872333333333333
PSD2	-0.18925
TIGD2	-0.222166666666667
SCRN1	0.0065
COQ10A	-1.036
DDI2	-0.4735
METTL7B	-1.07733333333333
UCN2	0.76725
FAM92A3	-1.31625
WDR16	1.03525
ZNF511	-0.475666666666667
ZMYM5	-0.724375
POLR3G	-3.079
ZNF586	0.63475
C1orf49	0.843
TANK	-0.0963333333333333
RCAN1	-0.173666666666667
PELI3	1.37516666666667
LIMD2	-0.582083333333333
TMEM189	-1.3645
NTN4	1.886125
LOC151300	-0.58
CLEC2A	-1.4885
GPR135	-0.482375
DPYSL4	-0.7123
JAK2	0.0973333333333333
TSHZ1	0.7845
TM9SF4	0.0965
ZNF264	1.26633333333333
SIRPG	1.734125
BICD1	0.7045
HERC6	1.30516666666667
METTL5	-0.521
CASP1	1.0985
PRRT1	-0.527166666666667
PLA2G4C	2.28433333333333
ICA1L	1.14464285714286
TPTE2	-0.6105
OTUD7A	1.1625
AQP11	-0.75875
APOA2	-4.2765
KALRN	-0.590666666666667
SECTM1	1.80475
IFNAR1	0.2935
TALDO1	0.061875
RAB11FIP4	0.550583333333333
EIF5A	-1.749
FAM49A	1.6975
NEGR1	0.756666666666666
YTHDC2	0.360875
EHD2	0.037125
NCF1	2.0008
SCRT2	1.2815
HOXA5	0.65
NUP133	0.79075
FGF12	-0.713625
SLMO2	-0.3265
SNTA1	0.216625
CACNG2	0.194375
GCM1	0.710875
ELF1	0.504
TLR5	3.31575
TCFL5	-1.54216666666667
RBMY2FP	-1.188
LOC100125556	0.173375
FAM129B	0.536625
MAP3K7IP1	-0.282875
NCK2	0.3245
OXA1L	-0.97625
FMO9P	-0.5035
ZSCAN12	0.658
PSMD12	-0.582416666666667
HSCB	-1.0615
CLDN10	-3.257
MGC13053	-1.1075
HPCAL4	0.297
ASZ1	-1.353
MEX3D	0.774666666666667
NFAT5	-0.5522
CSPG4LYP1	-0.659666666666667
FBXO3	1.8014
DVL1	-0.792166666666667
CMKLR1	2.17816666666667
TYMS	-3.65925
PEF1	1.5255
ZNF750	-0.114
MCM5	-1.0757
MEGF11	-1.4065
KCNK7	0.1135
PTP4A3	0.6125
C1QTNF2	-0.148666666666667
OR6S1	0.214
FAM122B	-1.12375
ZNF551	0.4415
HBQ1	-2.9515
GEMIN6	-0.6785
ARSK	0.1545
RBP7	3.97433333333333
CPNE9	0.10275
DSC1	2.4245
LOC730112	-1.7745
MAP2K4	0.7645
HS3ST5	-3.7355
EPB41L3	-0.495
TEKT2	1.3805
CDKN2B	1.18541666666667
ZNF480	-0.544
MAP3K6	0.3626
MAP6	3.54683333333333
HN1	0.0167
OR2L13	1.542
SLC16A11	0.5415
FAM96A	-0.7245
APOL1	0.175
C5orf32	0.69225
RTP1	-0.1448
RNF175	0.16575
ZBTB41	1.687
AHCTF1	-0.2687
SAE2	-0.0245999999999999
ITGA2	0.793
MME	-0.185833333333333
CCDC14	-1.36975
MAST4	2.38071428571429
KRT33B	-1.163
KCTD2	0.267833333333333
WDR26	0.6765
MFI2	0.441125
NR4A3	-0.97475
ARSA	1.33325
UNKL	-0.86
SULT6B1	0.277
CCNA2	-3.64066666666667
SOX15	0.6265
PPAPDC1B	0.459666666666667
C19orf44	0.486
MCAT	0.484083333333333
ARID1B	-0.025125
OR52N1	0.142
C12orf48	-2.251
MAGI1	0.257625
NIPA2	-0.385
GBX2	-1.90325
RSHL3	0.248125
RAVER1	0.4985
C15orf17	-0.15375
SLC30A2	0.8255
ZNF518	-0.3855
PCYT1B	-1.65033333333333
C10orf114	0.83625
EIF3H	0.413166666666667
SLC25A39	-0.63
KIF1B	-0.436375
AMOTL2	0.3975
C6orf120	0.40725
PSRC1	-2.25075
PLA2G10	1.75575
KIF5C	-0.0926249999999999
MRPL37	-0.2175
C17orf62	0.787166666666667
C9orf135	-3.1478
DUSP10	2.5521
CLCNKB	-0.069
PSMA5	-0.40875
C8orf53	-0.064
AMPD3	1.86516666666667
PIAS1	-0.29725
ADCYAP1R1	-0.444
GYLTL1B	1.002
CDH20	0.4826
FBXO7	-0.261
TMEM134	0.578
FLJ14213	1.54
ZNF3	-0.2115
LRRFIP1	0.402416666666667
CNOT2	0.182666666666667
ABI3	2.90375
ALDH5A1	0.1035
HNT	3.342
SERPINA4	-2.60725
TK2	0.988083333333333
STMN1	-1.86244444444444
GUCA2A	-0.298
GALNT10	1.18835714285714
DPP6	-1.40070588235294
C9orf93	-0.288875
PRELID2	-0.024375
STK39	0.36525
SFTPA1	-1.71425
CKS2	-2.46544444444444
RHO	-0.241625
C20orf135	-0.54075
XKR3	-2.736
CR1	-1.692875
RPS6KA2	0.947428571428571
C20orf112	0.8115
MRPL22	0.35625
C4orf23	0.357833333333333
GADD45B	1.625
KLHDC1	0.983333333333333
C2orf48	-3.5555
ZNF287	1.5375
DAAM2	-0.87475
DPPA2	-2.8362
TCTN3	0.155166666666667
DNAJB11	0.3195
FPR1	3.50425
DEFB4	-0.0075
PTCD2	-0.7843
SMOC2	5.44883333333333
CABP7	0.124333333333333
SERPINB11	0.163666666666667
MAGEF1	-0.22625
NDE1	-0.367166666666667
ITGA10	0.8115
FSHB	0.297
ANXA2	0.436875
HORMAD2	0.288
HLCS	0.64925
MCF2L	1.16716666666667
FH	0.92975
TBC1D24	1.33275
KIAA1505	0.767
LGALS2	-0.081
CNBD1	3.017
SYNPO2L	-2.035
PTPN23	-0.208357142857143
C1orf183	-1.12966666666667
MAGEA8	-3.6155
DGCR8	-1.92
GSR	-0.7785
PAQR7	0.95375
ZNF676	-0.238
CACNA1C	0.8786
SP7	0.9045
PDCD6	-0.15475
NRN1L	-0.589
BRI3BP	-0.4905
KIAA1183	1.2805
ASB4	0.5865
CCL23	0.67
OBSL1	-0.65375
SLC12A7	2.0265
KIAA0240	1.074125
CD1B	-2.475
FCGR2A	1.727875
MDC1	-1.294
HTR1A	0.4955
OCEL1	0.27225
ATP11B	-0.420875
FBXO34	0.125333333333333
PCDH12	4.1
RPE	-0.81325
C17orf74	-0.027
CSDC2	1.2935
PET112L	-0.44325
TMBIM1	0.872375
P2RXL1	-0.11425
TCHP	-0.4
TRMT1	-1.11166666666667
F2RL2	2.48475
LRRC32	3.8645
IMPG2	-0.3835
BGLAP	0.69025
LOC493869	-0.905166666666667
MRAS	1.769375
SLC35F5	0.511
CBWD1	-0.482
AXL	-0.81875
ATP2C2	0.645
TELO2	-0.7915
PNPLA3	-4.5755
PCDHB14	1.57575
CD276	0.982
KRT80	-0.8675
DUSP28	0.9765
CSNK1E	-0.251166666666667
SRP14	0.966
KCNQ4	0.8985
KRT72	0.0636666666666667
CCDC117	0.134375
C6orf89	0.304333333333333
TUBB2B	-2.73883333333333
RTN4IP1	-1.244
CR1L	-3.78966666666667
CEND1	0.391875
C12orf41	0.0295
RNF31	-0.2375
UBN1	-0.2515
C17orf32	0.348875
SLC5A7	-0.314333333333333
GPR92	1.41266666666667
ESAM	3.0785
CTNNA1	1.28341666666667
HRBL	0.5571
CBX4	0.17325
TMEM182	0.39425
SH3TC2	-2.85783333333333
IL10	1.269
PXMP4	0.888
RNF167	0.2669
PAK7	2.70466666666667
ETV3	-0.594
ATPIF1	-0.188833333333333
LOC554207	-3.75066666666667
OR8H1	-0.10625
WDFY3	0.70625
DPM1	-1.161
GPSM1	-0.6575
WDR92	-0.0044
LRP1	0.7685
ANKH	-0.31625
THUMPD3	-1.40975
POLR1B	-0.842
OLFM4	5.95933333333333
RAD9B	0.60725
TSPY2	-4.1555
PAX6	-2.917
SCG2	-2.003375
SLC17A6	0.0833333333333333
FMO3	3.29625
PADI4	-1.116875
TUBB4	-0.3454
NLK	-0.972
POU4F3	-0.5785
SDF4	0.02625
ITGBL1	2.69
NETO1	-2.642625
TAP2	0.133375
ABBA-1	-0.0419166666666668
GNAI1	-0.37125
VPS4B	0.9995
NOPE	0.2843
GALNT6	2.3905
SESN1	0.513625
GBE1	-1.77555555555556
CLASP1	0.088
RASGEF1B	1.476125
ACOT11	-0.380642857142857
AFAP1	0.53175
OR2H2	0.04675
DPY19L2P1	-0.97625
DZIP1	-2.132
SEC22C	-0.8275
GPR161	-0.590916666666667
RNF146	0.5045
WDR74	-0.955375
GALP	-1.4465
PURA	1.019
DNPEP	0.821583333333333
RP11-78J21.1	-0.73725
ERBB2	2.488
FANCM	-1.2435
NEO1	1.28166666666667
DDX3Y	-5.0704
RPS3A	0.47925
MXRA7	0.189928571428571
LGALS3	-0.473166666666667
GLT8D1	-0.263
CFL2	-1.80066666666667
UPB1	-0.081
NAP1L5	0.037
CLDN14	0.66325
DHX38	-0.27
BTBD1	-0.1155
TARS2	0.37
ABCF1	-0.2529
FCF1	0.103333333333333
LRRC49	0.17275
GUCY1B2	-2.7075
C1orf177	0.0801666666666666
SMARCA4	-0.311928571428571
LRP8	-4.0005
TAGLN3	-1.059
MRPL14	-0.67875
TTRAP	-0.14225
ZDHHC20	0.4165
NFE2L3	-1.21075
KIAA1377	4.994375
PALMD	1.154
TMEM43	-0.29925
TTL	-1.00025
STAT5B	-0.767166666666667
SSB	-1.020625
OR10H5	-0.5205
SLC22A13	-0.04875
AKAP3	-0.16925
TIMM23	0.000500000000000005
OAS2	1.6425
KIAA0423	0.49125
TRIM11	1.509
GLIS3	1.8865
TMEM50B	0.9825
ARHGEF4	-1.61325
DEGS1	0.436090909090909
TBL1XR1	0.7814
G6PD	-2.16975
SP140	0.706
MUC17	-0.0606666666666667
NUDC	-0.0791
DNAJC5B	2.90833333333333
SCARA3	-0.0453333333333334
CPA3	7.06816666666667
BCAT2	-0.1375
MFN1	-0.5382
NRG3	-0.38
SNX11	0.39475
PLEKHH1	-1.3185
GPR177	0.2875
HCFC2	0.38125
TCAP	-1.01325
MOCOS	-0.36925
C14orf93	-0.266
PRDM10	-0.346333333333333
SLC16A4	1.73741666666667
SRGAP1	0.0218333333333333
VIP	0.54575
DUSP27	1.23133333333333
LILRA1	1.4118
MC2R	0.934
MGC24103	-2.25625
MBTD1	-2.9855
FUT11	-0.575666666666667
USP33	0.7307
C15orf39	-1.39425
MAP3K12	-0.417375
PAAF1	-0.359666666666667
BARHL1	0.281
FLJ16165	2.0355
PIWIL2	-2.40975
SYNE1	0.184818181818182
CMTM4	0.851875
TSPYL1	1.1524
GUF1	-1.31183333333333
TMEM157	1.744
WDR44	0.87475
HIST1H3C	-0.0135
DKFZp666G057	1.18975
RNPEP	1.735
GAS2L2	1.53016666666667
ADH4	-5.649
GRPR	1.89466666666667
FBXL17	1.35825
ZBTB10	0.437
Gcom1	0.799444444444445
HTRA1	2.5944
ZNF585A	-0.101166666666667
SLC26A2	0.270285714285714
OTOP3	-0.8324
WISP1	2.95355555555556
ATP2B4	0.0800833333333333
FLJ10769	0.20325
CRAMP1L	-0.0865
CHST12	-1.189
RAB22A	0.306416666666667
TARDBP	-0.279142857142857
STAU1	-0.02275
CRB3	2.32866666666667
MIG7	-4.06066666666667
CHMP1A	0.270333333333333
ZNF160	0.242
B3GALT6	0.256625
BARX1	-1.4895
C6orf167	-2.239625
NXNL1	0.254
DHX29	0.960375
HADHB	0.02225
PLXNB2	0.48675
ILDR1	-1.2875
SLC15A3	2.8245
GAS2	-3.73316666666667
C20orf69	-1.16875
NUMB	-0.1145
TNIP1	0.54375
MESP1	0.7645
PSKH1	0.20375
NSFL1C	0.136625
RHOG	0.5165
HEY1	-0.6315
KNG1	-2.3525
ITGAX	2.3512
LIN9	-0.269
CANT1	0.500125
XRN1	0.130071428571429
CCDC96	2.09511111111111
HEATR6	-1.60716666666667
GNG7	0.984416666666667
RUNX2	1.323375
SOX1	0.6496
FCRL5	-0.2117
ZNF99	0.59525
FAM9A	0.5205
SNX22	0.381666666666667
MBNL3	-2.5475
ODC1	-2.2882
ADORA2B	-3.259
NR2F6	0.365
ZFYVE16	0.351611111111111
SYNJ2BP	-0.0931
POLE	-1.050875
E2F2	-1.895875
THRA	1.17233333333333
PTGES2	-0.898166666666667
HIP1R	0.501833333333333
TMUB1	-1.00033333333333
ENO3	-2.4485
RSPH10B	-2.6035
CXorf39	1.285625
IRGC	0.39875
GPR109B	-0.7555
FLJ13305	-1.6415
LCE3A	-0.829
TNFRSF18	-0.802
DET1	0.44425
TRPM3	-0.528083333333333
C16orf79	-2.0195
FECH	0.335
RAP2A	-0.180166666666667
CRIP1	1.6865
AZIN1	0.011375
SLC7A7	3.23325
IL10RA	0.8958
TMEM64	-0.2555
CDC42EP4	1.0076
C16orf58	0.1532
ARG2	-2.69775
POU5F1P4	-4.957
FAM62B	-0.42075
DNAH8	-2.77511111111111
ASH2L	0.217625
TSLP	-2.37033333333333
CNTNAP5	-0.4116
TMEM16C	-0.732
IFNA14	1.163
SLC1A3	0.1365
CABYR	1.1935
BCL7B	0.2998
NUDT13	-1.613
C13orf28	1.36525
C1orf53	0.6475
ARL6IP4	0.4144
RPL35A	-0.39925
EMR3	1.7065
RAB40C	0.410666666666667
SLC41A1	-0.711333333333333
LRCH1	0.00624999999999998
LY6G5B	-1.1885
FAM124A	-0.295785714285714
MGC10981	-4.17516666666667
CLIP3	0.182
MAP4K2	0.425666666666667
CHIC1	0.6165
SULF1	3.346
C20orf30	0.168428571428571
PRDM5	-0.8185
ELOVL1	0.36
C11orf48	-0.805375
SLC39A10	0.215
KCNV1	-0.05325
ACP1	-0.8545
ZMYM2	-0.804875
B3GNT6	-1.59633333333333
C9orf69	0.059
C2orf15	-0.08625
C20orf166	-0.8535
HSP90AA6P	-1.6915
EDG7	0.8205
NEURL	-0.130375
LPL	1.33783333333333
CLEC2D	-0.4315
GRRP1	2.34416666666667
CD8B	-2.4982
HIST1H3D	-1.52366666666667
SLC6A12	0.61825
FAM27L	-0.688
CD84	2.7604
RASA1	1.072
PHKG1	0.1845
MAGEA11	-2.161
IMPA1	-1.5078
NPM3	-1.86825
RARRES1	3.388
SH3BP1	0.178875
B3GNTL1	-0.21
ARPC5L	-0.328
KLHL26	0.899
SIM2	-2.22571428571429
GJC1	0.6305
C20orf194	0.0795
EXO1	-2.6945
SLC2A2	-3.3874
LOC285074	-0.9815
LRG1	3.057
KIRREL	0.2455
PIK3R1	2.58864285714286
C4orf34	0.40675
MAF	-0.637388888888889
ADCY4	4.00266666666667
ZMIZ2	-0.0219
SLC46A3	2.09333333333333
STAMBP	-0.242333333333333
CCDC16	0.6855
MS4A12	-0.309
TCF20	-0.1175
LRRC46	2.39675
C20orf152	0.586666666666667
MRPS6	-0.684375
ABCB11	0.106
KCNC2	8.10066666666667
CDH19	-2.91316666666667
C9orf123	0.661833333333333
SSH3	1.46775
LDLRAD1	-2.08125
CCBE1	-1.1775
ZNF135	2.016125
TAAR1	0.451
WFDC12	-1.1755
CCDC42	-0.0435
FLJ12529	-0.50625
PER1	-1.1045
TIMM50	-0.324833333333333
SMARCAD1	-0.525833333333333
FAM26C	-0.069
TP53TG3	-2.0325
SH3RF1	2.1994
LMCD1	2.53225
GPR63	-0.8055
FLJ21986	-1.598125
AIFM3	0.34625
MICAL1	0.0315
BLZF1	1.16483333333333
IQCA	1.5165
PCDHGC3	0.6045
SAC	0.138
BCL6B	2.89
DDO	1.07675
MARCO	2.227
DCHS1	1.47016666666667
C1orf170	-0.426
CD200R1	0.9078
C22orf15	-0.7025
SEPT11	0.308
ADNP	-0.37375
UST	-0.4904
C13orf34	-1.789
RFFL	0.511857142857143
APBA3	0.1515
C2orf60	-0.768125
CUTL1	0.042
PMS1	-0.929428571428571
ZNF689	0.139
EIF3E	-0.691666666666667
IL9	-0.621666666666667
RPL31	-0.612125
LY9	0.956
ATP2B3	-0.1755
KDELR2	0.731166666666667
TFCP2	0.09475
NLRP12	0.718875
FLJ45422	-0.9835
TLE4	-0.5817
ZNF570	0.00649999999999999
FLJ43806	-0.291
TLK2	-0.544875
CIR	0.53125
MARS2	0.2065
COL24A1	1.052
SDF2L1	-0.4905
HIBADH	0.5885
IGFBP3	-1.84557142857143
C12orf23	1.258875
PSPC1	-0.8435
C20orf43	-0.03325
TRAV20	0.0575
ARHGAP24	1.2455
KIAA1975	-2.26175
C1QA	3.6439
DNTT	-4.658
C10orf6	-0.79875
C11orf41	0.3685
HNRPF	0.083875
COL11A1	4.98983333333333
UBAP2	-1.1125
CDKN2AIPNL	-0.639
C20orf174	4.1775
SPRED2	0.05425
PLA2G12A	-0.489666666666667
ICEBERG	-1.7826
SCN10A	-0.9455
C11orf65	0.34925
GBP5	4.7075
PITPNC1	-0.635166666666667
POU3F3	1.312
NCOA7	-0.4105
LIN7C	0.7697
LOC348840	-1.53
NKX2-2	-3.5405
ANKRD13D	0.0145
LOC123688	0.732
FUT2	3.473
TAAR8	0.674
FZD4	0.399416666666667
PNMA3	-1.01766666666667
OR4L1	-0.1505
WIT1	-3.257
EXOC3L	2.02325
ATPBD4	-0.0382
KRBA1	-1.153
UBXD6	0.06475
HOXB7	0.145285714285714
C7orf23	-0.0965
UNQ338	0.959
STAB2	2.1855
CDC20B	0.63775
IRF9	1.4175
CENTG1	0.69725
TNPO2	-1.119
MCPH1	0.376375
BMS1P5	-2.51575
SLC26A7	-1.77875
HIST1H3J	0.63825
C9orf3	-0.3565
LBH	1.502625
MYO1D	1.436875
PTDSS2	0.11225
NFU1	0.55725
DEPDC4	-1.3495
WNT7B	0.4937
GLP2R	-1.2965
SETD4	-0.7376
DYNLT3	0.0267
FKBP11	-1.10583333333333
SESTD1	0.436166666666667
FLII	0.3385
RPS16	-0.055
CHPF	-0.132
CSNK2A1	-0.212
SUMO1P1	0.0155
FKBP6	-1.061
ZNF214	2.0935
TWIST1	0.5755
DDX56	-0.487166666666667
TRAM1L1	2.5985
EPO	-3.195
MRPS18B	-0.79175
ZNF682	-0.0826666666666667
RPL14	-0.325666666666667
MAFF	-0.00600000000000001
LOC51136	-0.430375
LY96	0.4235
DDX20	-0.84125
ABTB1	0.987333333333333
ARL5A	0.0913
CCT6A	-0.93425
HEPACAM	-1.80175
EHHADH	0.217333333333333
RBAK	0.145
CGB1	-0.095
ITGB5	1.3361
YIPF3	-0.0705
FKBP2	0.145
NR1D1	-0.2845
TMEM110	0.3685
NEK2	-1.39766666666667
PRAMEF8	-3.255
C20orf52	-0.792666666666667
PCDHGA3	0.842
VWA3B	-0.136
NDUFA5	0.17325
THAP9	-0.37525
FLVCR2	-0.48
AP1S1	-0.917875
SMAD6	-1.03725
SAV1	0.291125
SAT1	0.31125
ZNF251	0.079
ADAMTS7	0.3651
RPP38	-0.19325
C1orf211	-1.3845
YPEL2	1.76025
RBMS1	-0.05075
ZNF445	-0.157833333333333
NRXN2	1.10966666666667
PGBD4	-0.551
UGT2B28	3.361
WBSCR16	-0.4434
NLRC3	0.28275
ASTL	0.05525
ST6GALNAC1	-2.55375
ZADH2	0.636125
MLLT4	0.342333333333333
ARL6	-0.340833333333333
MEF2C	1.467
CBFA2T3	0.2105
AFF3	0.576642857142857
COG7	0.0365
MYB	0.266166666666667
PLXNA3	0.4225
XRCC2	-3.083
MMS19	-0.685875
ST8SIA5	-1.503
CHPT1	-0.578666666666667
KIAA1712	-0.838125
OR6X1	1.406
ACTR3	0.05175
UGCG	2.29316666666667
OR4P4	-1.593
ZAP70	-2.755
LPP	1.452875
ZNF485	-0.9325
PTPRCAP	0.13125
IL12RB1	0.66675
ATRX	0.5325
CHST8	2.16975
C14orf109	-0.0675
ARV1	1.1645
NMB	0.248142857142857
COX5A	-0.823333333333333
EIF6	-0.551
MPPED2	-0.4675
SEMG1	-1.9005
CHRDL1	0.6405
TRAF3IP2	1.0405
WNK2	0.771375
LILRA4	2.935
LAMA2	5.2645
PXT1	-0.927
RLBP1	-4.29275
CD300C	1.11625
SLTM	-0.445
FLJ10404	-0.2405
APOBEC3D	-1.5695
RENBP	0.642333333333333
ATXN7L1	0.281
NID1	0.94075
TUBGCP3	-0.865
ITIH5	1.47294444444444
CCDC110	2.156
C8A	-3.4275
MGC87042	0.927
HOXC13	-2.45175
TFDP2	-0.92675
HCP5	1.634125
POLI	0.4285
UCN	-2.165
ZNF764	0.759333333333333
C8orf45	1.22475
FHL3	-0.21075
SPATA5L1	-0.9235
MMRN2	3.5705
NDST1	1.32883333333333
COL20A1	-0.214666666666667
ZNF248	-0.910833333333333
PELP1	-0.1405
MBL2	-3.06675
RNF41	0.179
C5orf24	0.623875
THOC5	-0.430125
SERINC3	0.403916666666667
RP11-151A6.2	0.58825
CDCP2	0.9215
HIST1H2AA	0.179
C11orf75	-0.131
FKBP7	0.08175
DDOST	0.22975
GPNMB	0.7305
TTF2	-0.939833333333333
KCNT1	-0.844833333333333
SLC39A14	-0.2355
NGRN	0.4618
GPR137B	2.085
MECP2	0.079375
PSMA1	-0.21575
C16orf73	-5.92775
TMEM60	-0.0323333333333333
CSN3	0.663
NOS1	0.1994
RAB7L1	-0.157
YBX2	-0.1165
KIAA1166	-0.462375
FUBP3	0.138666666666667
ABCG1	1.3565
ACACA	-0.401166666666667
ARL11	0.3711
ATOH1	-0.586
ODF1	0.6278
CREB3L3	-1.637
TMEM127	1.44614285714286
DSCAML1	-0.38775
PLN	3.10616666666667
LYPLA1	0.551083333333333
PRDM9	-2.1915
SASP	0.04975
PLUNC	-1.23325
INTU	-0.041
HISPPD1	-0.0605
LNPEP	0.7905
YARS2	-0.706833333333333
APCDD1L	-0.7675
ZCCHC4	-0.5596
FBXO22	-0.504666666666667
TTLL13	-0.6375
ZNF669	-0.0853333333333333
PTGDR	2.894
DDX27	-0.60925
KIAA0409	0.139166666666667
GJB6	-0.380666666666667
ASB8	1.318
PLP2	-0.0641666666666667
MEPE	0.298
OR10J5	0.2205
KRT222P	5.45025
COQ7	0.1885
C1orf101	0.921
RERG	2.4751
CHMP5	0.498
THAP11	0.532125
ZNF43	0.0166666666666667
ZRANB3	-0.995333333333333
KRT13	0.70925
MRPL19	-0.318875
RBBP9	0.100625
SPATA17	1.92575
BXDC5	0.101166666666667
PAFAH1B1	-0.0711666666666667
MAGEE1	1.25325
OSTF1	0.6175
KIAA0323	-0.699583333333333
TXNDC13	0.501666666666667
CNTN4	3.4055
LCE1B	null
UNQ501	0.85925
ZNF154	1.0665
C3orf64	0.5435
SYT5	-0.1532
PON1	0.969333333333333
FLJ10357	0.1385
ATP4A	-1.1925
GNPDA1	-0.445
MGAT1	1.26033333333333
C14orf121	0.00725
SLC35B2	0.01875
MIER3	0.8545
CHEK1	-3.156125
ZNF8	0.208833333333333
TXNDC1	-0.730166666666667
CKB	0.3765
RTN3	0.811714285714286
FZD2	-1.34433333333333
PART1	-0.718125
PSMB6	-0.35325
PCDHB8	0.9665
PHC3	0.4342
PPP1R8	-0.498166666666667
NOVA2	2.35883333333333
TNFRSF11B	-3.616875
GOLPH3	0.911333333333333
UBLCP1	-0.02025
SUHW3	-1.19525
TTLL1	0.97175
OPN4	-0.2305
OR13G1	0.116
ZPBP2	-0.5906
HSD17B11	-0.846875
C9orf50	-0.102
DHDDS	0.125857142857143
CTSW	1.7282
NEFM	-2.04516666666667
MRPL28	-0.60225
SYN1	0.739166666666667
PIGV	0.0255
ZIM2	-1.2345
APBB1	0.557166666666667
SND1	0.03475
C1orf123	-0.252833333333333
CHD3	0.242
BHLHB8	-0.0385
RNASE2	-0.741666666666667
BCAP31	0.5615
SLC25A44	0.707833333333333
CHD6	-0.3009
PIB5PA	1.51084615384615
SELS	0.24075
LOC541471	0.350625
FAT2	2.1355
ZNF81	-1.5125
OR4C16	0.5865
FLJ10081	0.193
LRRC4	1.64275
CS	-0.311333333333333
N4BP2	-0.251375
IGFBP7	2.03875
ZNF318	-0.0638333333333333
NDNL2	1.101875
ZNF609	0.65525
SIRT4	0.884
EXOSC10	-0.5615
ECE2	0.00191666666666666
OVGP1	-1.14675
GTPBP3	-0.8255
PACS2	0.2289
C19orf36	0.963666666666667
ARL4C	-0.249
ATG4B	-0.18575
UBQLNL	-0.589
RHOXF2B	-3.6275
PLEKHG2	-1.095
GALR1	-0.453
AQP4	0.5748
HDAC7A	-0.0826666666666667
DCUN1D3	0.091
OR8A1	0.48
CCRN4L	-0.062
CBR4	-0.584333333333333
KIFC1	-2.51583333333333
SLC7A14	-1.4066
LHX5	-0.536
TRPC7	-0.5775
LPXN	-0.5965
SERPINA1	-2.4745
RPS13	-0.5278
BPIL3	0.0985
PRKAA1	-0.92475
FADS2	-0.5345
ENAH	0.26
PRO1768	-0.8005
APBA2BP	-0.21725
LIPH	2.315
C3orf33	0.13875
RCC2	-0.475428571428571
ALDH1A2	-3.397
RNF103	1.95625
AHCY	-0.594
ALG12	0.4145
CCL17	1.7685
ZNF543	1.7285
ESRRG	5.793
CNGA1	0.94125
RDH5	-0.246333333333333
OTX1	-1.4415
PTGFR	-1.93266666666667
CDR2	0.2395
SELE	4.615
NLGN2	-0.3696
EXOSC9	-1.55925
ZNF566	0.735
KLRC2	-3.8195
GPR12	0.712
KIAA0196	-0.097
PDRG1	-0.27425
SSR3	-0.496857142857143
MSI1	-1.3305
CST9	3.7045
CC2D1A	0.33525
PLAGL1	-0.584888888888889
ZNF778	0.224
RNF2	1.344375
KLF6	0.8425
THBD	1.48283333333333
tcag7.1314	1.3595
NR5A1	-0.0486666666666667
ABCD2	0.315
DNAJC7	-1.80725
CLEC4C	0.3535
TM2D3	0.317875
CCDC4	-3.742
PLAC2	-1.923
DCD	-0.261
FAAH	2.370375
POLA1	-0.4485
TM7SF2	0.368125
FLJ39822	0.713833333333333
FLOT2	0.346
MAP4K1	-0.5445
SRP68	0.23925
C21orf74	null
ARPC5	0.7265
LOC126075	2.2455
HECW2	0.8055
ZDHHC4	-0.0075
ANKRD42	1.7458
PDE9A	-0.304333333333333
ABCA8	2.3555
NDUFS2	1.30625
UBR5	-0.462125
BTBD16	-2.92125
LOC554174	-0.1915
ZNF20	1.406
KIAA1843	2.968
WDR17	-0.683125
C15orf33	0.477
RNF113A	-0.12925
CAMKK1	0.0659
CLCN2	-0.576
ANXA6	-0.849
LOC340069	0.908
EMID1	0.374625
DPM3	-0.219
ELA1	-1.2155
SLC25A13	-1.1096
KRT24	0.0944999999999999
SMPD1	0.883166666666667
TH	-0.1465
COL6A2	1.30871428571429
ANKS1B	2.4075
GPR126	-3.0679
ZC3H12A	-0.693666666666667
TMEM47	0.706666666666667
C2orf51	0.0115
C1orf88	2.2195
HSF2BP	-0.7745
AKAP10	0.47975
RPAP3	-0.5395
KLHDC8B	0.372
STOM	1.2329
MUPCDH	0.16075
C10orf72	-0.527833333333333
PLEKHA3	0.927333333333333
TCP11L1	-0.312
CWF19L1	-0.4455
SPEF1	2.12084615384615
YSK4	-0.241
ELN	3.2204
SAMD8	0.195833333333333
MPI	-1.268
MEPCE	0.4055
ABCC3	-1.099
NANOGP1	-4.337
KCNK17	1.41425
HLA-DMB	4.41716666666667
RRAGA	1.19475
ANGEL1	-0.9255
RBM32B	-0.1495
CPN1	-3.6045
MGC52282	0.367
HLA-A	1.99125
OR9G4	0.4935
EDNRB	-0.538125
SCD	-2.22707142857143
C14orf80	-1.51216666666667
BAGE2	-0.805
RABL4	1.0385
RCVRN	1.2775
SHANK1	0.0195
NLRP7	-2.446
CD226	0.999
STAT3	1.3518125
SYNJ2	-1.2928
TPCN2	-0.267
WDR36	-0.706916666666667
MBD4	-0.65625
ROBO1	-0.7509
ST3GAL6	-2.578
