Hybridization REF	TCGA-AO-A0JC-01A-11R-A056-07
SMYD3	-1.5479
LOC389199	1.6215
LGI2	2.5615
NAPE-PLD	-0.2218
ANKRD6	-0.2125
WDR45	0.0981666666666667
SHROOM1	-1.535
PSCD3	-1.0635
PYY	-0.158
KCNC1	-1.091
ARHGEF9	0.7013
OR8J1	0.04675
GPR55	0.208666666666667
NS3BP	-1.1745
C10orf22	-0.251333333333333
NAT8L	-0.126
DUSP4	0.196833333333333
FOXM1	-2.4695
GRAMD2	-0.39
ZBTB48	0.431666666666667
BUD31	-1.1225
PABPC5	0.889
CCDC41	-0.56325
FBXO11	0.0365833333333333
C6orf148	-0.56925
RFXAP	-0.72925
C6orf15	-0.136666666666667
CDK8	-0.958
C6orf70	0.65525
TESSP2	0.12
ALG2	-0.17675
PPP1R3D	1.278
TPM3	0.250333333333333
SYT13	-4.36625
EPB42	-0.7665
CETN3	-1.06075
PRY	0.0195
NTHL1	-0.905
POLR2B	0.164
RPS28	0.625916666666667
P2RX3	0.09525
LYZL4	-0.26825
WBP4	0.0246
PMM1	-0.8415
C11orf79	0.4255
CBLL1	-0.17125
IL1F10	0.243333333333333
VAX2	-1.1035
SETDB1	0.3355
LRAP	1.04116666666667
GCLM	-0.6855
CPEB3	2.02725
PPM1A	0.171
INTS1	-0.73725
CAMTA1	-0.19075
SAMSN1	1.08175
LOC158830	2.6935
GMPPA	-0.87175
AIPL1	0.03975
IL24	1.72808333333333
BDKRB1	-2.25833333333333
MLF1	-1.231
TAF12	0.02725
ID1	-2.225
THADA	0.069625
PIK3CB	-0.59325
OR4N5	-0.2045
TBC1D17	0.565
COX8A	-0.8805
CDCA4	-1.30225
C2orf44	-0.40375
ZNF534	-0.25275
IMMP1L	-0.35
NIPSNAP3B	-0.133625
FTMT	0.141285714285714
PWP2	-0.532333333333333
MMP15	-0.908
DNAH11	-1.46175
MTMR14	0.772125
DNAL4	-0.425
IPP	0.098
TMEM59	0.143375
C1orf157	-0.243
RGS4	-0.754333333333333
DDX18	-0.0311666666666667
SNX6	-0.17425
ZNHIT2	0.0685
NCDN	-0.364833333333333
FLJ33534	-0.075
RAG1	-2.19925
OR4D10	0.3655
PTPN5	-0.556166666666667
POMT1	-0.119875
LRRC8A	-0.1531
CYP1A1	-1.40925
CAPN1	-0.337833333333333
DDHD2	0.039875
GRIK2	0.19175
GNRHR	0.3425
PPBP	0.51425
HTR3A	0.932875
SLITRK4	1.172
ANKRD49	1.05
BTF3	-0.3161
SARS	-0.57725
C13orf18	3.29483333333333
CACNB1	0.460428571428571
QKI	0.452863636363636
SETMAR	-0.22025
MAN2B1	1.6405
EML3	0.10825
ACADL	-0.449333333333333
OFD1	1.08125
DEFB114	0.0905
CGA	-3.73566666666667
PEX16	0.0245
LRRC10	-0.1495
GNG12	-1.8015
C1orf152	0.958
CHRM1	0.27
CD53	3.61925
DBH	-0.35075
TFAP2B	3.10825
HIST1H2BJ	-0.814166666666667
FAM46D	-0.214
TMEM11	0.00275
C3orf32	-2.663
PCCB	-1.705625
IPO13	-0.184
C6orf105	-0.37375
COMMD5	0.447
SUV420H1	0.0077
LTBR	-0.56175
ARHGAP15	2.868125
HDHD2	0.113
TDRKH	-0.429166666666667
LOC401052	-0.596
PSG4	-2.1845
GNB4	-0.6745
SPATA4	0.64725
SLC9A3	-0.8565
OSBP	0.553666666666667
NBPF3	0.705833333333333
DOCK11	2.5275
SLC39A5	-1.8345
PRR5	1.2642
C10orf63	-0.593375
SMTNL2	-1.9875
ADRA1A	-0.38925
ASAH1	0.5764
DOM3Z	-0.0707
GIPR	1.15966666666667
AHI1	-0.20175
NADSYN1	0.675333333333333
RGS14	1.0404
IL18BP	1.9042
RTN4RL1	0.60125
ARMC6	-0.64925
PSMD5	-0.861
HK3	1.9241
OR4S1	0.3825
RSU1	0.832
MAD2L1	-3.07933333333333
EIF4A3	-0.90425
DLEC1	0.738
E4F1	0.156166666666667
CHMP2B	0.1722
CAMSAP1	-0.12175
RPS21	-0.6805
ARID5A	1.8305
UBE2N	0.1021
IGSF8	0.2935
MAGEB6	-1.249
ACAD11	-0.4128
MGC4172	-1.87375
LMO4	1.127
KLKB1	0.78625
HP	-0.6365
HDAC3	-0.1685
SCHIP1	-0.354
CLCA1	1.2115
OLFML2A	1.071
C1orf112	-1.9495
KIF19	0.887333333333333
HAPLN4	-0.2511
CXCR7	0.311166666666667
GOT2	-0.8931
RAB38	-2.610625
DCX	-0.33275
PPM1H	-1.81116666666667
NFYC	0.817916666666667
KIN	0.24375
ZNF228	-0.404
PLSCR4	2.05533333333333
HIG2	-1.60575
FAM79B	5.798
C21orf86	-0.5095
KCNK10	2.80775
ZNF738	-0.844125
FSTL5	-1.5112
OR6A2	0.1055
OTOA	1.42783333333333
EXOC1	0.559125
AHRR	-2.954
PDAP1	-1.61241666666667
C19orf6	0.38525
ZAN	0.40725
LY6G6E	0.16
EIF4E2	-0.741
C20orf198	-0.782
ZNF324	0.7405
CYP3A5	-2.38083333333333
ENTPD7	-0.336333333333333
MBOAT5	-0.909
GJB5	-3.49325
TTC13	0.98025
S100Z	-0.181
KIAA0664	-1.202
PDGFRB	1.72866666666667
IL17D	-1.9565
OR56B4	0.6625
RDX	-2.2385
SLC34A3	1.452
IL28B	-0.4485
JUND	1.728
CHRNB1	-0.3845
CAMK2B	-1.29875
FETUB	-2.458
CXorf23	1.2955
MRTO4	-1.164875
TTC3	0.9196
NDUFB8	0.0226666666666667
EDG2	0.1145
SEMA3G	1.1135
IL23A	1.65925
GRHL1	-0.2967
LOC441054	-2.659
WDR65	0.13575
PSTK	-0.87275
STOML3	0.0306
R3HDM2	0.1771
C5	-2.0285
SLC2A10	-0.388833333333333
C3orf22	0.17825
PAQR3	-1.29246153846154
ANKRD26	-0.110916666666667
HCRTR1	0.903
LOC399947	-0.78225
PSD2	-0.81025
TIGD2	-0.6545
SCRN1	-1.519875
COQ10A	-0.057
DDI2	-0.685
METTL7B	-0.382
UCN2	1.6795
FAM92A3	-1.155
WDR16	-0.0445
ZNF511	-0.00116666666666667
ZMYM5	-0.20175
POLR3G	-2.502
ZNF586	0.73675
C1orf49	-0.146
TANK	0.746166666666667
RCAN1	-0.829
PELI3	0.220833333333333
LIMD2	2.73
TMEM189	-0.5905
NTN4	-0.38325
LOC151300	-0.0795
CLEC2A	-1.053
GPR135	-0.221625
DPYSL4	-3.6714
JAK2	1.742
TSHZ1	2.087
TM9SF4	-0.63525
ZNF264	0.897666666666667
SIRPG	3.86625
BICD1	0.133
HERC6	1.94916666666667
METTL5	-1.28
CASP1	2.49025
PRRT1	0.0763333333333334
PLA2G4C	2.50116666666667
ICA1L	-0.771214285714286
TPTE2	0.490333333333333
OTUD7A	1.65816666666667
AQP11	-2.51375
APOA2	-4.2846
KALRN	-0.8404
SECTM1	0.611166666666667
IFNAR1	-0.04075
TALDO1	-0.44575
RAB11FIP4	0.922333333333333
EIF5A	-1.3945
FAM49A	3.37225
NEGR1	-0.160333333333333
YTHDC2	0.7565
EHD2	-0.731375
NCF1	4.4705
SCRT2	2.016
HOXA5	-0.3865
NUP133	-0.52875
FGF12	-0.43475
SLMO2	-1.16775
SNTA1	-0.696875
CACNG2	0.510625
GCM1	0.374125
ELF1	1.84633333333333
TLR5	2.74875
TCFL5	-1.458
RBMY2FP	-0.7895
LOC100125556	-0.4445
FAM129B	0.204375
MAP3K7IP1	0.179125
NCK2	0.5535
OXA1L	-0.26725
FMO9P	-0.113
ZSCAN12	-0.2245
PSMD12	-0.927583333333333
HSCB	-0.798
CLDN10	-3.44575
MGC13053	-0.3055
HPCAL4	0.786166666666667
ASZ1	0.1
MEX3D	0.257666666666667
NFAT5	0.2058
CSPG4LYP1	-0.723333333333333
FBXO3	-0.0375
DVL1	-0.677666666666667
CMKLR1	3.66183333333333
TYMS	-2.859
PEF1	0.73075
ZNF750	-1.03933333333333
MCM5	0.0977
MEGF11	-0.524
KCNK7	0.2315
PTP4A3	-0.29
C1QTNF2	-1.82433333333333
OR6S1	0.001
FAM122B	-1.1105
ZNF551	-0.114125
HBQ1	-2.561
GEMIN6	-0.52675
ARSK	-1.02075
RBP7	3.10383333333333
CPNE9	0.31225
DSC1	2.777
LOC730112	0.04175
MAP2K4	0.824875
HS3ST5	-1.3475
EPB41L3	0.30875
TEKT2	-0.8285
CDKN2B	-1.17075
ZNF480	0.162
MAP3K6	-0.1057
MAP6	0.4065
HN1	-0.3713
OR2L13	0.235666666666667
SLC16A11	0.38375
FAM96A	-0.46025
APOL1	1.0665
C5orf32	-0.51825
RTP1	0.03
RNF175	0.421875
ZBTB41	0.205875
AHCTF1	0.0575
SAE2	-0.4929
ITGA2	-0.884833333333333
MME	-0.409
CCDC14	-0.35025
MAST4	1.63114285714286
KRT33B	-0.974
KCTD2	-0.3345
WDR26	0.56025
MFI2	-0.566
NR4A3	0.44225
ARSA	1.66575
UNKL	-0.1945
SULT6B1	0.035
CCNA2	-2.405
SOX15	0.1585
PPAPDC1B	0.768166666666667
C19orf44	0.524
MCAT	0.50825
ARID1B	0.550875
OR52N1	0.818
C12orf48	-1.898
MAGI1	0.504625
NIPA2	-0.4615
GBX2	-1.977
RSHL3	0.303
RAVER1	0.9985
C15orf17	0.0735
SLC30A2	0.481875
ZNF518	0.53475
PCYT1B	-1.8575
C10orf114	-1.03975
EIF3H	-0.123166666666667
SLC25A39	-1.0555
KIF1B	-0.71175
AMOTL2	0.337
C6orf120	-0.046
PSRC1	-2.53225
PLA2G10	1.032875
KIF5C	0.646125
MRPL37	-1.299
C17orf62	1.17516666666667
C9orf135	-1.382
DUSP10	0.4884
CLCNKB	0.194
PSMA5	-0.397875
C8orf53	0.61925
AMPD3	2.69966666666667
PIAS1	0.88525
ADCYAP1R1	0.181
GYLTL1B	0.612
CDH20	0.116
FBXO7	0.32625
TMEM134	0.182666666666667
FLJ14213	1.722
ZNF3	-0.49875
LRRFIP1	0.439833333333333
CNOT2	0.737333333333333
ABI3	3.392
ALDH5A1	-0.0150833333333333
HNT	0.6014
SERPINA4	-2.36425
TK2	-0.0438333333333334
STMN1	-1.90222222222222
GUCA2A	0.018
GALNT10	-0.0394285714285714
DPP6	-0.47
C9orf93	-0.417625
PRELID2	-0.598375
STK39	0.611
SFTPA1	-0.942666666666667
CKS2	-1.79777777777778
RHO	0.823625
C20orf135	-0.04475
XKR3	-2.2905
CR1	2.784875
RPS6KA2	0.364571428571428
C20orf112	0.85025
MRPL22	-0.25325
C4orf23	0.1375
GADD45B	1.353
KLHDC1	1.8195
C2orf48	-1.862
ZNF287	0.72
DAAM2	-0.82625
DPPA2	-3.01933333333333
TCTN3	-0.4305
DNAJB11	-0.302375
FPR1	3.68725
DEFB4	0.524
PTCD2	-0.8925
SMOC2	4.68516666666667
CABP7	0.42025
SERPINB11	-0.071
MAGEF1	-0.4605
NDE1	0.853666666666666
ITGA10	0.3835
FSHB	-0.491
ANXA2	-0.360375
HORMAD2	0.10325
HLCS	-0.68025
MCF2L	1.17033333333333
FH	-1.45525
TBC1D24	-0.03825
KIAA1505	2.1085
LGALS2	3.73
CNBD1	-0.1625
SYNPO2L	-0.58225
PTPN23	-0.14
C1orf183	-0.632
MAGEA8	-2.196
DGCR8	-0.717125
GSR	-1.1935
PAQR7	-0.152
ZNF676	-0.7045
CACNA1C	-0.3362
SP7	0.566
PDCD6	-0.53175
NRN1L	0.219
BRI3BP	0.0904166666666667
KIAA1183	0.50525
ASB4	0.1345
CCL23	2.5591
OBSL1	-2.188875
SLC12A7	-0.0365
KIAA0240	2.481625
CD1B	-0.2895
FCGR2A	0.6965
MDC1	-0.6315
HTR1A	0.456666666666667
OCEL1	0.28925
ATP11B	0.4093125
FBXO34	0.131666666666667
PCDH12	3.06583333333333
RPE	-1.4885
C17orf74	0.1265
CSDC2	-0.117
PET112L	-0.016
TMBIM1	0.09
P2RXL1	-0.41275
TCHP	-0.871
TRMT1	-0.158333333333333
F2RL2	-0.94
LRRC32	2.418
IMPG2	0.5095
BGLAP	0.07575
LOC493869	-2.53016666666667
MRAS	0.91725
SLC35F5	-0.96875
CBWD1	-1.0625
AXL	-2.988375
ATP2C2	-2.5875
TELO2	0.099
PNPLA3	-3.90275
PCDHB14	-0.423
CD276	-1.153
KRT80	-2.981875
DUSP28	-0.137
CSNK1E	-0.377166666666667
SRP14	0.334
KCNQ4	-0.7985
KRT72	3.17333333333333
CCDC117	-0.271375
C6orf89	0.0276666666666667
TUBB2B	-2.17666666666667
RTN4IP1	-0.45975
CR1L	-0.349833333333333
CEND1	0.782875
C12orf41	-0.303333333333333
RNF31	0.6255
UBN1	0.216166666666667
C17orf32	0.22875
SLC5A7	-0.263
GPR92	2.61916666666667
ESAM	2.431
CTNNA1	-0.4005
HRBL	0.2323
CBX4	-0.0315
TMEM182	-0.54725
SH3TC2	-1.38283333333333
IL10	1.4515
PXMP4	0.1895
RNF167	0.3779
PAK7	-0.0635
ETV3	0.0575
ATPIF1	-0.192333333333333
LOC554207	-2.0425
OR8H1	-0.39125
WDFY3	0.1245
DPM1	-1.1885
GPSM1	-0.4395
WDR92	-0.422
LRP1	0.614833333333333
ANKH	-1.05175
THUMPD3	-1.526
POLR1B	-0.80175
OLFM4	1.097
RAD9B	0.13825
TSPY2	-3.0755
PAX6	-2.09483333333333
SCG2	-1.82275
SLC17A6	0.185
FMO3	3.0405
PADI4	0.40475
TUBB4	-1.2634
NLK	-0.30325
POU4F3	-0.325
SDF4	-0.06725
ITGBL1	0.119333333333333
NETO1	0.987625
TAP2	0.727375
ABBA-1	-0.11325
GNAI1	-0.81725
VPS4B	0.21675
NOPE	0.0808
GALNT6	1.26666666666667
SESN1	1.12175
GBE1	-2.49755555555556
CLASP1	0.58325
RASGEF1B	1.2815
ACOT11	0.958928571428571
AFAP1	0.12275
OR2H2	0.015
DPY19L2P1	-1.1735
DZIP1	-1.64225
SEC22C	-0.76025
GPR161	-1.726
RNF146	1.0125
WDR74	-0.955375
GALP	-0.536
PURA	1.8835
DNPEP	-0.199166666666667
RP11-78J21.1	-0.77625
ERBB2	0.402125
FANCM	-0.139833333333333
NEO1	-0.770833333333333
DDX3Y	-4.6101
RPS3A	0.432
MXRA7	-0.994285714285714
LGALS3	-0.790166666666667
GLT8D1	-0.249
CFL2	-1.44216666666667
UPB1	0.737
NAP1L5	-0.38425
CLDN14	-2.20425
DHX38	-0.27175
BTBD1	-0.23925
TARS2	-0.0423333333333333
ABCF1	-0.2495
FCF1	0.00233333333333335
LRRC49	-1.1915
GUCY1B2	-1.895
C1orf177	-0.471166666666667
SMARCA4	-1.029
LRP8	-2.1065
TAGLN3	-1.22775
MRPL14	-0.7685
TTRAP	-0.00325
ZDHHC20	0.445
NFE2L3	-0.30425
KIAA1377	0.552375
PALMD	0.5833
TMEM43	-0.15975
TTL	-1.173875
STAT5B	-0.3315
SSB	-0.7715
OR10H5	-0.0795
SLC22A13	-0.50325
AKAP3	-0.372
TIMM23	-0.620666666666667
OAS2	2.47066666666667
KIAA0423	0.32075
TRIM11	0.427
GLIS3	0.670625
TMEM50B	-0.125833333333333
ARHGEF4	-1.20775
DEGS1	-0.512818181818182
TBL1XR1	0.869066666666667
G6PD	-1.764
SP140	3.8225
MUC17	0.328928571428571
NUDC	-0.6089
DNAJC5B	3.43916666666667
SCARA3	-0.000500000000000006
CPA3	6.37583333333333
BCAT2	-0.614875
MFN1	-0.5316
NRG3	0.38
SNX11	0.866
PLEKHH1	-0.691
GPR177	-0.992
HCFC2	0.89325
TCAP	0.16525
MOCOS	-3.2635
C14orf93	0.4355
PRDM10	0.0353333333333333
SLC16A4	-1.06233333333333
SRGAP1	0.525666666666667
VIP	1.38175
DUSP27	-0.785833333333333
LILRA1	1.6956
MC2R	-0.093
MGC24103	-2.469
MBTD1	-0.545
FUT11	-0.797166666666667
USP33	0.1637
C15orf39	-0.64225
MAP3K12	0.3665
PAAF1	-1.16766666666667
BARHL1	-0.2895
FLJ16165	-0.487
PIWIL2	-2.93675
SYNE1	1.22916666666667
CMTM4	-1.8885
TSPYL1	0.01
GUF1	-0.996166666666667
TMEM157	0.3345
WDR44	0.444
HIST1H3C	-0.13375
DKFZp666G057	0.35825
RNPEP	-0.21825
GAS2L2	-0.416166666666667
ADH4	-4.72825
GRPR	-0.2225
FBXL17	1.9095
ZBTB10	-0.389
Gcom1	0.524055555555555
HTRA1	-0.0989
ZNF585A	0.672
SLC26A2	0.246857142857143
OTOP3	0.164166666666667
WISP1	0.107888888888889
ATP2B4	-0.261833333333333
FLJ10769	0.66575
CRAMP1L	0.048875
CHST12	0.50525
RAB22A	0.0400833333333333
TARDBP	0.146785714285714
STAU1	-0.61325
CRB3	0.6535
MIG7	-2.472
CHMP1A	-0.191666666666667
ZNF160	0.09475
B3GALT6	-0.219625
BARX1	-1.946
C6orf167	-1.49325
NXNL1	0.572
DHX29	0.33025
HADHB	-0.43375
PLXNB2	0.185625
ILDR1	-0.09925
SLC15A3	3.26375
GAS2	-3.94533333333333
C20orf69	-0.02375
NUMB	0.255
TNIP1	1.161125
MESP1	-0.995
PSKH1	-0.4655
NSFL1C	-0.245625
RHOG	1.3705
HEY1	-2.5575
KNG1	-1.9415
ITGAX	3.0521
LIN9	-1.07883333333333
CANT1	-0.8395
XRN1	0.951357142857143
CCDC96	1.7276
HEATR6	-1.07566666666667
GNG7	1.93716666666667
RUNX2	1.2395625
SOX1	0.722666666666667
FCRL5	4.489
ZNF99	0.08175
FAM9A	-0.581
SNX22	1.51266666666667
MBNL3	-0.676833333333333
ODC1	-1.0858
ADORA2B	-3.02616666666667
NR2F6	-1.82575
ZFYVE16	-0.288666666666667
SYNJ2BP	0.3891
POLE	-0.92025
E2F2	-0.6545
THRA	-0.323333333333333
PTGES2	-1.3365
HIP1R	1.20866666666667
TMUB1	-0.194166666666667
ENO3	-1.57275
RSPH10B	-0.9245
CXorf39	0.13175
IRGC	-0.226
GPR109B	-0.26
FLJ13305	-0.7845
LCE3A	-0.7005
TNFRSF18	0.246166666666667
DET1	-0.14975
TRPM3	-0.416416666666667
C16orf79	-0.463
FECH	-1.12383333333333
RAP2A	0.1385
CRIP1	2.23133333333333
AZIN1	-0.378125
SLC7A7	4.25575
IL10RA	2.9992
TMEM64	-2.0075
CDC42EP4	0.1885
C16orf58	-0.1016
ARG2	-3.8845
POU5F1P4	-4.686
FAM62B	-0.58925
DNAH8	0.0149
ASH2L	-0.37475
TSLP	-3.15833333333333
CNTNAP5	0.2865
TMEM16C	3.16575
IFNA14	-1.2685
SLC1A3	0.47375
CABYR	0.778
BCL7B	-0.2801
NUDT13	-0.552333333333333
C13orf28	-0.466
C1orf53	-0.0365
ARL6IP4	0.339
RPL35A	0.1155
EMR3	0.91675
RAB40C	-0.661666666666667
SLC41A1	-0.29
LRCH1	1.17325
LY6G5B	-0.528
FAM124A	-0.340142857142857
MGC10981	-3.55516666666667
CLIP3	0.9314
MAP4K2	1.189
CHIC1	0.96825
SULF1	1.02366666666667
C20orf30	-0.232071428571429
PRDM5	-0.67
ELOVL1	-0.7735
C11orf48	-0.571375
SLC39A10	-0.46275
KCNV1	-0.0305
ACP1	-0.672166666666667
ZMYM2	0.752875
B3GNT6	-0.192166666666667
C9orf69	-0.1235
C2orf15	0.182
C20orf166	2.993
HSP90AA6P	-0.7765
EDG7	-0.5995
NEURL	-1.187625
LPL	1.475
CLEC2D	2.36078571428571
GRRP1	2.28666666666667
CD8B	0.616
HIST1H3D	-1.06183333333333
SLC6A12	0.308375
FAM27L	-0.633
CD84	3.8485
RASA1	-0.218
PHKG1	-0.182
MAGEA11	-1.372
IMPA1	-0.7558
NPM3	-1.4945
RARRES1	4.50225
SH3BP1	1.14625
B3GNTL1	-0.1165
ARPC5L	-0.110833333333333
KLHL26	-0.04475
SIM2	-3.16271428571429
GJC1	0.9
C20orf194	0.602
EXO1	-3.143
SLC2A2	-2.0825
LOC285074	-0.12175
LRG1	0.61575
KIRREL	-0.1525
PIK3R1	1.60692857142857
C4orf34	0.7845
MAF	0.108388888888889
ADCY4	4.019
ZMIZ2	1.35
SLC46A3	1.73216666666667
STAMBP	-0.316166666666667
CCDC16	0.55575
MS4A12	0.1385
TCF20	0.69575
LRRC46	1.06925
C20orf152	0.12475
MRPS6	-0.391625
ABCB11	1.015
KCNC2	-0.244333333333333
CDH19	-2.00616666666667
C9orf123	0.0928333333333333
SSH3	0.325875
LDLRAD1	-2.97566666666667
CCBE1	-0.32825
ZNF135	0.950375
TAAR1	-0.825
WFDC12	-0.3645
CCDC42	1.39283333333333
FLJ12529	0.16425
PER1	0.202
TIMM50	-0.860833333333333
SMARCAD1	-0.314666666666667
FAM26C	0.3095
TP53TG3	-1.96666666666667
SH3RF1	0.1021
LMCD1	1.18525
GPR63	-0.338
FLJ21986	-2.339125
AIFM3	-0.85075
MICAL1	1.75966666666667
BLZF1	-0.072
IQCA	0.425833333333333
PCDHGC3	-0.211
SAC	-0.03925
BCL6B	2.064
DDO	-0.769
MARCO	2.451
DCHS1	1.115
C1orf170	-0.170166666666667
CD200R1	2.844
C22orf15	0.1545
SEPT11	0.264
ADNP	-0.288
UST	0.9299
C13orf34	-0.475166666666667
RFFL	0.720785714285714
APBA3	0.516
C2orf60	-0.8335
CUTL1	0.1447
PMS1	-0.69675
ZNF689	-0.481
EIF3E	-0.559333333333333
IL9	0.2155
RPL31	0.2175
LY9	3.34716666666667
ATP2B3	0.19025
KDELR2	-0.825625
TFCP2	0.421
NLRP12	-0.590875
FLJ45422	0.74875
TLE4	1.0232
ZNF570	-0.1465
FLJ43806	-2.2365
TLK2	-0.125875
CIR	1.0585
MARS2	-0.753
COL24A1	0.86575
SDF2L1	-0.239
HIBADH	-1.02966666666667
IGFBP3	-2.237
C12orf23	-0.147625
PSPC1	0.43775
C20orf43	-0.132
TRAV20	0.618
ARHGAP24	2.24275
KIAA1975	-0.35925
C1QA	3.7228
DNTT	-4.27716666666667
C10orf6	0.13625
C11orf41	-1.891125
HNRPF	0.168625
COL11A1	-2.31216666666667
UBAP2	-0.589
CDKN2AIPNL	-0.265
C20orf174	6.93475
SPRED2	-0.6755
PLA2G12A	-1.0965
ICEBERG	-1.7498
SCN10A	0.061
C11orf65	-0.33
GBP5	5.94225
PITPNC1	0.310833333333333
POU3F3	1.9485
NCOA7	0.344
LIN7C	-0.7266
LOC348840	-0.3665
NKX2-2	-2.057
ANKRD13D	1.00525
LOC123688	-0.96625
FUT2	0.354333333333333
TAAR8	0.2615
FZD4	0.54325
PNMA3	0.912666666666667
OR4L1	0.398
WIT1	-3.17075
EXOC3L	1.4
ATPBD4	-0.5166
KRBA1	-0.58325
UBXD6	-1.28625
HOXB7	-0.0869285714285715
C7orf23	0.8715
UNQ338	-0.415
STAB2	1.48675
CDC20B	-0.3495
IRF9	2.5875
CENTG1	1.65383333333333
TNPO2	-0.75925
MCPH1	0.331125
BMS1P5	-1.02875
SLC26A7	1.48675
HIST1H3J	0.2775
C9orf3	-0.8983
LBH	2.93575
MYO1D	-0.061875
PTDSS2	-0.108
NFU1	0.0445
DEPDC4	-2.4855
WNT7B	-1.192
GLP2R	-0.311
SETD4	-0.5524
DYNLT3	-0.8486
FKBP11	0.188
SESTD1	-0.211333333333333
FLII	-0.01925
RPS16	0.0112
CHPF	-1.82733333333333
CSNK2A1	-0.474666666666667
SUMO1P1	-0.671
FKBP6	-0.8365
ZNF214	-0.632
TWIST1	0.4815
DDX56	-0.973166666666667
TRAM1L1	0.0805
EPO	-3.14066666666667
MRPS18B	-0.55375
ZNF682	-0.342666666666667
RPL14	-0.140666666666667
MAFF	-0.29425
LOC51136	-0.530125
LY96	1.1835
DDX20	-0.139
ABTB1	1.46933333333333
ARL5A	0.2118
CCT6A	-1.57225
HEPACAM	-0.940333333333333
EHHADH	-1.49466666666667
RBAK	0.261333333333333
CGB1	-0.0375
ITGB5	-0.7754
YIPF3	-0.50775
FKBP2	0.16175
NR1D1	-0.7427
TMEM110	-0.482
NEK2	-2.3455
PRAMEF8	-3.576
C20orf52	-0.81
PCDHGA3	0.33
VWA3B	-0.57275
NDUFA5	-0.7525
THAP9	-1.56225
FLVCR2	0.422666666666667
AP1S1	-2.059375
SMAD6	-1.34225
SAV1	0.445625
SAT1	1.27425
ZNF251	0.487375
ADAMTS7	1.6098
RPP38	0.03
C1orf211	-1.733
YPEL2	1.4722
RBMS1	0.50825
ZNF445	-0.464166666666667
NRXN2	0.453666666666667
PGBD4	0.7785
UGT2B28	-2.05975
WBSCR16	-0.5079
NLRC3	2.695625
ASTL	0.25775
ST6GALNAC1	-1.8605
ZADH2	0.326625
MLLT4	-0.428166666666667
ARL6	-0.696333333333333
MEF2C	3.29775
CBFA2T3	0.9405
AFF3	1.79657142857143
COG7	-0.604
MYB	-0.6485
PLXNA3	-0.272
XRCC2	-2.405
MMS19	-0.1985
ST8SIA5	-1.22625
CHPT1	-0.7255
KIAA1712	-0.335875
OR6X1	2.0915
ACTR3	1.24375
UGCG	2.3345
OR4P4	0.0895
ZAP70	1.2825
LPP	0.947125
ZNF485	-0.6095
PTPRCAP	2.96275
IL12RB1	1.47475
ATRX	0.5256
CHST8	-0.429375
C14orf109	-0.85975
ARV1	-0.249
NMB	-0.992
COX5A	-1.19816666666667
EIF6	-0.9665
MPPED2	-1.405
SEMG1	-1.7265
CHRDL1	1.7455
TRAF3IP2	0.6695
WNK2	-1.14675
LILRA4	4.35533333333333
LAMA2	3.609
PXT1	-1.0105
RLBP1	-2.69075
CD300C	0.356
SLTM	0.13
FLJ10404	0.83575
APOBEC3D	-1.8375
RENBP	1.6305
ATXN7L1	0.63075
NID1	-0.8615
TUBGCP3	-0.38275
ITIH5	2.43316666666667
CCDC110	0.75
C8A	-3.01075
MGC87042	-1.995
HOXC13	-0.9025
TFDP2	-1.96975
HCP5	2.498875
POLI	-0.02325
UCN	-0.575166666666667
ZNF764	0.12
C8orf45	-0.7565
FHL3	-0.85925
SPATA5L1	-0.86875
MMRN2	3.10633333333333
NDST1	-0.035
COL20A1	-0.221
ZNF248	0.183166666666667
PELP1	-0.053
MBL2	-2.39666666666667
RNF41	0.271375
C5orf24	0.264375
THOC5	-0.347625
SERINC3	-0.660166666666667
RP11-151A6.2	0.28075
CDCP2	-0.443
HIST1H2AA	-0.354
C11orf75	0.577166666666667
FKBP7	-1.1315
DDOST	-0.64375
GPNMB	0.4915
TTF2	-0.746166666666667
KCNT1	-0.315
SLC39A14	-1.347875
NGRN	-0.1459
GPR137B	1.09
MECP2	0.667
PSMA1	-0.8185
C16orf73	-4.9495
TMEM60	-0.007
CSN3	0.7965
NOS1	0.640666666666667
RAB7L1	0.935833333333333
YBX2	-1.239
KIAA1166	0.396625
FUBP3	-0.607833333333333
ABCG1	1.879
ACACA	-1.36216666666667
ARL11	2.424
ATOH1	0.012
ODF1	0.1205
CREB3L3	-1.4295
TMEM127	0.663
DSCAML1	0.4275
PLN	1.19733333333333
LYPLA1	-1.452
PRDM9	-2.277
SASP	0.4895
PLUNC	-0.131833333333333
INTU	0.527
HISPPD1	-0.0105
LNPEP	0.955833333333333
YARS2	-0.802166666666667
APCDD1L	-2.0645
ZCCHC4	-0.7468
FBXO22	-1.97816666666667
TTLL13	-0.2145
ZNF669	0.257333333333333
PTGDR	4.244
DDX27	-0.095
KIAA0409	-0.757833333333333
GJB6	0.846
ASB8	0.91725
PLP2	-0.252166666666667
MEPE	0.13375
OR10J5	-0.0175
KRT222P	1.2115
COQ7	-0.686333333333333
C1orf101	1.53625
RERG	1.5608
CHMP5	-0.15075
THAP11	0.53325
ZNF43	0.115166666666667
ZRANB3	-1.26766666666667
KRT13	-1.602625
MRPL19	-1.091625
RBBP9	-0.467875
SPATA17	-0.058375
BXDC5	-0.0936666666666667
