Hybridization REF	TCGA-A8-A0AD-01A-11R-A056-07
PRAMEF1	0.014
TCBA1	1.48357142857143
TMEM168	0.491
FJX1	1.0665
CLCF1	-1.6985
SEPN1	0.9675
IGSF2	0.58125
NUDCD1	-1.38566666666667
TFF3	3.06216666666667
NDFIP1	0.991
CHCHD4	-0.5885
TNR	0.4695
CUTA	0.413333333333333
USP44	-5.20525
DPP10	-0.561833333333333
IWS1	-0.365833333333333
PCGF1	0.6765
SULT1C4	-0.4955
NTF5	-1.61266666666667
PTPN13	0.29125
SSTR5	2.41
SFRP1	-3.804375
IDH3B	-0.686875
SUOX	1.55333333333333
TMCO5	0.168
GOLT1B	-0.56525
MIB1	0.270785714285714
PCDHGB1	-0.0195
SUSD1	0.859
ICAM5	-2.99766666666667
PAPOLB	0.164
URM1	-0.2291
TMEM106B	0.0738333333333333
LRIG2	-0.1115
SLC27A5	-0.10775
CLIC6	5.8474
ZNF420	1.8625
SCN9A	-1.1204
KIAA1909	0.00575000000000001
ELMOD1	-1.989
PRKAG1	0.475
FAM64A	-3.258
EEF1G	-0.38775
SMAD5	1.07975
INCENP	-1.88025
WASF2	-0.1715
GARS	-0.8569
CDK10	-1.0668
HLX	0.053
MDM4	-0.6845
ZNRF1	-1.89328571428571
HHATL	-2.22783333333333
FAM21C	0.8328
HIST2H3C	0.653
PFDN2	-0.46575
ZNF200	-0.23825
NDN	-0.2375
HBA2	-2.60866666666667
FBLN5	1.851
PUM1	0.503714285714286
TNNT1	-4.5725
C19orf59	-0.0848333333333334
HNRPH2	0.704833333333334
RAB7A	0.307666666666667
PMS2	-0.403
BIRC3	-0.514833333333333
NRSN2	0.752
OR52K2	1.02916666666667
SPOCK1	0.0880714285714286
H2AFY	0.878
RXRB	0.48025
ZNF638	0.00233333333333334
ANKRD45	-0.51925
ACTN4	0.379333333333333
FXC1	1.1485
EIF2B5	0.07525
VPS33A	-0.53175
PINK1	0.810625
FAM106A	-0.8925
SKIP	0.441466666666667
GAPDHS	-0.139
MUM1L1	3.32725
PSTPIP1	1.28375
CNTNAP1	-0.841
CYP26A1	0.70525
APOL2	0.2021
TACC2	-0.166375
COX7A2L	0.301785714285714
HSD17B1	0.7615625
ARRB2	0.528
SLC7A6	-0.8725
HSD17B10	-0.28275
RBJ	0.22875
NUP155	-1.5235
MRPL10	-0.205166666666667
CYCS	-1.5045
CCDC46	-0.3085
TECTA	0.5935
GNAL	-1.0635
LPO	-0.191
PEBP4	2.7605
DDX11	-2.05175
C18orf12	0.374
TAF9B	0.113916666666667
IMP4	-0.02025
RPA4	-0.642333333333333
NDUFS1	-0.514
UPK1A	-1.05533333333333
ARRDC2	0.150166666666667
C18orf20	null
AES	0.5405
CD2BP2	0.832833333333333
C16orf54	-0.29
UGT2B17	-2.131875
FGFR1	-0.609045454545455
CEACAM6	6.5594
CHRM5	-0.1865
CERK	-0.130125
AP3S2	0.861714285714286
ANKS4B	-1.7265
CLCNKA	0.133166666666667
ZNF208	-0.0135
HLA-DRB5	4.846
CARKL	-0.46675
GOT1	-0.490666666666667
CASP6	0.49625
HOXA1	0.135
RCL1	0.0915
ZNF181	0.932
RAB40B	0.7835
MRPL38	-0.7725
LRRN2	0.9085
C3orf25	1.454
OR5D14	0.2075
OR10AG1	-0.4725
BET1L	0.9684
FRY	3.8645
AK3L1	-2.25625
CSF3R	1.9
POLR3K	-0.382166666666667
ATG2B	0.6495
EPS8	-0.503666666666667
DARS	-0.686875
C10orf56	0.564666666666667
DAD1	0.30825
RIOK1	-0.2455
HERC2	-0.39025
HSD11B2	2.09933333333333
FAM96B	-0.77325
MGC13057	-1.91425
BSN	0.46125
CAND1	0.0493333333333333
HCST	1.884
ACTR10	-0.116166666666667
OR8D4	0.0875
NASP	-1.551
COL9A2	0.517666666666667
LYZL1	-0.8795
GPC5	-3.1555
TBL3	0.0753333333333333
CENTD2	0.6795
OR5AP2	0.15125
TLR1	3.48425
LMO6	-0.296
ZIC2	-4.488125
CPNE5	0.125
ZMYND15	1.7545
FLJ22374	-1.983
CCDC106	0.70075
PARP16	-0.11125
PDIA3	0.184
C14orf126	0.21125
CECR2	-0.6765
SFRS1	-1.025
FIGLA	0.3725
DCP1A	0.1355
MGC45800	-1.2686
TEKT1	-0.1322
C10orf67	-0.166
CLN5	0.747125
NTN2L	0.2075
GLE1L	-0.25325
CES2	-0.5379
GNAS	-1.31883333333333
DDX53	1.125
TSPAN13	3.64475
MRPL52	-0.8506
SPIRE2	-0.330125
TAS2R39	-0.01225
SCUBE3	0.6985
UCRC	0.883
CDKL3	0.1045
KIAA1715	-0.2356
ZNF345	0.86825
RTF1	0.24
DHRS7	1.42525
RIPK4	-4.19066666666667
EXOSC2	-1.025
MS4A2	4.1935
FGF17	0.619333333333333
WDR59	-1.06175
EVI2A	0.07225
IL17RC	1.25283333333333
HS3ST1	2.49275
ITGB1BP2	-1.6305
RBPJ	-1.23683333333333
GIMAP1	2.897
INE1	-0.729666666666667
ALDH18A1	1.149875
TPI1	-1.423625
GATA6	-1.2015
CABP1	-1.01383333333333
ZNF484	1.13575
DAPK3	0.7705
GJB1	-1.4275
PIN1	-0.0495
SLC6A15	-3.69591666666667
CNO	-0.16
RIN2	2.3415
FRRS1	0.243
CYorf15B	-4.057625
DMRT3	1.102125
ATAD1	-0.90125
OTUD4	-0.300777777777778
ATOH8	-2.03025
ZSCAN16	0.899125
ASCC1	-0.531
OTUD3	0.191125
MGC33212	-0.767333333333333
YME1L1	-0.682875
RP11-218C14.6	0.61575
PCBP4	-0.357
TNFRSF10A	0.83775
CDH10	-4.11133333333333
KL	2.84825
SCP2	0.57625
C9orf119	1.3165
SON	0.422416666666667
MAFK	-0.29
SBNO2	0.6605
SLC6A6	-0.19775
SC4MOL	0.6645
FAM35B	0.415375
PPP1R9A	1.031375
PDZRN3	0.63425
CXorf20	1.766
C6orf126	1.969
AVEN	-0.367
FLJ21075	-1.454
C14orf132	0.43975
PCK2	-0.409875
GUCY2C	-0.8045
BARX2	1.0885
PEX11G	1.7915
DAO	-1.15
C10orf49	0.01025
EDNRA	2.70066666666667
PPP2R5A	0.7735
DDX39	-1.76966666666667
SERF1A	-0.19075
ASCIZ	-0.1044
FNDC8	-0.34675
PTMS	0.823
PHF7	0.89675
PIP4K2B	-0.46325
HHLA2	-0.60075
BDH2	-0.5762
APOBEC2	-0.49825
PENK	-0.731333333333333
SMAD9	-0.98025
MT3	-0.256
RGL1	-0.91675
ATG10	-0.825
DLGAP4	0.892666666666667
APPBP2	-1.07821428571429
BACE2	-1.16114285714286
LOC339344	0.9705
ZNF395	-0.304875
HIST1H2BL	0.499
ZNF467	1.19275
SLC25A21	0.362
PALM2	-0.867
NSUN5C	-0.864
IL5	0.0183
CLSTN2	3.03575
ANXA8L2	-3.25375
PTGES	0.0395
GDAP1L1	-2.396
OPRK1	-1.4435
WDR20	0.58625
C12orf4	0.348
NUP88	-1.56425
XRCC6BP1	-1.40466666666667
FCGBP	3.70721428571429
LEMD2	0.65575
NOMO1	-0.4595
C10orf79	0.803714285714286
ZNF79	0.4789
OCRL	0.8093
HSPA8	-0.112291666666667
DIDO1	-0.0183333333333334
PLA2R1	3.09025
COG3	0.4226
NGDN	-0.727
CBFA2T2	0.6455
PNOC	-1.73875
PRRG1	-0.603583333333333
AGGF1	0.244428571428572
DPF2	0.76925
YIPF7	0.037
TRPV5	-0.38075
ZNF322B	0.37725
MED12	-0.414833333333333
CARS	-0.371833333333333
ABCC11	4.2465
C9orf25	0.035
MYH1	1.2255
FRYL	0.548666666666667
AGTRAP	-0.047
MMP27	1.0015
ZNF432	0.30125
OR8D1	0.2595
OR13D1	0.26725
VWA1	2.0255
STON1	-0.967
IL5RA	-0.76925
PERP	0.3315
C10orf107	-0.334833333333333
TNFSF12	2.6795
FN1	1.42083333333333
MTR	-0.879166666666667
PHLPPL	-0.100666666666667
ZNF425	-0.01575
DHFR	-1.19711111111111
PPP1R12A	0.947375
RSPO2	-1.737125
ZNF7	-0.0245
ZNF583	0.6855
TPMT	-0.619166666666667
GPR132	1.44325
OR2T12	-0.19525
SERTAD2	-0.543
ATP1A1	0.4848
FRMPD3	0.5765
ZNF672	-0.25225
PLXNB3	-1.35475
EML5	0.03
FAIM3	-0.195
UBQLN2	0.86125
SORCS2	2.79
PRIM2	-2.7845
ACVR2A	0.003
YWHAZ	-0.0285
PGM2L1	0.633375
GNAO1	-0.0315714285714286
RPL10	0.0617
RPS6KA6	0.016
PFKL	-0.386333333333333
SH3D19	0.4395
AURKB	-2.90266666666667
ZC3H6	1.011875
DISC1	0.240666666666667
FLJ39660	-3.20183333333333
TMEM25	2.8635
OSBPL10	0.182625
CLTCL1	-1.73616666666667
ALG6	0.74625
CATSPER4	0.125
LRTM1	-0.268
RRAD	1.4615
TIPIN	-1.809
CARD14	2.160375
RBM9	0.581
RASSF4	0.87275
SLC25A18	-1.1615
C6orf58	-0.913666666666667
IGHD	0.654
PLA2G6	-0.181
TPT1	0.274625
SEC63	0.1884
CCDC113	-0.0631
TDRD10	0.1555
KIAA1666	-0.7385
TOR1AIP1	0.621166666666667
SYTL4	1.41833333333333
SPRR2F	-1.4365
CEBPD	2.09025
SNTG2	-1.56725
C20orf77	0.164333333333333
TAS2R49	-0.784
C6orf173	-2.42683333333333
SVEP1	-0.4615
PXN	-0.594714285714286
VIL2	1.58983333333333
C5orf21	0.285416666666667
DIXDC1	1.03825
GANAB	-0.421333333333333
PDSS1	-2.379
NGFR	-1.31475
ATP8B4	2.99625
BMP8A	-0.3695
CCDC132	-0.390833333333333
GNRH1	-2.52625
OR10T2	-0.22675
PDGFD	2.18883333333333
OR6W1P	0.566
HARS	-0.29275
KRT77	0.2395
AQP8	0.18975
ITGB1	0.4368
ZNF254	0.254
PAX1	0.109166666666667
PSMC4	-0.1312
ANKRD22	4.64275
PSMD8	0.248666666666667
HTR1E	-0.663833333333333
SOX10	-2.7848
OR5B2	-0.646
RABGEF1	-0.236785714285714
MAP1LC3B	-0.3915
CYB5R4	-0.3645
AGXT2L1	-4.687
FLJ41603	2.41266666666667
TRAPPC2	0.195
FNTB	0.3746
FLJ14107	-1.17716666666667
AURKAIP1	0.541
DSE	2.41475
NFKBIZ	-2.22033333333333
OSBPL3	-1.11883333333333
LOC130576	2.619
SLC39A9	1.11166666666667
LOC137886	0.17125
RHCE	-1.715
ATG7	0.743166666666667
FAM82A	0.4445
FBN3	-0.08
MCFD2	-0.677333333333333
CASP14	-0.2805
EPS15	1.03433333333333
SFRS2B	0.608666666666667
C19orf47	0.2215
PLAC9	0.808
GPR23	-1.0845
BTNL3	-0.542
RGS8	-0.257
GNS	0.685625
ENO2	-1.62966666666667
CBX1	1.1931
PEX26	0.3865
LRP5	-0.286333333333333
ADAMTSL4	-0.0995
ARR3	-0.0301666666666667
MAP1A	0.133
CD2	1.954
NAV2	-0.57825
TMEM69	-0.7015
ATXN7	-1.18916666666667
CHN2	0.129666666666667
ZNF781	0.431666666666667
HAS2	-3.38616666666667
KIAA0241	-0.292166666666667
BIC	1.69275
MOBKL2A	0.1595
CYP2C9	0.406
CNOT7	0.189357142857143
SFRS10	-0.669
CST11	0.2495
FLJ37543	0.66
NKAP	-0.79725
RUNX1T1	2.7055
EAF1	0.2388
IL4I1	2.25075
LRRC61	-0.207166666666667
PSIP1	-1.91583333333333
SPRR4	-0.9255
ZFP90	0.404333333333333
AP2B1	-0.596
SLC30A7	0.665166666666667
C7orf28A	-0.159166666666667
S100B	-3.48816666666667
BMP2	-2.437875
ESR1	4.87691666666667
ZFPL1	0.325
ARHGAP12	-0.69675
LRRC19	-0.4245
ZNF767	-0.6865
NACA	-0.0874
OLIG1	-2.89425
PRF1	0.595
LST1	3.06
SPATA9	-0.195333333333333
CNFN	0.5615
CDK4	-0.5044
TCF15	-1.84533333333333
PARC	-0.579
PPM2C	1.8385
LOC283345	-0.286
FAM107B	0.2255
DMXL1	-0.051
RBM3	0.903875
HTR5A	-2.401
SCFD1	0.0546666666666667
EPHB3	3.12125
ROPN1L	2.75466666666667
RAMP3	-0.7395
TSPYL5	1.52245454545455
GAP43	-2.4535
PAPD4	-0.45975
PDE3A	-1.79325
TNFRSF10C	2.238
JMJD5	0.373166666666667
RASGEF1A	0.9576
C16orf65	0.03
HIPK3	0.235
XYLT2	0.19325
XPOT	-1.24533333333333
GAL3ST1	-2.19325
DHCR7	-0.37575
AMIGO3	0.713833333333333
FGFR4	-1.9205
CRAT	2.11125
PPP1R14D	-0.029
TRIM14	0.7103
TMPRSS11D	-0.1785
SLC7A11	-1.11707142857143
OR10H2	0.61625
PPM1E	-0.444
DOCK4	2.028875
FAM127A	0.3745
ENOPH1	-0.355
SLC5A3	-0.8028
ZNF530	0.8401
NTS	-7.0735
FRMD4A	0.584125
BCL11B	-4.15083333333333
PRM1	-0.5065
UQCC	-0.7431
S100A16	1.1035
PLS3	-0.42725
WWOX	-0.660071428571429
CCDC23	0.04275
GTSE1	-1.76583333333333
GP2	3.3695
FLJ32549	-0.3875
CHIT1	3.469
KLF9	0.656875
RPS24	-0.6484
MIA	-5.01075
FIGN	-1.8595
PYROXD1	0.133625
PCSK2	-0.316875
MRPL9	-0.87675
RPL24	0.5445
C12orf32	-1.466125
HIST1H2BE	0.2375
RGS18	3.64775
LFNG	2.555125
RAB4B	0.4093
FBXO25	0.670333333333333
TSPAN31	0.388
ARL8A	0.345928571428571
C10orf83	-1.2109
OR51B6	0.457
CNKSR2	0.02425
C1orf156	0.02025
IBSP	3.282
GFRA2	0.0644
ALKBH7	1.0287
NEK10	-1.07725
VN1R3	0.438833333333333
LOC91948	0.584
CPZ	-0.062
IHPK3	-0.200333333333333
COL8A1	1.4075
RBPJL	-0.2285
OR10A4	0.3775
CASP8AP2	-1.54575
MMP12	-2.27633333333333
OR8B12	-0.0455
CDCA5	-2.28033333333333
LIX1L	-1.2765
PEX11B	1.19625
GABRA1	0.526833333333333
HABP2	0.2275
REEP1	2.12033333333333
FBXO15	-0.00549999999999999
CD68	1.7515
WFDC9	0.1595
GHDC	0.908666666666667
SMARCA1	0.71325
SPAST	-0.0723333333333333
PLXND1	0.118583333333333
MLCK	-2.808
INTS5	0.293666666666667
BSG	-0.649928571428571
PARP8	-0.9235
TEAD4	-0.767833333333333
ZNF498	-0.491
TMEM89	-0.403333333333333
DTX4	1.44625
TNRC6B	0.204625
ARMC2	-0.215375
FGFBP1	-3.96666666666667
TIMM8A	-1.7265
AJAP1	-2.1446
ZNF608	-1.04375
SLC25A42	-0.221125
SYP	0.177333333333333
MMP11	3.58266666666667
USP40	0.5945
C3orf62	0.746
MYO1E	-1.2983
LRFN4	-0.567
XCL1	-0.851
GPR155	-0.021125
VPS29	-0.16375
CARHSP1	-1.256
ARHGAP20	0.428
GREM2	-0.748714285714286
CCDC102B	1.86575
ZNF577	0.966333333333333
HDDC2	-1.823
SHC2	0.284
NCOA5	0.519
INPPL1	-0.6755
CHGB	-3.406
IHH	0.0615
DDEF2	-0.111
DIAPH3	-2.50466666666667
BUB3	-0.431083333333333
GGH	-3.41244444444444
VPS35	-0.3041
CNN2	0.26175
ASNA1	0.35825
WDTC1	0.89525
AMAC1	1.635
HAS3	-2.49483333333333
SLC1A6	-2.098
ZNF563	0.5395
C1S	3.18925
TCF7L1	1.585625
OR10Z1	0.649
ME2	-0.7869
C6orf151	-1.25425
KPNA4	0.0677
GLO1	-1.138125
WDR61	-0.1015
CD302	1.443
SIRT7	-0.97
C11orf59	0.56425
PKIG	0.25475
PPIL3	-0.656
CCDC74B	-0.399
ZNF528	0.64225
EFNA5	-0.5495
FCGRT	1.75675
NOL4	0.4998
CCS	0.1145
LOC374491	-1.2655
MFSD7	2.9455
ZNF555	0.76275
LIMS3	-0.60475
TSSC4	0.433666666666667
COL11A2	-1.69
C1orf119	1.44083333333333
BPNT1	-1.72375
CHRNA6	3.2865
C1orf173	0.2136
PLD2	1.06175
ORC1L	-3.1865
SASH1	-0.631125
CDC14B	-1.14925
RLBP1L1	0.7835
LDLRAP1	0.3817
NAT8B	-0.406
HHEX	-0.3605
LGALS7	-1.5415
PLCH1	-1.46671428571429
OR1M1	0.5245
PRAMEF16	-0.281
HECTD1	-0.497
C14orf39	1.458
TLN2	0.954
HDAC4	-1.1255
SYCP2L	-4.511
GLRA1	-0.526
RPS6	-0.275375
hCG_1757335	-0.052
KLHL1	-0.041
CTNNBIP1	0.819166666666667
SCAND2	-0.221
HMGN2	0.0545
YAF2	0.4985
BRPF1	-0.1605
LIAS	-0.74975
CTA-246H3.1	-3.86775
SAG	3.6485
C20orf10	-0.0975
HNRNPA2B1	-0.994
GADD45A	-1.76433333333333
MSH4	0.2285
TMEM70	-0.22925
HIST1H2AM	2.232375
C19orf26	0.141333333333333
C1orf50	0.21275
GNG3	0.496
FTO	0.7995
CALCB	-1.079
PPP3R1	-0.590625
C15orf42	-2.73675
CCNJ	-2.17325
GNAZ	0.265133333333333
PSD	-0.00716666666666669
FAM57A	-0.69775
STIM2	0.905
DHX8	0.628
MOGAT3	-0.41325
UBE3B	0.836666666666667
PLAT	0.7535
C6orf206	1.707
COPE	0.003
EIF3A	0.17975
C1QL2	-0.225
IQCE	0.292416666666667
KIAA0182	-0.27625
SLC22A7	-0.2037
PPFIA2	0.036
ADAMTS15	1.0345
ODZ1	-1.0725
THBS4	2.3935
ARHGAP1	1.301
B4GALNT3	0.7825
FCHO1	-2.3005
LOC440456	0.196
HOXD10	0.253
CXCR3	0.464333333333333
CHI3L2	-0.17975
SRPX2	2.5515
ZNF132	1.2185
UBAC2	0.00316666666666667
RPL32P3	-1.065
CBWD6	0.1515
ST6GALNAC4	-0.5315
KIAA0391	0.0146666666666667
LOC388969	-0.46925
KRTAP5-8	0.744
ZNF786	-0.035
LYVE1	1.73433333333333
GPR144	0.28425
APOH	-6.095
TSC22D2	0.280666666666667
PLCD1	-0.06775
FLG2	-0.871
M-RIP	-0.2209
NDUFV1	-0.76575
POLDIP2	0.333166666666667
RAB3GAP2	-0.236666666666667
RPSAP15	-0.71725
CLEC7A	2.558875
HSPA14	-1.12425
TAAR5	0.23
FAM132A	-1.65075
C2orf43	-0.47875
OR10V1	0.281
SELPLG	1.71275
C1QTNF6	0.920166666666667
OPCML	2.1543
DTYMK	-0.739
ALDH16A1	-1.2115
F13B	-2.105
MGC16169	0.97875
KIRREL2	-2.19716666666667
C14orf32	0.0709166666666666
SLAIN2	0.6758
HSD3B2	0.173
AMMECR1L	0.4885
LRRC37B	-1.053
HMG20A	-0.201166666666667
C22orf27	0.4612
FBXL22	0.251
AP1B1	1.13983333333333
TNKS1BP1	1.198
CD74	4.63925
HSPA12B	2.10383333333333
PLSCR1	0.2395
SLC35E1	0.4845
FEZ1	-1.0625
APOD	2.478875
C16orf44	-0.42475
C1orf166	0.7685
KCTD11	0.46675
NELF	-0.644
SRP54	0.0541666666666667
MGC35361	-0.22375
GPR35	-2.0235
NRGN	-1.395625
SIGLEC12	-0.00674999999999999
SCN1B	1.4505
IFNW1	-0.449
STAR	-5.59325
HLA-DQA2	4.66916666666667
RNASEH2B	-1.48575
TAAR2	0.4965
VAMP5	0.113166666666667
TUBA1C	-0.726857142857143
PIK3R2	0.418375
ARD1A	-0.590833333333333
EBF2	0.206333333333333
CAMSAP1L1	-0.131
CYP3A43	0.022
AKR1B1	-1.23925
KIAA1729	-0.150875
KAL1	2.1496
CYBB	1.998
UXS1	-0.60375
LOC338579	0.46075
C11orf45	0.885
SHB	0.87825
IKZF4	-0.08475
NDUFA1	-0.14625
HSPE1	-0.30125
C1orf215	-0.085
GPR113	-0.105166666666667
ZNF573	0.41925
TBX18	1.1305
GGTA1	6.832
PCDHGA8	-2.05
RPS6KL1	0.063125
DPP9	0.175
SLC43A2	2.433875
COPS3	-1.02525
PMPCB	-0.1135
HYLS1	-0.7205
LSM8	-1.09983333333333
PDE6B	2.24325
C10orf118	1.4221
OR1C1	0.605666666666667
ZNF415	1.2125
OR2F1	-0.127
ZDHHC13	-1.436375
FZD8	-0.9403
TCEA1	-0.1059
SUSD4	-2.0645
C22orf24	0.5375
TNFRSF14	0.366
TRIM28	-0.434666666666667
FGF5	-2.53766666666667
CSPG5	0.00766666666666664
RNF133	0.11975
FKBP15	0.649
BZW2	0.06275
NSMCE1	0.59075
PTPRN	0.1905
TST	-1.091875
POP1	-1.364
RNF24	-0.858666666666667
SFRS4	-0.243125
REPS1	-0.21325
CD70	-1.28966666666667
PDXDC1	0.79925
SRC	-0.5251
NTNG1	-2.54166666666667
SETD1B	0.61725
TINP1	-0.0324
ZNF606	1.8005
SSR1	0.9495625
RGNEF	-0.0946666666666667
NFS1	-0.618166666666667
CENTB5	-0.477666666666667
CRMP1	-0.295833333333333
ADAM18	-1.07925
CCDC87	2.171
LRRC8B	0.103
CSNK1G1	0.376416666666667
MAFB	3.153
C12orf45	-0.9435
C1orf54	2.328
DPEP1	0.149666666666667
FLJ13137	0.268
C14orf118	0.410333333333333
ANKRD19	-0.164083333333333
ABCA9	1.1706
TMEM87A	0.7492
BBS5	1.4779
CYP17A1	-0.308625
SCG3	-3.778
ESCO2	-1.645
GFER	0.750166666666667
NRIP2	-0.404666666666667
DDX59	-0.0406666666666666
RIC8B	0.0762
TNNI1	-0.042
KTELC1	-0.315333333333333
GPR85	-0.372666666666667
SP3	0.972875
GOSR2	0.87175
DDX1	-0.20625
DSCR9	-1.181
KIAA1984	-1.62575
FLRT3	5.77225
RNPS1	-0.305142857142857
ZNF772	1.792
SLC25A10	0.410333333333333
ADAMTS3	-1.031
TBC1D7	-1.93275
PCYOX1L	0.03425
LOC339745	1.35225
VPS54	-0.771375
PCDHB12	0.690875
C4orf6	-0.5565
CCL5	2.022375
PEX5	-0.0125
LENG1	0.137166666666667
LOC51336	-2.10075
FLJ25371	-0.3165
WDR45L	-0.273166666666667
SPAG8	1.45383333333333
GUCA1C	0.1175
LOX	-0.724333333333333
FIZ1	0.654
BAG5	0.551166666666667
BUD13	-0.338333333333333
MGC2752	0.283125
IQSEC3	0.39075
TGFBR3	-2.1245
CASP9	-0.557625
PPA2	-0.423625
MED24	0.44125
MAP3K7	0.239
SRPR	0.1825
C17orf81	-0.234
RIPPLY1	-0.62475
EID2	0.118
AKR1C1	-3.271
IMMP2L	-0.299875
SPSB4	1.006
BAG4	0.047
ZNF32	0.588333333333333
KLHL34	0.65775
BRD2	-0.241375
IL32	-0.270666666666667
FAM53B	0.641
SLC7A1	-1.065
KAAG1	-0.4335
CCDC54	0.062
PRKCQ	-3.582
TIRAP	0.688375
SPSB1	1.1125
USP36	-0.26725
FLJ32569	-0.276
LYZ	-2.4605
TMEM186	0.0795
TPM2	0.488
C9orf100	-1.09183333333333
PPP1R11	1.0184
OLFML3	2.4982
ELAVL1	-0.58825
DNAJC17	0.812166666666667
ABCA2	-0.3265
BNIP3L	-0.34525
ATP10D	1.0905
GALNT8	-0.621833333333333
PRKCH	0.3225
USP12	-0.51425
STXBP1	-1.2535
LSM2	-1.56016666666667
ANKRD30A	4.476
LAP3	0.613
C9orf40	-2.08183333333333
KATNAL2	-1.27133333333333
RG9MTD2	0.25675
PNPLA7	1.268
IDH1	-0.5715
C1orf57	-0.51
XRCC5	0.2775
TBRG4	-1.421
DCDC5	2.4525
POU5F1	-4.846
RAB1A	0.882785714285714
KRTAP15-1	-0.262
INHA	-2.05433333333333
WDR90	0.036625
MLL2	0.438166666666667
FAM104B	0.202
SF3B14	-0.50675
STX1B	-0.2255
SNX12	-0.6925
KMO	0.056
FAM100B	-0.21775
CDRT15	-0.5605
RAB9A	0.00216666666666667
RUFY3	0.729875
UBE2U	0.465166666666667
NFKB1	1.6462
FBXO38	0.521
VRK3	0.57275
TUBB8	-0.4665
IFNA6	0.281
AYTL1	0.882333333333333
RBP3	-0.100571428571429
MUC13	-1.7225
C8orf30A	-0.166
MFAP1	-0.1125
NHLH1	0.36875
CXorf34	-0.91175
SP8	-5.3675
RNF151	0.1755
TDRD7	0.50925
KCND2	5.121
FKBP9L	0.396666666666667
C17orf44	0.754875
TIMM17B	-0.6775
WIPF1	0.4763
SNX15	-0.4566
IGF2R	0.0022
SBSN	-0.536
RBM15B	0.1715
AGBL5	-0.6025
APEX2	-0.10125
C17orf39	-1.96175
UBE3A	0.8124
SPANXC	-2.9325
TGFB1I1	0.709
RBM13	-0.93325
TOP2B	0.247833333333333
NPVF	0.0725
RIMS4	-0.278375
RAD54L2	-0.285833333333333
RSPO3	3.347
C2orf47	-0.391
TSPAN4	0.878416666666667
DNAL1	-0.01775
DKFZp761E198	0.4955
NLE1	-0.285
TPST1	-0.149
SREBF1	1.900125
CLEC12B	0.178
FUK	-0.09575
IL21	0.555
LTK	-2.459
DKKL1	-1.01325
EPAS1	-0.49275
UBTF	0.5458
HIST2H2AB	-0.46125
TMPRSS12	0.294285714285714
KIAA0427	0.182333333333333
CYP8B1	-0.7565
FPRL2	3.3795
LOC402573	-1.38475
HSDL2	0.742333333333333
SEMA6B	-0.229833333333333
AKR1A1	0.780571428571428
CLTB	0.94425
NXT2	0.269166666666667
HSPB7	-1.072
MLLT11	-1.34433333333333
OLFM3	3.53366666666667
SEC61B	0.0778333333333333
GPR139	-0.7085
RRP15	-0.7275
OR3A2	-1.125
RSL1D1	0.1449375
P2RX7	0.06
PSME2	-0.2255
ADNP2	0.5835
RBM25	0.0531666666666667
IFITM1	1.1275
POLR2E	-0.22775
ZNF643	-1.0205
ZBTB25	-1.1005
SPTBN4	1.208875
FBXO28	-0.0985
CLEC10A	0.6955
EPHA8	0.74875
BEST4	-0.0225
GAS6	1.1945
TSHR	-1.09775
TMTC1	1.93609090909091
GSTM2	0.258
ETV1	-1.114875
ADAM11	-1.09633333333333
ERGIC2	-0.122666666666667
ATP6V0E2	1.956
HGFAC	-2.77283333333333
CTTNBP2NL	0.4915
FLJ20628	-0.70325
MTCH2	0.059
BACH2	-0.500166666666667
AUTS2	3.3745
FSD1L	-0.4265
RPRM	-2.67533333333333
PPP2R3A	-0.00416666666666667
BAT2	-1.1525
LPHN2	-0.1525
MGC71993	-0.0946666666666667
PPARGC1B	0.92875
CENPT	-1.399875
RNF123	-0.156333333333333
COL27A1	0.3797
ZP2	0.1975
C2orf21	0.012
CCDC78	-0.58875
MCM8	-2.17633333333333
PHLDB2	0.407875
PLAUR	1.009125
HDPY-30	-0.52325
BMP5	-3.03875
MUM1	0.204875
FAM62C	-1.033
MID2	1.8385
SYT16	-0.948
ISG20L1	-0.5198
C2orf40	1.49075
SRRM2	0.244071428571429
FCRL1	0.876625
C1orf90	0.215666666666667
MEP1B	0.3165
PCSK7	0.2383
PBX2	0.04075
CENTB1	-0.528833333333333
GLT6D1	-0.2035
HGS	0.143583333333333
WDR51B	0.07975
KCNJ8	1.0085
NOL10	-0.331375
EDEM3	0.9535
TCOF1	-1.74516666666667
SLC16A1	-3.1535
SF3B3	-1.384875
NUDT21	-1.158875
ZNF235	0.701
KIAA0644	1.78875
ERC1	1.1475
NKIRAS2	0.256166666666667
TRMT5	0.10025
PPP1R7	-0.06825
C14orf177	-0.12
HTRA4	2.46
FAM139A	0.371666666666667
C16orf30	4.562
C10orf32	1.40975
VCX2	-3.78175
MGC27016	0.549333333333333
LARP5	-0.2655
THNSL2	1.40466666666667
TRADD	-0.297833333333333
C1QTNF1	0.92775
C1orf43	0.1447
AS3MT	-0.97425
SCARF1	1.98375
PHF23	0.09025
B3GNT2	0.560166666666667
FNBP1	-1.577
ZNF780A	0.415
MAGEB2	-3.22725
FANCG	-1.915
EYA2	2.32341666666667
ZNF471	2.289875
C14orf153	-0.0886666666666667
BCL2L14	0.95375
EFS	-0.787
CKAP4	0.790333333333333
ZNF224	-0.1391
ZNF652	-1.179
TMEM4	-0.075125
SCN3B	0.287375
OAT	1.17
