Hybridization REF	TCGA-B6-A0RI-01A-11R-A056-07
HDAC3	-0.0955
SCHIP1	0.25525
CLCA1	0.066
OLFML2A	0.951125
C1orf112	-0.72375
KIF19	0.443583333333333
HAPLN4	-0.5308
CXCR7	0.0313333333333333
GOT2	-0.9526
RAB38	1.596625
DCX	1.058
PPM1H	-0.04375
NFYC	0.5265
KIN	-0.158625
ZNF228	1.304
PLSCR4	2.49983333333333
HIG2	-0.2775
FAM79B	7.1
C21orf86	-0.5935
KCNK10	0.8465
ZNF738	-1.103875
FSTL5	-1.283
OR6A2	0.346
OTOA	0.786
EXOC1	0.311125
AHRR	-3.639
PDAP1	-1.08733333333333
C19orf6	0.0365
ZAN	0.2205
LY6G6E	0.0125
EIF4E2	-0.4115
C20orf198	-0.226
ZNF324	0.38125
CYP3A5	-4.00066666666667
ENTPD7	1.2975
MBOAT5	-0.158
GJB5	-0.44875
TTC13	0.10225
S100Z	-1.43283333333333
KIAA0664	-0.800833333333333
PDGFRB	2.37583333333333
IL17D	-0.12225
OR56B4	0.0745
RDX	-1.60766666666667
SLC34A3	0.694
IL28B	-0.043
JUND	1.761
CHRNB1	0.03175
CAMK2B	0.136
FETUB	-2.749
CXorf23	0.76975
MRTO4	-1.169625
TTC3	0.3259
NDUFB8	-0.5675
EDG2	-0.5635
SEMA3G	-0.23475
IL23A	-2.03025
GRHL1	1.1858
LOC441054	-1.2245
WDR65	0.843875
PSTK	-0.5995
STOML3	-0.142833333333333
R3HDM2	-0.1516
C5	-2.314
SLC2A10	0.920333333333333
C3orf22	0.49225
PAQR3	-1.11884615384615
ANKRD26	-0.628583333333333
HCRTR1	-0.4
LOC399947	-0.83325
PSD2	0.28625
TIGD2	-0.481
SCRN1	-0.755375
COQ10A	-1.0235
DDI2	0.00750000000000001
METTL7B	-0.975666666666667
UCN2	0.51925
FAM92A3	-1.30025
WDR16	1.32075
ZNF511	-0.253
ZMYM5	-0.5335
POLR3G	-2.89325
ZNF586	-0.3275
C1orf49	0.656
TANK	0.437166666666667
RCAN1	-0.4055
PELI3	0.530666666666667
LIMD2	-0.681083333333333
TMEM189	-0.2635
NTN4	2.09775
LOC151300	0.1525
CLEC2A	-1.06
GPR135	-0.715375
DPYSL4	-0.2204
JAK2	0.484833333333333
TSHZ1	0.512833333333333
TM9SF4	-0.41425
ZNF264	0.985833333333333
SIRPG	0.56425
BICD1	-0.25375
HERC6	0.974333333333333
METTL5	-1.22
CASP1	0.4705
PRRT1	-0.585833333333333
PLA2G4C	2.07366666666667
ICA1L	0.283785714285714
TPTE2	0.402
OTUD7A	0.77
AQP11	-1.49175
APOA2	-4.6056
KALRN	-0.9005
SECTM1	1.36458333333333
IFNAR1	-0.01225
TALDO1	-0.280625
RAB11FIP4	0.573166666666667
EIF5A	-1.7845
FAM49A	1.341
NEGR1	-0.240833333333333
YTHDC2	-0.18825
EHD2	-0.310375
NCF1	2.3433
SCRT2	1.2205
HOXA5	0.926166666666667
NUP133	0.27175
FGF12	-1.863
SLMO2	-0.569875
SNTA1	-0.295
CACNG2	0.0495
GCM1	0.22925
ELF1	1.0325
TLR5	2.94025
TCFL5	-1.02366666666667
RBMY2FP	-0.6875
LOC100125556	0.498
FAM129B	0.53
MAP3K7IP1	-0.070875
NCK2	0.5655
OXA1L	-0.65575
FMO9P	0.6555
ZSCAN12	-0.13825
PSMD12	-0.251333333333333
HSCB	-1.53325
CLDN10	-3.91125
MGC13053	-0.98875
HPCAL4	-0.694333333333333
ASZ1	-0.6105
MEX3D	0.568166666666667
NFAT5	-1.2754
CSPG4LYP1	-0.614333333333333
FBXO3	0.8301
DVL1	0.149333333333333
CMKLR1	1.17133333333333
TYMS	-2.059625
PEF1	1.45075
ZNF750	0.3655
MCM5	-1.3139
MEGF11	-1.5245
KCNK7	0.1655
PTP4A3	-0.348
C1QTNF2	-0.702333333333333
OR6S1	0.6275
FAM122B	-0.77175
ZNF551	-0.168
HBQ1	-3.078
GEMIN6	-0.79125
ARSK	0.3165
RBP7	2.59466666666667
CPNE9	0.408
DSC1	0.632
LOC730112	-0.31725
MAP2K4	-0.53475
HS3ST5	-1.1025
EPB41L3	-0.045
TEKT2	0.96275
CDKN2B	0.998
ZNF480	-0.6955
MAP3K6	0.8451
MAP6	1.8025
HN1	1.4089
OR2L13	0.6736
SLC16A11	0.46275
FAM96A	-0.87475
APOL1	-0.241
C5orf32	0.65525
RTP1	-0.5675
RNF175	0.19075
ZBTB41	1.731375
AHCTF1	-0.5143
SAE2	-0.4695
ITGA2	0.65475
MME	0.637
CCDC14	-1.485
MAST4	2.23521428571429
KRT33B	-0.531
KCTD2	1.2765
WDR26	0.904083333333333
MFI2	0.331375
NR4A3	-0.66325
ARSA	1.99
UNKL	-0.61
SULT6B1	0.265
CCNA2	-2.07483333333333
SOX15	-0.1925
PPAPDC1B	0.167416666666667
C19orf44	0.458
MCAT	0.828333333333333
ARID1B	0.27725
OR52N1	0.4915
C12orf48	-1.7705
MAGI1	-0.43775
NIPA2	-0.387
GBX2	-1.8635
RSHL3	0.885375
RAVER1	0.533333333333333
C15orf17	0.0665
SLC30A2	0.42875
ZNF518	0.03125
PCYT1B	-1.27525
C10orf114	-1.61275
EIF3H	0.3935
SLC25A39	-0.615
KIF1B	0.044875
AMOTL2	0.67425
C6orf120	0.63225
PSRC1	-1.131
PLA2G10	2.188
KIF5C	1.890375
MRPL37	-0.6505
C17orf62	1.1875
C9orf135	-1.52783333333333
DUSP10	0.8434
CLCNKB	0.297
PSMA5	-0.207625
C8orf53	-0.03575
AMPD3	1.03283333333333
PIAS1	-0.46975
ADCYAP1R1	-0.33
GYLTL1B	0.2925
CDH20	0.121333333333333
FBXO7	-0.749
TMEM134	0.871666666666667
FLJ14213	1.55266666666667
ZNF3	-0.00125
LRRFIP1	0.723208333333333
CNOT2	0.2285
ABI3	2.1305
ALDH5A1	-2.44433333333333
HNT	3.7258
SERPINA4	-2.513
TK2	0.524416666666667
STMN1	-1.14644444444444
GUCA2A	-0.00316666666666666
GALNT10	1.30278571428571
DPP6	-1.0961
C9orf93	-0.260625
PRELID2	0.15025
STK39	0.37825
SFTPA1	-1.86875
CKS2	-0.322666666666667
RHO	0.400625
C20orf135	-0.502
XKR3	-3.4825
CR1	-0.0765
RPS6KA2	1.193
C20orf112	0.82425
MRPL22	-0.27775
C4orf23	0.4755
GADD45B	1.473
KLHDC1	1.44883333333333
C2orf48	-1.8845
ZNF287	1.2805
DAAM2	-0.64725
DPPA2	-3.2945
TCTN3	0.498833333333333
DNAJB11	0.121375
FPR1	3.7705
DEFB4	-0.0385
PTCD2	-0.6583
SMOC2	4.44116666666667
CABP7	0.05225
SERPINB11	0.11075
MAGEF1	-0.03325
NDE1	0.282166666666667
ITGA10	-0.117
FSHB	0.332
ANXA2	1.232125
HORMAD2	-0.23175
HLCS	0.2725
MCF2L	1.86841666666667
FH	-0.33125
TBC1D24	1.15475
KIAA1505	1.6285
LGALS2	-4.1125
CNBD1	-0.2285
SYNPO2L	-0.1345
PTPN23	0.460428571428571
C1orf183	-0.751166666666667
MAGEA8	-3.73525
DGCR8	-1.02225
GSR	-0.69325
PAQR7	0.179
ZNF676	-0.61825
CACNA1C	0.0777
SP7	0.1645
PDCD6	-0.263
NRN1L	-1.3495
BRI3BP	-0.335833333333333
KIAA1183	0.736
ASB4	0.13575
CCL23	0.3275
OBSL1	-1.893375
SLC12A7	1.04891666666667
KIAA0240	0.978625
CD1B	-3.53266666666667
FCGR2A	2.367
MDC1	-1.04125
HTR1A	0.0538333333333333
OCEL1	0.61925
ATP11B	-0.4255625
FBXO34	0.532833333333333
PCDH12	3.16483333333333
RPE	-0.74675
C17orf74	0.21
CSDC2	1.325
PET112L	-0.2585
TMBIM1	0.55875
P2RXL1	-0.19775
TCHP	-0.59625
TRMT1	-1.3875
F2RL2	-0.40125
LRRC32	3.43083333333333
IMPG2	-0.2125
BGLAP	0.1765
LOC493869	-0.483166666666667
MRAS	1.29525
SLC35F5	0.52725
CBWD1	0.1495
AXL	-0.808125
ATP2C2	1.53
TELO2	-0.35525
PNPLA3	-0.00575000000000001
PCDHB14	0.2255
CD276	0.7645
KRT80	-0.33675
DUSP28	0.2995
CSNK1E	-0.147
SRP14	0.8375
KCNQ4	0.47
KRT72	0.0255
CCDC117	-0.375375
C6orf89	0.142055555555556
TUBB2B	-3.8996
RTN4IP1	-0.9235
CR1L	-4.42166666666667
CEND1	0.26025
C12orf41	-0.177833333333333
RNF31	0.15575
UBN1	0.595666666666667
C17orf32	0.614875
SLC5A7	0.2865
GPR92	1.476
ESAM	1.8701
CTNNA1	1.09866666666667
HRBL	0.0785
CBX4	0.43125
TMEM182	-0.49125
SH3TC2	-1.0415
IL10	0.982166666666667
PXMP4	0.3555
RNF167	-0.1964
PAK7	0.869
ETV3	-0.671
ATPIF1	0.0836666666666667
LOC554207	-2.9225
OR8H1	-0.008
WDFY3	1.248375
DPM1	-1.18775
GPSM1	0.233
WDR92	-0.339
LRP1	1.11966666666667
ANKH	0.279
THUMPD3	-1.16675
POLR1B	-0.84125
OLFM4	0.551333333333333
RAD9B	0.27075
TSPY2	-3.9825
PAX6	-2.34716666666667
SCG2	-2.866875
SLC17A6	0.2695
FMO3	2.410375
PADI4	0.168875
TUBB4	-0.3534
NLK	-0.764
POU4F3	-0.339
SDF4	0.23075
ITGBL1	3.17966666666667
NETO1	-0.139375
TAP2	-0.277625
ABBA-1	-0.162
GNAI1	-1.29475
VPS4B	0.88925
NOPE	-1.0375
GALNT6	1.92883333333333
SESN1	1.126
GBE1	-1.28177777777778
CLASP1	-0.071
RASGEF1B	0.588625
ACOT11	-0.305857142857143
AFAP1	1.32625
OR2H2	0.3155
DPY19L2P1	-1.90525
DZIP1	-1.4435
SEC22C	0.0704166666666666
GPR161	-0.738416666666667
RNF146	0.5165
WDR74	-1.111
GALP	-0.391
PURA	0.653
DNPEP	0.41075
RP11-78J21.1	-0.90875
ERBB2	1.827125
FANCM	-1.08516666666667
NEO1	0.428833333333333
DDX3Y	-4.9404
RPS3A	0.03325
MXRA7	0.875928571428571
LGALS3	-0.424666666666667
GLT8D1	0.36225
CFL2	-1.71583333333333
UPB1	0.05725
NAP1L5	0.47125
CLDN14	0.409
DHX38	-0.57925
BTBD1	-0.23075
TARS2	0.0626666666666667
ABCF1	-0.1411
FCF1	0.0881666666666666
LRRC49	1.8435
GUCY1B2	-0.1495
C1orf177	0.624
SMARCA4	-0.223928571428571
LRP8	-2.84466666666667
TAGLN3	-0.97525
MRPL14	-0.4095
TTRAP	-0.1775
ZDHHC20	0.57375
NFE2L3	-1.2355
KIAA1377	2.032625
PALMD	0.0913
TMEM43	0.1155
TTL	-1.1125
STAT5B	-0.897666666666667
SSB	-0.711125
OR10H5	0.3985
SLC22A13	-1.40175
AKAP3	-0.92475
TIMM23	0.1005
OAS2	1.73816666666667
KIAA0423	1.19975
TRIM11	0.749
GLIS3	3.274875
TMEM50B	0.669
ARHGEF4	-1.065125
DEGS1	0.0921818181818182
TBL1XR1	1.91213333333333
G6PD	-1.2585
SP140	0.1304
MUC17	0.0794285714285714
NUDC	0.1137
DNAJC5B	0.738666666666667
SCARA3	-1.49216666666667
CPA3	6.20083333333333
BCAT2	0.251
MFN1	-0.2078
NRG3	0.522
SNX11	0.62675
PLEKHH1	0.747166666666667
GPR177	0.368
HCFC2	0.2645
TCAP	-0.85675
MOCOS	-2.76325
C14orf93	-0.17825
PRDM10	0.0351666666666667
SLC16A4	1.03991666666667
SRGAP1	-0.2025
VIP	0.16725
DUSP27	1.1495
LILRA1	1.1569
MC2R	0.5735
MGC24103	-1.64625
MBTD1	-2.4105
FUT11	-0.243
USP33	0.413
C15orf39	-1.234
MAP3K12	0.239625
PAAF1	-1.10766666666667
BARHL1	0.1355
FLJ16165	0.0915
PIWIL2	-3.494
SYNE1	0.1615
CMTM4	0.298625
TSPYL1	1.2443
GUF1	-0.593
TMEM157	1.5725
WDR44	0.19525
HIST1H3C	0.5325
DKFZp666G057	-0.2665
RNPEP	1.34475
GAS2L2	-0.0195
ADH4	-5.96425
GRPR	-0.716666666666667
FBXL17	1.177
ZBTB10	0.231833333333333
Gcom1	0.737555555555556
HTRA1	2.4769
ZNF585A	0.253166666666667
SLC26A2	-0.160357142857143
OTOP3	0.304333333333333
WISP1	3.41633333333333
ATP2B4	0.489833333333333
FLJ10769	0.75825
CRAMP1L	-0.130625
CHST12	-0.86725
RAB22A	0.626916666666667
TARDBP	-0.105857142857143
STAU1	-0.02325
CRB3	2.148
MIG7	-1.59875
CHMP1A	-0.0283333333333333
ZNF160	-0.013875
B3GALT6	0.246125
BARX1	-1.68783333333333
C6orf167	-1.7166875
NXNL1	0.372
DHX29	0.481
HADHB	-0.0795
PLXNB2	1.099625
ILDR1	-1.13725
SLC15A3	2.5775
GAS2	-4.47466666666667
C20orf69	-0.90925
NUMB	0.48875
TNIP1	0.96375
MESP1	-1.35383333333333
PSKH1	-0.2805
NSFL1C	-0.000624999999999995
RHOG	0.41925
HEY1	-2.469
KNG1	-2.563875
ITGAX	2.395
LIN9	-0.767166666666667
CANT1	1.367125
XRN1	-0.0339285714285714
CCDC96	1.7786
HEATR6	-0.977666666666667
GNG7	0.607583333333333
RUNX2	1.8254375
SOX1	0.598833333333333
FCRL5	-0.1812
ZNF99	0.439125
FAM9A	0.5
SNX22	0.561333333333333
MBNL3	-3.4045
ODC1	-1.8221
ADORA2B	-3.0295
NR2F6	0.7295
ZFYVE16	0.168888888888889
SYNJ2BP	0.1745
POLE	-1.095375
E2F2	-1.00375
THRA	-0.401666666666667
PTGES2	-1.063
HIP1R	0.837666666666667
TMUB1	-0.435333333333333
ENO3	-2.40575
RSPH10B	-0.448
CXorf39	0.67725
IRGC	0.44225
GPR109B	-1.36125
FLJ13305	-0.6445
LCE3A	-0.864
TNFRSF18	-0.848333333333333
DET1	-0.172
TRPM3	-0.33925
C16orf79	-0.8525
FECH	0.141833333333333
RAP2A	0.409833333333333
CRIP1	3.2735
AZIN1	0.21
SLC7A7	3.60875
IL10RA	0.4985
TMEM64	0.82425
CDC42EP4	1.1531
C16orf58	-9.99999999999945e-05
ARG2	0.3165
POU5F1P4	-5.38325
FAM62B	0.1435
DNAH8	-2.3127
ASH2L	-0.14125
TSLP	-4.1715
CNTNAP5	-0.344833333333333
TMEM16C	-0.45525
IFNA14	0.27
SLC1A3	1.0825
CABYR	2.23975
BCL7B	0.0578
NUDT13	-1.1995
C13orf28	-0.751
C1orf53	1.06475
ARL6IP4	0.5757
RPL35A	-0.47975
EMR3	0.3175
RAB40C	0.889166666666667
SLC41A1	-0.500333333333333
LRCH1	0.66625
LY6G5B	-0.8985
FAM124A	-0.310428571428571
MGC10981	-3.41766666666667
CLIP3	0.244
MAP4K2	-0.378166666666667
CHIC1	0.341
SULF1	5.015
C20orf30	-0.0952857142857143
PRDM5	-0.78375
ELOVL1	0.393
C11orf48	-0.849375
SLC39A10	0.01225
KCNV1	0.06175
ACP1	-0.965333333333333
ZMYM2	-0.266625
B3GNT6	-0.768666666666667
C9orf69	0.485
C2orf15	1.73675
C20orf166	0.9845
HSP90AA6P	-0.5455
EDG7	-1.4255
NEURL	0.2055
LPL	0.619166666666667
CLEC2D	-0.613571428571429
GRRP1	0.386833333333333
CD8B	-3.9107
HIST1H3D	-0.814166666666667
SLC6A12	1.039125
FAM27L	-0.9315
CD84	2.0902
RASA1	0.251
PHKG1	-0.581
MAGEA11	-1.8515
IMPA1	-0.919
NPM3	-0.9365
RARRES1	2.74325
SH3BP1	0.056875
B3GNTL1	-0.221
ARPC5L	-0.1745
KLHL26	0.8585
SIM2	-2.867875
GJC1	0.5935
C20orf194	0.0035
EXO1	-2.26725
SLC2A2	-2.75066666666667
LOC285074	-0.752
LRG1	3.435
KIRREL	0.3435
PIK3R1	2.61935714285714
C4orf34	1.6395
MAF	-0.847222222222222
ADCY4	3.603
ZMIZ2	0.8184
SLC46A3	1.5185
STAMBP	-0.117
CCDC16	0.459
MS4A12	0.253
TCF20	0.3025
LRRC46	2.128
C20orf152	1.09325
MRPS6	-0.357375
ABCB11	-0.331
KCNC2	0.0925
CDH19	-4.4456
C9orf123	-0.187333333333333
SSH3	1.422625
LDLRAD1	-3.3425
CCBE1	-0.6625
ZNF135	1.844625
TAAR1	0.182
WFDC12	0.0235
CCDC42	-0.1165
FLJ12529	-0.30175
PER1	-0.7035
TIMM50	-0.610333333333333
SMARCAD1	-0.218833333333333
FAM26C	0.204
TP53TG3	-1.93
SH3RF1	1.4302
LMCD1	3.105
GPR63	-0.436
FLJ21986	-3.202625
AIFM3	-0.80625
MICAL1	0.0343333333333333
BLZF1	1.344
IQCA	1.2035
PCDHGC3	-0.572
SAC	-0.09575
BCL6B	1.76266666666667
DDO	1.118
MARCO	3.716
DCHS1	1.83033333333333
C1orf170	0.666333333333333
CD200R1	0.6365
C22orf15	-0.6645
SEPT11	0.670166666666667
ADNP	0.005
UST	-0.8204
C13orf34	-1.13233333333333
RFFL	0.168071428571429
APBA3	0.2585
C2orf60	-0.399625
CUTL1	-0.2706
PMS1	-0.86975
ZNF689	0.1205
EIF3E	-0.941833333333333
IL9	0.0708333333333333
RPL31	-0.475125
LY9	-0.0205
ATP2B3	-0.29225
KDELR2	0.208208333333333
TFCP2	0.163625
NLRP12	2.01725
FLJ45422	-0.4695
TLE4	-1.0978
ZNF570	0.2485
FLJ43806	-0.808
TLK2	-0.3995
CIR	0.14425
MARS2	0.397
COL24A1	1.0355
SDF2L1	-0.546
HIBADH	-0.557666666666667
IGFBP3	-1.21142857142857
C12orf23	0.291125
PSPC1	0.06825
C20orf43	0.11325
TRAV20	0.456
ARHGAP24	0.90925
KIAA1975	0.778375
C1QA	3.3414
DNTT	-4.86383333333333
C10orf6	0.180083333333333
C11orf41	1.051
HNRPF	0.57225
COL11A1	7.62216666666667
UBAP2	-0.541166666666667
CDKN2AIPNL	-1.3705
C20orf174	2.24
SPRED2	0.59125
PLA2G12A	0.0583333333333333
ICEBERG	-2.26133333333333
SCN10A	-0.189
C11orf65	-0.39475
GBP5	3.47375
PITPNC1	-1.34316666666667
POU3F3	0.8945
NCOA7	-2.124375
LIN7C	0.2871
LOC348840	-2.1815
NKX2-2	-3.5025
ANKRD13D	0.575125
LOC123688	-0.04075
FUT2	2.30366666666667
TAAR8	-0.0365
FZD4	0.30575
PNMA3	-0.572
OR4L1	0.075
WIT1	-2.72425
EXOC3L	1.55875
ATPBD4	-0.3782
KRBA1	-0.7275
UBXD6	0.06725
HOXB7	-0.122928571428571
C7orf23	-0.8015
UNQ338	0.203
STAB2	-0.27425
CDC20B	0.76975
IRF9	1.5785
CENTG1	-0.0676666666666667
TNPO2	-0.93225
MCPH1	0.171875
BMS1P5	-1.831
SLC26A7	0.57525
HIST1H3J	0.524
C9orf3	0.1975
LBH	1.422
MYO1D	1.340625
PTDSS2	-0.0885
NFU1	0.2145
DEPDC4	-1.09675
WNT7B	2.1926
GLP2R	-0.532166666666667
SETD4	-0.2574
DYNLT3	0.6266
FKBP11	-0.992666666666667
SESTD1	0.000666666666666665
FLII	0.2135
RPS16	-0.4593
CHPF	0.939
CSNK2A1	-0.135
SUMO1P1	-0.099
FKBP6	-0.9675
ZNF214	1.99333333333333
TWIST1	0.626833333333333
DDX56	-0.498333333333333
TRAM1L1	2.6843
EPO	-0.344666666666667
MRPS18B	-0.58675
ZNF682	-0.374666666666667
RPL14	-0.401
MAFF	-0.1515
LOC51136	0.208
LY96	-0.0745
DDX20	-1.178
ABTB1	0.3985
ARL5A	-0.2254
CCT6A	-0.89475
HEPACAM	-2.2356
EHHADH	0.115833333333333
RBAK	-0.034
CGB1	-0.22525
ITGB5	1.2088
YIPF3	0.61275
FKBP2	0.1805
NR1D1	-0.2814
TMEM110	0.2745
NEK2	-0.179166666666667
PRAMEF8	-3.5225
C20orf52	-0.704166666666667
PCDHGA3	-1.327
VWA3B	0.2025
NDUFA5	0.2115
THAP9	-0.3585
FLVCR2	0.684833333333333
AP1S1	-1.328
SMAD6	-0.947
SAV1	0.37025
SAT1	1.112625
ZNF251	0.586125
ADAMTS7	0.4412
RPP38	0.0795
C1orf211	0.329
YPEL2	1.3342
RBMS1	0.39775
ZNF445	-0.188
NRXN2	0.195
PGBD4	-0.586625
UGT2B28	-3.33525
WBSCR16	-0.6351
NLRC3	-0.399625
ASTL	0.31975
ST6GALNAC1	-4.34575
ZADH2	0.054375
MLLT4	0.440666666666667
ARL6	0.1125
MEF2C	-0.26325
CBFA2T3	-2.6045
AFF3	2.53335714285714
COG7	0.0571666666666667
MYB	0.809833333333333
PLXNA3	0.67
XRCC2	-2.16383333333333
MMS19	-0.031625
ST8SIA5	-1.42075
CHPT1	0.160833333333333
KIAA1712	-0.481125
OR6X1	-0.1355
ACTR3	0.127125
UGCG	1.73666666666667
OR4P4	-0.1725
ZAP70	-3.8365
LPP	1.4535
ZNF485	0.00525000000000002
PTPRCAP	-1.0375
IL12RB1	0.3265
ATRX	0.1493
CHST8	3.441
C14orf109	-0.18875
ARV1	0.55125
NMB	-1.46
COX5A	-0.968833333333333
EIF6	-0.53925
MPPED2	-0.678166666666666
SEMG1	-1.842
CHRDL1	-0.7265
TRAF3IP2	1.48625
WNK2	-0.94475
LILRA4	1.366
LAMA2	4.2515
PXT1	-0.458
RLBP1	-3.29775
CD300C	1.11575
SLTM	0.00375
FLJ10404	-0.2186875
APOBEC3D	-1.35866666666667
RENBP	0.620833333333333
ATXN7L1	0.255125
NID1	0.6995
TUBGCP3	-0.4005
ITIH5	0.469166666666667
CCDC110	1.964
C8A	-3.28675
MGC87042	-1.09425
HOXC13	-3.10075
TFDP2	-1.3345
HCP5	1.18225
POLI	0.7735
UCN	-0.190166666666667
ZNF764	0.534666666666667
C8orf45	0.98625
FHL3	-0.1225
SPATA5L1	-0.35525
MMRN2	2.0155
NDST1	0.885
COL20A1	-0.456666666666667
ZNF248	-0.560666666666667
PELP1	-0.800833333333333
MBL2	-2.48583333333333
RNF41	0.438125
C5orf24	0.26125
THOC5	-0.87175
SERINC3	0.389333333333333
RP11-151A6.2	0.01375
CDCP2	-0.07875
HIST1H2AA	-0.0545
C11orf75	-0.203166666666667
FKBP7	0.43875
DDOST	-0.05075
GPNMB	1.39616666666667
TTF2	-1.0515
KCNT1	0.0326666666666667
SLC39A14	-0.561
NGRN	0.3353
GPR137B	1.843
MECP2	-0.032375
PSMA1	-0.56075
C16orf73	-5.88325
TMEM60	-0.362666666666667
CSN3	0.51
NOS1	0.193833333333333
RAB7L1	-0.819666666666667
YBX2	0.213
KIAA1166	-1.13375
FUBP3	0.285833333333333
ABCG1	1.188
ACACA	-0.294
ARL11	1.96
ATOH1	0.1215
ODF1	0.251833333333333
CREB3L3	-2.24583333333333
TMEM127	1.47685714285714
DSCAML1	-0.612
PLN	2.33883333333333
LYPLA1	-0.0780833333333333
PRDM9	-2.48975
SASP	-0.27175
PLUNC	0.216166666666667
INTU	0.9675
HISPPD1	0.252
LNPEP	0.240166666666667
YARS2	-0.544666666666667
APCDD1L	-1.0645
ZCCHC4	-0.6244
FBXO22	-0.6445
TTLL13	-0.289
ZNF669	-0.2735
PTGDR	2.43175
DDX27	-0.1885
KIAA0409	-0.0493333333333333
GJB6	1.07925
ASB8	0.78525
PLP2	0.5975
MEPE	0.8355
OR10J5	-0.085
KRT222P	2.86725
COQ7	-0.0885
C1orf101	1.6165
RERG	2.2056
CHMP5	0.456375
THAP11	-0.069125
ZNF43	0.029
ZRANB3	-0.708333333333333
KRT13	0.85175
MRPL19	-1.03725
RBBP9	-0.14725
SPATA17	1.355875
BXDC5	0.247166666666667
PAFAH1B1	-0.71525
MAGEE1	0.7885
OSTF1	0.668
KIAA0323	0.452083333333333
TXNDC13	0.00483333333333334
CNTN4	3.91825
LCE1B	0.821
UNQ501	0.672
ZNF154	0.88675
C3orf64	-0.1055
SYT5	-0.0142
PON1	-0.351833333333333
FLJ10357	-0.178625
ATP4A	-1.8265
GNPDA1	-0.312833333333333
MGAT1	0.954333333333333
C14orf121	0.51825
SLC35B2	-0.1825
MIER3	0.664
CHEK1	-2.395875
ZNF8	0.152833333333333
TXNDC1	-0.210333333333333
CKB	-0.8842
RTN3	0.596714285714286
FZD2	-0.552333333333333
PART1	-0.595
PSMB6	-0.90475
PCDHB8	-1.4925
PHC3	-0.0972222222222222
PPP1R8	-0.068
NOVA2	1.184
TNFRSF11B	-2.09825
GOLPH3	0.751
UBLCP1	-0.4255
SUHW3	-1.06875
TTLL1	1.603
OPN4	0.158
OR13G1	0.0865
ZPBP2	0.0748333333333333
HSD17B11	-1.594125
C9orf50	-0.0295
DHDDS	0.141428571428571
CTSW	0.7087
NEFM	-1.4395
MRPL28	-0.66925
SYN1	0.746833333333333
PIGV	0.2265
ZIM2	-1.50875
APBB1	0.082
SND1	-0.23725
C1orf123	-0.446166666666667
CHD3	-0.52625
BHLHB8	0.16575
RNASE2	1.2045
BCAP31	0.10525
SLC25A44	0.786166666666667
CHD6	0.0516
PIB5PA	1.40776923076923
SELS	0.666375
LOC541471	-0.081
FAT2	0.795
ZNF81	-0.219
OR4C16	0.222
FLJ10081	0.0361
LRRC4	0.184
CS	-0.313
N4BP2	-1.184625
IGFBP7	2.15525
ZNF318	0.231583333333333
NDNL2	0.374875
ZNF609	0.557
SIRT4	0.1415
EXOSC10	-0.137
ECE2	-0.212333333333333
OVGP1	-0.00975
GTPBP3	-0.70375
PACS2	0.7381
C19orf36	0.0696666666666667
ARL4C	-0.06375
ATG4B	-0.358875
UBQLNL	-0.3315
RHOXF2B	-3.8445
PLEKHG2	-0.4235
GALR1	-0.23
AQP4	0.0571666666666667
HDAC7A	-0.203666666666667
DCUN1D3	0.23425
OR8A1	-0.6105
CCRN4L	1.772375
CBR4	0.2225
KIFC1	-1.35766666666667
SLC7A14	-1.6795
LHX5	0.3065
TRPC7	0.1695
LPXN	-0.73725
SERPINA1	0.6225
RPS13	-0.5931
BPIL3	-0.5435
PRKAA1	-1.54725
FADS2	1.1751
ENAH	1.1448125
PRO1768	0.251
APBA2BP	-0.50775
LIPH	1.94866666666667
C3orf33	-1.52
RCC2	-0.179714285714286
ALDH1A2	-3.4954
RNF103	1.8765
AHCY	-1.143
ALG12	1.0865
CCL17	-0.6245
ZNF543	1.20766666666667
ESRRG	3.1287
CNGA1	-0.19175
RDH5	-0.791833333333333
OTX1	-0.3111
PTGFR	-3.076
CDR2	0.48975
SELE	2.80175
NLGN2	-0.421333333333333
EXOSC9	-1.21275
ZNF566	-0.108
KLRC2	-4.483
GPR12	0.572
KIAA0196	0.17225
PDRG1	-0.14225
SSR3	0.0200714285714286
MSI1	-0.4445
CST9	-0.4625
CC2D1A	0.1705
PLAGL1	-0.611111111111111
ZNF778	-0.132
RNF2	1.277125
KLF6	1.2735
THBD	2.3095
tcag7.1314	0.81575
NR5A1	-0.07
ABCD2	0.036
DNAJC7	-1.22775
CLEC4C	0.2655
TM2D3	0.901375
CCDC4	-0.3035
PLAC2	0.81625
DCD	0.472
FAAH	1.765625
POLA1	-0.854666666666667
TM7SF2	-1.07575
FLJ39822	-1.7385
FLOT2	-0.173
MAP4K1	-0.976
SRP68	0.738375
C21orf74	0.288
ARPC5	0.40625
LOC126075	1.51725
HECW2	0.191625
ZDHHC4	-0.1475
ANKRD42	1.5132
PDE9A	-1.42783333333333
ABCA8	-0.17375
NDUFS2	0.42275
UBR5	-0.20925
BTBD16	-1.937
LOC554174	-0.0915
ZNF20	1.1615
KIAA1843	0.1725
WDR17	1.003
C15orf33	0.2105
RNF113A	-0.69425
CAMKK1	-0.8134
CLCN2	-0.4315
ANXA6	1.0255
LOC340069	0.134
EMID1	-0.5005
DPM3	-0.347583333333333
ELA1	0.1775
