Hybridization REF	TCGA-BH-A0GZ-01A-11R-A056-07
FKBP6	-0.856
ZNF214	1.66966666666667
TWIST1	0.873833333333333
DDX56	-0.969333333333333
TRAM1L1	1.4378
EPO	-3.50766666666667
MRPS18B	-0.432
ZNF682	-0.10725
RPL14	-0.8135
MAFF	-0.92925
LOC51136	-0.953125
LY96	0.47425
DDX20	-1.05325
ABTB1	0.8625
ARL5A	0.0969
CCT6A	-0.99725
HEPACAM	-1.6694
EHHADH	-0.0231666666666667
RBAK	1.1405
CGB1	0.72975
ITGB5	0.3184
YIPF3	0.47425
FKBP2	-0.58225
NR1D1	-0.0163
TMEM110	0.082
NEK2	-1.22
PRAMEF8	-3.7935
C20orf52	0.250333333333333
PCDHGA3	0.26
VWA3B	0.91225
NDUFA5	0.624375
THAP9	-1.82625
FLVCR2	-0.735666666666667
AP1S1	-0.48575
SMAD6	-1.1485
SAV1	0.619125
SAT1	0.687125
ZNF251	0.34425
ADAMTS7	0.3068
RPP38	-0.12475
C1orf211	-1.2265
YPEL2	1.50235
RBMS1	0.1895
ZNF445	-0.159166666666667
NRXN2	0.558166666666667
PGBD4	0.00337500000000006
UGT2B28	0.1955
WBSCR16	-0.6904
NLRC3	-0.433625
ASTL	0.19375
ST6GALNAC1	-3.19975
ZADH2	0.053
MLLT4	0.4825
ARL6	-0.4305
MEF2C	1.203
CBFA2T3	-0.8685
AFF3	2.19557142857143
COG7	0.2855
MYB	0.452
PLXNA3	0.591
XRCC2	-1.36766666666667
MMS19	-0.839625
ST8SIA5	-0.595875
CHPT1	-1.285
KIAA1712	-0.59225
OR6X1	0.6255
ACTR3	0.068875
UGCG	0.726666666666667
OR4P4	0.271
ZAP70	-3.72875
LPP	1.542625
ZNF485	-0.67275
PTPRCAP	-0.83875
IL12RB1	0.3245
ATRX	-0.1073
CHST8	3.207875
C14orf109	-0.521
ARV1	0.81625
NMB	-0.776142857142857
COX5A	-0.296833333333333
EIF6	-0.63425
MPPED2	0.356
SEMG1	-2.03
CHRDL1	0.245
TRAF3IP2	0.96425
WNK2	0.316625
LILRA4	2.23066666666667
LAMA2	4.43775
PXT1	0.059
RLBP1	-3.28175
CD300C	-0.519
SLTM	-0.853625
FLJ10404	-0.00393749999999997
APOBEC3D	-2.55133333333333
RENBP	0.5685
ATXN7L1	0.44475
NID1	0.82225
TUBGCP3	-1.209125
ITIH5	0.560444444444445
CCDC110	2.76325
C8A	-3.7055
MGC87042	-1.98425
HOXC13	3.0555
TFDP2	-1.00375
HCP5	0.697625
POLI	0.85675
UCN	-0.473333333333333
ZNF764	0.2775
C8orf45	2.25025
FHL3	-0.34425
SPATA5L1	-0.6465
MMRN2	2.99366666666667
NDST1	0.626333333333333
COL20A1	-0.325833333333333
ZNF248	-0.800666666666667
PELP1	0.4
MBL2	-3.00883333333333
RNF41	-0.26725
C5orf24	1.379
THOC5	-0.659125
SERINC3	-0.367666666666667
RP11-151A6.2	0.3875
CDCP2	-1.24566666666667
HIST1H2AA	-0.286
C11orf75	-0.39
FKBP7	0.3485
DDOST	-1.1155
GPNMB	0.343333333333333
TTF2	-1.14566666666667
KCNT1	-0.1105
SLC39A14	-0.994625
NGRN	0.6693
GPR137B	1.485
MECP2	0.41225
PSMA1	-0.1105
C16orf73	-5.84525
TMEM60	-0.2755
CSN3	-0.628
NOS1	0.5854
RAB7L1	-0.587166666666667
YBX2	-0.5545
KIAA1166	0.370875
FUBP3	-0.661833333333333
ABCG1	0.885
ACACA	-1.24183333333333
ARL11	1.9782
ATOH1	0.4675
ODF1	-0.00166666666666668
CREB3L3	-1.71666666666667
TMEM127	1.43892857142857
DSCAML1	-0.3455
PLN	3.51266666666667
LYPLA1	-1.08041666666667
PRDM9	-2.44925
SASP	0.1445
PLUNC	-0.511833333333333
INTU	0.59575
HISPPD1	-0.9135
LNPEP	-0.516166666666667
YARS2	-0.4505
APCDD1L	-1.4495
ZCCHC4	-0.9069
FBXO22	-0.231666666666667
TTLL13	-0.4245
ZNF669	0.488666666666667
PTGDR	5.20475
DDX27	-0.50625
KIAA0409	-0.135666666666667
GJB6	0.72575
ASB8	0.755
PLP2	-0.747666666666667
MEPE	1.8215
OR10J5	-0.5635
KRT222P	2.80275
COQ7	0.787333333333333
C1orf101	1.998
RERG	2.8467
CHMP5	0.37875
THAP11	-0.524375
ZNF43	0.760833333333333
ZRANB3	-0.362333333333333
KRT13	0.19875
MRPL19	0.2375
RBBP9	0.112375
SPATA17	1.481
BXDC5	-0.597333333333333
PAFAH1B1	-0.664
MAGEE1	2.12025
OSTF1	0.439
KIAA0323	-0.4405
TXNDC13	0.524666666666667
CNTN4	2.381125
LCE1B	1.169
UNQ501	0.46775
ZNF154	0.18925
C3orf64	0.4495
SYT5	0.00179999999999998
PON1	3.28633333333333
FLJ10357	0.056125
ATP4A	-3.767
GNPDA1	-1.1785
MGAT1	0.458333333333333
C14orf121	0.296
SLC35B2	-0.34675
MIER3	0.234666666666667
CHEK1	-2.67425
ZNF8	-0.112
TXNDC1	-1.11266666666667
CKB	0.2169
RTN3	0.261357142857143
FZD2	0.672166666666667
PART1	-0.742142857142857
PSMB6	-0.6915
PCDHB8	0.8925
PHC3	0.3348
PPP1R8	-0.2095
NOVA2	1.79133333333333
TNFRSF11B	-3.22775
GOLPH3	1.14
UBLCP1	0.17675
SUHW3	-0.56775
TTLL1	0.77675
OPN4	0.2125
OR13G1	0.3995
ZPBP2	-0.0258333333333334
HSD17B11	-1.7695
C9orf50	0.051
DHDDS	-0.736142857142857
CTSW	0.2926
NEFM	-1.159
MRPL28	-0.66525
SYN1	1.404
PIGV	-0.521166666666667
ZIM2	-1.6875
APBB1	0.5095
SND1	-0.526
C1orf123	0.1305
CHD3	-0.474
BHLHB8	-0.0145
RNASE2	-0.904333333333333
BCAP31	0.045375
SLC25A44	0.454333333333333
CHD6	1.3514
PIB5PA	0.814153846153846
SELS	0.0555
LOC541471	-0.61725
FAT2	-0.7055
ZNF81	0.6055
OR4C16	0.3405
FLJ10081	-0.0851
LRRC4	1.98825
CS	-1.17983333333333
N4BP2	1.221125
IGFBP7	2.25775
ZNF318	0.0509166666666667
NDNL2	1.16875
ZNF609	1.049125
SIRT4	0.33075
EXOSC10	-1.177
ECE2	-0.302916666666667
OVGP1	0.51975
GTPBP3	-0.73325
PACS2	0.2376
C19orf36	-0.166
ARL4C	-0.644375
ATG4B	-0.691375
UBQLNL	-0.2725
RHOXF2B	-3.8035
PLEKHG2	-0.803
GALR1	-0.9855
AQP4	-0.2326
HDAC7A	-0.0848333333333333
DCUN1D3	0.458
OR8A1	-0.526
CCRN4L	0.52225
CBR4	-1.58983333333333
KIFC1	-1.74666666666667
SLC7A14	-1.42333333333333
LHX5	-0.417
TRPC7	-0.2845
LPXN	-1.52775
SERPINA1	-1.14575
RPS13	-0.9794
BPIL3	-0.282
PRKAA1	-2.375
FADS2	-1.2061
ENAH	0.8053125
PRO1768	0.6535
APBA2BP	0.30775
LIPH	2.25983333333333
C3orf33	-0.21875
RCC2	-0.788285714285714
ALDH1A2	-3.5678
RNF103	2.13775
AHCY	-1.0055
ALG12	0.573
CCL17	1.96575
ZNF543	1.48716666666667
ESRRG	2.8061
CNGA1	0.13275
RDH5	-1.084
OTX1	0.3436
PTGFR	-1.5742
CDR2	0.00187499999999999
SELE	5.049
NLGN2	-1.26333333333333
EXOSC9	-1.454
ZNF566	0.503
KLRC2	-4.854
GPR12	0.845
KIAA0196	-0.1665
PDRG1	0.0845
SSR3	-0.502785714285714
MSI1	-0.7165
CST9	1.2455
CC2D1A	0.422125
PLAGL1	-0.778222222222222
ZNF778	0.1715
RNF2	0.476625
KLF6	-0.0165
THBD	2.13166666666667
tcag7.1314	2.42
NR5A1	-0.213666666666667
ABCD2	-0.529
DNAJC7	-1.7215
CLEC4C	0.4695
TM2D3	-0.00250000000000003
CCDC4	-1.062
PLAC2	0.109
DCD	-0.185
FAAH	1.844
POLA1	-0.542833333333333
TM7SF2	0.242625
FLJ39822	0.284166666666667
FLOT2	-0.18825
MAP4K1	-1.08583333333333
SRP68	-0.099875
C21orf74	-0.0265000000000001
ARPC5	1.12975
LOC126075	1.952
HECW2	0.655625
ZDHHC4	-0.69125
ANKRD42	1.2771
PDE9A	-0.672
ABCA8	-0.62075
NDUFS2	-0.878
UBR5	-1.324125
BTBD16	-2.45625
LOC554174	0.698
ZNF20	0.5355
KIAA1843	0.7525
WDR17	1.14
C15orf33	-0.035
RNF113A	-0.543
CAMKK1	-0.8257
CLCN2	0.7255
ANXA6	0.227
LOC340069	0.043
EMID1	1.494625
DPM3	-0.0730833333333335
ELA1	-0.0385
SLC25A13	-0.2926
KRT24	-0.348
SMPD1	0.340666666666667
TH	0.171285714285714
COL6A2	1.14285714285714
ANKS1B	3.08175
GPR126	-3.7131
ZC3H12A	0.288666666666667
TMEM47	0.1715
C2orf51	-0.0411666666666667
C1orf88	3.21516666666667
HSF2BP	-0.02425
AKAP10	0.00225
RPAP3	-0.889
KLHDC8B	-0.050875
STOM	-0.1579
MUPCDH	0.08375
C10orf72	-0.082375
PLEKHA3	0.496
TCP11L1	-0.30475
CWF19L1	-0.409375
SPEF1	1.47907692307692
YSK4	0.548
ELN	2.5864
SAMD8	0.424166666666667
MPI	-0.941166666666667
MEPCE	-0.1644
ABCC3	-1.616875
NANOGP1	-2.6225
KCNK17	0.184125
HLA-DMB	3.38166666666667
RRAGA	1.158
ANGEL1	-1.06525
RBM32B	-0.069
CPN1	-3.23875
MGC52282	0.6802
HLA-A	0.692083333333333
OR9G4	0.247
EDNRB	-1.20125
SCD	-2.05714285714286
C14orf80	-1.1695
BAGE2	1.1325
RABL4	0.544666666666667
RCVRN	0.568
SHANK1	0.2325
NLRP7	-3.898
CD226	-0.018
STAT3	0.9975
SYNJ2	0.1764
TPCN2	-0.085
WDR36	-0.849333333333333
MBD4	-0.12225
ROBO1	-0.9451
ST3GAL6	-3.42425
SLAMF8	1.678
ATN1	0.890833333333333
GPR141	0.18475
KRT36	0.638
TPH1	0.0795
DDX52	1.0135
ZSCAN29	0.291666666666667
TRPT1	-0.6485
DPEP3	0.944666666666667
DENND4A	-0.2965
TSPAN16	-0.39
PTCHD2	-0.3545
LOC145814	-1.34575
CAP1	0.1075
EIF5A2	0.3323
NT5DC3	-1.86725
SEPT9	-0.2535
SEZ6L2	1.209625
EGFLAM	3.12125
VPS11	0.056375
NDUFB5	-0.181833333333333
CIDEA	2.231
IER5L	0.26725
N6AMT1	1.596
FAM83C	-0.28975
OXR1	0.983916666666667
IRX1	-0.126
DGKB	-0.327833333333333
GCN5L2	-1.49625
MIR16	0.578625
FBXW9	-0.06925
WDR4	-1.28833333333333
PDC	-0.5945
VPS33B	-0.82875
HEXB	-0.73825
FLJ32214	1.18775
TCEB3	-1.16975
CRLF1	-4.21025
ABI3BP	1.0855
C8orf22	-4.14775
PYCR1	-1.3945
KIAA1706	0.71
CDK5R2	0.92275
WAS	0.0665
C12orf60	0.1435
CCBL2	-0.823125
MADD	-0.4095
C5orf34	-1.1285
WDR42A	0.4332
KLF12	-0.56775
HSPA1A	2.0805
ITM2C	-1.2485
DAPK2	2.74833333333333
LOC442590	0.2485
SUMF2	-0.442125
CENPA	-2.60484615384615
TMED5	-1.641875
CDH6	-0.0599
BRP44	2.307625
THG1L	-0.9475
GABRA2	-1.7865
C14orf166	0.39075
MYL1	-1.7975
TNFSF18	-0.1295
PAP2D	-2.47766666666667
PPIB	0.106
KLHL4	-0.92075
SFN	-0.0803333333333333
CCDC127	0.40975
FRAP1	-1.1375
GOLGA5	1.51225
SDCCAG1	0.454
MGC21675	0.258333333333333
C10orf95	-1.003
KIAA1345	-0.0418333333333333
C1orf163	-1.4205
LACE1	-0.1135
OR10K2	-0.413
CENPN	-2.11228
TMED2	-0.5095
UGT1A6	-1.6415
ANG	0.67425
U2AF1	-0.797333333333333
CASC2	0.9135
NMT2	-1.20366666666667
OSGEPL1	-0.513625
DFNB31	-1.3985
SLC6A20	-0.022125
DKC1	-1.404
FXYD4	-1.33125
WDR64	-0.595
MGC5590	-0.3305
CREBZF	-0.472
DAZ1	0.04675
PRPSAP1	-0.79375
GCHFR	-1.901
TTC7A	-1.1615
LOC196993	0.87475
UBD	0.485666666666667
S100A1	0.98025
RPL6	0.13
DNAJB6	0.00820000000000006
NAGS	0.9587
C2orf58	0.1885
KERA	2.84233333333333
MT1X	-0.4474
UBE2B	0.7925
KEAP1	0.37175
MST1	-3.100625
OMA1	-0.3495
ABLIM2	1.92675
BCL2L13	-0.629666666666667
JAZF1	0.830166666666667
TMEM63B	1.01
S100A8	-1.0361
ARFIP2	0.516
UROS	0.0945
KHDRBS2	-0.7665
POLQ	-2.34725
SOAT1	-2.06175
SPAG4	-1.42275
MRPS30	1.6715
LOC494141	-2.003
OR2T11	1.2665
ORAOV1	0.454
ZNF184	0.138
TCEB3B	0.322
ADAM21	-0.199
GDPD1	0.75325
SPINLW1	0.866
PRR14	0.14
KCTD9	-0.4779
NUDT3	0.08925
KIAA1822	1.0774
HIST1H4K	1.972
DFNA5	-2.32375
GABPA	0.05425
C14orf44	0.74725
POLB	0.361625
PTAR1	-0.7735
SEC31A	0.868
TRIM58	-0.25475
TAS2R14	-0.068
VPS8	0.408375
H1F0	1.74116666666667
PRKCB1	-3.887
UGT2A1	0.0785
TOR1B	-0.60625
LSS	-1.28691666666667
C2orf19	0.3935
HNRNPC	0.314428571428571
TMEM100	-1.65016666666667
LOC116349	0.1355
OR51M1	-1.548
CCDC142	-1.451
ISG15	0.13
ZCCHC14	0.781125
CREBL2	1.025875
TGDS	-2.29325
DC2	-0.9495
CACNA2D3	-1.70621428571429
ZNF429	-0.00687499999999999
LYPD6	0.280333333333333
SUCLG1	-0.179333333333333
OR51I1	-0.9605
MAGEH1	2.0115
PRPF40A	0.737
SMR3A	0.566
SPINK2	-1.6295
THAP2	0.569
NPY5R	3.440625
IRF4	-2.665125
SPESP1	-2.65966666666667
OR10S1	-0.019
DTD1	-0.4825
TUBE1	-1.3415
DDX19A	-1.0125
PDPN	-0.62475
TMEM34	-0.0799166666666667
MGAM	0.78875
COL3A1	5.94766666666667
GFM2	-0.8213
OR5A2	0.0385
PSG9	-1.198
ARHGEF11	0.803
IVNS1ABP	-0.5971875
SIGIRR	0.67925
DUSP19	-0.30675
DNAJC14	0.046
ACSS1	-1.571625
IL1RAPL2	0.287
C4orf30	-0.735
SEPT4	2.2795
LANCL3	-2.63025
SPAG17	3.2215
PRDX3	-0.924
HNF1A	-1.206125
P4HA2	-0.8305
RFWD3	-0.487666666666667
MOV10	-1.00425
DNAJA5	1.10478571428571
LOC729440	-0.3225
LOC200383	0.957625
SMC2	-1.814
MIXL1	-0.888333333333333
TMEM9	0.34725
FAM86A	0.368
ZNF174	0.1211
MYH14	-0.9725
CCR8	-0.983
VPS37C	0.268833333333333
GPATCH1	0.979666666666667
B3GNT8	2.764
TBX4	-0.983333333333333
CNR2	-0.0733333333333333
PCDH1	0.853
C5orf29	3.991
OCIAD2	1.92875
PLCG2	-0.2575
KIAA0247	1.721625
HRH3	0.1809
CAPN13	3.414
CCR1	-0.6788
MGC15523	-0.0611666666666666
UVRAG	0.9465
DNAJA2	-0.628
ITGA2B	-1.12933333333333
CLDN5	3.5175
PTPRN2	-0.549928571428571
ZNF512	-0.270666666666667
PSAP	-0.287857142857143
CCDC140	-0.471
LRRC55	0.899
CYP26C1	-1.0895
C8orf47	-0.389
LYN	-0.2015
DUSP6	-0.374
TGFB3	3.42093333333333
ELK1	-0.3774
PCDH11Y	0.204833333333333
HGD	-1.64975
C17orf58	0.60275
MYO3A	-0.052
SERPINE2	-4.35883333333333
AARSD1	-0.540125
C14orf73	-1.7615
ADAM33	-0.1535
ZNF491	-0.762
MAPK6	-0.676333333333333
TCN1	1.09533333333333
SLC24A6	1.119
UBE2R2	0.956
H1FNT	0.31
TATDN2	0.0785
LILRB1	1.491
P2RY5	1.6105
NUCB2	1.41975
C2orf37	0.8195
SNX27	1.256
MTA3	0.883875
FOXO4	-0.295625
ID4	-0.210333333333333
SOX5	-0.998666666666667
PXMP3	0.04525
OR52M1	0.1535
SFT2D3	0.101125
INA	-3.0915
MCOLN1	-0.12275
NFIX	1.2515
CLEC14A	5.63683333333333
HIBCH	-0.6175
PLA2G5	1.794
TIMM10	-0.314333333333333
MED17	-0.1251
COL4A4	0.459
TPP1	0.0971666666666667
GJA3	-1.21083333333333
TMPRSS5	-1.79875
AADACL3	0.1105
DNMBP	-0.228
ENPP5	5.66233333333333
NQO1	0.2204
ZSCAN2	-0.61175
SEC24C	-0.510666666666667
GTF2A1L	0.3635
AXIN2	-0.6669
FAM33A	-0.68725
C16orf13	-0.0235
SPNS2	0.6305
TAF1	0.17725
AP1G2	0.461333333333333
RBM42	0.967
HCN2	1.12716666666667
EFHB	0.833
RUSC1	-0.197
GRIK5	-0.4725
USP21	0.318333333333333
ATAD3C	0.96
ORMDL2	1.23275
PRSS7	-3.47225
PSAT1	-3.729
FLJ13195	0.0398333333333333
TBC1D1	0.712
IFNG	1.37
OTOS	0.474166666666667
ZNF773	0.593
EMD	-0.95675
RETN	-0.396
CCL8	3.0755
APH1A	-0.99475
COX18	-0.61125
GTF2IRD2	0.94175
CCDC82	-1.92908333333333
PAFAH2	-0.4194
NPEPL1	-0.0791
RP11-114G1.1	0.545
TP53INP1	1.48825
ZNF300	-0.4765
FOXL2	-3.588
LARP2	-0.8255
LATS1	0.9775
HTR6	-0.583
SPOCK2	-0.4675
RNF144B	2.81
HTATIP2	-0.10775
MGC10334	-0.179333333333333
CENTA2	1.77966666666667
FGF2	-1.86325
FXYD7	-0.66425
PHYHIPL	-2.01925
GPR34	3.8845
DDX6	0.1775
OR10W1	-0.2595
LHFPL1	-0.5425
ZNF313	-0.997
VPS28	0.77575
AP3M1	-0.2074
AKR1CL2	-1.475
TRAF4	-0.02475
OR2B11	0.3725
C19orf12	-0.137833333333333
AKAP9	0.4205
C1orf62	-0.686
SLC20A1	-1.2723
FAM112A	0.047
LDB2	1.176625
MRPS23	-1.592
KLK5	1.024375
SPTB	-0.4943
EFEMP2	0.6725
EFNB2	0.812625
PCM1	1.51457142857143
NMNAT3	1.70375
TSG101	1.24416666666667
C8orf40	0.485666666666667
NOB1	-1.3375
ABHD3	-0.84675
GTF3C4	0.529875
PIGN	1.16433333333333
GALNTL1	0.7745
AEBP1	1.92875
OR9Q1	-0.352
ANKRD2	-0.480625
CCL28	3.04725
TRIM38	0.503333333333333
TMCC1	0.647583333333333
SMG5	-0.1495
LRRC7	-0.3545
NCAPD2	-1.67266666666667
C6orf153	-0.3695
C1orf74	-0.3985
OTUD6A	0.184
DCP2	-0.0233333333333334
TMEM24	-0.376
RPL18	-0.577833333333333
TMEM177	-0.84225
LRRC37A3	1.4245
C1D	-0.169833333333333
LDHC	2.06875
UBE4B	-0.667
NIT1	0.8745
BTN3A3	-0.36325
RASD1	1.812875
COMMD3	0.35975
SHFM1	0.675
BIRC8	0.1855
DUT	0.68675
C12orf51	1.9415
LRRC59	-0.556333333333333
LY6H	1.5925
WDR22	1.25875
EDEM1	-0.284071428571429
ADH1A	2.459
PANX2	-0.2074
CYP11B1	0.88125
CDC73	-1.19175
GPR172A	-0.19425
GSTM3	0.233769230769231
KCNA5	-0.04025
SERAC1	0.399166666666667
NFATC2	0.36
ANAPC5	-0.3749
C15orf24	-0.12925
NFATC2IP	-0.83925
TNRC6C	0.6875
MGC102966	-1.998375
FGD5	0.897
MED9	0.25725
RAB13	0.7715
C15orf49	0.627
CRYGS	-0.7099
C12orf53	-0.7773
LOC283693	-0.602
COX6B2	-0.80175
PHF14	-0.46425
FAM3A	-0.642625
RPL13	-1.0623
PRDX2	0.6635
FLJ34047	-1.76725
PRMT3	-1.68825
KCTD19	-1.326
TRIM10	-0.655833333333333
MGC26597	1.03483333333333
GCNT4	0.23525
GPRASP1	1.00225
CDKN1C	1.09908333333333
RHBDL2	0.2526
HSPH1	1.54225
AQP1	3.030375
COL17A1	-0.26
GFAP	0.383375
CDC16	-0.9755
KIAA1614	0.079
C6orf118	1.61383333333333
ZSWIM5	-1.14475
FAM83F	2.369
LYNX1	0.565625
SYNPR	-0.73625
XG	2.83966666666667
PRSS16	0.903625
KIF13B	1.9255
PCDH9	-2.275375
HIST1H2AH	1.41016666666667
RBM18	-1.057
ZNF626	0.63075
HEXIM2	0.752666666666667
ITFG1	-0.8835
TUBG2	-0.4435
SFRS7	-0.629
C9orf14	-0.5775
EXTL1	0.5585
GBP3	2.00416666666667
WDR5	-2.11975
RARG	0.357833333333333
MYO7A	-0.69875
CECR6	2.9135
C13orf3	-1.0995
SFRS18	-0.00325000000000001
ACVR1B	0.441666666666667
PSMD1	-0.4955
C7orf31	0.630333333333333
ILVBL	-0.3555
IFNGR1	1.16525
RNF186	0.2205
NOL9	-0.93175
MAGEL2	0.9855
SLC29A2	-1.149
NHSL1	-1.6585
RBMX	-0.3885
PSORS1C2	0.568375
RAD51L3	-0.693666666666667
LCN6	1.06575
ORAI2	-0.684625
BRUNOL6	-0.0352
OR4K5	-0.5395
CDC123	-0.9725
MSLN	-2.9455
WWTR1	-0.371166666666667
ZNF700	-0.836333333333333
COBL	0.40625
PPP1R16B	-0.38575
GAS7	0.3935
MDN1	-1.657875
HAAO	-0.7345
C9orf68	1.8805
TNFAIP2	1.22725
FOXN1	0.091
hCG_2033311	0.172666666666667
ATP6V0D2	1.1778
RPL41	-0.747375
SLC38A1	1.178375
ARHGAP6	-1.33125
ADAD2	-0.298
PHF20L1	0.1015625
MCM3AP	-0.317666666666667
ST3GAL3	-1.19766666666667
SNX1	0.753
ELF5	0.77875
PARP3	0.26325
RBM8A	-0.1708125
LINGO4	0.324
ITGA9	-0.412666666666667
ZFR	0.2085
ACSL6	0.6145
FLJ20699	-0.5462
DAOA	-0.7495
FABP4	4.86525
KCNB1	-0.00425
CANX	-0.0679
SLC25A28	0.3705
ADIPOR2	2.008625
ECHDC2	1.92125
SMA4	0.81675
FRZB	4.314
PABPC1	-0.986166666666667
DMRTB1	-0.494
APOBEC3G	-0.67525
CATSPER2	-1.16
CUEDC1	1.095
STARD9	-1.126875
CLDN8	2.8635
LOC23117	-1.49904545454545
E2F6	-1.29166666666667
TMEM126B	-1.432
DPY19L4	0.23475
GIMAP5	2.65183333333333
NDUFA9	-0.702166666666667
FAM77C	2.0455
CTPS2	0.71025
LOC51035	-0.388
WDSOF1	-1.12925
EGLN3	-0.17775
PITX3	1.09883333333333
OR52E8	-0.381
GRM4	0.328
KLK1	-2.93616666666667
GPM6B	-1.185
RRAGD	-0.8655
PAGE5	-3.15425
UCHL5	-1.17133333333333
ULK3	-0.656333333333333
AIM2	-0.710833333333333
PNO1	-0.771833333333333
OR2F2	0.2045
GNAT2	-1.887
SIX1	2.38475
ST13	-0.484916666666667
ZBTB44	0.538625
TIMP2	1.4375
ZMAT4	-0.2895
GTF2IRD1	-0.327333333333333
ZNF19	1.03233333333333
ZNF714	0.02225
RSC1A1	-0.25275
C9orf80	0.0235
PSMA8	0.2738
TMEM141	0.6635
COX4I1	0.0163571428571429
CTAGE1	0.2585
DTWD1	-0.77125
HSD11B1	0.868
KRT6B	2.7575
ARID4B	1.234375
LHFPL3	0.22375
WWP2	0.193083333333333
ZNF326	-0.443666666666667
RGPD1	-0.6265
CTSH	0.711333333333333
FASTKD1	-1.475125
PAF1	0.4137
TTC9C	-0.90475
IFT57	0.5008
PRSS36	1.062
IL20RB	-1.6575
ZNF592	-0.3975
DCTD	-1.223
CFP	1.6595
MFNG	-0.916875
JMJD2B	0.99175
ALDH3B1	0.34725
THSD4	3.01733333333333
KCNJ5	2.076
LMNA	0.729833333333333
TBCD	-0.24025
ZNF250	0.633
CASQ2	1.5955
PEG10	2.89833333333333
PRAME	-5.63353333333333
NP	-0.429125
TRIM59	0.723166666666667
ZNF12	0.132875
XTP3TPA	-1.192
SIGLEC7	-1.2143
PANK4	-0.6995
FAM70A	-1.449
SNED1	-0.00675
HIP1	1.4883
RAET1E	2.0265
AMAC1L2	-0.9485
AHNAK2	0.638583333333333
TOE1	-1.80783333333333
RECQL4	-1.62525
SPRYD3	0.70925
DPAGT1	-1.61575
MAGED2	2.8761
ANKRD55	-1.08125
TRPS1	4.2305
DOK7	1.067
TFPI2	-3.1065
GTF2H3	-0.3025
CYP4F11	-1.627
LHX2	-1.79066666666667
ATG16L1	1.27266666666667
ASB12	-0.00700000000000001
C1orf116	2.785
NF2	-1.0732
POM121	-0.8838
PHYHD1	2.729
TXNDC17	1.1455
DKFZp779O175	-1.383
NUP62	-0.2755
MYO18B	-1.21633333333333
PRAMEF1	-0.105
TCBA1	1.34275
TMEM168	0.582
FJX1	-0.0596666666666667
CLCF1	-0.2655
SEPN1	0.50475
IGSF2	0.816666666666667
NUDCD1	-0.597666666666667
TFF3	3.69833333333333
NDFIP1	1.22257142857143
CHCHD4	-0.60175
TNR	0.203
CUTA	0.0106666666666667
USP44	-4.0435
DPP10	-0.6345
IWS1	-0.395
PCGF1	0.324
SULT1C4	0.3025
NTF5	2.66175
PTPN13	1.332
SSTR5	0.515
SFRP1	-2.696
IDH3B	-1.295375
SUOX	1.18533333333333
TMCO5	0.21875
GOLT1B	-0.54375
MIB1	0.737714285714286
PCDHGB1	-0.1455
SUSD1	-1.60225
ICAM5	-3.3576
PAPOLB	0.16675
URM1	-0.6519
TMEM106B	0.862666666666667
LRIG2	-1.4795
SLC27A5	-1.61625
CLIC6	5.4604
ZNF420	0.682833333333333
SCN9A	-1.5487
KIAA1909	0.82075
ELMOD1	-2.05225
PRKAG1	-0.7325
FAM64A	-1.26133333333333
EEF1G	-2.0864
SMAD5	1.91425
INCENP	-1.479
WASF2	-1.666
GARS	-1.291
CDK10	-1.1214
HLX	0.164333333333333
MDM4	0.413
ZNRF1	-0.449928571428571
HHATL	-1.1
FAM21C	1.2075
HIST2H3C	-0.51275
PFDN2	0.70525
ZNF200	-1.0055
NDN	-0.26575
HBA2	-2.475
FBLN5	1.246375
PUM1	0.2555
TNNT1	-2.49216666666667
C19orf59	-1.37516666666667
HNRPH2	0.888333333333333
RAB7A	0.250166666666667
PMS2	-0.1285
BIRC3	-1.70366666666667
NRSN2	1.247875
OR52K2	-0.6562
SPOCK1	0.509285714285714
H2AFY	1.00975
RXRB	-1.058
ZNF638	0.485166666666667
ANKRD45	-0.03975
ACTN4	0.550666666666667
FXC1	0.178
EIF2B5	-0.8405
VPS33A	-0.4145
PINK1	-0.329125
FAM106A	-0.5665
SKIP	0.796125
GAPDHS	-0.7285
MUM1L1	3.02725
PSTPIP1	0.1015
CNTNAP1	-1.5574
CYP26A1	-1.3035
APOL2	-0.9533
TACC2	0.46325
COX7A2L	-0.440214285714286
HSD17B1	0.2584375
ARRB2	-0.651
SLC7A6	-0.5633
HSD17B10	0.052
RBJ	-0.034
NUP155	-1.85575
MRPL10	-0.9055
CYCS	-1.53966666666667
CCDC46	0.708
TECTA	0.7235
GNAL	-1.098
LPO	-0.451
PEBP4	4.56975
DDX11	-2.37075
C18orf12	0.42
TAF9B	0.00699999999999997
IMP4	0.23425
RPA4	-1.15983333333333
NDUFS1	-0.5745
UPK1A	-1.60766666666667
ARRDC2	-0.679333333333333
C18orf20	null
AES	0.892285714285714
CD2BP2	0.0801666666666667
C16orf54	-0.018
UGT2B17	-2.515375
FGFR1	-0.130045454545455
CEACAM6	4.1169
CHRM5	0.5735
CERK	-1.801125
AP3S2	0.961928571428571
ANKS4B	-2.733
CLCNKA	-0.357833333333333
ZNF208	0.0803333333333333
HLA-DRB5	3.949
CARKL	0.365
GOT1	0.141
CASP6	0.274625
HOXA1	-0.633
RCL1	-0.61075
ZNF181	0.5915
RAB40B	0.6315
MRPL38	0.088375
