Hybridization REF	TCGA-AO-A0JM-01A-21R-A056-07
GLP2R	0.134666666666667
SETD4	-0.8644
DYNLT3	-0.3627
FKBP11	-0.921166666666667
SESTD1	0.126166666666667
FLII	-0.31225
RPS16	-0.8207
CHPF	0.881666666666667
CSNK2A1	0.385833333333333
SUMO1P1	-0.40725
FKBP6	-0.44
ZNF214	-1.3625
TWIST1	0.439166666666667
DDX56	-0.5315
TRAM1L1	2.8226
EPO	-3.181
MRPS18B	0.03125
ZNF682	0.152833333333333
RPL14	-1.12416666666667
MAFF	0.7105
LOC51136	0.404625
LY96	0.2655
DDX20	0.00199999999999997
ABTB1	0.117166666666667
ARL5A	0.0257
CCT6A	-1.069
HEPACAM	-1.54483333333333
EHHADH	0.462166666666667
RBAK	0.471333333333333
CGB1	-0.346
ITGB5	0.9591
YIPF3	0.635
FKBP2	0.22025
NR1D1	0.983
TMEM110	1.059
NEK2	-0.435666666666667
PRAMEF8	-3.262
C20orf52	-0.0401666666666667
PCDHGA3	1.6315
VWA3B	0.01875
NDUFA5	-0.21525
THAP9	0.50375
FLVCR2	0.334333333333333
AP1S1	-1.15475
SMAD6	0.27475
SAV1	1.220375
SAT1	0.319375
ZNF251	0.973125
ADAMTS7	-0.3508
RPP38	0.000500000000000007
C1orf211	-0.1995
YPEL2	1.91575
RBMS1	-0.04725
ZNF445	-0.451833333333333
NRXN2	0.137
PGBD4	0.33275
UGT2B28	1.696
WBSCR16	-1.095
NLRC3	0.3205
ASTL	0.342
ST6GALNAC1	-0.2865
ZADH2	0.365875
MLLT4	-0.82925
ARL6	-0.406
MEF2C	0.1625
CBFA2T3	-0.547
AFF3	1.96292857142857
COG7	-0.018
MYB	-0.926
PLXNA3	0.349
XRCC2	-2.18
MMS19	-0.3625
ST8SIA5	-1.339875
CHPT1	-1.405
KIAA1712	0.321375
OR6X1	-0.279
ACTR3	0.711
UGCG	0.772333333333333
OR4P4	0.8685
ZAP70	-3.5145
LPP	1.750875
ZNF485	0.573
PTPRCAP	-0.18225
IL12RB1	0.398
ATRX	0.3182
CHST8	0.139625
C14orf109	1.171
ARV1	-0.551
NMB	-0.0192857142857143
COX5A	-0.8295
EIF6	-0.2195
MPPED2	-1.9026
SEMG1	-1.2155
CHRDL1	-0.038
TRAF3IP2	1.2125
WNK2	1.033
LILRA4	1.4485
LAMA2	4.1965
PXT1	0.332
RLBP1	-3.99775
CD300C	0.54175
SLTM	-0.327125
FLJ10404	-0.3930625
APOBEC3D	-3.807
RENBP	0.972333333333333
ATXN7L1	1.027125
NID1	1.014
TUBGCP3	-1.138375
ITIH5	0.0603125
CCDC110	3.21675
C8A	-3.04275
MGC87042	-1.54875
HOXC13	0.31175
TFDP2	-1.50425
HCP5	2.735125
POLI	-0.1785
UCN	-1.4855
ZNF764	0.287166666666667
C8orf45	0.21525
FHL3	0.222
SPATA5L1	-0.45725
MMRN2	2.50683333333333
NDST1	1.14316666666667
COL20A1	-0.0395
ZNF248	-0.940666666666667
PELP1	-0.478
MBL2	-2.1238
RNF41	0.3785
C5orf24	1.255375
THOC5	-0.208125
SERINC3	0.302416666666667
RP11-151A6.2	0.58825
CDCP2	-0.00499999999999999
HIST1H2AA	0.64025
C11orf75	0.1865
FKBP7	1.329
DDOST	0.00275000000000001
GPNMB	1.261
TTF2	-1.105
KCNT1	-0.0246666666666667
SLC39A14	-0.840375
NGRN	0.8127
GPR137B	1.68875
MECP2	-1.146875
PSMA1	-0.5345
C16orf73	-5.2145
TMEM60	0.767666666666667
CSN3	0.867
NOS1	0.427666666666667
RAB7L1	-0.546666666666667
YBX2	0.8335
KIAA1166	-0.620875
FUBP3	-0.112833333333333
ABCG1	1.401
ACACA	0.0723333333333333
ARL11	0.5271
ATOH1	-0.681
ODF1	0.170333333333333
CREB3L3	-1.93733333333333
TMEM127	1.227
DSCAML1	-0.469
PLN	3.28933333333333
LYPLA1	-1.34466666666667
PRDM9	-1.9395
SASP	-0.0615
PLUNC	-0.254833333333333
INTU	0.11575
HISPPD1	-0.736
LNPEP	1.956
YARS2	-0.608666666666667
APCDD1L	-0.634
ZCCHC4	-0.8833
FBXO22	-0.246
TTLL13	0.0705
ZNF669	1.799
PTGDR	2.5675
DDX27	-0.632
KIAA0409	0.0138333333333333
GJB6	0.71125
ASB8	1.067
PLP2	0.723166666666667
MEPE	1.06325
OR10J5	-0.0125
KRT222P	1.3425
COQ7	0.174666666666667
C1orf101	1.13725
RERG	1.6843
CHMP5	0.514375
THAP11	0.3875
ZNF43	0.8885
ZRANB3	-0.948833333333333
KRT13	-2.141375
MRPL19	-0.070375
RBBP9	-0.0495
SPATA17	1.7875
BXDC5	-0.184166666666667
PAFAH1B1	-0.585
MAGEE1	1.45075
OSTF1	0.82825
KIAA0323	0.0976666666666667
TXNDC13	-0.0241666666666667
CNTN4	-0.605625
LCE1B	0.308
UNQ501	-0.1395
ZNF154	0.345
C3orf64	0.23325
SYT5	-0.2694
PON1	0.2008
FLJ10357	-0.017375
ATP4A	-2.499
GNPDA1	-1.16733333333333
MGAT1	1.07166666666667
C14orf121	-0.1545
SLC35B2	0.618
MIER3	-0.364
CHEK1	-0.70325
ZNF8	0.3075
TXNDC1	0.0271666666666667
CKB	-0.646
RTN3	0.977142857142857
FZD2	-0.636333333333333
PART1	-0.906571428571428
PSMB6	-0.893
PCDHB8	3.0425
PHC3	-0.1919
PPP1R8	-0.147333333333333
NOVA2	2.06716666666667
TNFRSF11B	-3.408125
GOLPH3	0.6215
UBLCP1	-0.58475
SUHW3	-1.5035
TTLL1	0.556
OPN4	0.6285
OR13G1	0.3125
ZPBP2	0.543
HSD17B11	-1.878
C9orf50	-0.4795
DHDDS	-0.317071428571429
CTSW	0.9733
NEFM	-2.188
MRPL28	0.0215
SYN1	1.0485
PIGV	0.144833333333333
ZIM2	-0.49725
APBB1	0.283
SND1	-0.362
C1orf123	0.0985
CHD3	-0.744
BHLHB8	0.4155
RNASE2	-0.293166666666667
BCAP31	-0.298375
SLC25A44	0.734333333333333
CHD6	0.6826
PIB5PA	2.10192307692308
SELS	0.767
LOC541471	0.1255
FAT2	-0.3045
ZNF81	-0.5185
OR4C16	0.5945
FLJ10081	-0.7985
LRRC4	0.89075
CS	0.729
N4BP2	-0.7245
IGFBP7	2.42525
ZNF318	0.282416666666667
NDNL2	0.733125
ZNF609	-0.12825
SIRT4	0.51375
EXOSC10	-0.4305
ECE2	0.426666666666667
OVGP1	-0.614
GTPBP3	-0.956
PACS2	0.907
C19orf36	-0.821833333333333
ARL4C	0.1625
ATG4B	-0.6505
UBQLNL	0.6195
RHOXF2B	-3.718
PLEKHG2	-0.6215
GALR1	-0.433
AQP4	-0.0736
HDAC7A	-0.759333333333333
DCUN1D3	0.6755
OR8A1	-2.152
CCRN4L	1.005375
CBR4	0.197666666666667
KIFC1	-0.756333333333333
SLC7A14	-2.67016666666667
LHX5	null
TRPC7	-0.1135
LPXN	-0.41
SERPINA1	-2.1645
RPS13	-0.9885
BPIL3	0.1435
PRKAA1	-0.37725
FADS2	-1.1234
ENAH	0.4229375
PRO1768	0.024
APBA2BP	-0.3525
LIPH	3.26666666666667
C3orf33	-1.08425
RCC2	-0.0696428571428571
ALDH1A2	-3.2808
RNF103	2.38475
AHCY	-0.423375
ALG12	0.7215
CCL17	0.9
ZNF543	0.879
ESRRG	2.5155
CNGA1	-0.49425
RDH5	-0.9535
OTX1	0.1704
PTGFR	-1.92083333333333
CDR2	0.971
SELE	5.23325
NLGN2	-0.463833333333333
EXOSC9	0.157
ZNF566	0.472166666666667
KLRC2	-5.2395
GPR12	0.9575
KIAA0196	0.34725
PDRG1	-0.706
SSR3	0.569785714285714
MSI1	-0.584
CST9	-0.4485
CC2D1A	-0.268375
PLAGL1	-0.676333333333333
ZNF778	0.2635
RNF2	-0.13525
KLF6	1.78366666666667
THBD	2.26583333333333
tcag7.1314	0.08875
NR5A1	0.339333333333333
ABCD2	-0.1495
DNAJC7	-1.68725
CLEC4C	-0.5245
TM2D3	0.364875
CCDC4	-0.168
PLAC2	0.36075
DCD	-0.1165
FAAH	2.283125
POLA1	0.339
TM7SF2	1.849375
FLJ39822	-2.32333333333333
FLOT2	-0.1605
MAP4K1	-0.9905
SRP68	0.61375
C21orf74	-0.7365
ARPC5	0.520375
LOC126075	1.18075
HECW2	0.6225
ZDHHC4	-0.36325
ANKRD42	1.3896
PDE9A	-1.07966666666667
ABCA8	0.37525
NDUFS2	0.317
UBR5	-0.971
BTBD16	-3.0125
LOC554174	0.1615
ZNF20	0.2605
KIAA1843	0.297
WDR17	-1.25742857142857
C15orf33	0.8175
RNF113A	-0.6765
CAMKK1	-0.7901
CLCN2	0.83975
ANXA6	0.638
LOC340069	-0.284
EMID1	-0.274875
DPM3	-0.632083333333333
ELA1	0.53
SLC25A13	-0.9408
KRT24	3.566
SMPD1	0.483333333333333
TH	0.068125
COL6A2	1.87371428571429
ANKS1B	1.90125
GPR126	-3.775
ZC3H12A	0.181166666666667
TMEM47	0.0988333333333333
C2orf51	0.142666666666667
C1orf88	2.50866666666667
HSF2BP	0.134
AKAP10	-0.94775
RPAP3	-0.77
KLHDC8B	-0.126625
STOM	-0.3294
MUPCDH	0.208625
C10orf72	0.234375
PLEKHA3	0.607833333333333
TCP11L1	0.205
CWF19L1	-0.393875
SPEF1	1.30969230769231
YSK4	0.541
ELN	1.4961
SAMD8	1.01983333333333
MPI	-0.8785
MEPCE	-0.3383
ABCC3	-0.8905
NANOGP1	-4.0715
KCNK17	0.327375
HLA-DMB	3.726
RRAGA	0.96575
ANGEL1	0.09375
RBM32B	0.3885
CPN1	-3.33775
MGC52282	-0.3078
HLA-A	2.25891666666667
OR9G4	0.19
EDNRB	-2.728875
SCD	0.537
C14orf80	0.5115
BAGE2	0.058
RABL4	1.628
RCVRN	-2.639
SHANK1	0.331
NLRP7	-3.9745
CD226	1.25575
STAT3	1.036875
SYNJ2	-0.7503
TPCN2	1.00216666666667
WDR36	-0.936666666666667
MBD4	-0.9855
ROBO1	-1.0655
ST3GAL6	-3.41175
SLAMF8	3.66533333333333
ATN1	0.454666666666667
GPR141	0.42125
KRT36	-0.047
TPH1	0.2865
DDX52	0.43275
ZSCAN29	0.807166666666667
TRPT1	0.475
DPEP3	0.7825
DENND4A	-0.621375
TSPAN16	1.0225
PTCHD2	0.0885
LOC145814	-0.88275
CAP1	1.28316666666667
EIF5A2	-0.6824
NT5DC3	-1.469
SEPT9	-1.484125
SEZ6L2	-0.918
EGFLAM	2.55475
VPS11	0.600125
NDUFB5	0.625833333333333
CIDEA	2.131
IER5L	0.281
N6AMT1	0.60325
FAM83C	-0.291
OXR1	0.537166666666667
IRX1	0.26
DGKB	-1.08516666666667
GCN5L2	-2.75125
MIR16	0.50175
FBXW9	-0.99525
WDR4	-1.8925
PDC	0.2825
VPS33B	0.32325
HEXB	0.04
FLJ32214	1.195
TCEB3	-0.0835
CRLF1	-2.26275
ABI3BP	1.8365
C8orf22	-1.86375
PYCR1	-0.455375
KIAA1706	0.6715
CDK5R2	0.7845
WAS	0.4275
C12orf60	0.05475
CCBL2	-0.317625
MADD	-0.38075
C5orf34	-1.6485
WDR42A	0.5294
KLF12	-0.73675
HSPA1A	1.41725
ITM2C	-0.9015
DAPK2	0.548333333333333
LOC442590	0.741
SUMF2	-0.197125
CENPA	-1.52584615384615
TMED5	-0.467
CDH6	-0.6334
BRP44	1.035875
THG1L	-0.0585
GABRA2	-1.91625
C14orf166	0.1895
MYL1	5.5655
TNFSF18	0.4135
PAP2D	-0.364166666666667
PPIB	0.2105
KLHL4	-0.52175
SFN	1.17383333333333
CCDC127	0.46825
FRAP1	-0.40975
GOLGA5	1.4135
SDCCAG1	-0.00550000000000002
MGC21675	0.0863333333333333
C10orf95	-0.33525
KIAA1345	0.698
C1orf163	-0.2675
LACE1	-0.1685
OR10K2	-0.257
CENPN	-1.4276
TMED2	0.24425
UGT1A6	-0.6565
ANG	-1.27
U2AF1	-0.579666666666667
CASC2	-0.2185
NMT2	0.0486666666666667
OSGEPL1	-0.7395
DFNB31	-1.16
SLC6A20	0.77225
DKC1	-1.554
FXYD4	-0.9275
WDR64	-0.0325
MGC5590	0.6645
CREBZF	-0.7255
DAZ1	-0.4225
PRPSAP1	0.084
GCHFR	0.14225
TTC7A	-0.612
LOC196993	2.49275
UBD	1.22383333333333
S100A1	-0.215625
RPL6	-0.269166666666667
DNAJB6	-0.5339
NAGS	1.5432
C2orf58	-0.0295
KERA	1.60933333333333
MT1X	-0.9347
UBE2B	0.0888
KEAP1	-0.4295
MST1	-3.699125
OMA1	-0.3575
ABLIM2	1.31875
BCL2L13	-0.319916666666667
JAZF1	0.037
TMEM63B	1.304
S100A8	-0.9752
ARFIP2	0.914
UROS	0.826
KHDRBS2	-1.7695
POLQ	-2.46975
SOAT1	-1.42775
SPAG4	-1.795
MRPS30	-1.13266666666667
LOC494141	0.00324999999999998
OR2T11	0.895
ORAOV1	-0.9046
ZNF184	0.719833333333333
TCEB3B	-0.8014
ADAM21	1.439
GDPD1	2.1155
SPINLW1	0.0515
PRR14	-0.0893333333333333
KCTD9	-0.7656
NUDT3	0.4245
KIAA1822	1.2872
HIST1H4K	2.19
DFNA5	-1.63975
GABPA	0.32875
C14orf44	1.509
POLB	0.984875
PTAR1	-0.81925
SEC31A	1.1018
TRIM58	-3.09133333333333
TAS2R14	-0.584
VPS8	1.3735
H1F0	2.1935
PRKCB1	-3.8155
UGT2A1	0.816
TOR1B	0.533
LSS	-0.263083333333333
C2orf19	-0.211
HNRNPC	0.373428571428571
TMEM100	-1.98666666666667
LOC116349	1.7075
OR51M1	-0.58
CCDC142	-0.21025
ISG15	3.0396875
ZCCHC14	0.316875
CREBL2	0.43875
TGDS	-2.3235
DC2	0.49125
CACNA2D3	-1.77192857142857
ZNF429	-0.05625
LYPD6	0.241166666666667
SUCLG1	-0.192166666666667
OR51I1	-0.6555
MAGEH1	2.007
PRPF40A	-0.1445
SMR3A	0.639
SPINK2	-0.3565
THAP2	1.121875
NPY5R	-1.17142857142857
IRF4	-2.776375
SPESP1	-1.576
OR10S1	-0.306
DTD1	-1.88025
TUBE1	-1.91975
DDX19A	-0.6365
PDPN	-0.741375
TMEM34	0.643333333333333
MGAM	0.203
COL3A1	6.28911111111111
GFM2	-0.7219
OR5A2	-0.607
PSG9	-1.8985
ARHGEF11	-0.0515
IVNS1ABP	-0.415066666666667
SIGIRR	0.7065
DUSP19	-0.8045
DNAJC14	0.329
ACSS1	-0.335125
IL1RAPL2	0.468
C4orf30	-0.9285
SEPT4	2.445
LANCL3	-2.498
SPAG17	-1.2188
PRDX3	-0.617625
HNF1A	-1.465
P4HA2	0.757
RFWD3	-0.275
MOV10	0.063
DNAJA5	-0.272285714285714
LOC729440	-0.3725
LOC200383	1.1765
SMC2	-1.14925
MIXL1	-1.19016666666667
TMEM9	0.16425
FAM86A	1.3195
ZNF174	0.2393
MYH14	-0.965
CCR8	1.5445
VPS37C	1.37716666666667
GPATCH1	-0.164166666666667
B3GNT8	2.6635
TBX4	3.7965
CNR2	0.479333333333333
PCDH1	1.459
C5orf29	2.83625
OCIAD2	0.218
PLCG2	-0.16775
KIAA0247	2.06
HRH3	0.00459999999999996
CAPN13	4.044125
CCR1	0.4975
MGC15523	-0.248058823529412
UVRAG	0.901
DNAJA2	0.134833333333333
ITGA2B	-0.384666666666667
CLDN5	3.09175
PTPRN2	-2.24607142857143
ZNF512	-0.492166666666667
PSAP	0.808714285714286
CCDC140	-1.53
LRRC55	-0.14075
CYP26C1	-0.236
C8orf47	-2.484
LYN	0.094625
DUSP6	0.213666666666667
TGFB3	3.5836
ELK1	-0.017
PCDH11Y	-0.671
HGD	-4.359
C17orf58	2.7985
MYO3A	0.817
SERPINE2	-4.06766666666667
AARSD1	0.04775
C14orf73	-1.92575
ADAM33	-0.2505
ZNF491	-0.1105
MAPK6	-0.680333333333333
TCN1	5.382
SLC24A6	0.946
UBE2R2	0.314
H1FNT	0.1785
TATDN2	0.321833333333333
LILRB1	1.95575
P2RY5	0.878
NUCB2	0.8875
C2orf37	0.59075
SNX27	0.442666666666667
MTA3	0.017125
FOXO4	-0.593375
ID4	0.329666666666667
SOX5	-2.1345
PXMP3	0.7785
OR52M1	0.421
SFT2D3	0.276125
INA	-3.08216666666667
MCOLN1	0.792
NFIX	0.7625
CLEC14A	5.4205
HIBCH	-1.03733333333333
PLA2G5	1.19475
TIMM10	-0.316166666666667
MED17	-0.2626
COL4A4	-1.199
TPP1	0.757333333333333
GJA3	-1.471
TMPRSS5	-1.9865
AADACL3	1.4275
DNMBP	-0.497
ENPP5	2.19666666666667
NQO1	-0.672
ZSCAN2	0.278375
SEC24C	-0.0605
GTF2A1L	-1.3975
AXIN2	-1.4036
FAM33A	1.36008333333333
C16orf13	0.30325
SPNS2	0.43775
TAF1	-0.1575
AP1G2	0.352833333333333
RBM42	0.369833333333333
HCN2	1.1135
EFHB	1.179
RUSC1	1.449
GRIK5	0.3545
USP21	-0.0231666666666667
ATAD3C	0.69775
ORMDL2	1.968625
PRSS7	-3.525
PSAT1	-5.7015
FLJ13195	-1.7965
TBC1D1	-0.179666666666667
IFNG	2.697
OTOS	0.3855
ZNF773	0.673666666666667
EMD	-1.4535
RETN	0.22025
CCL8	5.4865
APH1A	-0.455375
COX18	0.579625
GTF2IRD2	-0.6075
CCDC82	-1.92066666666667
PAFAH2	0.873555555555556
NPEPL1	-1.6773
RP11-114G1.1	0.7805
TP53INP1	0.929125
ZNF300	-2.03066666666667
FOXL2	-3.1725
LARP2	0.120833333333333
LATS1	-0.0275
HTR6	-0.177
SPOCK2	0.500333333333333
RNF144B	3.5
HTATIP2	-1.0355
MGC10334	-0.0712499999999999
CENTA2	2.11933333333333
FGF2	-2.76375
FXYD7	-0.2945
PHYHIPL	-2.226875
GPR34	4.48575
DDX6	0.375666666666667
OR10W1	0.2245
LHFPL1	-1.6385
ZNF313	-0.980642857142857
VPS28	-0.2075
AP3M1	-0.3263
AKR1CL2	-0.405
TRAF4	-0.138875
OR2B11	0.247
C19orf12	0.000666666666666667
AKAP9	0.4525
C1orf62	-0.497333333333333
SLC20A1	-0.8342
FAM112A	-0.3345
LDB2	0.759
MRPS23	0.27325
KLK5	0.596875
SPTB	0.4327
EFEMP2	0.93925
EFNB2	0.280125
PCM1	-0.703428571428572
NMNAT3	-0.35225
TSG101	0.638
C8orf40	0.289833333333333
NOB1	-1.522
ABHD3	-0.39875
GTF3C4	0.681625
PIGN	1.0825
GALNTL1	-1.98975
AEBP1	2.72925
OR9Q1	0.323
ANKRD2	0.523375
CCL28	1.3805
TRIM38	1.13733333333333
TMCC1	0.17275
SMG5	-0.596
LRRC7	-0.69
NCAPD2	-1.22033333333333
C6orf153	0.28975
C1orf74	1.2545
OTUD6A	0.465
DCP2	-0.6835
TMEM24	0.8445
RPL18	-0.7475
TMEM177	0.47
LRRC37A3	-0.5265
C1D	-1.09816666666667
LDHC	-2.421
UBE4B	-0.924833333333333
NIT1	1.00657142857143
BTN3A3	2.036875
RASD1	1.452625
COMMD3	0.77675
SHFM1	-0.148
BIRC8	0.565
DUT	-0.963
C12orf51	0.996
LRRC59	1.85666666666667
LY6H	1.419
WDR22	0.77825
EDEM1	0.291214285714286
ADH1A	3.2475
PANX2	0.0354
CYP11B1	0.801
CDC73	0.15925
GPR172A	0.2945
GSTM3	-0.0241538461538462
KCNA5	-0.260125
SERAC1	0.826166666666667
NFATC2	-0.5975
ANAPC5	-0.3614
C15orf24	0.53775
NFATC2IP	-0.652
TNRC6C	0.367666666666667
MGC102966	-3.381125
FGD5	1.33483333333333
MED9	-0.97475
RAB13	0.381833333333333
C15orf49	0.734
CRYGS	-1.1102
C12orf53	-1.0107
LOC283693	-0.9845
COX6B2	-0.4735
PHF14	-0.4565
FAM3A	-0.51375
RPL13	-0.8105
PRDX2	-0.5366
FLJ34047	-2.09525
PRMT3	-1.161
KCTD19	-0.395
TRIM10	-0.6535
MGC26597	0.328166666666667
GCNT4	2.32875
GPRASP1	0.6185
CDKN1C	-1.16858333333333
RHBDL2	1.3886
HSPH1	-0.9935
AQP1	2.79225
COL17A1	-2.555
GFAP	0.551
CDC16	-0.534
KIAA1614	0.382
C6orf118	0.710666666666667
ZSWIM5	-0.811
FAM83F	3.4115
LYNX1	1.1525
SYNPR	-0.91625
XG	4.345
PRSS16	0.615625
KIF13B	0.566928571428571
PCDH9	-1.420125
HIST1H2AH	2.5295
RBM18	0.55
ZNF626	1.33075
HEXIM2	-0.567166666666667
ITFG1	0.5935
TUBG2	-0.927
SFRS7	-0.282333333333333
C9orf14	0.259
EXTL1	-1.27325
GBP3	-1.498
WDR5	0.064
RARG	-0.262833333333333
MYO7A	-0.035375
CECR6	-1.97425
C13orf3	-1.106
SFRS18	-1.108375
ACVR1B	0.274666666666667
PSMD1	-0.1459
C7orf31	-0.555833333333333
ILVBL	-0.91
IFNGR1	0.76825
RNF186	-0.66725
NOL9	-0.93925
MAGEL2	1.26625
SLC29A2	-0.15875
NHSL1	-1.90775
RBMX	-0.3945
PSORS1C2	0.529375
RAD51L3	-0.11525
LCN6	1.45625
ORAI2	-0.79875
BRUNOL6	0.605
OR4K5	-0.3095
CDC123	-0.714625
MSLN	-2.42716666666667
WWTR1	-0.235
ZNF700	-1.49433333333333
COBL	0.931
PPP1R16B	-0.134375
GAS7	0.0457
MDN1	-1.181
HAAO	0.009
C9orf68	0.74575
TNFAIP2	-0.041875
FOXN1	-0.554
hCG_2033311	0.141166666666667
ATP6V0D2	3.4575
RPL41	0.056
SLC38A1	-0.041625
ARHGAP6	-1.02891666666667
ADAD2	-0.2005
PHF20L1	-0.0171874999999999
MCM3AP	0.287166666666667
ST3GAL3	-0.708166666666667
SNX1	0.286333333333333
ELF5	-1.336
PARP3	-1.133125
RBM8A	-0.994
LINGO4	0.199
ITGA9	0.1585
ZFR	0.1005
ACSL6	-0.145
FLJ20699	-0.044
DAOA	1.1425
FABP4	4.69525
KCNB1	-1.8315
CANX	0.1587
SLC25A28	0.374833333333333
ADIPOR2	0.372125
ECHDC2	1.387875
SMA4	0.12875
FRZB	2.4055
PABPC1	-0.980833333333333
DMRTB1	-0.925125
APOBEC3G	-0.22925
CATSPER2	-2.54916666666667
CUEDC1	2.0325
STARD9	-1.450125
CLDN8	3.7
LOC23117	-1.44304545454545
E2F6	-0.773333333333333
TMEM126B	-1.094
DPY19L4	0.81925
GIMAP5	2.618
NDUFA9	-0.0926666666666667
FAM77C	-1.524
CTPS2	2.0865
LOC51035	0.321
WDSOF1	-1.11225
EGLN3	-0.041375
PITX3	0.881166666666667
OR52E8	-1.1705
GRM4	-0.0575000000000001
KLK1	-3.07
GPM6B	-2.227
RRAGD	-0.974666666666667
PAGE5	-3.54875
UCHL5	-0.737
ULK3	-0.6
AIM2	1.36866666666667
PNO1	-0.9965
OR2F2	0.2835
GNAT2	-1.1695
SIX1	2.543
ST13	-0.00833333333333332
ZBTB44	0.530375
TIMP2	0.002
ZMAT4	-2.2345
GTF2IRD1	-0.39
ZNF19	0.813833333333333
ZNF714	-0.57475
RSC1A1	-0.242
C9orf80	0.79075
PSMA8	1.8628
TMEM141	1.3695
COX4I1	-0.492642857142857
CTAGE1	0.574166666666667
DTWD1	-0.963
HSD11B1	1.02775
KRT6B	-1.8775
ARID4B	1.009375
LHFPL3	0.7555
WWP2	0.302333333333333
ZNF326	-0.368333333333333
RGPD1	-1.4505
CTSH	0.218
FASTKD1	-1.483625
PAF1	0.0497
TTC9C	0.18375
IFT57	-0.5379
PRSS36	0.3285
IL20RB	-1.247
ZNF592	0.0385
DCTD	-0.2277
CFP	0.497
MFNG	-1.255875
JMJD2B	0.1835
ALDH3B1	-0.0865
THSD4	1.99883333333333
KCNJ5	2.7735
LMNA	0.559833333333333
TBCD	-0.144375
ZNF250	0.936333333333333
CASQ2	3.2725
PEG10	-3.50166666666667
PRAME	-5.6082
NP	0.22675
TRIM59	0.161833333333333
ZNF12	-0.075875
XTP3TPA	-0.6385
SIGLEC7	0.118
PANK4	-0.7395
FAM70A	-3.14433333333333
SNED1	0.4095
HIP1	1.0595
RAET1E	-1.83666666666667
AMAC1L2	-1.1605
AHNAK2	1.00291666666667
TOE1	-0.300333333333333
RECQL4	-1.42825
SPRYD3	0.97475
DPAGT1	0.15925
MAGED2	2.0194
ANKRD55	-0.80975
TRPS1	3.11408333333333
DOK7	-1.20875
TFPI2	-8.1485
GTF2H3	0.808166666666667
CYP4F11	-3.320875
LHX2	-4.31366666666667
ATG16L1	0.7085
ASB12	0.332
C1orf116	3.29125
NF2	-0.2634
POM121	-1.0147
PHYHD1	-0.1569
TXNDC17	-0.183833333333333
DKFZp779O175	0.169666666666667
NUP62	-0.0242857142857143
MYO18B	1.58616666666667
PRAMEF1	0.218
TCBA1	0.55025
TMEM168	-0.1055
FJX1	0.021
CLCF1	0.34075
SEPN1	0.304
IGSF2	1.09125
NUDCD1	-0.695666666666667
TFF3	3.8345
NDFIP1	0.946785714285714
CHCHD4	-0.3795
TNR	0.486
CUTA	-0.791333333333333
USP44	-5.12275
DPP10	-0.8828
IWS1	-0.356333333333333
PCGF1	0.264
SULT1C4	-0.8405
NTF5	-0.9305
PTPN13	-1.91925
SSTR5	0.336
SFRP1	-3.749375
IDH3B	-0.280375
SUOX	1.63333333333333
TMCO5	0.30275
GOLT1B	0.34625
MIB1	0.843714285714286
PCDHGB1	1.395
SUSD1	0.83875
ICAM5	-2.802
PAPOLB	-0.20625
URM1	-0.2709
TMEM106B	-0.0143333333333333
LRIG2	-0.84875
SLC27A5	-1.13875
CLIC6	0.6664
ZNF420	0.302666666666667
SCN9A	-2.5206
KIAA1909	-0.7575
ELMOD1	-1.84975
PRKAG1	0.026
FAM64A	-1.326
EEF1G	-0.01
SMAD5	1.616
INCENP	-0.65225
WASF2	-1.0505
GARS	-0.5246
CDK10	-0.6678
HLX	0.202166666666667
MDM4	-0.020625
ZNRF1	-1.07564285714286
HHATL	0.432333333333333
FAM21C	0.6866
HIST2H3C	2.0435
PFDN2	0.1665
ZNF200	-0.23875
NDN	0.22
HBA2	-1.2495
FBLN5	1.5195
PUM1	0.300642857142857
TNNT1	0.1945
C19orf59	0.474166666666667
HNRPH2	0.3125
RAB7A	-0.0736666666666667
PMS2	-0.383125
BIRC3	0.109
NRSN2	1.122875
OR52K2	0.641666666666667
SPOCK1	1.9055
H2AFY	1.12925
RXRB	-0.55875
ZNF638	0.101166666666667
ANKRD45	0.317
ACTN4	-0.387333333333333
FXC1	0.20075
EIF2B5	1.289
VPS33A	-0.04725
PINK1	0.264375
FAM106A	-0.126
SKIP	0.7295625
GAPDHS	0.0275
MUM1L1	1.79825
PSTPIP1	0.83975
CNTNAP1	-1.2682
CYP26A1	1.5795
APOL2	0.7804
TACC2	-0.1885
COX7A2L	-0.238642857142857
HSD17B1	2.194
ARRB2	-0.20775
SLC7A6	-0.2925
HSD17B10	-0.2525
RBJ	-0.91925
NUP155	-1.26725
MRPL10	-1.36683333333333
CYCS	-1.56841666666667
CCDC46	0.0553333333333333
TECTA	0.9695
GNAL	-0.75475
LPO	0.405
PEBP4	1.50725
DDX11	-2.32925
C18orf12	0.4755
TAF9B	-0.728416666666667
IMP4	0.465
RPA4	-2.04266666666667
NDUFS1	-0.20525
UPK1A	-1.47633333333333
ARRDC2	-0.287333333333333
C18orf20	1.13
AES	-0.473571428571429
CD2BP2	0.5665
C16orf54	0.2665
UGT2B17	2.979375
FGFR1	-0.4435
CEACAM6	4.8299
CHRM5	0.68775
CERK	0.672375
AP3S2	0.588142857142857
ANKS4B	-1.44775
CLCNKA	0.105166666666667
ZNF208	0.207666666666667
HLA-DRB5	3.874
CARKL	-0.57825
GOT1	0.027
CASP6	0.922625
