Hybridization REF	TCGA-BH-A0C0-01A-21R-A056-07
ZNF184	-0.473333333333333
TCEB3B	0.145166666666667
ADAM21	0.342
GDPD1	1.7145
SPINLW1	0.606
PRR14	0.301
KCTD9	-1.3726
NUDT3	-0.5215
KIAA1822	0.4025
HIST1H4K	1.897
DFNA5	-1.933
GABPA	0.346
C14orf44	0.93625
POLB	0.29375
PTAR1	-1.4975
SEC31A	0.1722
TRIM58	-2.129
TAS2R14	-0.8175
VPS8	1.21875
H1F0	1.4695
PRKCB1	-0.887
UGT2A1	0.1795
TOR1B	0.62225
LSS	-0.0270833333333333
C2orf19	0.036
HNRNPC	0.262428571428571
TMEM100	-2.25916666666667
LOC116349	0.674
OR51M1	0.2455
CCDC142	-0.42475
ISG15	3.372875
ZCCHC14	-0.31075
CREBL2	0.705125
TGDS	-1.605
DC2	-0.33625
CACNA2D3	-2.73
ZNF429	-0.60125
LYPD6	-1.6295
SUCLG1	-0.0416666666666667
OR51I1	-1.0595
MAGEH1	0.38025
PRPF40A	-0.164
SMR3A	1.562
SPINK2	-0.739
THAP2	0.573
NPY5R	-1.021875
IRF4	-0.03175
SPESP1	1.394
OR10S1	0.846
DTD1	-0.36375
TUBE1	-1.641
DDX19A	-0.4725
PDPN	-1.945375
TMEM34	0.09025
MGAM	0.2065
COL3A1	5.04977777777778
GFM2	-0.858
OR5A2	-0.8495
PSG9	-1.6675
ARHGEF11	0.237666666666667
IVNS1ABP	-0.6495625
SIGIRR	-0.06575
DUSP19	0.0215
DNAJC14	0.4439
ACSS1	0.492
IL1RAPL2	0.453
C4orf30	-0.591
SEPT4	2.09725
LANCL3	-2.429
SPAG17	-0.00266666666666664
PRDX3	-0.135875
HNF1A	-1.8805
P4HA2	-1.109
RFWD3	-0.742833333333333
MOV10	-0.1235
DNAJA5	0.431428571428571
LOC729440	0.1605
LOC200383	1.033
SMC2	-1.9075
MIXL1	-1.119
TMEM9	0.13125
FAM86A	1.6745
ZNF174	0.4446
MYH14	-0.741
CCR8	2.13475
VPS37C	0.744
GPATCH1	0.0138333333333334
B3GNT8	1.5925
TBX4	-0.86675
CNR2	0.923833333333333
PCDH1	1.2915
C5orf29	4.0995
OCIAD2	0.7065
PLCG2	1.6285
KIAA0247	2.031125
HRH3	0.0602
CAPN13	4.4395
CCR1	1.627
MGC15523	0.2495
UVRAG	0.421
DNAJA2	-1.20866666666667
ITGA2B	0.512833333333333
CLDN5	2.98875
PTPRN2	-1.08985714285714
ZNF512	-0.340333333333333
PSAP	2.15521428571429
CCDC140	-2.396
LRRC55	0.0145
CYP26C1	0.231
C8orf47	-1.10275
LYN	0.977125
DUSP6	-1.26216666666667
TGFB3	2.51366666666667
ELK1	0.6342
PCDH11Y	-0.517666666666667
HGD	-3.5465
C17orf58	1.7355
MYO3A	0.5925
SERPINE2	-5.27483333333333
AARSD1	-0.804125
C14orf73	-1.543
ADAM33	-0.35525
ZNF491	0.3665
MAPK6	-1.43716666666667
TCN1	-1.745
SLC24A6	1.315
UBE2R2	0.2745
H1FNT	0.02075
TATDN2	0.331666666666667
LILRB1	3.64825
P2RY5	1.2265
NUCB2	-0.8445
C2orf37	0.50025
SNX27	0.841666666666666
MTA3	-0.18325
FOXO4	0.752375
ID4	-2.055
SOX5	-3.76
PXMP3	1.336125
OR52M1	0.2125
SFT2D3	-0.076625
INA	-3.71283333333333
MCOLN1	1.59225
NFIX	0.5095
CLEC14A	5.05233333333333
HIBCH	-0.296666666666667
PLA2G5	0.0475
TIMM10	0.245
MED17	0.1403
COL4A4	1.1035
TPP1	0.961
GJA3	-0.897166666666667
TMPRSS5	-2.14825
AADACL3	0.659
DNMBP	-0.80475
ENPP5	1.97466666666667
NQO1	-0.2782
ZSCAN2	0.12525
SEC24C	0.592666666666667
GTF2A1L	-0.4875
AXIN2	-1.5667
FAM33A	-0.176833333333333
C16orf13	0.191
SPNS2	0.89375
TAF1	0.26825
AP1G2	-0.0916666666666667
RBM42	0.147333333333333
HCN2	0.699333333333333
EFHB	2.28833333333333
RUSC1	-0.0543333333333333
GRIK5	0.2055
USP21	0.649833333333333
ATAD3C	0.3445
ORMDL2	1.404375
PRSS7	-3.60925
PSAT1	-5.19625
FLJ13195	-1.1285
TBC1D1	-0.308333333333333
IFNG	6.6955
OTOS	0.580666666666667
ZNF773	-0.936166666666667
EMD	-0.873
RETN	-0.518
CCL8	5.483
APH1A	0.05625
COX18	0.025625
GTF2IRD2	-1.084
CCDC82	-1.10975
PAFAH2	0.9472
NPEPL1	0.0886
RP11-114G1.1	0.2645
TP53INP1	2.19125
ZNF300	-2.56983333333333
FOXL2	-3.7055
LARP2	-0.057
LATS1	0.61675
HTR6	0.592
SPOCK2	2.346
RNF144B	3.924
HTATIP2	-0.462875
MGC10334	1.03083333333333
CENTA2	2.5115
FGF2	-2.727
FXYD7	0.05575
PHYHIPL	-2.55171428571429
GPR34	4.87125
DDX6	0.3085
OR10W1	0.542
LHFPL1	0.7105
ZNF313	0.681857142857143
VPS28	1.088
AP3M1	0.5164
AKR1CL2	0.95425
TRAF4	0.6195
OR2B11	0.4935
C19orf12	0.633333333333333
AKAP9	-0.163
C1orf62	0.08325
SLC20A1	-1.3259
FAM112A	0.87575
LDB2	-0.343375
MRPS23	0.09775
KLK5	-0.2225
SPTB	-0.4147
EFEMP2	-0.4335
EFNB2	0.108375
PCM1	-0.461071428571429
NMNAT3	2.770375
TSG101	0.0226666666666667
C8orf40	0.571166666666667
NOB1	-1.29625
ABHD3	0.128
GTF3C4	0.910125
PIGN	1.27266666666667
GALNTL1	-0.30175
AEBP1	1.314375
OR9Q1	0.2865
ANKRD2	0.0145
CCL28	-2.97925
TRIM38	0.725
TMCC1	0.296166666666667
SMG5	-0.15525
LRRC7	0.2945
NCAPD2	-1.062
C6orf153	-0.2715
C1orf74	0.836
OTUD6A	-0.303
DCP2	-0.8315
TMEM24	0.277
RPL18	-0.799666666666667
TMEM177	-0.16825
LRRC37A3	0.7955
C1D	-0.832166666666667
LDHC	1.559
UBE4B	-0.279
NIT1	0.61475
BTN3A3	1.360625
RASD1	0.920375
COMMD3	0.1165
SHFM1	0.04875
BIRC8	-0.056
DUT	-1.29575
C12orf51	1.235
LRRC59	0.347666666666667
LY6H	0.5075
WDR22	0.555916666666667
EDEM1	0.501857142857143
ADH1A	2.228
PANX2	1.0941
CYP11B1	0.49075
CDC73	-0.31325
GPR172A	1.6145
GSTM3	1.20869230769231
KCNA5	0.238125
SERAC1	0.081
NFATC2	0.4535
ANAPC5	-0.6139
C15orf24	-0.10675
NFATC2IP	0.0653333333333333
TNRC6C	1.10416666666667
MGC102966	-3.194
FGD5	0.662666666666667
MED9	-0.32925
RAB13	-0.0701666666666667
C15orf49	0.256
CRYGS	0.6495
C12orf53	-1.4813
LOC283693	-0.336
COX6B2	-0.518125
PHF14	-0.4635
FAM3A	0.335375
RPL13	-0.5799
PRDX2	0.7595
FLJ34047	-1.7765
PRMT3	-0.88775
KCTD19	-1.4415
TRIM10	-0.635
MGC26597	-0.764166666666667
GCNT4	0.01525
GPRASP1	-0.337
CDKN1C	-2.0245
RHBDL2	2.7645
HSPH1	1.10075
AQP1	2.370625
COL17A1	-2.2828
GFAP	0.194375
CDC16	-0.91225
KIAA1614	-0.1075
C6orf118	0.219833333333333
ZSWIM5	-1.56975
FAM83F	3.97
LYNX1	2.0205625
SYNPR	2.55425
XG	2.1495
PRSS16	-2.439625
KIF13B	0.504
PCDH9	-2.65475
HIST1H2AH	1.1715
RBM18	0.70475
ZNF626	-0.15325
HEXIM2	0.649666666666667
ITFG1	-1.003
TUBG2	0.5415
SFRS7	-0.0735833333333333
C9orf14	1.604
EXTL1	-2.642
GBP3	0.886
WDR5	0.486
RARG	0.668166666666667
MYO7A	0.521125
CECR6	-0.06825
C13orf3	-1.409625
SFRS18	-0.97125
ACVR1B	0.212166666666667
PSMD1	0.1177
C7orf31	-0.4695
ILVBL	0.20425
IFNGR1	1.4925
RNF186	-1.15875
NOL9	0.101
MAGEL2	-1.82425
SLC29A2	-0.252
NHSL1	-1.5585
RBMX	-0.7165
PSORS1C2	0.431875
RAD51L3	0.052
LCN6	1.1005
ORAI2	-0.034625
BRUNOL6	0.2647
OR4K5	0.1035
CDC123	-0.357625
MSLN	-2.29333333333333
WWTR1	0.0731666666666667
ZNF700	-0.306
COBL	0.3505
PPP1R16B	0.841375
GAS7	0.2494
MDN1	-0.4895
HAAO	0.446
C9orf68	-0.7465
TNFAIP2	1.788375
FOXN1	0.468
hCG_2033311	0.558833333333333
ATP6V0D2	0.6808
RPL41	0.282625
SLC38A1	0.054125
ARHGAP6	-1.90225
ADAD2	-1.297
PHF20L1	0.764
MCM3AP	1.21183333333333
ST3GAL3	-1.222
SNX1	-0.0916666666666667
ELF5	1.5515
PARP3	-0.139625
RBM8A	-0.5526875
LINGO4	0.433
ITGA9	0.664
ZFR	0.44775
ACSL6	0.049125
FLJ20699	0.6586
DAOA	0.34675
FABP4	5.35075
KCNB1	0.144
CANX	-0.3749
SLC25A28	0.936
ADIPOR2	0.827375
ECHDC2	0.511875
SMA4	-0.52075
FRZB	2.01175
PABPC1	0.993166666666667
DMRTB1	-0.491125
APOBEC3G	2.1225
CATSPER2	-1.43916666666667
CUEDC1	2.15533333333333
STARD9	-1.130375
CLDN8	2.244125
LOC23117	-0.989636363636364
E2F6	0.468444444444444
TMEM126B	-0.828166666666667
DPY19L4	1.2045
GIMAP5	3.60166666666667
NDUFA9	-0.654833333333333
FAM77C	2.1
CTPS2	1.21675
LOC51035	0.053
WDSOF1	0.242
EGLN3	0.869125
PITX3	0.588833333333333
OR52E8	-0.0185
GRM4	1.236
KLK1	-2.82133333333333
GPM6B	-2.537625
RRAGD	-0.4995
PAGE5	-3.1415
UCHL5	-0.95
ULK3	-0.5405
AIM2	4.00466666666667
PNO1	-0.157666666666667
OR2F2	0.3455
GNAT2	-0.758
SIX1	3.22475
ST13	0.094
ZBTB44	-0.0455
TIMP2	-0.30125
ZMAT4	-0.51275
GTF2IRD1	0.788833333333333
ZNF19	0.471166666666667
ZNF714	-0.29425
RSC1A1	-0.288
C9orf80	0.59425
PSMA8	0.666
TMEM141	1.53375
COX4I1	-0.571428571428571
CTAGE1	0.2685
DTWD1	-1.08925
HSD11B1	4.0515
KRT6B	1.409375
ARID4B	0.31325
LHFPL3	-0.23375
WWP2	0.57325
ZNF326	-0.613666666666667
RGPD1	-0.6295
CTSH	1.92283333333333
FASTKD1	-0.86275
PAF1	0.1724
TTC9C	0.33125
IFT57	-0.2419
PRSS36	0.441
IL20RB	-1.5745
ZNF592	-0.420166666666667
DCTD	-1.3033
CFP	2.495
MFNG	0.514875
JMJD2B	0.58425
ALDH3B1	0.123875
THSD4	0.733333333333333
KCNJ5	3.2805
LMNA	-0.270166666666667
TBCD	0.977375
ZNF250	0.251833333333333
CASQ2	0.695833333333333
PEG10	0.127916666666667
PRAME	-1.40953333333333
NP	0.359
TRIM59	0.843333333333333
ZNF12	-0.032125
XTP3TPA	0.69875
SIGLEC7	1.5311
PANK4	0.2845
FAM70A	-1.05466666666667
SNED1	-1.21125
HIP1	0.8485
RAET1E	-0.628166666666667
AMAC1L2	-0.4305
AHNAK2	-0.807583333333333
TOE1	0.101333333333333
RECQL4	-0.1385
SPRYD3	0.69225
DPAGT1	-0.5475
MAGED2	1.5225
ANKRD55	1.1755
TRPS1	4.17175
DOK7	-1.62025
TFPI2	-3.53225
GTF2H3	-0.261833333333333
CYP4F11	-0.49275
LHX2	-3.4445
ATG16L1	0.995166666666667
ASB12	-0.2955
C1orf116	2.285875
NF2	0.6905
POM121	-0.0201
PHYHD1	0.9355
TXNDC17	-0.244
DKFZp779O175	-0.687666666666667
NUP62	-0.0299285714285715
MYO18B	-1.69766666666667
PRAMEF1	-0.1635
TCBA1	-0.00262500000000001
TMEM168	0.22975
FJX1	0.0421666666666667
CLCF1	-1.4325
SEPN1	0.090625
IGSF2	0.42225
NUDCD1	0.398166666666667
TFF3	-0.584333333333333
NDFIP1	0.203214285714286
CHCHD4	-0.5835
TNR	-0.119
CUTA	-0.749666666666667
USP44	-4.038
DPP10	-1.55
IWS1	-0.264166666666667
PCGF1	0.4045
SULT1C4	-0.126
NTF5	-1.93375
PTPN13	0.96525
SSTR5	1.536
SFRP1	-5.012875
IDH3B	-1.457375
SUOX	1.6745
TMCO5	0.54925
GOLT1B	-0.6855
MIB1	0.0314285714285714
PCDHGB1	0.3665
SUSD1	-0.5685
ICAM5	-3.22733333333333
PAPOLB	-0.303
URM1	0.3372
TMEM106B	-0.517166666666667
LRIG2	-0.87225
SLC27A5	1.251
CLIC6	4.2854
ZNF420	0.592833333333333
SCN9A	-1.90566666666667
KIAA1909	-0.43975
ELMOD1	-3.0275
PRKAG1	0.46325
FAM64A	-1.27077777777778
EEF1G	0.0499
SMAD5	0.29675
INCENP	-1.221
WASF2	-0.8845
GARS	-1.0362
CDK10	-0.7352
HLX	0.709
MDM4	-0.69075
ZNRF1	-0.808214285714286
HHATL	-1.704
FAM21C	0.8442
HIST2H3C	0.47875
PFDN2	0.49975
ZNF200	-0.081
NDN	-1.68925
HBA2	-3.117
FBLN5	0.497375
PUM1	-0.0856428571428571
TNNT1	-1.32383333333333
C19orf59	-0.0498333333333333
HNRPH2	0.664166666666667
RAB7A	0.661333333333333
PMS2	0.121625
BIRC3	1.344
NRSN2	0.1135
OR52K2	0.491833333333333
SPOCK1	-1.623
H2AFY	0.8245
RXRB	-0.795
ZNF638	-0.1645
ANKRD45	0.51925
ACTN4	-0.630333333333333
FXC1	-0.45225
EIF2B5	0.63425
VPS33A	-0.2755
PINK1	0.3275
FAM106A	0.556
SKIP	0.78325
GAPDHS	-0.14925
MUM1L1	2.87875
PSTPIP1	2.1805
CNTNAP1	-1.0423
CYP26A1	-2.365
APOL2	1.3537
TACC2	0.261125
COX7A2L	0.363857142857143
HSD17B1	2.2513125
ARRB2	0.6765
SLC7A6	-0.6783
HSD17B10	0.19025
RBJ	-0.337
NUP155	-1.1075
MRPL10	-0.0805
CYCS	-1.47816666666667
CCDC46	-0.879333333333333
TECTA	-0.3345
GNAL	-1.069
LPO	0.1965
PEBP4	0.56125
DDX11	-2.11225
C18orf12	0.382
TAF9B	-0.207166666666667
IMP4	0.396
RPA4	0.403333333333333
NDUFS1	-0.701
UPK1A	-0.989
ARRDC2	0.482333333333333
C18orf20	0.441
AES	1.1305
CD2BP2	0.466333333333333
C16orf54	0.7415
UGT2B17	-3.3725
FGFR1	-0.928636363636364
CEACAM6	-1.7414
CHRM5	-0.17425
CERK	0.51175
AP3S2	1.03421428571429
ANKS4B	-1.75425
CLCNKA	0.111833333333333
ZNF208	-0.546666666666667
HLA-DRB5	5.1265
CARKL	0.0675
GOT1	0.4745
CASP6	1.641875
HOXA1	-0.092
RCL1	-1.3225
ZNF181	-0.148166666666667
RAB40B	1.4975
MRPL38	0.7675
LRRN2	1.9045
C3orf25	0.7775
OR5D14	0.4045
OR10AG1	0.279
BET1L	-0.3324
FRY	2.0495
AK3L1	-1.585
CSF3R	2.652
POLR3K	-0.437333333333333
ATG2B	0.275833333333333
EPS8	-0.528333333333333
DARS	-0.419625
C10orf56	0.177666666666667
DAD1	0.107666666666667
RIOK1	-0.0378333333333334
HERC2	-0.86975
HSD11B2	2.0255
FAM96B	-0.2365
MGC13057	-1.985625
BSN	-0.26025
CAND1	-0.138333333333333
HCST	2.86475
ACTR10	-0.149166666666667
OR8D4	0.3315
NASP	-0.7943
COL9A2	1.79583333333333
LYZL1	1.7825
GPC5	-2.2195
TBL3	0.6225
CENTD2	0.6007
OR5AP2	0.5625
TLR1	2.787
LMO6	0.114
ZIC2	-1.26175
CPNE5	1.6595
ZMYND15	1.3935
FLJ22374	-1.92
CCDC106	1.17575
PARP16	-0.805
PDIA3	0.00625
C14orf126	-0.0293333333333334
CECR2	1.2855
SFRS1	-0.584071428571429
FIGLA	0.4485
DCP1A	-0.633666666666667
MGC45800	-2.3072
TEKT1	0.950666666666667
C10orf67	0.409
CLN5	0.843125
NTN2L	0.427
GLE1L	0.26525
CES2	-0.7511
GNAS	0.8765
DDX53	1.528
TSPAN13	2.2675
MRPL52	-0.4027
SPIRE2	0.03175
TAS2R39	0.4985
SCUBE3	-0.41925
UCRC	0.7191
CDKL3	-0.6385
KIAA1715	-0.2182
ZNF345	0.2045
RTF1	-0.285625
DHRS7	0.2075
RIPK4	-1.32133333333333
EXOSC2	-0.486166666666667
MS4A2	3.83475
FGF17	-0.3945
WDR59	-0.708625
EVI2A	0.42325
IL17RC	1.1845
HS3ST1	1.9515
ITGB1BP2	-1.9825
RBPJ	-1.17516666666667
GIMAP1	4.131
INE1	-0.610833333333333
ALDH18A1	0.487625
TPI1	-1.628
GATA6	-1.21825
CABP1	-0.840333333333333
ZNF484	0.0405
DAPK3	0.9395
GJB1	-2.9555
PIN1	0.31875
SLC6A15	-3.98758333333333
CNO	-1.00525
RIN2	1.6735
FRRS1	-0.089
CYorf15B	-4.33428571428571
DMRT3	1.046375
ATAD1	-0.78225
OTUD4	-0.0322222222222222
ATOH8	-2.2535
ZSCAN16	0.127375
ASCC1	0.3885
OTUD3	0.427875
MGC33212	0.242166666666667
YME1L1	0.07825
RP11-218C14.6	0.33675
PCBP4	0.01375
TNFRSF10A	1.235
CDH10	-4.2226
KL	2.459625
SCP2	-0.257583333333333
C9orf119	0.687375
SON	-0.18975
MAFK	0.0285
SBNO2	1.0185
SLC6A6	-0.0975
SC4MOL	-0.863
FAM35B	-0.120875
PPP1R9A	-2.727625
PDZRN3	-0.267375
CXorf20	1.157
C6orf126	1.3615
AVEN	-1.35325
FLJ21075	-1.483
C14orf132	-0.79225
PCK2	0.352
GUCY2C	0.2095
BARX2	-0.30525
PEX11G	1.9245
DAO	-0.911166666666667
C10orf49	0.34675
EDNRA	1.41283333333333
PPP2R5A	1.3529
DDX39	-0.1595
SERF1A	-0.493
ASCIZ	-0.1608
FNDC8	-0.602
PTMS	0.280125
PHF7	1.57775
PIP4K2B	1.0995
HHLA2	0.16
BDH2	0.4995
APOBEC2	-0.9435
PENK	-1.1285
SMAD9	-2.142
MT3	-1.1935
RGL1	0.62775
ATG10	-1.159125
DLGAP4	0.752333333333333
APPBP2	-0.306857142857143
BACE2	0.452714285714286
LOC339344	0.840666666666667
ZNF395	-1.1578125
HIST1H2BL	-0.2565
ZNF467	0.9795
SLC25A21	-2.44175
PALM2	-0.875666666666667
NSUN5C	-0.65
IL5	0.5056
CLSTN2	2.11275
ANXA8L2	-2.042
PTGES	0.2685
GDAP1L1	-2.59733333333333
OPRK1	-1.698
WDR20	0.312
C12orf4	0.071625
NUP88	-0.957375
XRCC6BP1	-0.383166666666667
FCGBP	0.102071428571429
LEMD2	-0.4845
NOMO1	-0.084
C10orf79	1.754375
ZNF79	1.3122
OCRL	0.5671
HSPA8	0.143333333333333
DIDO1	-0.594583333333333
PLA2R1	0.466
COG3	0.1914
NGDN	-0.732
CBFA2T2	0.028
PNOC	1.04375
PRRG1	0.637916666666667
AGGF1	-0.107142857142857
DPF2	-0.83475
YIPF7	0.856
TRPV5	0.0865
ZNF322B	0.4615
MED12	0.216833333333333
CARS	-0.262666666666667
ABCC11	3.99716666666667
C9orf25	0.081
MYH1	0.903
FRYL	0.689666666666667
AGTRAP	0.32675
MMP27	0.4485
ZNF432	-1.095375
OR8D1	0.17
OR13D1	0.10325
VWA1	2.06775
STON1	-1.63875
IL5RA	0.0705
PERP	0.1732
C10orf107	-1.5635
TNFSF12	1.63025
FN1	0.643041666666667
MTR	-0.839166666666667
PHLPPL	-0.948333333333333
ZNF425	0.2435
DHFR	-1.24955555555556
PPP1R12A	-0.16
RSPO2	-1.92883333333333
ZNF7	0.213
ZNF583	-0.5815
TPMT	-0.770333333333333
GPR132	1.874875
OR2T12	-0.166
SERTAD2	0.9003
ATP1A1	-0.3551
FRMPD3	1.21075
ZNF672	-0.34075
PLXNB3	0.62875
EML5	-0.7715
FAIM3	1.0125
UBQLN2	0.6635
SORCS2	-0.6145
PRIM2	-0.766
ACVR2A	0.1625
YWHAZ	0.468916666666667
PGM2L1	-0.337
GNAO1	0.0671428571428572
RPL10	0.2509
RPS6KA6	-2.273
PFKL	-0.0275
SH3D19	-1.92275
AURKB	-1.23783333333333
ZC3H6	0.076
DISC1	-0.145166666666667
FLJ39660	-1.70533333333333
TMEM25	1.34825
OSBPL10	-0.631125
CLTCL1	-0.6245
ALG6	-0.12375
CATSPER4	0.4675
LRTM1	0.6465
RRAD	-0.1395
TIPIN	-0.97525
CARD14	2.18125
RBM9	-0.0731666666666667
RASSF4	2.585
SLC25A18	2.80383333333333
C6orf58	-0.756666666666666
IGHD	0.6215
PLA2G6	-0.168
TPT1	0.46475
SEC63	1.1772
CCDC113	0.2649
TDRD10	0.3485
KIAA1666	-0.120375
TOR1AIP1	0.579916666666667
SYTL4	0.780166666666667
SPRR2F	-0.944
CEBPD	2.32425
SNTG2	-2.0735
C20orf77	0.456083333333333
TAS2R49	-0.391
C6orf173	-0.403
SVEP1	-0.5017
PXN	-0.617642857142857
VIL2	0.989083333333333
C5orf21	-0.408166666666667
DIXDC1	0.3485
GANAB	-0.578666666666667
PDSS1	-0.5285
NGFR	-0.706625
ATP8B4	1.2155
BMP8A	0.266
CCDC132	-0.00916666666666666
GNRH1	-2.04875
OR10T2	-0.09025
PDGFD	1.03
OR6W1P	0.365
HARS	-0.550166666666667
KRT77	0.5615
AQP8	-0.156
ITGB1	0.1422
ZNF254	-0.1146
PAX1	0.120333333333333
PSMC4	0.2272
ANKRD22	6.54625
PSMD8	-0.0675
HTR1E	-0.863333333333333
SOX10	-2.8063
OR5B2	0.0515
RABGEF1	-0.117714285714286
MAP1LC3B	-0.275
CYB5R4	1.57375
AGXT2L1	-4.42875
FLJ41603	1.45733333333333
TRAPPC2	-0.2165
FNTB	0.1652
FLJ14107	-0.500666666666667
AURKAIP1	1.02
DSE	1.858
NFKBIZ	0.5655
OSBPL3	-1.15683333333333
LOC130576	-1.388
SLC39A9	0.654166666666667
LOC137886	0.572
RHCE	-2.7825
ATG7	1.03983333333333
FAM82A	-0.448833333333333
FBN3	0.764
MCFD2	-0.674166666666667
CASP14	-0.1635
EPS15	0.597
SFRS2B	-0.0310833333333333
C19orf47	0.5395
PLAC9	1.0245
GPR23	-0.905
BTNL3	-0.106833333333333
RGS8	0.2165
GNS	1.2075
ENO2	-2.30733333333333
CBX1	1.2294
PEX26	0.6495
LRP5	-0.788166666666667
ADAMTSL4	-1.26033333333333
ARR3	-0.0831666666666667
MAP1A	-0.27975
CD2	5.87525
NAV2	-1.965
TMEM69	0.128
ATXN7	-0.841
CHN2	-0.293666666666667
ZNF781	-1.3415
HAS2	-4.214
KIAA0241	-0.870666666666667
BIC	3.04225
MOBKL2A	0.53175
CYP2C9	0.9595
CNOT7	-0.0667142857142857
SFRS10	-0.1215
CST11	0.55375
FLJ37543	1.011
NKAP	-0.75275
RUNX1T1	1.991
EAF1	0.928
IL4I1	3.5945
LRRC61	-0.0223333333333333
PSIP1	-1.14091666666667
SPRR4	0.9225
ZFP90	0.659833333333333
AP2B1	0.653076923076923
SLC30A7	0.367416666666667
C7orf28A	0.105333333333333
S100B	-3.0845
BMP2	-2.64725
ESR1	3.93658333333333
ZFPL1	0.4305
ARHGAP12	-0.08525
LRRC19	0.2492
ZNF767	-0.762166666666667
NACA	-0.6112
OLIG1	-3.059625
PRF1	3.62725
LST1	3.24966666666667
SPATA9	-1.1845
CNFN	0.209
CDK4	-0.2216
TCF15	-2.01866666666667
PARC	-0.0995
PPM2C	3.30175
LOC283345	-0.523
FAM107B	0.86275
DMXL1	-0.1015
RBM3	0.34775
HTR5A	-1.98716666666667
SCFD1	-0.289
EPHB3	2.6665
ROPN1L	2.40733333333333
RAMP3	0.24475
TSPYL5	-0.877636363636364
GAP43	-3.891
PAPD4	-0.259125
PDE3A	-2.4105
TNFRSF10C	0.41675
JMJD5	0.2195
RASGEF1A	0.0125
C16orf65	0.425166666666667
HIPK3	0.636166666666667
XYLT2	1.22725
XPOT	-0.766333333333333
GAL3ST1	-1.726
DHCR7	-0.77725
AMIGO3	0.268166666666667
FGFR4	-1.46183333333333
CRAT	1.36175
PPP1R14D	-0.189
TRIM14	1.2663
TMPRSS11D	0.855
SLC7A11	-2.16542857142857
OR10H2	0.888
PPM1E	-1.8307
DOCK4	0.328625
FAM127A	0.475625
ENOPH1	0.22825
SLC5A3	-0.5275
ZNF530	0.2896
NTS	-7.0695
FRMD4A	0.07725
BCL11B	-1.54
PRM1	-0.21525
UQCC	-0.1288
S100A16	0.502833333333333
PLS3	-0.15775
WWOX	-0.461
CCDC23	0.813
GTSE1	-1.02166666666667
GP2	3.3705
FLJ32549	0.213875
CHIT1	4.62625
KLF9	-0.29275
RPS24	0.4132
MIA	-4.3575
FIGN	-1.41675
PYROXD1	-0.981625
PCSK2	-1.136
MRPL9	-0.58425
RPL24	-0.621125
C12orf32	-1.00725
HIST1H2BE	-0.47925
RGS18	3.70675
LFNG	1.06375
RAB4B	0.715
FBXO25	-0.0618333333333333
TSPAN31	0.535
ARL8A	0.740076923076923
C10orf83	0.2272
OR51B6	0.7475
CNKSR2	-0.1935
C1orf156	0.47925
IBSP	2.1095
GFRA2	0.5328
ALKBH7	0.9999
NEK10	1.625
VN1R3	0.234166666666667
LOC91948	0.41
CPZ	-2.18025
IHPK3	0.127166666666667
COL8A1	0.104
RBPJL	-0.0405
OR10A4	-0.5965
CASP8AP2	-0.72175
MMP12	2.48166666666667
OR8B12	-0.2225
CDCA5	-0.242166666666667
LIX1L	-0.8685
PEX11B	0.397875
GABRA1	-0.110833333333333
HABP2	-0.0205
REEP1	-2.11766666666667
FBXO15	1.902
CD68	2.21325
WFDC9	0.399
GHDC	1.10183333333333
SMARCA1	0.72475
SPAST	0.407166666666667
PLXND1	0.720583333333333
MLCK	-1.738
INTS5	0.466166666666667
BSG	-0.0352857142857143
PARP8	0.239
TEAD4	-1.1885
ZNF498	-0.5965
TMEM89	-0.486
DTX4	1.308375
TNRC6B	0.0121875
ARMC2	1.888
FGFBP1	-3.6455
TIMM8A	-0.1535
AJAP1	-2.3482
ZNF608	-0.01425
SLC25A42	0.165125
SYP	0.741666666666667
MMP11	2.98033333333333
USP40	0.3581
C3orf62	0.109166666666667
MYO1E	-0.3809
LRFN4	-0.5505
XCL1	2.70383333333333
GPR155	1.1445
VPS29	0.743125
CARHSP1	-0.68675
ARHGAP20	-0.957333333333333
GREM2	-1.94838461538462
CCDC102B	2.69625
ZNF577	-1.93333333333333
HDDC2	-0.52925
SHC2	-2.2136
NCOA5	1.1175
INPPL1	-0.6895
CHGB	-2.5704
IHH	0.406
DDEF2	-0.122583333333333
DIAPH3	-1.59004761904762
BUB3	-0.213
GGH	0.794111111111111
VPS35	-0.7367
CNN2	0.417666666666667
ASNA1	0.5165
WDTC1	0.54025
AMAC1	0.2335
HAS3	-1.37316666666667
SLC1A6	-1.966
ZNF563	-0.753
C1S	2.79725
TCF7L1	1.76575
OR10Z1	0.478
ME2	-0.702
C6orf151	-0.7715
KPNA4	0.5026
GLO1	-0.77475
WDR61	-0.814833333333333
CD302	0.258
SIRT7	1.67766666666667
C11orf59	0.331
PKIG	0.144
PPIL3	-1.0685
CCDC74B	1.02175
ZNF528	-1.52175
EFNA5	-0.6725
FCGRT	1.7245
NOL4	-0.0089
CCS	-0.22825
LOC374491	-0.8095
MFSD7	2.713
ZNF555	0.758
LIMS3	-2.25925
TSSC4	-0.8225
COL11A2	-1.606
C1orf119	0.149333333333333
BPNT1	0.033
CHRNA6	1.1665
C1orf173	0.535222222222222
PLD2	1.21425
ORC1L	-2.151
SASH1	1.660375
CDC14B	-2.169
