Hybridization REF	TCGA-BH-A0E0-01A-11R-A056-07
ISG15	-1.276125
ZCCHC14	0.258875
CREBL2	0.241625
TGDS	-1.79275
DC2	-1.24425
CACNA2D3	-0.4165
ZNF429	-0.8185
LYPD6	-1.29
SUCLG1	0.744666666666667
OR51I1	-1.351
MAGEH1	1.332
PRPF40A	-0.127
SMR3A	0.436
SPINK2	-1.9915
THAP2	-0.287625
NPY5R	-0.8
IRF4	-1.74575
SPESP1	-3.72066666666667
OR10S1	-0.334
DTD1	0.2455
TUBE1	-1.16925
DDX19A	-0.4685
PDPN	-3.73675
TMEM34	0.175
MGAM	-1.00175
COL3A1	5.09038888888889
GFM2	-0.2718
OR5A2	0.0465
PSG9	-1.2365
ARHGEF11	1.43866666666667
IVNS1ABP	-0.3113125
SIGIRR	1.727
DUSP19	-1.01825
DNAJC14	-0.6159
ACSS1	1.27075
IL1RAPL2	0.699
C4orf30	-1.072
SEPT4	4.013
LANCL3	-2.334
SPAG17	0.891833333333333
PRDX3	-0.57475
HNF1A	-0.97025
P4HA2	-0.554625
RFWD3	-0.828833333333333
MOV10	0.853
DNAJA5	-0.539571428571429
LOC729440	1.1725
LOC200383	0.04925
SMC2	-2.5695
MIXL1	-0.780833333333333
TMEM9	-0.06375
FAM86A	0.4525
ZNF174	-0.2293
MYH14	0.03075
CCR8	0.31
VPS37C	0.405166666666667
GPATCH1	1.09466666666667
B3GNT8	4.2315
TBX4	-0.616666666666667
CNR2	0.94
PCDH1	1.21825
C5orf29	1.920125
OCIAD2	0.69725
PLCG2	2.62075
KIAA0247	0.6345
HRH3	-0.1749
CAPN13	0.476
CCR1	-1.299
MGC15523	0.3535
UVRAG	1.13366666666667
DNAJA2	-0.177166666666667
ITGA2B	-1.183
CLDN5	3.968625
PTPRN2	-2.57578571428571
ZNF512	0.0275
PSAP	0.553928571428571
CCDC140	-1.269
LRRC55	0.415
CYP26C1	-0.2395
C8orf47	4.613
LYN	-0.719
DUSP6	-2.36616666666667
TGFB3	0.507
ELK1	0.3529
PCDH11Y	-0.115
HGD	-3.79325
C17orf58	-1.03575
MYO3A	0.173
SERPINE2	-5.333
AARSD1	-1.263125
C14orf73	-1.29825
ADAM33	-0.35725
ZNF491	-0.3605
MAPK6	-1.031
TCN1	-1.35716666666667
SLC24A6	0.7855
UBE2R2	0.7125
H1FNT	0.37925
TATDN2	0.132333333333333
LILRB1	0.51825
P2RY5	-1.081
NUCB2	-0.0835
C2orf37	0.22
SNX27	1.577
MTA3	1.694625
FOXO4	0.80875
ID4	-1.354
SOX5	-2.6665
PXMP3	-0.6165
OR52M1	0.6515
SFT2D3	-0.050625
INA	0.1975
MCOLN1	0.82325
NFIX	-0.2105
CLEC14A	5.47333333333333
HIBCH	0.0585
PLA2G5	-0.05375
TIMM10	-0.518666666666667
MED17	2.0226
COL4A4	0.037
TPP1	0.369833333333333
GJA3	-1.71783333333333
TMPRSS5	-1.24175
AADACL3	0.2485
DNMBP	-1.72825
ENPP5	3.275
NQO1	-2.7262
ZSCAN2	-0.352875
SEC24C	-0.0585
GTF2A1L	-2.181
AXIN2	-2.0046
FAM33A	-2.0155
C16orf13	0.202
SPNS2	2.01475
TAF1	-0.158
AP1G2	-0.397166666666667
RBM42	0.6175
HCN2	1.29783333333333
EFHB	-0.475
RUSC1	1.196
GRIK5	0.7945
USP21	1.15466666666667
ATAD3C	1.633
ORMDL2	0.12625
PRSS7	-2.269
PSAT1	-0.14375
FLJ13195	-0.9585
TBC1D1	0.765
IFNG	-1.009
OTOS	0.241666666666667
ZNF773	-0.0538333333333333
EMD	-0.0985
RETN	-0.4425
CCL8	3.357
APH1A	0.87625
COX18	-0.515625
GTF2IRD2	0.363
CCDC82	-1.415
PAFAH2	0.9663
NPEPL1	-0.5639
RP11-114G1.1	-0.2365
TP53INP1	0.461125
ZNF300	0.1805
FOXL2	-1.81033333333333
LARP2	0.388833333333333
LATS1	-1.50475
HTR6	-0.9075
SPOCK2	1.338
RNF144B	2.5965
HTATIP2	0.6475
MGC10334	1.58216666666667
CENTA2	2.046
FGF2	-3.059
FXYD7	0.62975
PHYHIPL	-1.26375
GPR34	1.398
DDX6	0.397
OR10W1	0.0515
LHFPL1	-1.4185
ZNF313	-0.362571428571428
VPS28	1.30275
AP3M1	0.2035
AKR1CL2	-1.001
TRAF4	-0.1155
OR2B11	0.564
C19orf12	0.904333333333333
AKAP9	-0.108333333333333
C1orf62	0.139
SLC20A1	-2.1658
FAM112A	0.2935
LDB2	-0.727875
MRPS23	-1.76825
KLK5	3.075625
SPTB	-0.7055
EFEMP2	-0.71575
EFNB2	2.752125
PCM1	-0.4145
NMNAT3	2.611
TSG101	0.199
C8orf40	-0.230833333333333
NOB1	-1.28775
ABHD3	-1.629
GTF3C4	-0.436125
PIGN	1.87966666666667
GALNTL1	-1.39575
AEBP1	0.281
OR9Q1	-1.139
ANKRD2	0.69725
CCL28	-3.897
TRIM38	0.601
TMCC1	0.636583333333333
SMG5	2.1215
LRRC7	0.264
NCAPD2	-0.536833333333333
C6orf153	-0.09425
C1orf74	-0.302
OTUD6A	0.4265
DCP2	0.223166666666667
TMEM24	0.202
RPL18	0.584333333333333
TMEM177	0.3205
LRRC37A3	-0.144
C1D	-0.689166666666667
LDHC	0.75875
UBE4B	1.259
NIT1	1.45342857142857
BTN3A3	-0.885375
RASD1	1.091375
COMMD3	-0.1745
SHFM1	1.02725
BIRC8	0.1135
DUT	-1.82675
C12orf51	0.2265
LRRC59	0.0241666666666667
LY6H	1.77475
WDR22	0.09
EDEM1	0.323785714285714
ADH1A	1.794
PANX2	-0.146
CYP11B1	0.9305
CDC73	0.4865
GPR172A	1.18825
GSTM3	-0.981461538461538
KCNA5	-0.50025
SERAC1	0.853166666666667
NFATC2	0.7735
ANAPC5	-0.6115
C15orf24	-0.517
NFATC2IP	-0.831916666666667
TNRC6C	-1.1565
MGC102966	4.948125
FGD5	0.462333333333333
MED9	0.36525
RAB13	0.6155
C15orf49	1.121
CRYGS	-0.835
C12orf53	-0.6746
LOC283693	-0.706
COX6B2	-0.451
PHF14	0.297125
FAM3A	0.623375
RPL13	-0.2735
PRDX2	0.1803
FLJ34047	-1.5045
PRMT3	-1.353
KCTD19	-1.864
TRIM10	-0.816333333333333
MGC26597	1.3324
GCNT4	0.359
GPRASP1	0.74875
CDKN1C	1.0225
RHBDL2	1.5722
HSPH1	0.4625
AQP1	2.5555
COL17A1	-2.7578
GFAP	0.801
CDC16	0.4735
KIAA1614	0.062
C6orf118	-1.124
ZSWIM5	-1.62725
FAM83F	3.66575
LYNX1	2.484125
SYNPR	-0.339
XG	5.7075
PRSS16	1.877375
KIF13B	1.21642857142857
PCDH9	-1.855375
HIST1H2AH	1.42633333333333
RBM18	-0.55425
ZNF626	0.637625
HEXIM2	-1.044
ITFG1	-0.9335
TUBG2	-1.018
SFRS7	-0.203916666666667
C9orf14	null
EXTL1	-0.7115
GBP3	-1.49683333333333
WDR5	-0.2645
RARG	0.0443333333333333
MYO7A	2.359125
CECR6	2.04825
C13orf3	-0.615
SFRS18	-0.948875
ACVR1B	0.7295
PSMD1	-0.2637
C7orf31	0.514833333333333
ILVBL	-0.182
IFNGR1	0.49825
RNF186	-0.00899999999999998
NOL9	0.55525
MAGEL2	-1.08425
SLC29A2	-0.46525
NHSL1	-1.00975
RBMX	-0.8295
PSORS1C2	0.849125
RAD51L3	0.604666666666667
LCN6	0.95275
ORAI2	-2.031625
BRUNOL6	-0.3047
OR4K5	0.1085
CDC123	-0.5815
MSLN	-1.59366666666667
WWTR1	-0.400666666666667
ZNF700	-1.51333333333333
COBL	1.11525
PPP1R16B	0.231375
GAS7	-1.0856
MDN1	-0.302875
HAAO	-0.322
C9orf68	2.157
TNFAIP2	1.59325
FOXN1	-0.7305
hCG_2033311	0.165833333333333
ATP6V0D2	0.5406
RPL41	0.359875
SLC38A1	0.55725
ARHGAP6	-1.18016666666667
ADAD2	1.131
PHF20L1	0.5004375
MCM3AP	0.2955
ST3GAL3	0.158
SNX1	-0.821
ELF5	4.02825
PARP3	-1.698125
RBM8A	0.9193125
LINGO4	0.256
ITGA9	-0.341
ZFR	-0.355
ACSL6	-1.14375
FLJ20699	-0.4776
DAOA	-0.50175
FABP4	2.819
KCNB1	1.291
CANX	-0.1887
SLC25A28	0.571666666666667
ADIPOR2	0.98475
ECHDC2	2.4155
SMA4	-3.71775
FRZB	2.7325
PABPC1	1.67366666666667
DMRTB1	0.08025
APOBEC3G	-1.776
CATSPER2	-0.7475
CUEDC1	-1.3115
STARD9	-1.0225
CLDN8	3.699875
LOC23117	-1.88495454545455
E2F6	0.616555555555556
TMEM126B	-0.556166666666667
DPY19L4	1.1185
GIMAP5	2.9785
NDUFA9	-0.0988333333333333
FAM77C	-1.8375
CTPS2	1.13925
LOC51035	0.55075
WDSOF1	-0.2755
EGLN3	-0.27625
PITX3	1.80966666666667
OR52E8	0.57
GRM4	-0.0455
KLK1	-2.17483333333333
GPM6B	-1.078125
RRAGD	2.16266666666667
PAGE5	-1.41075
UCHL5	0.113666666666667
ULK3	-0.4025
AIM2	-0.607166666666667
PNO1	-0.456333333333333
OR2F2	0.1885
GNAT2	-0.6715
SIX1	-2.754
ST13	-0.14025
ZBTB44	0.0815
TIMP2	-1.079
ZMAT4	-4.23666666666667
GTF2IRD1	0.8255
ZNF19	-0.429
ZNF714	-1.082
RSC1A1	1.53125
C9orf80	-0.3865
PSMA8	0.5948
TMEM141	0.321
COX4I1	-0.507928571428571
CTAGE1	-0.0773333333333334
DTWD1	-1.95975
HSD11B1	0.795
KRT6B	2.571125
ARID4B	0.213625
LHFPL3	1.56475
WWP2	-0.323666666666667
ZNF326	-0.6625
RGPD1	-0.8515
CTSH	0.0443333333333333
FASTKD1	-1.035125
PAF1	0.7016
TTC9C	0.36075
IFT57	-0.1827
PRSS36	1.776
IL20RB	-1.679
ZNF592	0.3355
DCTD	-1.2899
CFP	2.59975
MFNG	-1.042375
JMJD2B	-0.25025
ALDH3B1	-1.0535
THSD4	-3.13683333333333
KCNJ5	2.56166666666667
LMNA	1.1005
TBCD	-0.19825
ZNF250	0.7955
CASQ2	-0.587
PEG10	-4.34275
PRAME	-1.18253333333333
NP	0.4595
TRIM59	-1.10466666666667
ZNF12	0.306125
XTP3TPA	-1.33575
SIGLEC7	-0.7758
PANK4	-0.35425
FAM70A	-2.95583333333333
SNED1	-1.432
HIP1	0.2134
RAET1E	0.326833333333333
AMAC1L2	-0.4065
AHNAK2	-0.845833333333333
TOE1	-0.799833333333333
RECQL4	0.12225
SPRYD3	0.806
DPAGT1	0.1955
MAGED2	-0.1896
ANKRD55	-1.3195
TRPS1	3.99775
DOK7	-1.36275
TFPI2	-6.769
GTF2H3	-1.78133333333333
CYP4F11	-1.5995
LHX2	-4.74483333333333
ATG16L1	-0.230166666666667
ASB12	1.1035
C1orf116	4.82825
NF2	-0.0494
POM121	0.1141
PHYHD1	0.1581
TXNDC17	0.213
DKFZp779O175	-0.15125
NUP62	0.7235
MYO18B	-1.6115
PRAMEF1	0.044
TCBA1	-0.447428571428571
TMEM168	1.65925
FJX1	0.9965
CLCF1	-2.022
SEPN1	0.483625
IGSF2	1.13075
NUDCD1	-0.548333333333333
TFF3	-2.73766666666667
NDFIP1	-0.0341428571428571
CHCHD4	-0.9575
TNR	2.74
CUTA	0.437833333333333
USP44	-4.12425
DPP10	-0.429666666666667
IWS1	-0.756166666666667
PCGF1	0.04825
SULT1C4	-0.027
NTF5	2.06775
PTPN13	-0.28675
SSTR5	-0.482
SFRP1	-4.200625
IDH3B	-0.124375
SUOX	1.551
TMCO5	1.09625
GOLT1B	-0.211
MIB1	-0.0989285714285714
PCDHGB1	0.3445
SUSD1	-0.8605
ICAM5	-2.24266666666667
PAPOLB	-0.0685
URM1	-0.4282
TMEM106B	-0.0396666666666667
LRIG2	-0.346
SLC27A5	-0.6145
CLIC6	-0.9128
ZNF420	0.676333333333333
SCN9A	-2.1608
KIAA1909	0.2405
ELMOD1	-1.79775
PRKAG1	-0.39925
FAM64A	-0.368333333333333
EEF1G	0.40155
SMAD5	0.081
INCENP	-0.18575
WASF2	-0.0235
GARS	-0.2265
CDK10	-0.8748
HLX	0.6735
MDM4	-0.74225
ZNRF1	-0.114714285714286
HHATL	-1.5145
FAM21C	1.4082
HIST2H3C	-0.65575
PFDN2	1.872625
ZNF200	-0.662
NDN	-2.39775
HBA2	-2.47316666666667
FBLN5	-0.395875
PUM1	0.443142857142857
TNNT1	-3.78433333333333
C19orf59	0.286666666666667
HNRPH2	0.302333333333333
RAB7A	0.209333333333333
PMS2	-0.189875
BIRC3	-0.873833333333333
NRSN2	1.031625
OR52K2	0.451
SPOCK1	-2.64685714285714
H2AFY	0.27275
RXRB	-0.00175
ZNF638	-0.0213333333333333
ANKRD45	1.252
ACTN4	0.629
FXC1	0.72625
EIF2B5	0.019
VPS33A	-0.0425
PINK1	0.507875
FAM106A	-0.1995
SKIP	1.2074375
GAPDHS	0.2665
MUM1L1	3.1415
PSTPIP1	0.93525
CNTNAP1	-1.6783
CYP26A1	-4.1335
APOL2	-0.432
TACC2	0.9895
COX7A2L	0.723714285714286
HSD17B1	0.016625
ARRB2	0.2
SLC7A6	-0.1886
HSD17B10	0.0155
RBJ	0.12425
NUP155	-0.99125
MRPL10	-1.01516666666667
CYCS	-0.6245
CCDC46	-1.34016666666667
TECTA	-0.6855
GNAL	-2.33275
LPO	0.579
PEBP4	1.31075
DDX11	-1.16725
C18orf12	1.1535
TAF9B	-0.444916666666667
IMP4	-0.10825
RPA4	1.091
NDUFS1	-0.488
UPK1A	-0.844166666666667
ARRDC2	-1.19766666666667
C18orf20	0.064
AES	-0.370714285714286
CD2BP2	-0.272833333333333
C16orf54	0.1315
UGT2B17	-3.0415
FGFR1	-0.918666666666667
CEACAM6	-5.1647
CHRM5	0.063
CERK	-0.23775
AP3S2	-0.112142857142857
ANKS4B	-2.499
CLCNKA	0.0911666666666667
ZNF208	-1.1725
HLA-DRB5	4.2275
CARKL	-1.31625
GOT1	1.1195
CASP6	0.227625
HOXA1	0.436
RCL1	0.6335
ZNF181	-0.4375
RAB40B	-0.0725
MRPL38	-0.060125
LRRN2	0.1495
C3orf25	0.567
OR5D14	1.4645
OR10AG1	-3.7785
BET1L	0.8702
FRY	1.392
AK3L1	0.457
CSF3R	3.42183333333333
POLR3K	-1.43283333333333
ATG2B	-0.591166666666667
EPS8	0.241333333333333
DARS	-0.755875
C10orf56	-0.769666666666667
DAD1	-0.4755
RIOK1	-0.424666666666667
HERC2	-0.1825
HSD11B2	3.28733333333333
FAM96B	-0.40525
MGC13057	-1.282125
BSN	0.863
CAND1	-0.373
HCST	1.933
ACTR10	-0.3185
OR8D4	0.077
NASP	-0.641
COL9A2	-1.241
LYZL1	1.1415
GPC5	-2.1205
TBL3	-0.542833333333333
CENTD2	0.5544
OR5AP2	-0.01075
TLR1	0.715
LMO6	0.48675
ZIC2	-3.3835
CPNE5	2.56233333333333
ZMYND15	0.601
FLJ22374	0.597
CCDC106	1.06625
PARP16	-0.8525
PDIA3	-0.17125
C14orf126	0.151
CECR2	1.5655
SFRS1	-0.761428571428572
FIGLA	0.527
DCP1A	-0.0398333333333333
MGC45800	-1.6647
TEKT1	0.648
C10orf67	2.224
CLN5	-0.752375
NTN2L	0.9225
GLE1L	-0.2565
CES2	-0.4117
GNAS	-0.6895
DDX53	-3.676
TSPAN13	-0.38325
MRPL52	-0.7448
SPIRE2	1.289125
TAS2R39	0.5135
SCUBE3	0.49125
UCRC	0.079
CDKL3	-1.537
KIAA1715	-0.3399
ZNF345	0.90675
RTF1	0.101125
DHRS7	-0.60825
RIPK4	-1.01283333333333
EXOSC2	-1.128
MS4A2	0.40125
FGF17	-1.9985
WDR59	0.17675
EVI2A	-2.1485
IL17RC	2.4175
HS3ST1	0.359
ITGB1BP2	-0.778
RBPJ	-1.222
GIMAP1	2.626
INE1	-1.07266666666667
ALDH18A1	0.7845
TPI1	-0.97725
GATA6	-1.51275
CABP1	-0.626833333333333
ZNF484	-1.73325
DAPK3	0.3535
GJB1	-2.20083333333333
PIN1	-0.9105
SLC6A15	-3.12883333333333
CNO	-0.3465
RIN2	1.728625
FRRS1	0.456
CYorf15B	-3.55383333333333
DMRT3	1.499
ATAD1	-0.432125
OTUD4	-0.353333333333333
ATOH8	-1.671
ZSCAN16	1.594
ASCC1	0.159
OTUD3	0.9925
MGC33212	-0.175166666666667
YME1L1	0.154
RP11-218C14.6	-0.15225
PCBP4	1.31975
TNFRSF10A	0.0195
CDH10	-2.37333333333333
KL	3.11925
SCP2	0.0921666666666667
C9orf119	0.60575
SON	-0.46125
MAFK	0.7015
SBNO2	0.686
SLC6A6	-1.54808333333333
SC4MOL	2.397875
FAM35B	0.393
PPP1R9A	1.68475
PDZRN3	-0.03575
CXorf20	0.024
C6orf126	1.31675
AVEN	0.26975
FLJ21075	-1.4515
C14orf132	-3.328625
PCK2	-0.809
GUCY2C	-0.6635
BARX2	2.85
PEX11G	-0.1335
DAO	-0.150666666666667
C10orf49	0.04075
EDNRA	0.540833333333333
PPP2R5A	0.3809
DDX39	-0.7715
SERF1A	-1.472
ASCIZ	0.4974
FNDC8	0.54925
PTMS	-0.43
PHF7	-1.01725
PIP4K2B	-0.11325
HHLA2	0.411
BDH2	-0.0228
APOBEC2	-1.01175
PENK	-1.51475
SMAD9	-1.38475
MT3	-0.493
RGL1	0.796625
ATG10	-0.44775
DLGAP4	0.99
APPBP2	-1.22978571428571
BACE2	-2.157
LOC339344	1.84016666666667
ZNF395	0.5310625
HIST1H2BL	0.077
ZNF467	1.86375
SLC25A21	-1.195
PALM2	0.0433333333333333
NSUN5C	-0.6455
IL5	1.3673
CLSTN2	0.261
ANXA8L2	4.44325
PTGES	-0.780375
GDAP1L1	-1.24416666666667
OPRK1	-0.802333333333333
WDR20	0.310666666666667
C12orf4	1.345375
NUP88	-0.54925
XRCC6BP1	-1.03733333333333
FCGBP	-0.4915
LEMD2	0.7005
NOMO1	-1.06575
C10orf79	0.900142857142857
ZNF79	0.6051
OCRL	0.6221
HSPA8	-0.240333333333333
DIDO1	0.251041666666667
PLA2R1	1.432
COG3	0.4946
NGDN	-0.623
CBFA2T2	0.622625
PNOC	-2.327
PRRG1	1.07775
AGGF1	-0.620071428571428
DPF2	0.6575
YIPF7	0.11
TRPV5	1.45866666666667
ZNF322B	0.466
MED12	0.8375
CARS	0.0711666666666667
ABCC11	-0.689333333333333
C9orf25	0.931
MYH1	1.206
FRYL	-0.957083333333333
AGTRAP	0.291
MMP27	0.353
ZNF432	1.003
OR8D1	-0.4755
OR13D1	0.198333333333333
VWA1	1.8495
STON1	-1.87
IL5RA	-0.90325
PERP	2.7469
C10orf107	-3.4734
TNFSF12	1.3055
FN1	-1.89916666666667
MTR	-1.95366666666667
PHLPPL	-0.356833333333333
ZNF425	0.16975
DHFR	-0.744166666666667
PPP1R12A	-0.36225
RSPO2	-2.14685714285714
ZNF7	0.409
ZNF583	-0.40525
TPMT	-0.770666666666667
GPR132	0.563875
OR2T12	-0.34275
SERTAD2	2.1303
ATP1A1	0.1262
FRMPD3	0.616
ZNF672	0.16975
PLXNB3	1.16625
EML5	-0.7615
FAIM3	0.801
UBQLN2	1.1205
SORCS2	2.773
PRIM2	-1.342
ACVR2A	0.911666666666667
YWHAZ	0.853
PGM2L1	0.202875
GNAO1	0.438230769230769
RPL10	0.3083
RPS6KA6	2.6095
PFKL	0.245166666666667
SH3D19	-0.36475
AURKB	-1.34233333333333
ZC3H6	0.66525
DISC1	-1.1325
FLJ39660	-1.6455
TMEM25	1.812625
OSBPL10	-1.33875
CLTCL1	-0.835166666666667
ALG6	0.285
CATSPER4	0.7045
LRTM1	-0.2055
RRAD	1.22783333333333
TIPIN	-1.17625
CARD14	0.93125
RBM9	-0.281666666666667
RASSF4	0.79875
SLC25A18	-0.3575
C6orf58	0.0155
IGHD	1.086
PLA2G6	0.0775
TPT1	0.937375
SEC63	0.2986
CCDC113	-0.5777
TDRD10	1.28225
KIAA1666	-1.521625
TOR1AIP1	0.540333333333333
SYTL4	1.04583333333333
SPRR2F	1.6135
CEBPD	1.04825
SNTG2	-1.129
C20orf77	0.63125
TAS2R49	-0.8505
C6orf173	-0.687166666666667
SVEP1	-1.1079
PXN	-1.43007142857143
VIL2	1.65916666666667
C5orf21	1.09816666666667
DIXDC1	-0.430875
GANAB	-0.5535
PDSS1	-0.74025
NGFR	-0.9
ATP8B4	-0.4355
BMP8A	0.035
CCDC132	0.0115833333333333
GNRH1	-1.22725
OR10T2	-0.692666666666667
PDGFD	1.38233333333333
OR6W1P	0.347
HARS	-0.143583333333333
KRT77	0.0565
AQP8	-0.00699999999999998
ITGB1	-1.181
ZNF254	-0.0139
PAX1	-0.1445
PSMC4	0.8298
ANKRD22	6.38175
PSMD8	0.610666666666667
HTR1E	-0.2974
SOX10	-2.0589
OR5B2	0.011
RABGEF1	-0.0964285714285714
MAP1LC3B	-0.63625
CYB5R4	-0.19375
AGXT2L1	-3.073
FLJ41603	2.15866666666667
TRAPPC2	1.31266666666667
FNTB	0.047
FLJ14107	-1.282
AURKAIP1	0.87375
DSE	0.03825
NFKBIZ	-2.118
OSBPL3	-1.5005
LOC130576	-1.48775
SLC39A9	0.306666666666667
LOC137886	-0.181833333333333
RHCE	-1.7835
ATG7	0.152833333333333
FAM82A	-0.826333333333333
FBN3	0.7885
MCFD2	-0.199
CASP14	3.9615
EPS15	0.961333333333333
SFRS2B	1.86025
C19orf47	1.2515
PLAC9	-0.431
GPR23	-2.189
BTNL3	0.191333333333333
RGS8	1.297
GNS	-0.40975
ENO2	-2.77133333333333
CBX1	0.2642
PEX26	0.278
LRP5	0.113833333333333
ADAMTSL4	-1.251
ARR3	0.667166666666667
MAP1A	-0.62875
CD2	3.917
NAV2	0.5358125
TMEM69	-0.35725
ATXN7	-0.726333333333333
CHN2	-1.599
ZNF781	0.709
HAS2	-4.05133333333333
KIAA0241	0.921666666666667
BIC	0.7165
MOBKL2A	0.0865
CYP2C9	-0.588
CNOT7	0.532357142857143
SFRS10	-1.34875
CST11	0.17325
FLJ37543	3.152
NKAP	-0.17375
RUNX1T1	0.7455
EAF1	-0.6475
IL4I1	2.495
LRRC61	0.697333333333333
PSIP1	-0.368727272727273
SPRR4	-0.7175
ZFP90	-0.387
AP2B1	-0.818230769230769
SLC30A7	0.404166666666667
C7orf28A	0.281
S100B	-2.97283333333333
BMP2	-3.242375
ESR1	-1.96883333333333
ZFPL1	0.456
ARHGAP12	-0.084
LRRC19	-0.108166666666667
ZNF767	0.0683333333333334
NACA	0.187
OLIG1	-2.31
PRF1	0.42125
LST1	2.864
SPATA9	-1.51283333333333
CNFN	1.5325
CDK4	-0.4782
TCF15	1.71966666666667
PARC	-0.27525
PPM2C	0.39225
LOC283345	-0.22
FAM107B	-1.7545
DMXL1	-0.43775
RBM3	0.05475
HTR5A	-2.0085
SCFD1	-1.0435
EPHB3	2.882125
ROPN1L	-1.77283333333333
RAMP3	0.25475
TSPYL5	3.66927272727273
GAP43	-2.821
PAPD4	-0.443125
PDE3A	-2.36275
TNFRSF10C	-0.7295
JMJD5	-1.31783333333333
RASGEF1A	2.1107
C16orf65	-0.4074
HIPK3	-0.330166666666667
XYLT2	-1.33425
XPOT	-0.881666666666667
GAL3ST1	2.276
DHCR7	1.39875
AMIGO3	1.45983333333333
FGFR4	-1.7505
CRAT	2.413375
PPP1R14D	0.3955
TRIM14	-1.0524
TMPRSS11D	0.9915
SLC7A11	-2.82435714285714
OR10H2	0.8645
PPM1E	-1.77311111111111
DOCK4	-0.721125
FAM127A	0.43125
ENOPH1	-0.6485
SLC5A3	0.2156
ZNF530	-1.0903
NTS	-6.43525
FRMD4A	0.7545
BCL11B	-0.341833333333333
PRM1	0.26675
UQCC	0.3085
S100A16	2.39233333333333
PLS3	-0.8735
WWOX	0.158714285714286
CCDC23	0.93375
GTSE1	-0.717
GP2	-0.0805
FLJ32549	-0.9355
CHIT1	5.15175
KLF9	-0.933
RPS24	1.1776
MIA	-3.9485
FIGN	1.40975
PYROXD1	1.086
PCSK2	-0.4185
MRPL9	0.65975
RPL24	0.529375
C12orf32	-0.355375
HIST1H2BE	0.02725
RGS18	2.541
LFNG	0.38475
RAB4B	0.0221
FBXO25	1.174
TSPAN31	1.15116666666667
ARL8A	1.24530769230769
C10orf83	-0.531888888888889
OR51B6	0.0135
CNKSR2	0.92125
C1orf156	0.848
IBSP	-0.498
GFRA2	0.3437
ALKBH7	1.1296
NEK10	-1.331
VN1R3	0.363833333333333
LOC91948	0.266
CPZ	-0.5285
IHPK3	0.709833333333333
COL8A1	0.03875
RBPJL	0.458
OR10A4	0.19525
CASP8AP2	-0.371125
MMP12	2.66533333333333
OR8B12	0.0805
CDCA5	-1.38966666666667
LIX1L	-2.159
PEX11B	2.258125
GABRA1	0.0794
HABP2	-0.513
REEP1	-1.13333333333333
FBXO15	0.8285
CD68	0.593
WFDC9	-0.7785
GHDC	-0.8485
SMARCA1	-3.9785
SPAST	0.627166666666667
PLXND1	0.233166666666667
MLCK	-0.45
INTS5	0.427
BSG	-0.987428571428571
PARP8	-0.8095
TEAD4	-1.84816666666667
ZNF498	0.066125
TMEM89	-0.823333333333333
DTX4	2.747625
TNRC6B	0.8644375
ARMC2	-0.71075
FGFBP1	-1.48516666666667
TIMM8A	-0.1145
AJAP1	-1.2389
ZNF608	-1.3565
SLC25A42	-1.069375
SYP	-0.693666666666667
MMP11	3.14783333333333
USP40	-0.574
C3orf62	-0.6215
MYO1E	-0.8813
LRFN4	-0.78625
XCL1	-0.2525
GPR155	-1.11025
VPS29	-0.55325
CARHSP1	-1.237
ARHGAP20	1.68166666666667
GREM2	-1.04757142857143
CCDC102B	2.29975
ZNF577	0.479
HDDC2	-1.1775
SHC2	-1.3932
NCOA5	0.88
INPPL1	-1.087
CHGB	-2.6063
IHH	-0.4245
DDEF2	-0.225333333333333
DIAPH3	-1.74252380952381
BUB3	-0.601333333333333
GGH	-1.63311111111111
VPS35	0.3026
CNN2	-0.00850000000000004
ASNA1	-0.78875
WDTC1	1.224
AMAC1	1.108
HAS3	-1.04316666666667
SLC1A6	4.38483333333333
ZNF563	-1.318
C1S	0.836
TCF7L1	0.403875
OR10Z1	0.558
ME2	0.5186
C6orf151	-0.66475
KPNA4	0.6986
GLO1	0.186875
WDR61	-0.762833333333333
CD302	1.16
SIRT7	-0.0856666666666667
C11orf59	0.7155
PKIG	-0.527
PPIL3	-1.41
CCDC74B	-0.165625
ZNF528	0.80125
EFNA5	1.079
FCGRT	-0.09475
NOL4	1.8905
CCS	0.39325
LOC374491	0.305
MFSD7	3.0925
ZNF555	0.23975
LIMS3	-1.66425
TSSC4	0.904833333333333
COL11A2	-1.2465
C1orf119	0.593
BPNT1	0.06225
CHRNA6	0.6275
C1orf173	0.408
PLD2	0.5125
ORC1L	-2.23875
SASH1	1.241625
CDC14B	-1.10575
RLBP1L1	0.712333333333333
LDLRAP1	0.9452
NAT8B	1.17816666666667
HHEX	-4.0555
LGALS7	5.26975
PLCH1	2.28814285714286
OR1M1	-1.2375
PRAMEF16	-0.303
HECTD1	-0.097
C14orf39	-0.092
TLN2	-0.4269
HDAC4	-1.08242857142857
SYCP2L	-0.0845
GLRA1	-0.584
RPS6	1.35375
hCG_1757335	-2.149
KLHL1	-1.432
CTNNBIP1	1.60516666666667
SCAND2	-1.7359
HMGN2	-0.3973
YAF2	-1.32525
BRPF1	-0.271
LIAS	-0.95075
CTA-246H3.1	-3.25
SAG	-0.46825
C20orf10	0.715
HNRNPA2B1	-1.41033333333333
GADD45A	-1.03816666666667
MSH4	0.707
TMEM70	0.10975
HIST1H2AM	1.082625
