Hybridization REF	TCGA-BH-A0DS-01A-11R-A056-07
ABBA-1	-0.234083333333333
GNAI1	1.01525
VPS4B	0.83675
NOPE	-0.2963
GALNT6	3.88666666666667
SESN1	0.626125
GBE1	-1.84122222222222
CLASP1	-0.1635
RASGEF1B	1.274625
ACOT11	-0.868428571428572
AFAP1	0.60675
OR2H2	-0.09075
DPY19L2P1	0.081
DZIP1	-2.21575
SEC22C	-0.1625
GPR161	-0.8855
RNF146	0.8325
WDR74	-1.281
GALP	0.9765
PURA	0.1225
DNPEP	0.373916666666667
RP11-78J21.1	-1.01325
ERBB2	2.47325
FANCM	0.337583333333333
NEO1	0.43
DDX3Y	-5.2317
RPS3A	-0.13575
MXRA7	-0.0547142857142857
LGALS3	-0.00366666666666667
GLT8D1	0.35075
CFL2	-2.064
UPB1	-0.63775
NAP1L5	0.08475
CLDN14	0.581
DHX38	-0.4725
BTBD1	-0.76975
TARS2	0.841166666666667
ABCF1	-0.0502
FCF1	0.627666666666667
LRRC49	-0.61525
GUCY1B2	-2.4105
C1orf177	-0.641166666666667
SMARCA4	-0.624785714285714
LRP8	-4.171
TAGLN3	-1.6015
MRPL14	-0.139
TTRAP	0.35325
ZDHHC20	0.37575
NFE2L3	-1.28775
KIAA1377	2.2355
PALMD	1.7822
TMEM43	-0.352
TTL	-1.5725
STAT5B	-1.52266666666667
SSB	-1.42725
OR10H5	-0.9425
SLC22A13	-1.71975
AKAP3	-1.05525
TIMM23	-0.029
OAS2	2.10841666666667
KIAA0423	2.11875
TRIM11	1.59
GLIS3	0.7355
TMEM50B	1.12016666666667
ARHGEF4	-1.100875
DEGS1	0.435363636363636
TBL1XR1	0.4596
G6PD	-0.47575
SP140	0.9312
MUC17	-0.582384615384616
NUDC	-0.6571
DNAJC5B	1.54216666666667
SCARA3	0.592
CPA3	7.7515
BCAT2	0.753375
MFN1	-0.2346
NRG3	0.328
SNX11	0.34
PLEKHH1	-0.613666666666667
GPR177	0.324833333333333
HCFC2	0.42
TCAP	-0.431
MOCOS	-3.819
C14orf93	-0.06075
PRDM10	0.0646666666666667
SLC16A4	0.30475
SRGAP1	0.870333333333333
VIP	1.43525
DUSP27	0.556166666666667
LILRA1	0.6604
MC2R	0.32
MGC24103	-2.3895
MBTD1	-2.088
FUT11	-0.953666666666667
USP33	0.3496
C15orf39	-0.694
MAP3K12	0.044
PAAF1	-0.871666666666667
BARHL1	-0.772
FLJ16165	-0.092
PIWIL2	-2.98375
SYNE1	0.583833333333333
CMTM4	0.643125
TSPYL1	0.7426
GUF1	-1.009
TMEM157	1.9435
WDR44	1.10375
HIST1H3C	-0.46275
DKFZp666G057	0.7855
RNPEP	0.88075
GAS2L2	0.600333333333333
ADH4	-3.395
GRPR	3.395
FBXL17	0.7995
ZBTB10	1.12808333333333
Gcom1	1.09322222222222
HTRA1	1.3713
ZNF585A	0.279833333333333
SLC26A2	-0.430230769230769
OTOP3	0.054
WISP1	2.14055555555556
ATP2B4	-0.0303333333333334
FLJ10769	1.10175
CRAMP1L	1.426875
CHST12	0.2985
RAB22A	0.346333333333333
TARDBP	-0.0934285714285713
STAU1	-0.014
CRB3	2.828
MIG7	-1.676
CHMP1A	-0.4845
ZNF160	0.481375
B3GALT6	-0.6005
BARX1	-1.9515
C6orf167	-1.092875
NXNL1	0.4255
DHX29	1.105125
HADHB	-0.06925
PLXNB2	0.816125
ILDR1	-0.717
SLC15A3	2.16025
GAS2	-3.54633333333333
C20orf69	0.442
NUMB	0.4175
TNIP1	0.019
MESP1	1.626
PSKH1	-0.196
NSFL1C	0.058625
RHOG	-0.20875
HEY1	-0.357166666666667
KNG1	-2.57575
ITGAX	1.8345
LIN9	0.143333333333333
CANT1	0.831875
XRN1	0.214071428571429
CCDC96	0.632
HEATR6	-1.85766666666667
GNG7	0.74625
RUNX2	0.5736875
SOX1	-0.3125
FCRL5	1.8184
ZNF99	1.3315
FAM9A	3.943
SNX22	0.306166666666667
MBNL3	-1.48616666666667
ODC1	-2.5729
ADORA2B	-2.68866666666667
NR2F6	1.15875
ZFYVE16	0.691833333333333
SYNJ2BP	0.617
POLE	-0.44175
E2F2	-1.21675
THRA	0.483333333333333
PTGES2	-1.13983333333333
HIP1R	1.79283333333333
TMUB1	-0.6645
ENO3	-2.69975
RSPH10B	-0.865
CXorf39	1.18825
IRGC	-0.0105
GPR109B	1.537
FLJ13305	-1.8715
LCE3A	-1.164
TNFRSF18	-0.910166666666667
DET1	-0.1975
TRPM3	-0.356
C16orf79	-1.0745
FECH	-0.5545
RAP2A	-0.3575
CRIP1	2.88616666666667
AZIN1	-0.401625
SLC7A7	2.54025
IL10RA	1.4138
TMEM64	-3.0465
CDC42EP4	0.81
C16orf58	0.7892
ARG2	-3.2765
POU5F1P4	-5.0145
FAM62B	0.07025
DNAH8	-2.2326
ASH2L	0.177875
TSLP	-1.86066666666667
CNTNAP5	-1.11333333333333
TMEM16C	0.5715
IFNA14	-0.895
SLC1A3	-0.30425
CABYR	-0.237
BCL7B	0.0446
NUDT13	-0.9795
C13orf28	0.819
C1orf53	-1.15575
ARL6IP4	0.7423
RPL35A	-0.43925
EMR3	0.459
RAB40C	1.16625
SLC41A1	-0.103333333333333
LRCH1	0.06275
LY6G5B	-0.749
FAM124A	0.0891428571428571
MGC10981	-4.4105
CLIP3	0.2392
MAP4K2	-0.703
CHIC1	0.55675
SULF1	2.47583333333333
C20orf30	0.285428571428571
PRDM5	-0.866625
ELOVL1	-0.062
C11orf48	-1.215875
SLC39A10	-0.79675
KCNV1	0.71775
ACP1	-0.718166666666667
ZMYM2	-0.804
B3GNT6	-0.100666666666667
C9orf69	0.65725
C2orf15	0.26825
C20orf166	0.338
HSP90AA6P	-0.193
EDG7	0.3825
NEURL	0.82425
LPL	2.4665
CLEC2D	-0.00500000000000002
GRRP1	2.47633333333333
CD8B	-2.8794
HIST1H3D	-0.355333333333333
SLC6A12	0.09475
FAM27L	-1.012
CD84	1.7171
RASA1	0.274
PHKG1	0.9515
MAGEA11	-2.249
IMPA1	-1.0171
NPM3	-2.18725
RARRES1	3.0575
SH3BP1	-0.3785
B3GNTL1	-1.2195
ARPC5L	0.158166666666667
KLHL26	1.17775
SIM2	-3.53542857142857
GJC1	0.3515
C20orf194	0.4725
EXO1	-1.89175
SLC2A2	-3.652
LOC285074	-0.97475
LRG1	2.55175
KIRREL	-0.3005
PIK3R1	2.42335714285714
C4orf34	1.5245
MAF	-0.662333333333333
ADCY4	4.52116666666667
ZMIZ2	0.5828
SLC46A3	2.15233333333333
STAMBP	-0.308666666666667
CCDC16	0.9445
MS4A12	0.081
TCF20	0.1935
LRRC46	0.304
C20orf152	0.32275
MRPS6	0.090375
ABCB11	-0.009
KCNC2	1.4255
CDH19	-3.10983333333333
C9orf123	0.509166666666667
SSH3	0.882
LDLRAD1	0.0405
CCBE1	-1.0625
ZNF135	2.034125
TAAR1	-1.53
WFDC12	-0.0025
CCDC42	-0.0578333333333333
FLJ12529	-0.80275
PER1	0.6995
TIMM50	-0.400666666666667
SMARCAD1	-0.3935
FAM26C	-0.621
TP53TG3	-1.16083333333333
SH3RF1	0.9121
LMCD1	1.7615
GPR63	-1.404
FLJ21986	-2.157
AIFM3	-1.1775
MICAL1	-0.648666666666667
BLZF1	1.493
IQCA	2.69966666666667
PCDHGC3	0.5265
SAC	2.17425
BCL6B	3.13916666666667
DDO	-0.03425
MARCO	2.12175
DCHS1	0.859
C1orf170	-0.286
CD200R1	2.42866666666667
C22orf15	-1.041
SEPT11	-0.415833333333333
ADNP	-0.40875
UST	-0.0502
C13orf34	-1.41483333333333
RFFL	0.197142857142857
APBA3	0.174
C2orf60	-0.464
CUTL1	-0.1504
PMS1	-1.188
ZNF689	0.5935
EIF3E	-0.9
IL9	0.261666666666667
RPL31	-0.948625
LY9	1.413
ATP2B3	-0.414666666666667
KDELR2	1.219375
TFCP2	0.374625
NLRP12	0.501
FLJ45422	-0.233
TLE4	-0.1833
ZNF570	0.7405
FLJ43806	-0.838
TLK2	-0.69475
CIR	0.80475
MARS2	-0.098
COL24A1	1.089
SDF2L1	-0.631
HIBADH	0.767
IGFBP3	-2.34671428571429
C12orf23	1.90225
PSPC1	-0.58575
C20orf43	0.291
TRAV20	0.0845
ARHGAP24	0.76875
KIAA1975	-0.97625
C1QA	3.7606
DNTT	-4.665
C10orf6	-0.38675
C11orf41	-0.55325
HNRPF	0.334875
COL11A1	3.52233333333333
UBAP2	0.00983333333333333
CDKN2AIPNL	-1.116
C20orf174	4.12766666666667
SPRED2	0.41375
PLA2G12A	-0.277
ICEBERG	-3.40133333333333
SCN10A	-1.211
C11orf65	-0.387
GBP5	4.8095
PITPNC1	-0.709833333333333
POU3F3	0.5725
NCOA7	-0.040625
LIN7C	0.1489
LOC348840	-0.7165
NKX2-2	-2.9275
ANKRD13D	-0.58975
LOC123688	-0.5505
FUT2	0.916166666666667
TAAR8	0.519
FZD4	0.297833333333333
PNMA3	-0.734333333333333
OR4L1	0.3205
WIT1	-3.79325
EXOC3L	2.4985
ATPBD4	-0.1469
KRBA1	-0.39725
UBXD6	0.59725
HOXB7	-0.587714285714286
C7orf23	0.126
UNQ338	-1.09625
STAB2	3.80025
CDC20B	0.09325
IRF9	1.6185
CENTG1	0.4635
TNPO2	-0.8125
MCPH1	0.2075
BMS1P5	-1.4915
SLC26A7	0.61675
HIST1H3J	0.4525
C9orf3	1.3727
LBH	1.620875
MYO1D	0.539125
PTDSS2	-0.6635
NFU1	-0.3795
DEPDC4	-0.92675
WNT7B	-0.691
GLP2R	-0.721
SETD4	-0.4139
DYNLT3	-0.8124
FKBP11	-0.421
SESTD1	0.266666666666667
FLII	0.184
RPS16	-0.198
CHPF	-0.419333333333333
CSNK2A1	-0.0205
SUMO1P1	-0.33125
FKBP6	-1.24
ZNF214	1.13366666666667
TWIST1	0.112
DDX56	-0.7425
TRAM1L1	1.8949
EPO	-3.24733333333333
MRPS18B	0.16775
ZNF682	0.489666666666667
RPL14	-0.262333333333333
MAFF	-0.09525
LOC51136	-0.86325
LY96	-0.296
DDX20	-0.34225
ABTB1	0.66
ARL5A	-0.3503
CCT6A	-1.01675
HEPACAM	-0.211333333333333
EHHADH	0.3665
RBAK	0.0625
CGB1	-0.053
ITGB5	1.4109
YIPF3	0.3995
FKBP2	-0.03175
NR1D1	-0.1494
TMEM110	0.741
NEK2	-0.799
PRAMEF8	-3.7465
C20orf52	-0.279166666666667
PCDHGA3	0.296
VWA3B	1.236
NDUFA5	0.479125
THAP9	-0.522
FLVCR2	-0.0773333333333333
AP1S1	-1.055
SMAD6	-0.30175
SAV1	0.652625
SAT1	1.632625
ZNF251	0.362625
ADAMTS7	0.1858
RPP38	-0.262
C1orf211	-2.888
YPEL2	1.3717
RBMS1	-0.2465
ZNF445	-0.223
NRXN2	0.5745
PGBD4	-0.9805
UGT2B28	6.2595
WBSCR16	-0.3402
NLRC3	0.805875
ASTL	-0.05725
ST6GALNAC1	-0.63
ZADH2	0.54975
MLLT4	0.671083333333333
ARL6	-0.4055
MEF2C	1.031
CBFA2T3	-0.9165
AFF3	1.84842857142857
COG7	0.7295
MYB	-0.521666666666667
PLXNA3	-0.1465
XRCC2	-1.33133333333333
MMS19	-0.90075
ST8SIA5	-1.406875
CHPT1	-0.0491666666666667
KIAA1712	-0.85325
OR6X1	1.418
ACTR3	-0.188875
UGCG	1.79816666666667
OR4P4	-0.402
ZAP70	-2.3455
LPP	0.857625
ZNF485	-1.02425
PTPRCAP	0.46925
IL12RB1	0.921
ATRX	0.4462
CHST8	-1.3125
C14orf109	0.86175
ARV1	0.734
NMB	-0.400142857142857
COX5A	-1.48583333333333
EIF6	-0.43075
MPPED2	0.200333333333333
SEMG1	-2.0895
CHRDL1	1.734
TRAF3IP2	0.9515
WNK2	-0.006125
LILRA4	1.94883333333333
LAMA2	5.39425
PXT1	0.1665
RLBP1	-4.7375
CD300C	0.632
SLTM	0.18175
FLJ10404	-0.2193125
APOBEC3D	-1.30116666666667
RENBP	0.144833333333333
ATXN7L1	0.816375
NID1	0.27925
TUBGCP3	-0.436875
ITIH5	2.54122222222222
CCDC110	2.41675
C8A	-4.15925
MGC87042	-0.821
HOXC13	1.13025
TFDP2	-1.1955
HCP5	1.393
POLI	0.346
UCN	-0.918
ZNF764	1.13816666666667
C8orf45	0.15525
FHL3	-0.81275
SPATA5L1	-0.679
MMRN2	3.90683333333333
NDST1	1.73716666666667
COL20A1	-0.440666666666667
ZNF248	-0.821333333333333
PELP1	-0.413666666666667
MBL2	-3.28433333333333
RNF41	0.0045
C5orf24	0.463
THOC5	-0.2465
SERINC3	0.376166666666667
RP11-151A6.2	0.607
CDCP2	-0.718
HIST1H2AA	0.30575
C11orf75	1.15566666666667
FKBP7	-0.7185
DDOST	0.1005
GPNMB	0.102666666666667
TTF2	-1.72566666666667
KCNT1	-0.513666666666667
SLC39A14	-1.01375
NGRN	0.246
GPR137B	2.118
MECP2	0.237875
PSMA1	-1.1015
C16orf73	-5.928
TMEM60	-0.335666666666667
CSN3	1.014
NOS1	0.459166666666667
RAB7L1	0.927166666666666
YBX2	1.603
KIAA1166	-0.467375
FUBP3	0.544333333333333
ABCG1	2.1835
ACACA	0.123416666666667
ARL11	-0.2082
ATOH1	-0.2315
ODF1	-0.0498333333333334
CREB3L3	-1.92266666666667
TMEM127	1.21221428571429
DSCAML1	0.44275
PLN	3.42466666666667
LYPLA1	0.300583333333333
PRDM9	-2.9735
SASP	0.237
PLUNC	-0.136166666666667
INTU	-0.2125
HISPPD1	0.35925
LNPEP	0.790833333333333
YARS2	-0.591166666666667
APCDD1L	-1.578
ZCCHC4	-0.2818
FBXO22	-0.708666666666667
TTLL13	-0.9465
ZNF669	0.382
PTGDR	3.375
DDX27	0.14825
KIAA0409	-0.237833333333333
GJB6	0.5035
ASB8	1.46825
PLP2	-0.863166666666667
MEPE	0.24375
OR10J5	-0.3845
KRT222P	3.0555
COQ7	1.13633333333333
C1orf101	1.20275
RERG	2.4518
CHMP5	0.98325
THAP11	-0.070125
ZNF43	0.544166666666667
ZRANB3	-1.42983333333333
KRT13	3.88625
MRPL19	-0.698375
RBBP9	-0.095375
SPATA17	0.77825
BXDC5	0.0758333333333333
PAFAH1B1	-0.672833333333334
MAGEE1	0.6285
OSTF1	0.58925
KIAA0323	0.125333333333333
TXNDC13	-0.271333333333333
CNTN4	1.751625
LCE1B	0.318
UNQ501	1.47
ZNF154	0.96875
C3orf64	-0.1065
SYT5	0.1867
PON1	-0.3456
FLJ10357	-0.04875
ATP4A	-1.6035
GNPDA1	-0.390666666666667
MGAT1	0.9965
C14orf121	-0.01725
SLC35B2	-0.10175
MIER3	0.347833333333333
CHEK1	-2.80725
ZNF8	-0.00216666666666667
TXNDC1	-0.0743333333333333
CKB	-1.7171
RTN3	0.212214285714286
FZD2	-1.24183333333333
PART1	1.258125
PSMB6	-0.50325
PCDHB8	1.0005
PHC3	0.535
PPP1R8	-0.473166666666667
NOVA2	2.2285
TNFRSF11B	-4.206875
GOLPH3	1.562
UBLCP1	-0.5545
SUHW3	-1.016
TTLL1	0.40625
OPN4	0.117
OR13G1	-0.34
ZPBP2	1.2492
HSD17B11	-1.1665
C9orf50	-0.0415
DHDDS	0.356928571428571
CTSW	1.6495
NEFM	-2.302
MRPL28	-0.16125
SYN1	0.422333333333333
PIGV	0.05
ZIM2	-0.69325
APBB1	-0.167333333333333
SND1	-0.2595
C1orf123	-0.683833333333333
CHD3	-0.17825
BHLHB8	-0.0435
RNASE2	-0.559166666666667
BCAP31	0.461
SLC25A44	0.914166666666667
CHD6	0.1054
PIB5PA	2.09069230769231
SELS	0.13775
LOC541471	-1.230875
FAT2	2.705
ZNF81	0.013
OR4C16	0.513
FLJ10081	0.2779
LRRC4	0.59675
CS	-0.431833333333333
N4BP2	-0.66225
IGFBP7	2.6355
ZNF318	0.280666666666667
NDNL2	0.204625
ZNF609	0.333875
SIRT4	0.96575
EXOSC10	-0.2005
ECE2	-0.188666666666667
OVGP1	-0.08575
GTPBP3	-0.9705
PACS2	0.194
C19orf36	-0.705166666666667
ARL4C	-0.82725
ATG4B	-0.642875
UBQLNL	0.5775
RHOXF2B	-3.705
PLEKHG2	-1.1345
GALR1	-0.475
AQP4	-0.647833333333333
HDAC7A	0.143333333333333
DCUN1D3	0.47275
OR8A1	-1.2775
CCRN4L	-0.82225
CBR4	-0.739
KIFC1	-1.48083333333333
SLC7A14	-1.7052
LHX5	-2.8865
TRPC7	-0.1145
LPXN	-0.956
SERPINA1	-2.689125
RPS13	-1.2489
BPIL3	1.904
PRKAA1	-0.45125
FADS2	1.6334
ENAH	0.909375
PRO1768	0.307
APBA2BP	0.095
LIPH	3.07366666666667
C3orf33	0.0635
RCC2	-0.278428571428572
ALDH1A2	-3.122
RNF103	1.963
AHCY	-0.454
ALG12	0.5745
CCL17	2.9385
ZNF543	1.94283333333333
ESRRG	4.1201
CNGA1	1.3395
RDH5	0.799
OTX1	-0.8864
PTGFR	-0.986666666666667
CDR2	1.727125
SELE	5.53525
NLGN2	-0.887333333333333
EXOSC9	-1.2245
ZNF566	0.623
KLRC2	-4.3505
GPR12	0.606
KIAA0196	0.81325
PDRG1	0.12925
SSR3	-0.751642857142857
MSI1	-0.5385
CST9	0.3205
CC2D1A	0.25475
PLAGL1	-0.371388888888889
ZNF778	0.613
RNF2	0.77725
KLF6	1.22966666666667
THBD	2.397
tcag7.1314	1.04625
NR5A1	-0.448666666666667
ABCD2	0.4305
DNAJC7	-2.3475
CLEC4C	1.1785
TM2D3	0.476125
CCDC4	-2.2935
PLAC2	1.40225
DCD	0.9125
FAAH	1.49325
POLA1	-0.223
TM7SF2	0.997375
FLJ39822	0.776333333333333
FLOT2	-0.721125
MAP4K1	-0.0918333333333333
SRP68	-0.389
C21orf74	0.213
ARPC5	0.1975
LOC126075	1.21
HECW2	0.781
ZDHHC4	-0.44225
ANKRD42	0.7236
PDE9A	-0.468333333333333
ABCA8	2.3515
NDUFS2	0.70625
UBR5	-0.489125
BTBD16	-3.44025
LOC554174	0.208
ZNF20	0.948
KIAA1843	-2.2365
WDR17	0.15375
C15orf33	-0.2045
RNF113A	-0.0135
CAMKK1	-0.1303
CLCN2	-0.6725
ANXA6	-0.7405
LOC340069	0.191
EMID1	0.32975
DPM3	-0.421166666666667
ELA1	0.92
SLC25A13	-0.8
KRT24	1.47925
SMPD1	0.293333333333333
TH	-0.55275
COL6A2	0.385571428571429
ANKS1B	1.62075
GPR126	-2.8229
ZC3H12A	0.257333333333333
TMEM47	0.878333333333333
C2orf51	-0.1598
C1orf88	1.47466666666667
HSF2BP	-0.211
AKAP10	0.2355
RPAP3	-0.2975
KLHDC8B	0.53625
STOM	1.6105
MUPCDH	0.054125
C10orf72	-0.127125
PLEKHA3	0.310666666666667
TCP11L1	-1.4075
CWF19L1	0.424
SPEF1	1.89161538461538
YSK4	-0.423
ELN	3.1764
SAMD8	0.215333333333333
MPI	-1.57316666666667
MEPCE	0.3258
ABCC3	-1.665
NANOGP1	2.479
KCNK17	0.931625
HLA-DMB	4.078
RRAGA	1.0555
ANGEL1	-0.298
RBM32B	-0.5365
CPN1	-3.33625
MGC52282	-0.6772
HLA-A	1.37566666666667
OR9G4	-0.018
EDNRB	0.991375
SCD	0.370071428571429
C14orf80	0.453666666666667
BAGE2	0.1935
RABL4	1.07116666666667
RCVRN	-0.0245
SHANK1	-0.082
NLRP7	-1.6925
CD226	1.8855
STAT3	0.5426875
SYNJ2	-1.5021
TPCN2	-0.258
WDR36	-0.638083333333333
MBD4	-0.18575
ROBO1	-1.5759
ST3GAL6	-2.94625
SLAMF8	3.14933333333333
ATN1	0.350666666666667
GPR141	0.4725
KRT36	-0.175
TPH1	-0.336
DDX52	-0.59675
ZSCAN29	-0.0228333333333333
TRPT1	-0.430166666666667
DPEP3	0.252
DENND4A	-0.61825
TSPAN16	-1.201
PTCHD2	0.264
LOC145814	-0.75075
CAP1	0.0535
EIF5A2	-1.3474
NT5DC3	-0.974
SEPT9	-1.11375
SEZ6L2	0.594625
EGFLAM	4.2165
VPS11	0.468
NDUFB5	-0.221833333333333
CIDEA	4.66883333333333
IER5L	0.19925
N6AMT1	0.4975
FAM83C	0.0625
OXR1	0.81875
IRX1	0.7545
DGKB	-1.072
GCN5L2	-2.191
MIR16	1.126375
FBXW9	0.03875
WDR4	-1.39233333333333
PDC	0.3075
VPS33B	-0.624
HEXB	0.45675
FLJ32214	0.6515
TCEB3	-0.80625
CRLF1	-2.971
ABI3BP	1.8575
C8orf22	-4.52
PYCR1	-0.77925
KIAA1706	0.47775
CDK5R2	0.493375
WAS	0.4135
C12orf60	-1.34125
CCBL2	-0.53075
MADD	0.0265
C5orf34	-0.70675
WDR42A	0.9399
KLF12	-0.018375
HSPA1A	2.27875
ITM2C	-0.741416666666667
DAPK2	1.69516666666667
LOC442590	1.087
SUMF2	0.971
CENPA	-3.08761538461538
TMED5	-0.426875
CDH6	-0.5029
BRP44	1.90775
THG1L	-1.31875
GABRA2	-2.223
C14orf166	0.123
MYL1	-2.03466666666667
TNFSF18	-0.772
PAP2D	-2.5068
PPIB	-0.8585
KLHL4	-0.52975
SFN	-0.762166666666667
CCDC127	0.79575
FRAP1	-0.42
GOLGA5	1.7325
SDCCAG1	0.584375
MGC21675	-0.196833333333333
C10orf95	-1.17925
KIAA1345	-1.14016666666667
C1orf163	-1.2705
LACE1	-0.434333333333333
OR10K2	-0.613
CENPN	-2.0154
TMED2	1.453
UGT1A6	-1.403
ANG	1.582
U2AF1	-0.647166666666667
CASC2	0.390166666666667
NMT2	-1.05066666666667
OSGEPL1	-0.0695
DFNB31	-0.312
SLC6A20	0.34075
DKC1	-1.04375
FXYD4	-1.3545
WDR64	3.3285
MGC5590	0.392
CREBZF	-0.739333333333333
DAZ1	-1.373
PRPSAP1	-1.1255
GCHFR	-0.65625
TTC7A	-1.26225
LOC196993	1.7665
UBD	0.320666666666667
S100A1	0.019
RPL6	0.157833333333333
DNAJB6	0.9893
NAGS	0.259
C2orf58	0.2455
KERA	1.56916666666667
MT1X	-0.6575
UBE2B	1.0867
KEAP1	0.84325
MST1	-3.305125
OMA1	0.9595
ABLIM2	1.41725
BCL2L13	-0.0831666666666667
JAZF1	-0.216833333333333
TMEM63B	1.6985
S100A8	-0.8833
ARFIP2	0.691
UROS	-0.355
KHDRBS2	-0.541
POLQ	-1.77175
SOAT1	-1.24025
SPAG4	-1.93325
MRPS30	-0.8985
LOC494141	0.30925
OR2T11	0.207
ORAOV1	-0.9737
ZNF184	0.2305
TCEB3B	-0.385833333333333
ADAM21	-0.278
GDPD1	-0.501
SPINLW1	1.73133333333333
PRR14	0.487333333333333
KCTD9	0.1714
NUDT3	-0.08075
KIAA1822	0.3782
HIST1H4K	0.3835
DFNA5	-1.8725
GABPA	-0.021
C14orf44	1.99225
POLB	0.31425
PTAR1	-0.44775
SEC31A	0.4316
TRIM58	0.49425
TAS2R14	-0.1455
VPS8	0.15025
H1F0	1.067
PRKCB1	-2.27316666666667
UGT2A1	0.2155
TOR1B	0.60325
LSS	-0.2515
C2orf19	0.4245
HNRNPC	0.295285714285714
TMEM100	0.806166666666667
LOC116349	-0.3985
OR51M1	0.6525
CCDC142	-1.034
ISG15	-0.6483125
ZCCHC14	-0.321125
CREBL2	0.96675
TGDS	-1.40875
DC2	-0.78675
CACNA2D3	-1.10742857142857
ZNF429	0.124
LYPD6	-0.483666666666667
SUCLG1	-0.275833333333333
OR51I1	-1.2715
MAGEH1	1.867
PRPF40A	-0.211
SMR3A	1.441
SPINK2	-0.649
THAP2	0.26075
NPY5R	0.283
IRF4	-1.10125
SPESP1	-0.842166666666667
OR10S1	0.2255
DTD1	-0.77275
TUBE1	-0.67425
DDX19A	-0.758
PDPN	-2.02
TMEM34	0.40125
MGAM	4.98025
COL3A1	6.01344444444444
GFM2	0.8162
OR5A2	-0.089
PSG9	-1.7455
ARHGEF11	0.6155
IVNS1ABP	-0.9753125
SIGIRR	0.3425
DUSP19	-0.12925
DNAJC14	-0.0024
ACSS1	1.811875
IL1RAPL2	1.813
C4orf30	-0.7675
SEPT4	2.8935
LANCL3	-2.43225
SPAG17	-0.1595
PRDX3	-0.296
HNF1A	-2.04875
P4HA2	-0.153625
RFWD3	-1.25783333333333
MOV10	-0.45075
DNAJA5	0.250142857142857
LOC729440	0.62275
LOC200383	0.11
SMC2	-1.33975
MIXL1	-1.45233333333333
TMEM9	0.22625
FAM86A	1.6575
ZNF174	1.1058
MYH14	-0.7085
CCR8	0.0545
VPS37C	0.987
GPATCH1	1.093
B3GNT8	2.591
TBX4	-0.98275
CNR2	1.29633333333333
PCDH1	2.01125
C5orf29	4.399125
OCIAD2	0.36925
PLCG2	0.972
KIAA0247	2.403875
HRH3	-0.2144
CAPN13	4.1045
CCR1	-1.4328
MGC15523	0.0546666666666667
UVRAG	0.668833333333334
DNAJA2	-0.353166666666667
ITGA2B	-1.32633333333333
CLDN5	4.104375
PTPRN2	1.64192857142857
ZNF512	-0.718666666666667
PSAP	0.430142857142857
CCDC140	-1.498
LRRC55	-0.411666666666667
CYP26C1	-0.238
C8orf47	0.66375
LYN	-0.1065
DUSP6	0.045
TGFB3	4.02906666666667
ELK1	-0.0178
PCDH11Y	-1.00516666666667
HGD	-0.09975
C17orf58	0.677
MYO3A	-1.4145
SERPINE2	-3.46683333333333
AARSD1	-0.998875
C14orf73	-2.23125
ADAM33	0.50825
ZNF491	0.722
MAPK6	-0.990166666666667
TCN1	4.103
SLC24A6	0.9915
UBE2R2	0.58625
H1FNT	0.39725
TATDN2	-0.1
LILRB1	1.09225
P2RY5	1.51
NUCB2	2.0555
C2orf37	-0.454
SNX27	1.1175
MTA3	-0.190625
FOXO4	1.048125
ID4	1.66783333333333
SOX5	-2.11966666666667
PXMP3	1.049625
OR52M1	-0.077
SFT2D3	-0.293375
INA	-3.6285
MCOLN1	1.1675
NFIX	0.8015
CLEC14A	6.04916666666667
HIBCH	0.094
PLA2G5	0.90375
TIMM10	-0.995666666666667
MED17	-0.0891
COL4A4	0.765
TPP1	0.452333333333333
GJA3	-2.13966666666667
TMPRSS5	-1.3615
AADACL3	0.8
DNMBP	0.13825
ENPP5	6.98666666666667
NQO1	1.7886
ZSCAN2	-0.941875
SEC24C	-0.219166666666667
GTF2A1L	0.507
AXIN2	-0.5517
FAM33A	-1.82916666666667
C16orf13	-0.469
SPNS2	1.3025
TAF1	0.11575
AP1G2	0.446666666666667
RBM42	0.687666666666667
HCN2	0.259666666666667
EFHB	0.691833333333333
RUSC1	0.618
GRIK5	0.0855
USP21	0.694166666666667
ATAD3C	0.318
ORMDL2	1.13325
PRSS7	-4.614
PSAT1	-4.79375
FLJ13195	-0.332666666666667
TBC1D1	0.0231666666666667
IFNG	2.4845
OTOS	-0.304666666666667
ZNF773	1.139
EMD	-1.5035
RETN	-0.584
CCL8	4.65
APH1A	-0.281
COX18	-0.336375
GTF2IRD2	0.9175
CCDC82	-1.14416666666667
PAFAH2	0.7526
NPEPL1	-1.2367
RP11-114G1.1	0.813
TP53INP1	2.0835
ZNF300	0.547
FOXL2	-3.2905
LARP2	-0.0636666666666667
LATS1	0.097
HTR6	-2.204
SPOCK2	1.26283333333333
RNF144B	4.13166666666667
HTATIP2	-0.8015
MGC10334	0.30025
CENTA2	1.7305
FGF2	-0.156
FXYD7	-0.0185
PHYHIPL	-2.39125
GPR34	6.16625
DDX6	-0.208833333333333
OR10W1	0.5595
LHFPL1	-0.011
ZNF313	-0.00757142857142858
VPS28	0.657
AP3M1	-0.2363
AKR1CL2	0.3505
TRAF4	-0.284125
OR2B11	0.269
C19orf12	0.0595
AKAP9	0.917166666666667
C1orf62	1.18133333333333
SLC20A1	-1.4291
FAM112A	0.033
